annotator,document,system,corpus,score
72,225aaa29973d81da6aa481c08fc2355d5a633dd6,BART,cnn_dm,6
72,225aaa29973d81da6aa481c08fc2355d5a633dd6,seneca,cnn_dm,6
72,7c50828d1dd5ebf11762df0b77b2414e01f7357c,abssentrw,cnn_dm,7
72,fef1c26ec17c2a32dcdba3c37719a4275b286496,abssentrw,cnn_dm,5
72,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,__REFERENCE__,cnn_dm,7
72,7c50828d1dd5ebf11762df0b77b2414e01f7357c,__REFERENCE__,cnn_dm,7
72,c3b8e6b3cd4b1a87a8e4432c5aa3ed13f33d0e35,BART,cnn_dm,7
72,61e87705e3ec06e193e91b3fceacb486cae3f79f,onmt_pg,cnn_dm,7
72,fef1c26ec17c2a32dcdba3c37719a4275b286496,onmt_pg,cnn_dm,7
73,30dd7f6a55e7f87f256f4000de753341eda066b6,seneca,cnn_dm,6
73,fa04945c4c8bb005c0cd023fe45a9675ef39544e,seneca,cnn_dm,5
73,f2464863b3039eedae709eea2ff8767036840b7e,abssentrw,cnn_dm,3
73,fa04945c4c8bb005c0cd023fe45a9675ef39544e,BART,cnn_dm,5
73,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,__REFERENCE__,cnn_dm,7
73,30dd7f6a55e7f87f256f4000de753341eda066b6,onmt_pg,cnn_dm,5
73,f2464863b3039eedae709eea2ff8767036840b7e,seneca,cnn_dm,3
73,7f629db35040e2258f1d55c27ae262d7c80c63c8,__REFERENCE__,cnn_dm,7
73,7f629db35040e2258f1d55c27ae262d7c80c63c8,onmt_pg,cnn_dm,4
73,7f629db35040e2258f1d55c27ae262d7c80c63c8,abssentrw,cnn_dm,3
73,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,onmt_pg,cnn_dm,3
73,fa04945c4c8bb005c0cd023fe45a9675ef39544e,__REFERENCE__,cnn_dm,7
73,30dd7f6a55e7f87f256f4000de753341eda066b6,abssentrw,cnn_dm,2
73,7f629db35040e2258f1d55c27ae262d7c80c63c8,BART,cnn_dm,6
73,f2464863b3039eedae709eea2ff8767036840b7e,onmt_pg,cnn_dm,6
73,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,seneca,cnn_dm,5
73,f2464863b3039eedae709eea2ff8767036840b7e,__REFERENCE__,cnn_dm,5
73,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,BART,cnn_dm,7
73,30dd7f6a55e7f87f256f4000de753341eda066b6,__REFERENCE__,cnn_dm,6
73,fa04945c4c8bb005c0cd023fe45a9675ef39544e,abssentrw,cnn_dm,5
73,7f629db35040e2258f1d55c27ae262d7c80c63c8,seneca,cnn_dm,5
73,f2464863b3039eedae709eea2ff8767036840b7e,BART,cnn_dm,5
73,30dd7f6a55e7f87f256f4000de753341eda066b6,BART,cnn_dm,7
73,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,abssentrw,cnn_dm,3
73,fa04945c4c8bb005c0cd023fe45a9675ef39544e,onmt_pg,cnn_dm,6
74,c9a1a96a3b216532c56c869d81dd16c5103664cb,onmt_pg,cnn_dm,5
74,1346277b7785f0e331c94d2bca2129c00fb87767,abssentrw,cnn_dm,5
74,1346277b7785f0e331c94d2bca2129c00fb87767,__REFERENCE__,cnn_dm,6
74,c9a1a96a3b216532c56c869d81dd16c5103664cb,seneca,cnn_dm,3
74,c1de892aefd7aa1c6c0ad980039252b8c41f208b,abssentrw,cnn_dm,5
74,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,BART,cnn_dm,5
74,bff83ed707bc5db55bb29fa942f77711667f1f1a,BART,cnn_dm,6
74,1346277b7785f0e331c94d2bca2129c00fb87767,seneca,cnn_dm,5
74,bff83ed707bc5db55bb29fa942f77711667f1f1a,onmt_pg,cnn_dm,7
74,c9a1a96a3b216532c56c869d81dd16c5103664cb,BART,cnn_dm,4
74,bff83ed707bc5db55bb29fa942f77711667f1f1a,__REFERENCE__,cnn_dm,7
74,1346277b7785f0e331c94d2bca2129c00fb87767,BART,cnn_dm,5
74,bff83ed707bc5db55bb29fa942f77711667f1f1a,seneca,cnn_dm,6
74,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,seneca,cnn_dm,5
74,c1de892aefd7aa1c6c0ad980039252b8c41f208b,__REFERENCE__,cnn_dm,6
74,c1de892aefd7aa1c6c0ad980039252b8c41f208b,seneca,cnn_dm,5
74,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,abssentrw,cnn_dm,5
74,1346277b7785f0e331c94d2bca2129c00fb87767,onmt_pg,cnn_dm,7
74,c9a1a96a3b216532c56c869d81dd16c5103664cb,__REFERENCE__,cnn_dm,7
74,c9a1a96a3b216532c56c869d81dd16c5103664cb,abssentrw,cnn_dm,7
74,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,__REFERENCE__,cnn_dm,5
74,bff83ed707bc5db55bb29fa942f77711667f1f1a,abssentrw,cnn_dm,7
74,c1de892aefd7aa1c6c0ad980039252b8c41f208b,onmt_pg,cnn_dm,5
74,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,onmt_pg,cnn_dm,6
74,c1de892aefd7aa1c6c0ad980039252b8c41f208b,BART,cnn_dm,7
75,7aa17ec1a451f43187d8f96268e1d452ffcf8272,onmt_pg,cnn_dm,4
75,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,BART,cnn_dm,3
75,7aa17ec1a451f43187d8f96268e1d452ffcf8272,abssentrw,cnn_dm,2
75,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,BART,cnn_dm,5
75,3146c14e3a00d9d1d464110fba0dab55f01786e6,seneca,cnn_dm,7
75,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,seneca,cnn_dm,7
75,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,abssentrw,cnn_dm,7
75,7aa17ec1a451f43187d8f96268e1d452ffcf8272,BART,cnn_dm,2
75,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,__REFERENCE__,cnn_dm,7
75,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,seneca,cnn_dm,5
75,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,onmt_pg,cnn_dm,7
75,3146c14e3a00d9d1d464110fba0dab55f01786e6,onmt_pg,cnn_dm,6
75,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,abssentrw,cnn_dm,7
75,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,seneca,cnn_dm,4
75,3146c14e3a00d9d1d464110fba0dab55f01786e6,BART,cnn_dm,7
75,7aa17ec1a451f43187d8f96268e1d452ffcf8272,__REFERENCE__,cnn_dm,5
75,7aa17ec1a451f43187d8f96268e1d452ffcf8272,seneca,cnn_dm,3
75,3146c14e3a00d9d1d464110fba0dab55f01786e6,abssentrw,cnn_dm,6
75,3146c14e3a00d9d1d464110fba0dab55f01786e6,__REFERENCE__,cnn_dm,4
75,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,onmt_pg,cnn_dm,6
75,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,abssentrw,cnn_dm,3
75,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,BART,cnn_dm,7
75,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,__REFERENCE__,cnn_dm,7
75,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,onmt_pg,cnn_dm,7
75,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,__REFERENCE__,cnn_dm,6
76,7aa17ec1a451f43187d8f96268e1d452ffcf8272,onmt_pg,cnn_dm,7
76,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,BART,cnn_dm,7
76,7aa17ec1a451f43187d8f96268e1d452ffcf8272,abssentrw,cnn_dm,3
76,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,BART,cnn_dm,7
76,3146c14e3a00d9d1d464110fba0dab55f01786e6,seneca,cnn_dm,7
76,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,seneca,cnn_dm,6
76,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,abssentrw,cnn_dm,6
76,7aa17ec1a451f43187d8f96268e1d452ffcf8272,BART,cnn_dm,7
76,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,__REFERENCE__,cnn_dm,7
76,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,seneca,cnn_dm,6
76,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,onmt_pg,cnn_dm,7
76,3146c14e3a00d9d1d464110fba0dab55f01786e6,onmt_pg,cnn_dm,7
76,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,abssentrw,cnn_dm,5
76,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,seneca,cnn_dm,4
76,3146c14e3a00d9d1d464110fba0dab55f01786e6,BART,cnn_dm,7
76,7aa17ec1a451f43187d8f96268e1d452ffcf8272,__REFERENCE__,cnn_dm,2
76,7aa17ec1a451f43187d8f96268e1d452ffcf8272,seneca,cnn_dm,2
76,3146c14e3a00d9d1d464110fba0dab55f01786e6,abssentrw,cnn_dm,6
76,3146c14e3a00d9d1d464110fba0dab55f01786e6,__REFERENCE__,cnn_dm,6
76,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,onmt_pg,cnn_dm,4
76,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,abssentrw,cnn_dm,3
76,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,BART,cnn_dm,2
76,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,__REFERENCE__,cnn_dm,6
76,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,__REFERENCE__,cnn_dm,6
76,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,onmt_pg,cnn_dm,2
77,484b88f32a6422b318e7d5cd25809082579485b9,abssentrw,cnn_dm,7
77,484b88f32a6422b318e7d5cd25809082579485b9,seneca,cnn_dm,3
77,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,abssentrw,cnn_dm,2
77,a396e698f80b68e0392dfa6d66ce0731940375f3,BART,cnn_dm,7
77,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,__REFERENCE__,cnn_dm,7
77,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,seneca,cnn_dm,7
77,484b88f32a6422b318e7d5cd25809082579485b9,onmt_pg,cnn_dm,7
77,6ef2edc93a597248336109a8d24e997ad2156ea3,abssentrw,cnn_dm,1
77,a396e698f80b68e0392dfa6d66ce0731940375f3,seneca,cnn_dm,4
77,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,__REFERENCE__,cnn_dm,7
77,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,onmt_pg,cnn_dm,5
77,484b88f32a6422b318e7d5cd25809082579485b9,__REFERENCE__,cnn_dm,6
77,6ef2edc93a597248336109a8d24e997ad2156ea3,BART,cnn_dm,7
77,6ef2edc93a597248336109a8d24e997ad2156ea3,onmt_pg,cnn_dm,2
77,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,BART,cnn_dm,7
77,a396e698f80b68e0392dfa6d66ce0731940375f3,__REFERENCE__,cnn_dm,7
77,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,abssentrw,cnn_dm,7
77,6ef2edc93a597248336109a8d24e997ad2156ea3,__REFERENCE__,cnn_dm,7
77,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,BART,cnn_dm,7
77,a396e698f80b68e0392dfa6d66ce0731940375f3,onmt_pg,cnn_dm,7
77,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,onmt_pg,cnn_dm,7
77,484b88f32a6422b318e7d5cd25809082579485b9,BART,cnn_dm,7
77,a396e698f80b68e0392dfa6d66ce0731940375f3,abssentrw,cnn_dm,2
77,6ef2edc93a597248336109a8d24e997ad2156ea3,seneca,cnn_dm,4
77,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,seneca,cnn_dm,7
78,36f01a847d3e6788e3915f3ed13d56a50acec512,__REFERENCE__,cnn_dm,7
78,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,BART,cnn_dm,7
78,be7a6a3aab2d56c21f004748f2624c291a75f544,abssentrw,cnn_dm,5
78,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,__REFERENCE__,cnn_dm,6
78,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,seneca,cnn_dm,7
78,36f01a847d3e6788e3915f3ed13d56a50acec512,seneca,cnn_dm,7
78,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,abssentrw,cnn_dm,7
78,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,BART,cnn_dm,7
78,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,BART,cnn_dm,6
78,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,abssentrw,cnn_dm,7
78,be7a6a3aab2d56c21f004748f2624c291a75f544,onmt_pg,cnn_dm,7
78,36f01a847d3e6788e3915f3ed13d56a50acec512,abssentrw,cnn_dm,6
78,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,seneca,cnn_dm,7
78,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,onmt_pg,cnn_dm,7
78,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,seneca,cnn_dm,7
78,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,__REFERENCE__,cnn_dm,7
78,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,onmt_pg,cnn_dm,7
78,36f01a847d3e6788e3915f3ed13d56a50acec512,BART,cnn_dm,7
78,36f01a847d3e6788e3915f3ed13d56a50acec512,onmt_pg,cnn_dm,7
78,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,abssentrw,cnn_dm,7
78,be7a6a3aab2d56c21f004748f2624c291a75f544,BART,cnn_dm,6
78,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,onmt_pg,cnn_dm,7
78,be7a6a3aab2d56c21f004748f2624c291a75f544,seneca,cnn_dm,7
78,be7a6a3aab2d56c21f004748f2624c291a75f544,__REFERENCE__,cnn_dm,7
78,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,__REFERENCE__,cnn_dm,7
79,a59a59228c8e522c4c390d6ab503b5fb5f433e65,seneca,cnn_dm,1
79,2b902ec3bc744315a6842fed9ec223f5675fcbaf,BART,cnn_dm,3
79,04aa29d053cb16db2b284da0466f1a98d7045150,__REFERENCE__,cnn_dm,2
79,7d076b5e8536e42560c009e3ffbad44b4e6350c5,BART,cnn_dm,4
79,399c9461a7a40e526ce640c6945ffd956cbcbaf5,seneca,cnn_dm,5
79,2b902ec3bc744315a6842fed9ec223f5675fcbaf,abssentrw,cnn_dm,3
79,399c9461a7a40e526ce640c6945ffd956cbcbaf5,onmt_pg,cnn_dm,6
79,2b902ec3bc744315a6842fed9ec223f5675fcbaf,seneca,cnn_dm,3
79,7d076b5e8536e42560c009e3ffbad44b4e6350c5,onmt_pg,cnn_dm,3
79,04aa29d053cb16db2b284da0466f1a98d7045150,seneca,cnn_dm,4
79,7d076b5e8536e42560c009e3ffbad44b4e6350c5,seneca,cnn_dm,4
79,a59a59228c8e522c4c390d6ab503b5fb5f433e65,onmt_pg,cnn_dm,3
79,399c9461a7a40e526ce640c6945ffd956cbcbaf5,__REFERENCE__,cnn_dm,5
79,399c9461a7a40e526ce640c6945ffd956cbcbaf5,abssentrw,cnn_dm,5
79,7d076b5e8536e42560c009e3ffbad44b4e6350c5,abssentrw,cnn_dm,4
79,2b902ec3bc744315a6842fed9ec223f5675fcbaf,__REFERENCE__,cnn_dm,4
79,a59a59228c8e522c4c390d6ab503b5fb5f433e65,abssentrw,cnn_dm,4
79,04aa29d053cb16db2b284da0466f1a98d7045150,onmt_pg,cnn_dm,4
79,7d076b5e8536e42560c009e3ffbad44b4e6350c5,__REFERENCE__,cnn_dm,3
79,04aa29d053cb16db2b284da0466f1a98d7045150,abssentrw,cnn_dm,3
79,04aa29d053cb16db2b284da0466f1a98d7045150,BART,cnn_dm,4
79,399c9461a7a40e526ce640c6945ffd956cbcbaf5,BART,cnn_dm,4
79,2b902ec3bc744315a6842fed9ec223f5675fcbaf,onmt_pg,cnn_dm,4
79,a59a59228c8e522c4c390d6ab503b5fb5f433e65,BART,cnn_dm,4
79,a59a59228c8e522c4c390d6ab503b5fb5f433e65,__REFERENCE__,cnn_dm,4
80,a59a59228c8e522c4c390d6ab503b5fb5f433e65,seneca,cnn_dm,6
80,2b902ec3bc744315a6842fed9ec223f5675fcbaf,BART,cnn_dm,6
80,04aa29d053cb16db2b284da0466f1a98d7045150,__REFERENCE__,cnn_dm,7
80,7d076b5e8536e42560c009e3ffbad44b4e6350c5,BART,cnn_dm,6
80,399c9461a7a40e526ce640c6945ffd956cbcbaf5,seneca,cnn_dm,3
80,2b902ec3bc744315a6842fed9ec223f5675fcbaf,abssentrw,cnn_dm,6
80,399c9461a7a40e526ce640c6945ffd956cbcbaf5,onmt_pg,cnn_dm,5
80,2b902ec3bc744315a6842fed9ec223f5675fcbaf,seneca,cnn_dm,4
80,7d076b5e8536e42560c009e3ffbad44b4e6350c5,onmt_pg,cnn_dm,6
80,a59a59228c8e522c4c390d6ab503b5fb5f433e65,onmt_pg,cnn_dm,2
80,7d076b5e8536e42560c009e3ffbad44b4e6350c5,__REFERENCE__,cnn_dm,7
80,2b902ec3bc744315a6842fed9ec223f5675fcbaf,onmt_pg,cnn_dm,7
80,a59a59228c8e522c4c390d6ab503b5fb5f433e65,BART,cnn_dm,7
80,04aa29d053cb16db2b284da0466f1a98d7045150,seneca,cnn_dm,2
80,7d076b5e8536e42560c009e3ffbad44b4e6350c5,seneca,cnn_dm,3
80,399c9461a7a40e526ce640c6945ffd956cbcbaf5,__REFERENCE__,cnn_dm,7
80,399c9461a7a40e526ce640c6945ffd956cbcbaf5,abssentrw,cnn_dm,4
80,7d076b5e8536e42560c009e3ffbad44b4e6350c5,abssentrw,cnn_dm,6
80,2b902ec3bc744315a6842fed9ec223f5675fcbaf,__REFERENCE__,cnn_dm,7
80,a59a59228c8e522c4c390d6ab503b5fb5f433e65,abssentrw,cnn_dm,3
80,04aa29d053cb16db2b284da0466f1a98d7045150,onmt_pg,cnn_dm,4
80,04aa29d053cb16db2b284da0466f1a98d7045150,abssentrw,cnn_dm,4
80,04aa29d053cb16db2b284da0466f1a98d7045150,BART,cnn_dm,7
80,399c9461a7a40e526ce640c6945ffd956cbcbaf5,BART,cnn_dm,7
80,a59a59228c8e522c4c390d6ab503b5fb5f433e65,__REFERENCE__,cnn_dm,7
81,8dcba6ca5858831c4f13f18bfac5f39202242a4d,__REFERENCE__,cnn_dm,7
81,78a670384c908a15617cab7f575fd50dc5999937,onmt_pg,cnn_dm,6
81,7cfe43320c7a5b1be9d920b07682f61eab0f7842,seneca,cnn_dm,3
81,7cfe43320c7a5b1be9d920b07682f61eab0f7842,BART,cnn_dm,4
81,8dcba6ca5858831c4f13f18bfac5f39202242a4d,seneca,cnn_dm,4
81,78a670384c908a15617cab7f575fd50dc5999937,BART,cnn_dm,6
81,78a670384c908a15617cab7f575fd50dc5999937,__REFERENCE__,cnn_dm,5
81,8dcba6ca5858831c4f13f18bfac5f39202242a4d,onmt_pg,cnn_dm,5
81,3ea99911f16428a13685da2cde9a062515055d74,__REFERENCE__,cnn_dm,5
81,3ea99911f16428a13685da2cde9a062515055d74,BART,cnn_dm,6
81,3ea99911f16428a13685da2cde9a062515055d74,onmt_pg,cnn_dm,6
81,78a670384c908a15617cab7f575fd50dc5999937,abssentrw,cnn_dm,6
81,7cfe43320c7a5b1be9d920b07682f61eab0f7842,__REFERENCE__,cnn_dm,6
81,3ea99911f16428a13685da2cde9a062515055d74,abssentrw,cnn_dm,5
81,78a670384c908a15617cab7f575fd50dc5999937,seneca,cnn_dm,6
81,00a51d5454f2ef7dbf4c53471223a27fb9c20681,__REFERENCE__,cnn_dm,6
81,00a51d5454f2ef7dbf4c53471223a27fb9c20681,onmt_pg,cnn_dm,6
81,7cfe43320c7a5b1be9d920b07682f61eab0f7842,onmt_pg,cnn_dm,5
81,00a51d5454f2ef7dbf4c53471223a27fb9c20681,abssentrw,cnn_dm,6
81,8dcba6ca5858831c4f13f18bfac5f39202242a4d,abssentrw,cnn_dm,5
81,8dcba6ca5858831c4f13f18bfac5f39202242a4d,BART,cnn_dm,6
81,00a51d5454f2ef7dbf4c53471223a27fb9c20681,BART,cnn_dm,5
81,7cfe43320c7a5b1be9d920b07682f61eab0f7842,abssentrw,cnn_dm,6
81,3ea99911f16428a13685da2cde9a062515055d74,seneca,cnn_dm,6
81,00a51d5454f2ef7dbf4c53471223a27fb9c20681,seneca,cnn_dm,6
82,761c33be5c784acc643c89dd8bad9b7945797dc1,__REFERENCE__,cnn_dm,4
82,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,__REFERENCE__,cnn_dm,7
82,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,onmt_pg,cnn_dm,7
82,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,abssentrw,cnn_dm,6
82,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,__REFERENCE__,cnn_dm,7
82,761c33be5c784acc643c89dd8bad9b7945797dc1,abssentrw,cnn_dm,2
82,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,onmt_pg,cnn_dm,7
82,761c33be5c784acc643c89dd8bad9b7945797dc1,seneca,cnn_dm,7
82,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,BART,cnn_dm,7
82,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,seneca,cnn_dm,7
82,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,BART,cnn_dm,6
82,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,abssentrw,cnn_dm,2
82,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,seneca,cnn_dm,7
82,761c33be5c784acc643c89dd8bad9b7945797dc1,BART,cnn_dm,7
82,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,seneca,cnn_dm,7
82,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,BART,cnn_dm,7
82,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,__REFERENCE__,cnn_dm,7
82,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,onmt_pg,cnn_dm,6
82,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,onmt_pg,cnn_dm,7
82,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,abssentrw,cnn_dm,2
82,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,__REFERENCE__,cnn_dm,5
82,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,abssentrw,cnn_dm,4
82,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,BART,cnn_dm,5
82,761c33be5c784acc643c89dd8bad9b7945797dc1,onmt_pg,cnn_dm,7
82,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,seneca,cnn_dm,7
83,761c33be5c784acc643c89dd8bad9b7945797dc1,__REFERENCE__,cnn_dm,7
83,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,BART,cnn_dm,6
83,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,abssentrw,cnn_dm,7
83,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,__REFERENCE__,cnn_dm,6
83,761c33be5c784acc643c89dd8bad9b7945797dc1,abssentrw,cnn_dm,6
83,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,onmt_pg,cnn_dm,7
83,761c33be5c784acc643c89dd8bad9b7945797dc1,seneca,cnn_dm,7
83,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,seneca,cnn_dm,7
83,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,__REFERENCE__,cnn_dm,7
83,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,BART,cnn_dm,6
83,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,abssentrw,cnn_dm,6
83,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,onmt_pg,cnn_dm,7
83,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,seneca,cnn_dm,6
83,761c33be5c784acc643c89dd8bad9b7945797dc1,BART,cnn_dm,7
83,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,seneca,cnn_dm,6
83,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,BART,cnn_dm,5
83,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,__REFERENCE__,cnn_dm,7
83,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,onmt_pg,cnn_dm,5
83,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,onmt_pg,cnn_dm,6
83,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,abssentrw,cnn_dm,4
83,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,__REFERENCE__,cnn_dm,6
83,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,abssentrw,cnn_dm,6
83,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,BART,cnn_dm,5
83,761c33be5c784acc643c89dd8bad9b7945797dc1,onmt_pg,cnn_dm,6
83,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,seneca,cnn_dm,6
84,7627d9788973785a485e9df3e59002df3a68ad48,seneca,cnn_dm,7
84,60ed760263c8577c407dd008c0d422212af88d98,__REFERENCE__,cnn_dm,7
84,9f270039c861e75ee2f01e4e2898a9ea04a96b26,onmt_pg,cnn_dm,5
84,60ed760263c8577c407dd008c0d422212af88d98,abssentrw,cnn_dm,7
84,62271db1dd48de59c7d9d78bad46220c15828547,BART,cnn_dm,7
84,7627d9788973785a485e9df3e59002df3a68ad48,__REFERENCE__,cnn_dm,7
84,f2be039ea0ca9f4ebbca215a112819c6b5833797,abssentrw,cnn_dm,6
84,60ed760263c8577c407dd008c0d422212af88d98,onmt_pg,cnn_dm,7
84,60ed760263c8577c407dd008c0d422212af88d98,BART,cnn_dm,7
84,7627d9788973785a485e9df3e59002df3a68ad48,BART,cnn_dm,6
84,9f270039c861e75ee2f01e4e2898a9ea04a96b26,BART,cnn_dm,7
84,62271db1dd48de59c7d9d78bad46220c15828547,onmt_pg,cnn_dm,7
84,f2be039ea0ca9f4ebbca215a112819c6b5833797,onmt_pg,cnn_dm,7
84,f2be039ea0ca9f4ebbca215a112819c6b5833797,seneca,cnn_dm,5
84,9f270039c861e75ee2f01e4e2898a9ea04a96b26,seneca,cnn_dm,7
84,60ed760263c8577c407dd008c0d422212af88d98,seneca,cnn_dm,6
84,9f270039c861e75ee2f01e4e2898a9ea04a96b26,__REFERENCE__,cnn_dm,7
84,9f270039c861e75ee2f01e4e2898a9ea04a96b26,abssentrw,cnn_dm,6
84,f2be039ea0ca9f4ebbca215a112819c6b5833797,BART,cnn_dm,7
84,62271db1dd48de59c7d9d78bad46220c15828547,seneca,cnn_dm,7
84,f2be039ea0ca9f4ebbca215a112819c6b5833797,__REFERENCE__,cnn_dm,7
84,62271db1dd48de59c7d9d78bad46220c15828547,__REFERENCE__,cnn_dm,7
84,7627d9788973785a485e9df3e59002df3a68ad48,abssentrw,cnn_dm,7
84,62271db1dd48de59c7d9d78bad46220c15828547,abssentrw,cnn_dm,4
84,7627d9788973785a485e9df3e59002df3a68ad48,onmt_pg,cnn_dm,7
85,7aa17ec1a451f43187d8f96268e1d452ffcf8272,onmt_pg,cnn_dm,7
85,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,BART,cnn_dm,7
85,7aa17ec1a451f43187d8f96268e1d452ffcf8272,abssentrw,cnn_dm,4
85,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,BART,cnn_dm,7
