,,p_value
BART,seneca,0.01114938
onmt_pg,seneca,0.02524331
__REFERENCE__,abssentrw,6.002229e-07
__REFERENCE__,BART,0.182682
__REFERENCE__,onmt_pg,0.05230206
__REFERENCE__,seneca,2.540643e-09
BART,abssentrw,0.0004121992
onmt_pg,abssentrw,4.38775e-05
abssentrw,seneca,0.4356792
BART,onmt_pg,0.587211
BART,seneca,0.0001163531
onmt_pg,seneca,6.378219e-05
__REFERENCE__,abssentrw,2.576777e-08
__REFERENCE__,BART,0.07610185
__REFERENCE__,onmt_pg,0.004293124
__REFERENCE__,seneca,8.979069e-10
BART,abssentrw,2.142541e-05
onmt_pg,abssentrw,0.0002756279
abssentrw,seneca,0.7242655
BART,onmt_pg,0.2984501
BART,seneca,1.511621e-07
onmt_pg,seneca,1.559633e-05
__REFERENCE__,abssentrw,2.222608e-07
__REFERENCE__,BART,0.1246008
__REFERENCE__,onmt_pg,0.07624499
__REFERENCE__,seneca,3.05236e-06
BART,abssentrw,8.88981e-05
onmt_pg,abssentrw,0.0003562131
abssentrw,seneca,0.4703536
BART,onmt_pg,0.659934
BART,seneca,4.622016e-05
onmt_pg,seneca,0.0004218044
__REFERENCE__,abssentrw,2.059994e-06
__REFERENCE__,BART,0.08714075
__REFERENCE__,onmt_pg,0.4753584
__REFERENCE__,seneca,2.45547e-07
BART,abssentrw,0.000123984
onmt_pg,abssentrw,9.401876e-05
abssentrw,seneca,0.728914
BART,onmt_pg,0.3955499
BART,seneca,8.902826e-05
onmt_pg,seneca,2.617157e-05
__REFERENCE__,abssentrw,4.608967e-13
__REFERENCE__,BART,0.2722044
__REFERENCE__,onmt_pg,0.01214163
__REFERENCE__,seneca,2.091747e-07
BART,abssentrw,3.054104e-10
onmt_pg,abssentrw,2.865089e-06
seneca,abssentrw,0.02646734
BART,onmt_pg,0.07039545
BART,seneca,5.221657e-06
onmt_pg,seneca,0.003728152
__REFERENCE__,abssentrw,6.198777e-08
__REFERENCE__,BART,0.1804042
__REFERENCE__,onmt_pg,0.03834016
__REFERENCE__,seneca,8.880481e-09
BART,abssentrw,1.077426e-05
onmt_pg,abssentrw,0.0001321645
abssentrw,seneca,0.6989216
BART,onmt_pg,0.3846763
BART,seneca,0.0001140741
onmt_pg,seneca,0.0004886708
__REFERENCE__,abssentrw,6.551956e-09
__REFERENCE__,BART,0.05218841
__REFERENCE__,onmt_pg,0.2474836
__REFERENCE__,seneca,2.114898e-05
BART,abssentrw,4.671403e-05
onmt_pg,abssentrw,1.94056e-06
abssentrw,seneca,0.1091251
BART,onmt_pg,0.4757049
BART,seneca,0.0023161
onmt_pg,seneca,0.0001499837
__REFERENCE__,abssentrw,2.095085e-09
__REFERENCE__,BART,0.1198265
__REFERENCE__,onmt_pg,0.0486481
__REFERENCE__,seneca,3.0898e-05
BART,abssentrw,9.314905e-07
onmt_pg,abssentrw,4.610785e-07
seneca,abssentrw,0.03471585
BART,onmt_pg,0.4888509
BART,seneca,0.001192158
onmt_pg,seneca,0.01457166
__REFERENCE__,abssentrw,4.660019e-06
__REFERENCE__,BART,0.009132602
__REFERENCE__,onmt_pg,0.001650771
__REFERENCE__,seneca,2.39884e-08
BART,abssentrw,0.01264988
onmt_pg,abssentrw,0.02739003
abssentrw,seneca,0.6902978
BART,onmt_pg,0.4085034
BART,seneca,0.0001788924
onmt_pg,seneca,0.02114774
__REFERENCE__,abssentrw,1.796353e-11
__REFERENCE__,BART,0.01434843
__REFERENCE__,onmt_pg,0.0005395476
__REFERENCE__,seneca,1.795089e-07
BART,abssentrw,6.050497e-08
onmt_pg,abssentrw,1.172816e-06
seneca,abssentrw,0.0003944299
BART,onmt_pg,0.1678057
BART,seneca,0.002660456
onmt_pg,seneca,0.04072451
__REFERENCE__,abssentrw,2.700291e-05
__REFERENCE__,BART,0.4121414
__REFERENCE__,onmt_pg,0.03995062
__REFERENCE__,seneca,4.521505e-05
BART,abssentrw,0.003715506
onmt_pg,abssentrw,0.01196801
abssentrw,seneca,0.361079
BART,onmt_pg,0.1566677
BART,seneca,0.001270517
onmt_pg,seneca,0.03797504
__REFERENCE__,abssentrw,1.110908e-11
__REFERENCE__,BART,0.1631986
__REFERENCE__,onmt_pg,0.005292512
__REFERENCE__,seneca,5.438051e-05
BART,abssentrw,1.894668e-05
onmt_pg,abssentrw,0.0002957918
abssentrw,seneca,0.1611765
BART,onmt_pg,0.1786881
BART,seneca,0.000414672
onmt_pg,seneca,0.005603825
__REFERENCE__,abssentrw,1.515199e-11
__REFERENCE__,BART,0.01236826
__REFERENCE__,onmt_pg,0.04401908
__REFERENCE__,seneca,0.001454729
BART,abssentrw,1.939365e-06
onmt_pg,abssentrw,8.330375e-08
seneca,abssentrw,0.00050153
BART,onmt_pg,0.6824925
BART,seneca,0.2068252
onmt_pg,seneca,0.1356411
__REFERENCE__,abssentrw,5.001188e-07
__REFERENCE__,BART,0.8450331
__REFERENCE__,onmt_pg,0.001346128
__REFERENCE__,seneca,7.988983e-08
BART,abssentrw,7.207423e-06
onmt_pg,abssentrw,0.001187902
abssentrw,seneca,0.4236399
BART,onmt_pg,0.004745766
BART,seneca,6.511303e-08
onmt_pg,seneca,0.006059199
__REFERENCE__,abssentrw,1.386304e-10
__REFERENCE__,BART,0.1630902
__REFERENCE__,onmt_pg,0.0004692723
__REFERENCE__,seneca,1.484581e-07
BART,abssentrw,5.134694e-05
onmt_pg,abssentrw,3.540057e-05
seneca,abssentrw,0.0211562
BART,onmt_pg,0.1347503
BART,seneca,0.0008001175
onmt_pg,seneca,0.01163917
__REFERENCE__,abssentrw,4.168537e-05
__REFERENCE__,BART,0.1222316
__REFERENCE__,onmt_pg,0.02282639
__REFERENCE__,seneca,0.001046986
BART,abssentrw,0.003621011
onmt_pg,abssentrw,0.01823454
abssentrw,seneca,0.1153774
BART,onmt_pg,0.2867899
BART,seneca,0.03745612
onmt_pg,seneca,0.1488703
__REFERENCE__,abssentrw,9.843018e-10
__REFERENCE__,BART,0.3058204
__REFERENCE__,onmt_pg,0.006982425
__REFERENCE__,seneca,1.058158e-06
BART,abssentrw,7.595668e-08
onmt_pg,abssentrw,5.382767e-06
abssentrw,seneca,0.09170817
BART,onmt_pg,0.0970272
BART,seneca,0.0001411602
onmt_pg,seneca,0.005070272
__REFERENCE__,abssentrw,4.150017e-10
__REFERENCE__,BART,0.0002032666
__REFERENCE__,onmt_pg,2.602256e-05
__REFERENCE__,seneca,1.69558e-08
BART,abssentrw,0.0005245678
onmt_pg,abssentrw,9.989422e-05
abssentrw,seneca,0.06140008
BART,onmt_pg,0.2863369
BART,seneca,0.006211583
onmt_pg,seneca,0.1926527
__REFERENCE__,abssentrw,3.02837e-08
__REFERENCE__,BART,0.01619777
__REFERENCE__,onmt_pg,0.09162169
__REFERENCE__,seneca,1.134531e-07
BART,abssentrw,6.641482e-05
onmt_pg,abssentrw,3.234565e-07
abssentrw,seneca,0.2096476
BART,onmt_pg,0.6013858
BART,seneca,0.001987014
onmt_pg,seneca,0.0003305419
__REFERENCE__,abssentrw,2.873457e-08
__REFERENCE__,BART,0.06951716
__REFERENCE__,onmt_pg,0.04981712
__REFERENCE__,seneca,7.804672e-07
BART,abssentrw,8.866601e-06
onmt_pg,abssentrw,6.12678e-05
abssentrw,seneca,0.05881984
BART,onmt_pg,0.7359537
BART,seneca,0.0006331199
onmt_pg,seneca,0.007282854
__REFERENCE__,abssentrw,5.424617e-08
__REFERENCE__,BART,0.007652363
__REFERENCE__,onmt_pg,0.01556773
__REFERENCE__,seneca,1.43073e-06
BART,abssentrw,8.165157e-06
onmt_pg,abssentrw,2.707374e-05
abssentrw,seneca,0.2450094
BART,onmt_pg,0.7281719
BART,seneca,0.0002413337
onmt_pg,seneca,0.001696611
__REFERENCE__,abssentrw,2.101716e-07
__REFERENCE__,BART,0.6883846
__REFERENCE__,onmt_pg,0.01214847
__REFERENCE__,seneca,1.73215e-07
BART,abssentrw,2.364545e-05
onmt_pg,abssentrw,4.753964e-05
abssentrw,seneca,0.2026942
BART,onmt_pg,0.04252815
BART,seneca,9.249822e-06
onmt_pg,seneca,0.002975796
__REFERENCE__,abssentrw,4.692337e-11
__REFERENCE__,BART,0.07228915
__REFERENCE__,onmt_pg,2.645512e-05
__REFERENCE__,seneca,3.483214e-09
BART,abssentrw,4.648321e-05
onmt_pg,abssentrw,0.003398103
abssentrw,seneca,0.2014478
BART,onmt_pg,0.03607684
BART,seneca,0.0004325189
onmt_pg,seneca,0.08497183
__REFERENCE__,abssentrw,1.748852e-09
__REFERENCE__,BART,0.03356706
__REFERENCE__,onmt_pg,0.0002064098
__REFERENCE__,seneca,1.281959e-08
BART,abssentrw,1.610973e-05
onmt_pg,abssentrw,0.001303723
abssentrw,seneca,0.06895182
BART,onmt_pg,0.09206784
BART,seneca,7.999079e-05
onmt_pg,seneca,0.03232944
__REFERENCE__,abssentrw,5.886358e-10
__REFERENCE__,BART,0.7827962
__REFERENCE__,onmt_pg,0.2842935
__REFERENCE__,seneca,0.0001007632
BART,abssentrw,2.345684e-11
onmt_pg,abssentrw,5.754605e-07
seneca,abssentrw,0.01403775
BART,onmt_pg,0.1066653
BART,seneca,5.860331e-08
onmt_pg,seneca,0.001580375
__REFERENCE__,abssentrw,2.152414e-11
__REFERENCE__,BART,0.0001774895
__REFERENCE__,onmt_pg,0.0002370402
__REFERENCE__,seneca,3.485933e-09
BART,abssentrw,1.885318e-05
onmt_pg,abssentrw,5.70803e-05
abssentrw,seneca,0.1997585
BART,onmt_pg,0.759674
BART,seneca,0.0009769568
onmt_pg,seneca,0.002550215
__REFERENCE__,abssentrw,2.044971e-07
__REFERENCE__,BART,0.0145144
__REFERENCE__,onmt_pg,0.008700763
__REFERENCE__,seneca,0.0003416451
BART,abssentrw,0.004020604
onmt_pg,abssentrw,0.0004774443
seneca,abssentrw,0.02052638
BART,onmt_pg,0.9700004
BART,seneca,0.1281213
onmt_pg,seneca,0.1643714
__REFERENCE__,abssentrw,5.272187e-11
__REFERENCE__,BART,0.2172748
__REFERENCE__,onmt_pg,0.8697078
__REFERENCE__,seneca,3.311165e-06
BART,abssentrw,3.452932e-08
onmt_pg,abssentrw,7.929945e-12
seneca,abssentrw,0.009533487
BART,onmt_pg,0.3286608
BART,seneca,0.0004399123
onmt_pg,seneca,4.147127e-07
__REFERENCE__,abssentrw,5.164875e-08
__REFERENCE__,BART,0.01591186
__REFERENCE__,onmt_pg,0.00948072
__REFERENCE__,seneca,2.401181e-05
BART,abssentrw,0.01205904
onmt_pg,abssentrw,0.002432917
abssentrw,seneca,0.848097
BART,onmt_pg,0.8868994
BART,seneca,0.003128747
onmt_pg,seneca,0.002234331
__REFERENCE__,abssentrw,2.550536e-07
__REFERENCE__,BART,0.06805213
__REFERENCE__,onmt_pg,0.05878217
__REFERENCE__,seneca,0.0006324321
BART,abssentrw,0.0002112311
onmt_pg,abssentrw,0.0002192995
seneca,abssentrw,0.0137589
BART,onmt_pg,0.9556433
BART,seneca,0.0555648
onmt_pg,seneca,0.09774626
__REFERENCE__,abssentrw,2.547474e-06
__REFERENCE__,BART,0.004030527
__REFERENCE__,onmt_pg,0.0006582703
__REFERENCE__,seneca,3.210408e-07
BART,abssentrw,0.01567982
onmt_pg,abssentrw,0.02480546
abssentrw,seneca,0.5555101
BART,onmt_pg,0.4806277
BART,seneca,0.001992905
onmt_pg,seneca,0.01902327
__REFERENCE__,abssentrw,1.268974e-11
__REFERENCE__,BART,0.08884819
__REFERENCE__,onmt_pg,0.000841889
__REFERENCE__,seneca,1.140226e-11
BART,abssentrw,1.574938e-07
onmt_pg,abssentrw,1.45654e-05
abssentrw,seneca,0.2087059
BART,onmt_pg,0.04479339
BART,seneca,2.246821e-07
onmt_pg,seneca,0.001830034
__REFERENCE__,abssentrw,2.203425e-10
__REFERENCE__,BART,0.01054915
__REFERENCE__,onmt_pg,0.0004989016
__REFERENCE__,seneca,7.279009e-13
BART,abssentrw,2.692518e-06
onmt_pg,abssentrw,0.000218273
abssentrw,seneca,0.4336741
BART,onmt_pg,0.1759321
BART,seneca,1.733428e-06
onmt_pg,seneca,0.001013359
__REFERENCE__,abssentrw,3.749816e-10
__REFERENCE__,BART,0.170425
__REFERENCE__,onmt_pg,4.151182e-05
__REFERENCE__,seneca,5.189047e-05
BART,abssentrw,7.124452e-07
onmt_pg,abssentrw,0.0002804503
seneca,abssentrw,0.01068866
BART,onmt_pg,0.01412918
BART,seneca,9.253626e-05
onmt_pg,seneca,0.3331076
__REFERENCE__,abssentrw,6.452765e-09
__REFERENCE__,BART,0.04916208
__REFERENCE__,onmt_pg,7.709164e-05
__REFERENCE__,seneca,4.751454e-05
BART,abssentrw,5.239757e-07
onmt_pg,abssentrw,0.0007118946
seneca,abssentrw,0.01635803
BART,onmt_pg,0.06299648
BART,seneca,0.002665607
onmt_pg,seneca,0.3219738
__REFERENCE__,abssentrw,2.321222e-08
__REFERENCE__,BART,0.0182163
__REFERENCE__,onmt_pg,0.009286616
__REFERENCE__,seneca,2.848517e-07
BART,abssentrw,3.506233e-05
onmt_pg,abssentrw,0.0002350872
abssentrw,seneca,0.2082259
BART,onmt_pg,0.3239272
BART,seneca,7.58786e-05
onmt_pg,seneca,0.009160706
__REFERENCE__,abssentrw,7.589698e-06
__REFERENCE__,BART,0.0005570756
__REFERENCE__,onmt_pg,0.003156402
__REFERENCE__,seneca,0.0003464141
BART,abssentrw,0.01307368
onmt_pg,abssentrw,0.0008128197
seneca,abssentrw,0.02912523
BART,onmt_pg,0.7735634
BART,seneca,0.5736457
onmt_pg,seneca,0.3963131
__REFERENCE__,abssentrw,2.40025e-06
__REFERENCE__,BART,0.0006624893
__REFERENCE__,onmt_pg,0.04522218
__REFERENCE__,seneca,1.219277e-05
BART,abssentrw,0.02816923
onmt_pg,abssentrw,0.0001714271
abssentrw,seneca,0.6754294
BART,onmt_pg,0.3222957
BART,seneca,0.03545355
onmt_pg,seneca,0.001984623
__REFERENCE__,abssentrw,0.001346925
__REFERENCE__,BART,0.3349065
__REFERENCE__,onmt_pg,0.2437515
__REFERENCE__,seneca,2.0604e-07
BART,abssentrw,0.02339996
onmt_pg,abssentrw,0.01149354
abssentrw,seneca,0.6386544
BART,onmt_pg,0.7921007
BART,seneca,2.892525e-06
onmt_pg,seneca,9.58654e-06
__REFERENCE__,abssentrw,3.275879e-08
__REFERENCE__,BART,0.6976651
__REFERENCE__,onmt_pg,0.04840568
__REFERENCE__,seneca,6.503685e-06
BART,abssentrw,2.12673e-06
onmt_pg,abssentrw,9.405023e-06
seneca,abssentrw,0.0425046
BART,onmt_pg,0.1170027
BART,seneca,2.283979e-06
onmt_pg,seneca,0.01401068
__REFERENCE__,abssentrw,6.76178e-07
__REFERENCE__,BART,0.0556495
__REFERENCE__,onmt_pg,0.01298967
__REFERENCE__,seneca,0.0002680073
BART,abssentrw,0.0005348519
onmt_pg,abssentrw,1.516317e-05
seneca,abssentrw,0.04137364
BART,onmt_pg,0.4571516
BART,seneca,0.008211459
onmt_pg,seneca,0.01718191
__REFERENCE__,abssentrw,1.835296e-08
__REFERENCE__,BART,0.4702275
__REFERENCE__,onmt_pg,0.00422622
__REFERENCE__,seneca,3.15235e-06
BART,abssentrw,1.257987e-06
onmt_pg,abssentrw,0.0007260067
seneca,abssentrw,0.02003944
BART,onmt_pg,0.04684678
BART,seneca,0.0005132617
onmt_pg,seneca,0.1001574
__REFERENCE__,abssentrw,0.0001221151
__REFERENCE__,BART,0.4335809
__REFERENCE__,onmt_pg,0.4822784
__REFERENCE__,seneca,0.0003246371
BART,abssentrw,1.835019e-06
onmt_pg,abssentrw,2.068741e-06
abssentrw,seneca,0.3236859
BART,onmt_pg,0.9870906
BART,seneca,0.0002366967
onmt_pg,seneca,0.001367654
__REFERENCE__,abssentrw,8.556468e-08
__REFERENCE__,BART,0.3599579
__REFERENCE__,onmt_pg,0.003537803
__REFERENCE__,seneca,7.631612e-05
BART,abssentrw,7.605429e-06
onmt_pg,abssentrw,0.0002915671
abssentrw,seneca,0.2417128
BART,onmt_pg,0.0267208
BART,seneca,6.15407e-05
onmt_pg,seneca,0.03660532
__REFERENCE__,abssentrw,7.284703e-06
__REFERENCE__,BART,0.02226016
__REFERENCE__,onmt_pg,0.04967505
__REFERENCE__,seneca,0.0003426441
BART,abssentrw,0.003982245
onmt_pg,abssentrw,0.0006859047
abssentrw,seneca,0.07740917
BART,onmt_pg,0.7984299
BART,seneca,0.1765179
onmt_pg,seneca,0.1091788
__REFERENCE__,abssentrw,1.269654e-11
__REFERENCE__,BART,0.1659353
__REFERENCE__,onmt_pg,0.0003529182
__REFERENCE__,seneca,2.459007e-09
BART,abssentrw,2.252591e-07
onmt_pg,abssentrw,2.291568e-06
seneca,abssentrw,0.009654956
BART,onmt_pg,0.07873695
BART,seneca,5.548178e-05
onmt_pg,seneca,0.004306133
__REFERENCE__,abssentrw,5.83237e-08
__REFERENCE__,BART,0.1630961
__REFERENCE__,onmt_pg,0.01159016
__REFERENCE__,seneca,9.675927e-08
BART,abssentrw,2.899395e-07
onmt_pg,abssentrw,5.04004e-06
abssentrw,seneca,0.2251792
BART,onmt_pg,0.1094976
BART,seneca,2.248972e-07
onmt_pg,seneca,0.0002306913
__REFERENCE__,abssentrw,1.286835e-09
__REFERENCE__,BART,0.009797667
__REFERENCE__,onmt_pg,0.0008752538
__REFERENCE__,seneca,2.57263e-07
BART,abssentrw,4.334719e-05
onmt_pg,abssentrw,0.0009760629
seneca,abssentrw,0.03305021
BART,onmt_pg,0.2021818
BART,seneca,0.005165967
onmt_pg,seneca,0.08850558
__REFERENCE__,abssentrw,3.056914e-08
__REFERENCE__,BART,0.05931254
__REFERENCE__,onmt_pg,0.004819092
__REFERENCE__,seneca,1.382555e-09
BART,abssentrw,0.002206053
onmt_pg,abssentrw,0.0004722429
abssentrw,seneca,0.9302924
BART,onmt_pg,0.5627259
BART,seneca,3.791789e-05
onmt_pg,seneca,5.294265e-05
__REFERENCE__,abssentrw,3.605543e-07
__REFERENCE__,BART,0.03932374
__REFERENCE__,onmt_pg,9.786559e-06
__REFERENCE__,seneca,5.106495e-08
BART,abssentrw,0.0001624165
onmt_pg,abssentrw,0.001346951
abssentrw,seneca,0.5221885
BART,onmt_pg,0.04562207
BART,seneca,1.235911e-05
onmt_pg,seneca,0.01204112
__REFERENCE__,abssentrw,3.820349e-07
__REFERENCE__,BART,0.0001191832
__REFERENCE__,onmt_pg,3.082704e-05
__REFERENCE__,seneca,5.228813e-11
BART,abssentrw,0.006386692
onmt_pg,abssentrw,0.008996966
abssentrw,seneca,0.5562797
BART,onmt_pg,0.4842158
BART,seneca,0.01647372
onmt_pg,seneca,0.06985066
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,7.995709e-10
__REFERENCE__,BART,0.01416555
__REFERENCE__,onmt_pg,0.007841703
__REFERENCE__,seneca,2.083871e-06
BART,abssentrw,1.137696e-06
onmt_pg,abssentrw,4.691515e-07
seneca,abssentrw,0.01121145
BART,onmt_pg,0.7211696
BART,seneca,0.0003372123
onmt_pg,seneca,0.004097164
__REFERENCE__,abssentrw,5.15049e-11
__REFERENCE__,BART,0.04039908
__REFERENCE__,onmt_pg,0.02141211
__REFERENCE__,seneca,1.394659e-09
BART,abssentrw,7.785021e-07
onmt_pg,abssentrw,0.0003854171
abssentrw,seneca,0.1240766
BART,onmt_pg,0.4383457
BART,seneca,8.791163e-06
onmt_pg,seneca,0.01452798
__REFERENCE__,abssentrw,1.138346e-13
__REFERENCE__,BART,0.005464017
__REFERENCE__,onmt_pg,1.849812e-05
__REFERENCE__,seneca,7.054366e-11
BART,abssentrw,5.261892e-07
onmt_pg,abssentrw,1.455678e-05
abssentrw,seneca,0.3162087
BART,onmt_pg,0.1436955
BART,seneca,2.067952e-07
onmt_pg,seneca,0.005869991
__REFERENCE__,abssentrw,6.575681e-17
__REFERENCE__,BART,0.001817752
__REFERENCE__,onmt_pg,0.003714557
__REFERENCE__,seneca,1.704693e-09
BART,abssentrw,5.350376e-13
onmt_pg,abssentrw,1.935566e-10
seneca,abssentrw,0.000828712
BART,onmt_pg,0.9968205
BART,seneca,0.001037064
onmt_pg,seneca,0.006268056
__REFERENCE__,abssentrw,1.157561e-07
__REFERENCE__,BART,0.2943574
__REFERENCE__,onmt_pg,0.001400504
__REFERENCE__,seneca,1.329185e-05
BART,abssentrw,0.0007041641
abssentrw,onmt_pg,0.07725728
abssentrw,seneca,0.6688087
BART,onmt_pg,0.02499649
BART,seneca,0.0003033678
onmt_pg,seneca,0.1389082
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.312592e-07
__REFERENCE__,BART,0.4199398
__REFERENCE__,onmt_pg,0.01957443
__REFERENCE__,seneca,6.946012e-11
BART,abssentrw,0.0003583712
onmt_pg,abssentrw,0.001065357
abssentrw,seneca,0.6487394
BART,onmt_pg,0.2181279
BART,seneca,2.124257e-06
onmt_pg,seneca,2.040089e-05
__REFERENCE__,abssentrw,2.233505e-10
__REFERENCE__,BART,0.09919338
__REFERENCE__,onmt_pg,0.02311389
__REFERENCE__,seneca,3.96021e-07
BART,abssentrw,5.56994e-07
onmt_pg,abssentrw,1.299894e-06
abssentrw,seneca,0.2788733
BART,onmt_pg,0.3748865
BART,seneca,4.515254e-05
onmt_pg,seneca,0.004072542
__REFERENCE__,abssentrw,5.217981e-10
__REFERENCE__,BART,0.05387891
__REFERENCE__,onmt_pg,0.003818176
__REFERENCE__,seneca,9.246803e-08
BART,abssentrw,4.293109e-05
onmt_pg,abssentrw,8.4972e-05
abssentrw,seneca,0.07402202
BART,onmt_pg,0.4270912
BART,seneca,0.001398669
onmt_pg,seneca,0.003251631
__REFERENCE__,abssentrw,1.410747e-09
__REFERENCE__,BART,0.01481513
__REFERENCE__,onmt_pg,0.0001632865
__REFERENCE__,seneca,2.398175e-06
BART,abssentrw,7.022252e-05
onmt_pg,abssentrw,0.0002038502
seneca,abssentrw,0.01002792
BART,onmt_pg,0.1348518
BART,seneca,0.03234817
onmt_pg,seneca,0.2847747
__REFERENCE__,abssentrw,1.497575e-11
__REFERENCE__,BART,0.1128676
__REFERENCE__,onmt_pg,0.04339914
__REFERENCE__,seneca,5.742228e-06
