,,p_value
BART,abssentrw,0.0004226961
onmt_pg,abssentrw,1.147762e-06
seneca,abssentrw,0.009042665
BART,onmt_pg,0.4318685
BART,seneca,0.0356101
onmt_pg,seneca,0.001175603
__REFERENCE__,abssentrw,6.19843e-10
__REFERENCE__,BART,0.1559843
__REFERENCE__,onmt_pg,0.002701807
__REFERENCE__,seneca,3.204207e-06
BART,abssentrw,1.067453e-06
onmt_pg,abssentrw,6.416442e-07
seneca,abssentrw,0.01346756
BART,onmt_pg,0.04995969
BART,seneca,8.100582e-06
onmt_pg,seneca,0.0003065029
__REFERENCE__,abssentrw,8.69525e-09
__REFERENCE__,BART,0.06768112
__REFERENCE__,onmt_pg,0.002006548
__REFERENCE__,seneca,1.75434e-05
BART,abssentrw,2.953991e-05
onmt_pg,abssentrw,0.0001177042
abssentrw,seneca,0.1640924
BART,onmt_pg,0.1497619
BART,seneca,0.001778478
onmt_pg,seneca,0.03031838
__REFERENCE__,abssentrw,2.264581e-15
__REFERENCE__,BART,0.02412885
__REFERENCE__,onmt_pg,0.01103143
__REFERENCE__,seneca,5.513315e-05
BART,abssentrw,4.168759e-12
onmt_pg,abssentrw,4.094333e-12
seneca,abssentrw,5.031643e-08
BART,onmt_pg,0.7035408
BART,seneca,0.001514962
onmt_pg,seneca,0.004339811
__REFERENCE__,abssentrw,2.188189e-09
__REFERENCE__,BART,0.006166763
__REFERENCE__,onmt_pg,0.001420058
__REFERENCE__,seneca,1.038236e-10
BART,abssentrw,9.280398e-05
onmt_pg,abssentrw,0.0002241121
abssentrw,seneca,0.396646
BART,onmt_pg,0.3463638
BART,seneca,3.858351e-05
onmt_pg,seneca,0.0001035238
__REFERENCE__,abssentrw,5.815577e-07
__REFERENCE__,BART,0.05133468
__REFERENCE__,onmt_pg,0.004564537
__REFERENCE__,seneca,4.941894e-08
BART,abssentrw,0.001032921
onmt_pg,abssentrw,0.002739864
abssentrw,seneca,0.8374496
BART,onmt_pg,0.2276125
BART,seneca,1.515127e-06
onmt_pg,seneca,2.79913e-06
__REFERENCE__,abssentrw,1.750142e-07
__REFERENCE__,BART,0.01174057
__REFERENCE__,onmt_pg,1.917229e-06
__REFERENCE__,seneca,7.731016e-10
BART,abssentrw,0.001359179
onmt_pg,abssentrw,0.03713595
abssentrw,seneca,0.4952005
BART,onmt_pg,0.005769856
BART,seneca,9.09004e-09
onmt_pg,seneca,0.0005363098
__REFERENCE__,abssentrw,6.066977e-13
__REFERENCE__,BART,0.0106802
__REFERENCE__,onmt_pg,0.0301431
__REFERENCE__,seneca,2.816871e-07
BART,abssentrw,0.00123433
onmt_pg,abssentrw,0.0001392259
abssentrw,seneca,0.4332784
BART,onmt_pg,0.5649652
BART,seneca,0.0005226115
onmt_pg,seneca,1.510396e-05
__REFERENCE__,abssentrw,5.227801e-08
__REFERENCE__,BART,0.002491049
__REFERENCE__,onmt_pg,7.631101e-05
__REFERENCE__,seneca,5.807384e-16
BART,abssentrw,2.903653e-05
onmt_pg,abssentrw,0.0003437354
abssentrw,seneca,0.8669557
BART,onmt_pg,0.05068493
BART,seneca,9.759812e-09
onmt_pg,seneca,2.925083e-05
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.053722e-16
__REFERENCE__,BART,0.0001973718
__REFERENCE__,onmt_pg,0.0008122318
__REFERENCE__,seneca,7.986855e-09
BART,abssentrw,1.549407e-10
onmt_pg,abssentrw,1.113005e-07
seneca,abssentrw,0.006960017
BART,onmt_pg,0.7231355
BART,seneca,0.0001571537
onmt_pg,seneca,0.0001435342
__REFERENCE__,abssentrw,7.41906e-06
__REFERENCE__,BART,0.3184129
__REFERENCE__,onmt_pg,0.01508897
__REFERENCE__,seneca,3.146489e-08
BART,abssentrw,0.01016496
onmt_pg,abssentrw,0.01247558
abssentrw,seneca,0.5146116
BART,onmt_pg,0.2270958
BART,seneca,9.301727e-05
onmt_pg,seneca,0.001838785
__REFERENCE__,abssentrw,1.796671e-08
__REFERENCE__,BART,0.002134854
__REFERENCE__,onmt_pg,9.917794e-05
__REFERENCE__,seneca,4.908172e-07
BART,abssentrw,0.002205351
onmt_pg,abssentrw,0.009335871
abssentrw,seneca,0.5672144
BART,onmt_pg,0.2435413
BART,seneca,0.0005228947
onmt_pg,seneca,0.01876793
__REFERENCE__,abssentrw,8.988304e-14
__REFERENCE__,BART,0.01593946
__REFERENCE__,onmt_pg,0.0003117413
__REFERENCE__,seneca,3.179233e-13
BART,abssentrw,1.009603e-05
onmt_pg,abssentrw,1.488782e-07
abssentrw,seneca,0.1507665
BART,onmt_pg,0.4906381
BART,seneca,2.80174e-06
onmt_pg,seneca,1.210845e-05
__REFERENCE__,abssentrw,3.457965e-11
__REFERENCE__,BART,0.1108558
__REFERENCE__,onmt_pg,0.001951577
__REFERENCE__,seneca,2.917307e-07
BART,abssentrw,9.539611e-06
onmt_pg,abssentrw,0.004069986
seneca,abssentrw,0.01224339
BART,onmt_pg,0.02445705
BART,seneca,0.0002579837
onmt_pg,seneca,0.186055
__REFERENCE__,abssentrw,1.597206e-05
__REFERENCE__,BART,0.02072689
__REFERENCE__,onmt_pg,0.009886517
__REFERENCE__,seneca,5.645928e-09
BART,abssentrw,0.006034557
onmt_pg,abssentrw,0.02244242
abssentrw,seneca,0.8620668
BART,onmt_pg,0.4634707
BART,seneca,4.239877e-05
onmt_pg,seneca,8.183673e-06
__REFERENCE__,abssentrw,3.320158e-10
__REFERENCE__,BART,0.505435
__REFERENCE__,onmt_pg,0.02557266
__REFERENCE__,seneca,0.0006589607
BART,abssentrw,9.644828e-09
onmt_pg,abssentrw,4.273896e-06
seneca,abssentrw,0.01519248
BART,onmt_pg,0.03137274
BART,seneca,6.131563e-05
onmt_pg,seneca,0.008675024
__REFERENCE__,abssentrw,8.775882e-07
__REFERENCE__,BART,8.141284e-05
__REFERENCE__,onmt_pg,3.02473e-05
__REFERENCE__,seneca,1.08635e-13
BART,abssentrw,0.001286923
onmt_pg,abssentrw,0.0006499493
abssentrw,seneca,0.408639
BART,onmt_pg,0.4434022
BART,seneca,0.0003283334
onmt_pg,seneca,0.009899652
__REFERENCE__,abssentrw,7.470072e-11
__REFERENCE__,BART,0.01672828
__REFERENCE__,onmt_pg,0.001537858
__REFERENCE__,seneca,7.713798e-06
BART,abssentrw,5.626188e-06
onmt_pg,abssentrw,1.627702e-06
seneca,abssentrw,0.0323776
BART,onmt_pg,0.1862388
BART,seneca,0.0007409254
onmt_pg,seneca,0.04476358
__REFERENCE__,abssentrw,9.799203e-21
__REFERENCE__,BART,0.07055557
__REFERENCE__,onmt_pg,1.952034e-05
__REFERENCE__,seneca,1.448697e-09
BART,abssentrw,4.596568e-10
onmt_pg,abssentrw,8.854664e-07
seneca,abssentrw,0.03738552
BART,onmt_pg,0.00352121
BART,seneca,7.805731e-12
onmt_pg,seneca,7.703331e-05
__REFERENCE__,abssentrw,5.984242e-11
__REFERENCE__,BART,0.04547855
__REFERENCE__,onmt_pg,4.320355e-05
__REFERENCE__,seneca,1.06403e-06
BART,abssentrw,0.0001776916
onmt_pg,abssentrw,0.0009289708
abssentrw,seneca,0.2538579
BART,onmt_pg,0.05346125
BART,seneca,0.0001273967
onmt_pg,seneca,0.01284528
__REFERENCE__,abssentrw,1.555903e-06
__REFERENCE__,BART,0.008727839
__REFERENCE__,onmt_pg,0.001474931
__REFERENCE__,seneca,1.639439e-05
BART,abssentrw,0.002141019
onmt_pg,abssentrw,0.002234583
abssentrw,seneca,0.8454258
BART,onmt_pg,0.2005011
BART,seneca,0.0006535403
onmt_pg,seneca,0.001714464
__REFERENCE__,abssentrw,2.318759e-19
__REFERENCE__,BART,0.3375951
__REFERENCE__,onmt_pg,0.02197641
__REFERENCE__,seneca,2.968912e-05
BART,abssentrw,5.494369e-10
onmt_pg,abssentrw,6.322134e-08
abssentrw,seneca,0.07191699
BART,onmt_pg,0.06457194
BART,seneca,3.012113e-06
onmt_pg,seneca,6.370054e-05
__REFERENCE__,abssentrw,1.094414e-06
__REFERENCE__,BART,0.02199625
__REFERENCE__,onmt_pg,0.004429081
__REFERENCE__,seneca,4.552887e-06
BART,abssentrw,0.002022009
onmt_pg,abssentrw,0.003186812
abssentrw,seneca,0.4613813
BART,onmt_pg,0.366325
BART,seneca,0.001194857
onmt_pg,seneca,0.001062447
__REFERENCE__,abssentrw,7.202665e-12
__REFERENCE__,BART,0.007669061
__REFERENCE__,onmt_pg,0.001900954
__REFERENCE__,seneca,2.031338e-12
BART,abssentrw,3.202925e-07
onmt_pg,abssentrw,1.3316e-05
abssentrw,seneca,0.2023921
BART,onmt_pg,0.6715813
BART,seneca,2.752664e-11
onmt_pg,seneca,5.434647e-07
__REFERENCE__,abssentrw,2.072857e-07
__REFERENCE__,BART,0.01082283
__REFERENCE__,onmt_pg,3.092331e-05
__REFERENCE__,seneca,1.704843e-06
BART,abssentrw,7.724979e-05
onmt_pg,abssentrw,0.005220863
seneca,abssentrw,0.04282419
BART,onmt_pg,0.04820612
BART,seneca,0.006231928
onmt_pg,seneca,0.1706948
__REFERENCE__,abssentrw,1.322005e-09
__REFERENCE__,BART,0.007396069
__REFERENCE__,onmt_pg,9.658039e-06
__REFERENCE__,seneca,3.521969e-22
BART,abssentrw,0.0001463337
onmt_pg,abssentrw,6.166001e-05
abssentrw,seneca,0.8422241
BART,onmt_pg,0.2332226
BART,seneca,1.506201e-12
onmt_pg,seneca,2.753671e-08
__REFERENCE__,abssentrw,1.232916e-07
__REFERENCE__,BART,0.1077238
__REFERENCE__,onmt_pg,0.003202437
__REFERENCE__,seneca,1.452704e-07
BART,abssentrw,0.0002145667
onmt_pg,abssentrw,0.003315931
abssentrw,seneca,0.7621519
BART,onmt_pg,0.1544774
BART,seneca,1.34093e-06
onmt_pg,seneca,4.918187e-05
__REFERENCE__,abssentrw,3.448046e-09
__REFERENCE__,BART,0.09760856
__REFERENCE__,onmt_pg,0.001800692
__REFERENCE__,seneca,4.372865e-08
BART,abssentrw,3.211304e-06
onmt_pg,abssentrw,0.0001622613
abssentrw,seneca,0.2536309
BART,onmt_pg,0.05134924
BART,seneca,1.003876e-06
onmt_pg,seneca,0.0004425058
__REFERENCE__,abssentrw,1.100537e-06
__REFERENCE__,BART,0.546742
__REFERENCE__,onmt_pg,0.0298773
__REFERENCE__,seneca,0.001518402
BART,abssentrw,1.513911e-06
onmt_pg,abssentrw,1.211649e-05
seneca,abssentrw,0.001094543
BART,onmt_pg,0.07549565
BART,seneca,0.00224295
onmt_pg,seneca,0.06786309
__REFERENCE__,abssentrw,7.786007e-05
__REFERENCE__,BART,0.317483
__REFERENCE__,onmt_pg,0.01396429
__REFERENCE__,seneca,3.311792e-09
BART,abssentrw,0.005892508
onmt_pg,abssentrw,0.002606231
abssentrw,seneca,0.4716379
BART,onmt_pg,0.2854331
BART,seneca,2.691243e-05
onmt_pg,seneca,0.0006494053
__REFERENCE__,abssentrw,5.467501e-08
__REFERENCE__,BART,0.001612064
__REFERENCE__,onmt_pg,2.563857e-05
__REFERENCE__,seneca,5.010584e-06
BART,abssentrw,0.0001300815
onmt_pg,abssentrw,0.002303208
abssentrw,seneca,0.1380296
BART,onmt_pg,0.08491981
BART,seneca,0.01856078
onmt_pg,seneca,0.1052889
__REFERENCE__,abssentrw,1.79584e-18
__REFERENCE__,BART,0.04926557
__REFERENCE__,onmt_pg,3.10963e-07
__REFERENCE__,seneca,1.315436e-10
BART,abssentrw,4.365336e-06
onmt_pg,abssentrw,0.0007587078
abssentrw,seneca,0.1560146
BART,onmt_pg,0.0006776332
BART,seneca,1.226762e-06
onmt_pg,seneca,0.01279216
__REFERENCE__,abssentrw,8.544044e-10
__REFERENCE__,BART,0.5281249
__REFERENCE__,onmt_pg,0.007377376
__REFERENCE__,seneca,5.939261e-08
BART,abssentrw,5.667065e-08
onmt_pg,abssentrw,1.466678e-05
abssentrw,seneca,0.1772122
BART,onmt_pg,0.07026913
BART,seneca,3.812133e-05
onmt_pg,seneca,0.0004741748
__REFERENCE__,abssentrw,2.175936e-18
__REFERENCE__,BART,0.01521248
__REFERENCE__,onmt_pg,0.00249356
__REFERENCE__,seneca,5.592668e-06
BART,abssentrw,3.728927e-07
onmt_pg,abssentrw,1.80657e-05
abssentrw,seneca,0.1056201
BART,onmt_pg,0.171276
BART,seneca,0.0001338797
onmt_pg,seneca,0.004238133
__REFERENCE__,abssentrw,2.673527e-14
__REFERENCE__,BART,0.7354055
__REFERENCE__,onmt_pg,0.3686445
__REFERENCE__,seneca,5.420706e-05
BART,abssentrw,1.853626e-08
onmt_pg,abssentrw,2.247893e-06
abssentrw,seneca,0.1460413
BART,onmt_pg,0.4614487
BART,seneca,3.632323e-05
onmt_pg,seneca,2.195194e-05
__REFERENCE__,abssentrw,1.120535e-15
__REFERENCE__,BART,0.002438959
__REFERENCE__,onmt_pg,0.005490357
__REFERENCE__,seneca,3.783688e-06
BART,abssentrw,9.181033e-05
onmt_pg,abssentrw,5.424387e-07
seneca,abssentrw,0.007741525
BART,onmt_pg,0.4792152
BART,seneca,0.02220328
onmt_pg,seneca,0.004191157
__REFERENCE__,abssentrw,2.124625e-27
__REFERENCE__,BART,0.0006616097
__REFERENCE__,onmt_pg,8.667655e-11
__REFERENCE__,seneca,1.800878e-24
BART,abssentrw,9.574104e-15
onmt_pg,abssentrw,4.052486e-11
seneca,abssentrw,0.02500709
BART,onmt_pg,0.001849689
BART,seneca,4.333995e-11
onmt_pg,seneca,1.38819e-05
__REFERENCE__,abssentrw,3.110173e-11
__REFERENCE__,BART,0.01690777
__REFERENCE__,onmt_pg,3.958356e-05
__REFERENCE__,seneca,1.419193e-10
BART,abssentrw,6.373432e-05
onmt_pg,abssentrw,3.387281e-05
abssentrw,seneca,0.1449219
BART,onmt_pg,0.192505
BART,seneca,1.774094e-05
onmt_pg,seneca,0.004283766
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,5.242548e-15
__REFERENCE__,BART,0.02232366
__REFERENCE__,onmt_pg,0.001500198
__REFERENCE__,seneca,2.558925e-10
BART,abssentrw,2.265848e-06
onmt_pg,abssentrw,3.452706e-06
abssentrw,seneca,0.1159374
BART,onmt_pg,0.4207601
BART,seneca,1.460947e-05
onmt_pg,seneca,3.713991e-05
__REFERENCE__,abssentrw,3.126891e-11
__REFERENCE__,BART,0.003082327
__REFERENCE__,onmt_pg,0.0002997186
__REFERENCE__,seneca,2.32352e-10
BART,abssentrw,8.872275e-06
onmt_pg,abssentrw,0.0001031205
abssentrw,seneca,0.1701926
BART,onmt_pg,0.2458796
BART,seneca,3.359612e-05
onmt_pg,seneca,0.001370381
__REFERENCE__,abssentrw,1.02904e-09
__REFERENCE__,BART,0.09170361
__REFERENCE__,onmt_pg,0.01126483
__REFERENCE__,seneca,5.317391e-08
BART,abssentrw,5.407751e-07
onmt_pg,abssentrw,8.372714e-06
abssentrw,seneca,0.8491889
BART,onmt_pg,0.1918024
BART,seneca,7.815889e-09
onmt_pg,seneca,7.60858e-06
__REFERENCE__,abssentrw,1.737204e-11
__REFERENCE__,BART,0.01359938
__REFERENCE__,onmt_pg,0.006663325
__REFERENCE__,seneca,2.007995e-05
BART,abssentrw,0.0009662764
onmt_pg,abssentrw,0.0004404969
abssentrw,seneca,0.07963778
BART,onmt_pg,0.9314997
BART,seneca,0.04470741
onmt_pg,seneca,0.06717822
__REFERENCE__,abssentrw,4.098311e-10
__REFERENCE__,BART,0.132706
__REFERENCE__,onmt_pg,0.02981892
__REFERENCE__,seneca,5.784397e-06
BART,abssentrw,0.0001333953
onmt_pg,abssentrw,0.0002181022
abssentrw,seneca,0.2579906
BART,onmt_pg,0.3220691
BART,seneca,0.0001391886
onmt_pg,seneca,4.8349e-06
__REFERENCE__,abssentrw,5.145546e-07
__REFERENCE__,BART,0.03015057
__REFERENCE__,onmt_pg,0.06009312
__REFERENCE__,seneca,0.0007561219
BART,abssentrw,0.0009450835
onmt_pg,abssentrw,0.0008850608
abssentrw,seneca,0.2378774
BART,onmt_pg,0.9273623
BART,seneca,0.00611707
onmt_pg,seneca,0.002191815
__REFERENCE__,abssentrw,2.743547e-13
__REFERENCE__,BART,0.00846766
__REFERENCE__,onmt_pg,1.272726e-05
__REFERENCE__,seneca,2.490349e-08
BART,abssentrw,4.316739e-08
onmt_pg,abssentrw,5.082272e-05
seneca,abssentrw,0.04372255
BART,onmt_pg,0.01330998
BART,seneca,6.015272e-08
onmt_pg,seneca,0.002912222
__REFERENCE__,abssentrw,5.151976e-06
__REFERENCE__,BART,0.1292987
__REFERENCE__,onmt_pg,0.175123
__REFERENCE__,seneca,2.407823e-05
BART,abssentrw,0.0005953115
onmt_pg,abssentrw,6.002912e-06
abssentrw,seneca,0.28333
BART,onmt_pg,0.9341791
BART,seneca,0.001094279
onmt_pg,seneca,0.000361104
__REFERENCE__,abssentrw,1.296021e-14
__REFERENCE__,BART,0.06607196
__REFERENCE__,onmt_pg,0.0629769
__REFERENCE__,seneca,2.043344e-08
BART,abssentrw,3.779091e-07
onmt_pg,abssentrw,2.490936e-06
abssentrw,seneca,0.1010089
BART,onmt_pg,0.841822
BART,seneca,2.373906e-07
onmt_pg,seneca,1.190584e-06
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,7.870508e-10
__REFERENCE__,BART,0.02405363
__REFERENCE__,onmt_pg,0.002069636
__REFERENCE__,seneca,1.055492e-15
BART,abssentrw,3.100338e-06
onmt_pg,abssentrw,6.604402e-05
abssentrw,seneca,0.2608721
BART,onmt_pg,0.3122138
BART,seneca,4.584894e-08
onmt_pg,seneca,1.416059e-05
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,3.845014e-07
__REFERENCE__,BART,0.002393248
__REFERENCE__,onmt_pg,0.001049744
__REFERENCE__,seneca,7.145889e-09
BART,abssentrw,0.003083953
onmt_pg,abssentrw,0.002233104
abssentrw,seneca,0.1877143
BART,onmt_pg,0.5133461
BART,seneca,0.007284099
onmt_pg,seneca,0.009849252
__REFERENCE__,abssentrw,9.594475e-06
__REFERENCE__,BART,0.0008321912
__REFERENCE__,onmt_pg,0.0001336656
__REFERENCE__,seneca,1.900208e-07
BART,abssentrw,0.002317098
onmt_pg,abssentrw,0.02263304
abssentrw,seneca,0.6365167
BART,onmt_pg,0.09614916
BART,seneca,0.0005639177
onmt_pg,seneca,0.01705288
__REFERENCE__,abssentrw,1.43405e-14
__REFERENCE__,BART,0.008753057
__REFERENCE__,onmt_pg,0.001763476
__REFERENCE__,seneca,8.047276e-12
BART,abssentrw,8.300745e-05
onmt_pg,abssentrw,6.923449e-05
abssentrw,seneca,0.6348309
BART,onmt_pg,0.4691972
BART,seneca,6.130609e-07
onmt_pg,seneca,3.411485e-07
__REFERENCE__,abssentrw,1.302225e-12
__REFERENCE__,BART,0.01336357
__REFERENCE__,onmt_pg,0.0007804986
__REFERENCE__,seneca,5.187857e-11
BART,abssentrw,0.0001832035
onmt_pg,abssentrw,1.96332e-05
abssentrw,seneca,0.07584925
BART,onmt_pg,0.3976075
BART,seneca,0.0007360895
onmt_pg,seneca,0.0004000746
__REFERENCE__,abssentrw,9.546545e-13
__REFERENCE__,BART,0.115239
__REFERENCE__,onmt_pg,0.0008577802
__REFERENCE__,seneca,2.811368e-14
BART,abssentrw,2.57998e-08
onmt_pg,abssentrw,1.067835e-07
seneca,abssentrw,0.03495194
BART,onmt_pg,0.1359277
BART,seneca,1.446146e-06
onmt_pg,seneca,1.68106e-06
__REFERENCE__,abssentrw,1.54936e-06
__REFERENCE__,BART,0.009794777
__REFERENCE__,onmt_pg,0.00523254
__REFERENCE__,seneca,1.889081e-08
BART,abssentrw,0.004099827
onmt_pg,abssentrw,0.004287239
abssentrw,seneca,0.6770769
BART,onmt_pg,0.4780711
BART,seneca,2.088957e-06
onmt_pg,seneca,6.170886e-05
__REFERENCE__,abssentrw,9.017695e-09
__REFERENCE__,BART,0.003314334
__REFERENCE__,onmt_pg,2.485656e-06
__REFERENCE__,seneca,9.26963e-14
BART,abssentrw,0.005115759
onmt_pg,abssentrw,0.01876807
abssentrw,seneca,0.7980948
BART,onmt_pg,0.2785294
BART,seneca,2.858243e-06
onmt_pg,seneca,0.00131709
__REFERENCE__,abssentrw,6.823603e-08
__REFERENCE__,BART,0.0348071
__REFERENCE__,onmt_pg,1.028709e-07
__REFERENCE__,seneca,1.627027e-11
BART,abssentrw,0.001583013
abssentrw,onmt_pg,0.08565445
abssentrw,seneca,0.8698207
BART,onmt_pg,0.008082005
BART,seneca,7.955368e-08
onmt_pg,seneca,0.007069087
__REFERENCE__,abssentrw,2.940619e-10
__REFERENCE__,BART,0.03768861
__REFERENCE__,onmt_pg,0.0005248621
__REFERENCE__,seneca,1.730187e-08
BART,abssentrw,1.99087e-09
onmt_pg,abssentrw,1.144901e-08
seneca,abssentrw,0.002131735
BART,onmt_pg,0.1417421
BART,seneca,6.773116e-05
onmt_pg,seneca,0.01070275
__REFERENCE__,abssentrw,2.824066e-10
__REFERENCE__,BART,0.03335903
__REFERENCE__,onmt_pg,0.004396966
__REFERENCE__,seneca,5.884971e-07
BART,abssentrw,5.24612e-06
onmt_pg,abssentrw,0.0009209949
abssentrw,seneca,0.6630435
BART,onmt_pg,0.3059687
BART,seneca,0.0002813811
onmt_pg,seneca,0.0001694572
__REFERENCE__,abssentrw,8.270157e-09
__REFERENCE__,BART,0.1584943
__REFERENCE__,onmt_pg,0.03409888
__REFERENCE__,seneca,1.07144e-06
BART,abssentrw,3.293364e-06
onmt_pg,abssentrw,2.154806e-07
seneca,abssentrw,0.01794075
BART,onmt_pg,0.2034848
BART,seneca,2.249742e-05
onmt_pg,seneca,3.485741e-05
__REFERENCE__,abssentrw,7.243338e-11
__REFERENCE__,BART,0.03274434
__REFERENCE__,onmt_pg,0.001098845
__REFERENCE__,seneca,3.204519e-07
BART,abssentrw,2.237019e-08
onmt_pg,abssentrw,3.162033e-08
seneca,abssentrw,0.01927158
BART,onmt_pg,0.1058197
BART,seneca,3.867612e-07
onmt_pg,seneca,0.0007061719
__REFERENCE__,abssentrw,3.010118e-09
__REFERENCE__,BART,0.04212205
__REFERENCE__,onmt_pg,0.006470212
__REFERENCE__,seneca,6.609992e-07
BART,abssentrw,3.09049e-07
onmt_pg,abssentrw,8.376445e-08
seneca,abssentrw,0.01867871
BART,onmt_pg,0.5698324
BART,seneca,0.0002254285
onmt_pg,seneca,0.000519866
__REFERENCE__,abssentrw,2.999609e-09
__REFERENCE__,BART,0.001571799
__REFERENCE__,onmt_pg,0.06930935
__REFERENCE__,seneca,2.04218e-15
BART,abssentrw,0.0005895221
onmt_pg,abssentrw,4.487838e-05
abssentrw,seneca,0.5503442
BART,onmt_pg,0.5172366
BART,seneca,1.204506e-05
onmt_pg,seneca,5.271272e-06
__REFERENCE__,abssentrw,3.341858e-11
__REFERENCE__,BART,0.000408184
__REFERENCE__,onmt_pg,2.17021e-05
__REFERENCE__,seneca,0.0003055514
BART,abssentrw,3.32542e-06
onmt_pg,abssentrw,0.00096372
seneca,abssentrw,0.04149281
BART,onmt_pg,0.03709773
BART,seneca,0.0307135
onmt_pg,seneca,0.3352502
__REFERENCE__,abssentrw,2.237518e-06
__REFERENCE__,BART,0.6697311
__REFERENCE__,onmt_pg,0.01842206
__REFERENCE__,seneca,0.003133842
BART,abssentrw,5.388472e-08
onmt_pg,abssentrw,2.235702e-06
seneca,abssentrw,0.001066151
BART,onmt_pg,0.001743267
BART,seneca,0.0003326752
onmt_pg,seneca,0.1233186
__REFERENCE__,abssentrw,1.130383e-14
__REFERENCE__,BART,0.09659733
__REFERENCE__,onmt_pg,0.002826736
__REFERENCE__,seneca,1.998769e-08
BART,abssentrw,2.044973e-09
onmt_pg,abssentrw,6.282277e-09
abssentrw,seneca,0.1209383
BART,onmt_pg,0.1202778
BART,seneca,1.270809e-06
onmt_pg,seneca,0.001008873
__REFERENCE__,abssentrw,4.451845e-16
