,,p_value
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,3.509297e-14
__REFERENCE__,BART,2.34308e-05
__REFERENCE__,onmt_pg,0.01327275
__REFERENCE__,seneca,1.712348e-12
BART,abssentrw,8.742755e-06
onmt_pg,abssentrw,1.25919e-11
seneca,abssentrw,0.02688377
BART,onmt_pg,0.1082355
BART,seneca,0.001913379
onmt_pg,seneca,1.657005e-08
__REFERENCE__,abssentrw,7.915995e-13
__REFERENCE__,BART,0.05092286
__REFERENCE__,onmt_pg,0.0003474168
__REFERENCE__,seneca,2.520972e-19
BART,abssentrw,5.633296e-06
onmt_pg,abssentrw,1.802851e-05
abssentrw,seneca,0.3533465
BART,onmt_pg,0.158817
BART,seneca,4.167179e-13
onmt_pg,seneca,6.983797e-09
__REFERENCE__,abssentrw,7.828011e-11
__REFERENCE__,BART,0.02132795
__REFERENCE__,onmt_pg,0.0005313723
__REFERENCE__,seneca,9.412945e-13
BART,abssentrw,1.118634e-07
onmt_pg,abssentrw,4.651626e-07
abssentrw,seneca,0.2249977
BART,onmt_pg,0.1127693
BART,seneca,7.461336e-08
onmt_pg,seneca,6.928636e-06
__REFERENCE__,abssentrw,7.664829e-18
__REFERENCE__,BART,4.443267e-05
__REFERENCE__,onmt_pg,1.674801e-07
__REFERENCE__,seneca,8.746969e-17
BART,abssentrw,8.8698e-10
onmt_pg,abssentrw,7.329984e-07
abssentrw,seneca,0.07914419
BART,onmt_pg,0.1029188
BART,seneca,2.641018e-08
onmt_pg,seneca,0.0001459696
__REFERENCE__,abssentrw,1.361851e-19
__REFERENCE__,BART,0.0124346
__REFERENCE__,onmt_pg,0.01022859
__REFERENCE__,seneca,7.303137e-08
BART,abssentrw,1.092352e-08
onmt_pg,abssentrw,2.958984e-10
seneca,abssentrw,0.002378725
BART,onmt_pg,0.9267625
BART,seneca,0.0003024102
onmt_pg,seneca,0.0007603033
__REFERENCE__,abssentrw,1.34693e-10
__REFERENCE__,BART,0.2848351
__REFERENCE__,onmt_pg,0.09028168
__REFERENCE__,seneca,1.059651e-12
BART,abssentrw,1.184239e-06
onmt_pg,abssentrw,2.329661e-08
abssentrw,seneca,0.2382727
BART,onmt_pg,0.6871039
BART,seneca,1.112724e-07
onmt_pg,seneca,3.512985e-09
__REFERENCE__,abssentrw,3.746978e-11
__REFERENCE__,BART,0.0006915336
__REFERENCE__,onmt_pg,0.001142251
__REFERENCE__,seneca,6.666631e-13
BART,abssentrw,0.0009568336
onmt_pg,abssentrw,0.0001168855
abssentrw,seneca,0.8249898
BART,onmt_pg,0.7359772
BART,seneca,2.124741e-06
onmt_pg,seneca,8.795622e-07
__REFERENCE__,abssentrw,2.139765e-15
__REFERENCE__,BART,0.02845589
__REFERENCE__,onmt_pg,1.736546e-05
__REFERENCE__,seneca,2.355629e-08
BART,abssentrw,1.29934e-07
onmt_pg,abssentrw,6.342825e-05
seneca,abssentrw,0.001603129
BART,onmt_pg,0.02101509
BART,seneca,0.0004938739
onmt_pg,seneca,0.2469555
__REFERENCE__,abssentrw,4.964833e-13
__REFERENCE__,BART,0.02606551
__REFERENCE__,onmt_pg,1.569455e-05
__REFERENCE__,seneca,2.664601e-13
BART,abssentrw,1.259187e-07
onmt_pg,abssentrw,8.747222e-07
abssentrw,seneca,0.1815078
BART,onmt_pg,0.01467275
BART,seneca,2.752993e-09
onmt_pg,seneca,9.138339e-05
__REFERENCE__,abssentrw,1.127661e-11
__REFERENCE__,BART,0.1738637
__REFERENCE__,onmt_pg,0.0336354
__REFERENCE__,seneca,6.977573e-10
BART,abssentrw,6.412634e-10
onmt_pg,abssentrw,1.630073e-07
abssentrw,seneca,0.05311928
BART,onmt_pg,0.3210835
BART,seneca,7.853786e-08
onmt_pg,seneca,0.0002643089
__REFERENCE__,abssentrw,1.596439e-22
__REFERENCE__,BART,0.0003415817
__REFERENCE__,onmt_pg,8.822514e-09
__REFERENCE__,seneca,1.319663e-18
BART,abssentrw,2.941361e-10
onmt_pg,abssentrw,1.661083e-10
seneca,abssentrw,0.00432072
BART,onmt_pg,0.03519151
BART,seneca,6.148571e-09
onmt_pg,seneca,5.495461e-05
__REFERENCE__,abssentrw,2.285561e-14
__REFERENCE__,BART,0.0002463592
__REFERENCE__,onmt_pg,6.651934e-06
__REFERENCE__,seneca,4.957447e-17
BART,abssentrw,6.611253e-06
onmt_pg,abssentrw,2.139067e-06
abssentrw,seneca,0.2895247
BART,onmt_pg,0.3344935
BART,seneca,2.308116e-07
onmt_pg,seneca,1.197047e-05
__REFERENCE__,abssentrw,1.189741e-16
__REFERENCE__,BART,0.08076885
__REFERENCE__,onmt_pg,8.531931e-06
__REFERENCE__,seneca,9.305576e-18
BART,abssentrw,3.006747e-09
onmt_pg,abssentrw,4.23044e-05
abssentrw,seneca,0.1886432
BART,onmt_pg,0.005866222
BART,seneca,1.792907e-09
onmt_pg,seneca,0.0005941847
__REFERENCE__,abssentrw,7.42538e-21
__REFERENCE__,BART,0.0001438359
__REFERENCE__,onmt_pg,5.451016e-10
__REFERENCE__,seneca,5.322427e-12
BART,abssentrw,3.938072e-10
onmt_pg,abssentrw,4.35352e-05
seneca,abssentrw,0.03975152
BART,onmt_pg,0.001984123
BART,seneca,5.203411e-06
onmt_pg,seneca,0.1091035
__REFERENCE__,abssentrw,5.986958e-17
__REFERENCE__,BART,0.151063
__REFERENCE__,onmt_pg,0.03719782
__REFERENCE__,seneca,5.156588e-10
BART,abssentrw,4.910074e-13
onmt_pg,abssentrw,8.514192e-13
seneca,abssentrw,0.003114857
BART,onmt_pg,0.3676634
BART,seneca,1.914868e-07
onmt_pg,seneca,0.0001335424
__REFERENCE__,abssentrw,1.342934e-11
__REFERENCE__,BART,0.09454954
__REFERENCE__,onmt_pg,0.2414054
__REFERENCE__,seneca,1.359286e-07
BART,abssentrw,9.323805e-08
onmt_pg,abssentrw,1.102051e-07
seneca,abssentrw,0.02565968
BART,onmt_pg,0.8158569
BART,seneca,6.524944e-05
onmt_pg,seneca,9.680063e-05
__REFERENCE__,abssentrw,8.091998e-17
__REFERENCE__,BART,0.04650383
__REFERENCE__,onmt_pg,0.009486159
__REFERENCE__,seneca,4.940418e-08
BART,abssentrw,2.663245e-13
onmt_pg,abssentrw,1.285006e-10
seneca,abssentrw,0.0005601288
BART,onmt_pg,0.3225497
BART,seneca,7.886073e-07
onmt_pg,seneca,0.0001614028
__REFERENCE__,abssentrw,1.076214e-07
__REFERENCE__,BART,0.02313989
__REFERENCE__,onmt_pg,0.002085275
__REFERENCE__,seneca,1.232927e-10
BART,abssentrw,0.001598719
onmt_pg,abssentrw,0.0009017745
abssentrw,seneca,0.9895538
BART,onmt_pg,0.5716084
BART,seneca,2.208628e-05
onmt_pg,seneca,3.243361e-05
__REFERENCE__,abssentrw,7.378023e-15
__REFERENCE__,BART,0.237572
__REFERENCE__,onmt_pg,0.008160231
__REFERENCE__,seneca,6.612155e-11
BART,abssentrw,9.505934e-11
onmt_pg,abssentrw,5.350504e-10
seneca,abssentrw,0.02427906
BART,onmt_pg,0.1126456
BART,seneca,5.151942e-08
onmt_pg,seneca,0.0002595291
__REFERENCE__,abssentrw,7.323374e-16
__REFERENCE__,BART,3.930325e-05
__REFERENCE__,onmt_pg,3.393136e-05
__REFERENCE__,seneca,1.997188e-21
BART,abssentrw,7.225935e-07
onmt_pg,abssentrw,4.512942e-07
abssentrw,seneca,0.4872838
BART,onmt_pg,0.6279515
BART,seneca,4.774204e-09
onmt_pg,seneca,2.839538e-06
__REFERENCE__,abssentrw,9.28457e-17
__REFERENCE__,BART,0.0001820836
__REFERENCE__,onmt_pg,0.002986714
__REFERENCE__,seneca,3.039211e-17
BART,abssentrw,6.533786e-05
onmt_pg,abssentrw,2.139444e-09
abssentrw,seneca,0.2703731
BART,onmt_pg,0.2093507
BART,seneca,1.695502e-05
onmt_pg,seneca,5.062453e-09
__REFERENCE__,abssentrw,1.448175e-14
__REFERENCE__,BART,0.08913923
__REFERENCE__,onmt_pg,2.988101e-05
__REFERENCE__,seneca,1.753721e-14
BART,abssentrw,1.55698e-09
onmt_pg,abssentrw,7.416181e-08
abssentrw,seneca,0.2408512
BART,onmt_pg,0.01986123
BART,seneca,1.716125e-12
onmt_pg,seneca,1.059059e-05
__REFERENCE__,abssentrw,2.153262e-16
__REFERENCE__,BART,0.002906134
__REFERENCE__,onmt_pg,0.01652491
__REFERENCE__,seneca,1.477954e-08
BART,abssentrw,5.720384e-08
onmt_pg,abssentrw,1.157003e-07
seneca,abssentrw,0.03870263
BART,onmt_pg,0.7901849
BART,seneca,0.0001358557
onmt_pg,seneca,0.0002983381
__REFERENCE__,abssentrw,4.697854e-12
__REFERENCE__,BART,0.004594726
__REFERENCE__,onmt_pg,0.00157545
__REFERENCE__,seneca,4.88629e-15
BART,abssentrw,4.045361e-06
onmt_pg,abssentrw,2.255695e-06
abssentrw,seneca,0.5673727
BART,onmt_pg,0.6660913
BART,seneca,1.522579e-06
onmt_pg,seneca,2.425776e-06
__REFERENCE__,abssentrw,1.22897e-19
__REFERENCE__,BART,0.009452293
__REFERENCE__,onmt_pg,0.00152365
__REFERENCE__,seneca,2.688669e-12
BART,abssentrw,5.044356e-11
onmt_pg,abssentrw,9.038823e-14
seneca,abssentrw,0.01627657
BART,onmt_pg,0.4857004
BART,seneca,1.555564e-06
onmt_pg,seneca,3.796209e-05
__REFERENCE__,abssentrw,4.674071e-27
__REFERENCE__,BART,0.0005728252
__REFERENCE__,onmt_pg,1.086744e-08
__REFERENCE__,seneca,5.906823e-19
BART,abssentrw,3.567965e-13
onmt_pg,abssentrw,3.129443e-11
seneca,abssentrw,0.01261108
BART,onmt_pg,0.02365058
BART,seneca,1.568256e-11
onmt_pg,seneca,9.516239e-06
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.639303e-10
__REFERENCE__,BART,0.2051914
__REFERENCE__,onmt_pg,0.01304202
__REFERENCE__,seneca,1.355777e-16
BART,abssentrw,1.931702e-08
onmt_pg,abssentrw,2.790101e-09
abssentrw,seneca,0.5949382
BART,onmt_pg,0.1995041
BART,seneca,3.084201e-12
onmt_pg,seneca,1.184418e-08
__REFERENCE__,abssentrw,2.840517e-17
__REFERENCE__,BART,0.01178339
__REFERENCE__,onmt_pg,1.812692e-06
__REFERENCE__,seneca,4.940099e-10
BART,abssentrw,2.271839e-10
onmt_pg,abssentrw,5.640796e-07
seneca,abssentrw,0.003509124
BART,onmt_pg,0.04515896
BART,seneca,5.764662e-05
onmt_pg,seneca,0.02604248
__REFERENCE__,abssentrw,2.701255e-14
__REFERENCE__,BART,0.005456463
__REFERENCE__,onmt_pg,5.24525e-05
__REFERENCE__,seneca,4.989528e-13
BART,abssentrw,1.690465e-07
onmt_pg,abssentrw,3.222136e-05
abssentrw,seneca,0.6211004
BART,onmt_pg,0.1611518
BART,seneca,9.495468e-09
onmt_pg,seneca,0.0001513643
__REFERENCE__,abssentrw,9.594654e-12
__REFERENCE__,BART,0.05692788
__REFERENCE__,onmt_pg,0.0007570424
__REFERENCE__,seneca,2.37586e-09
BART,abssentrw,6.747838e-08
onmt_pg,abssentrw,7.613044e-08
seneca,abssentrw,0.02501578
BART,onmt_pg,0.1564853
BART,seneca,8.972033e-06
onmt_pg,seneca,0.0001732991
__REFERENCE__,abssentrw,2.614301e-15
__REFERENCE__,BART,0.001098651
__REFERENCE__,onmt_pg,2.007162e-06
__REFERENCE__,seneca,2.457986e-12
BART,abssentrw,5.07412e-07
onmt_pg,abssentrw,2.352241e-05
abssentrw,seneca,0.07608054
BART,onmt_pg,0.08704068
BART,seneca,7.521895e-05
onmt_pg,seneca,0.01758266
__REFERENCE__,abssentrw,1.365091e-18
__REFERENCE__,BART,0.01662424
__REFERENCE__,onmt_pg,0.002533202
__REFERENCE__,seneca,5.735954e-18
BART,abssentrw,1.531205e-10
onmt_pg,abssentrw,8.125847e-09
abssentrw,seneca,0.08633073
BART,onmt_pg,0.4621982
BART,seneca,1.520302e-10
onmt_pg,seneca,4.266029e-08
__REFERENCE__,abssentrw,2.384248e-09
__REFERENCE__,BART,0.02323121
__REFERENCE__,onmt_pg,0.09467685
__REFERENCE__,seneca,1.931342e-18
BART,abssentrw,1.962102e-05
onmt_pg,abssentrw,4.582839e-06
abssentrw,seneca,0.843808
BART,onmt_pg,0.7354532
BART,seneca,4.114322e-09
onmt_pg,seneca,1.40527e-08
__REFERENCE__,abssentrw,1.378522e-13
__REFERENCE__,BART,0.1275129
__REFERENCE__,onmt_pg,8.521955e-05
__REFERENCE__,seneca,2.051594e-12
BART,abssentrw,5.228121e-11
onmt_pg,abssentrw,2.32206e-06
seneca,abssentrw,0.04424518
BART,onmt_pg,0.004953537
BART,seneca,1.352695e-09
onmt_pg,seneca,0.003517314
__REFERENCE__,abssentrw,1.961456e-17
__REFERENCE__,BART,0.0004280117
__REFERENCE__,onmt_pg,0.0003791905
__REFERENCE__,seneca,3.722404e-14
BART,abssentrw,2.63169e-09
onmt_pg,abssentrw,1.463011e-09
seneca,abssentrw,0.001624807
BART,onmt_pg,0.7430144
BART,seneca,2.136221e-05
onmt_pg,seneca,0.0001914951
__REFERENCE__,abssentrw,2.63841e-11
__REFERENCE__,BART,0.1369479
__REFERENCE__,onmt_pg,0.1645195
__REFERENCE__,seneca,2.406211e-09
BART,abssentrw,8.303391e-07
onmt_pg,abssentrw,8.658977e-10
seneca,abssentrw,0.04838744
BART,onmt_pg,0.9346336
BART,seneca,3.894711e-06
onmt_pg,seneca,4.742244e-06
__REFERENCE__,abssentrw,3.849776e-19
__REFERENCE__,BART,0.0187741
__REFERENCE__,onmt_pg,0.008102807
__REFERENCE__,seneca,2.093335e-09
BART,abssentrw,6.398439e-12
onmt_pg,abssentrw,1.984159e-11
seneca,abssentrw,0.03992752
BART,onmt_pg,0.60391
BART,seneca,4.192597e-06
onmt_pg,seneca,1.207716e-05
__REFERENCE__,abssentrw,5.328803e-20
__REFERENCE__,BART,0.03338438
__REFERENCE__,onmt_pg,0.002755066
__REFERENCE__,seneca,7.792702e-11
BART,abssentrw,1.840285e-14
onmt_pg,abssentrw,2.437629e-09
seneca,abssentrw,0.004203557
BART,onmt_pg,0.1717042
BART,seneca,4.47561e-09
onmt_pg,seneca,0.000243829
__REFERENCE__,abssentrw,3.032957e-16
__REFERENCE__,BART,0.06508053
__REFERENCE__,onmt_pg,0.000918204
__REFERENCE__,seneca,1.63495e-10
BART,abssentrw,3.535067e-11
onmt_pg,abssentrw,4.069906e-12
seneca,abssentrw,0.0001669269
BART,onmt_pg,0.1135611
BART,seneca,1.317477e-07
onmt_pg,seneca,0.0001270467
__REFERENCE__,abssentrw,1.586386e-12
__REFERENCE__,BART,0.007165608
__REFERENCE__,onmt_pg,1.031694e-05
__REFERENCE__,seneca,4.844607e-09
BART,abssentrw,4.695464e-06
onmt_pg,abssentrw,3.073972e-05
abssentrw,seneca,0.06329328
BART,onmt_pg,0.08063646
BART,seneca,0.000418919
onmt_pg,seneca,0.01861102
__REFERENCE__,abssentrw,1.840977e-11
__REFERENCE__,BART,0.1512671
__REFERENCE__,onmt_pg,0.003927375
__REFERENCE__,seneca,4.329944e-14
BART,abssentrw,2.891601e-07
onmt_pg,abssentrw,1.956854e-06
abssentrw,seneca,0.2532275
BART,onmt_pg,0.1534964
BART,seneca,3.994912e-07
onmt_pg,seneca,0.0001307317
__REFERENCE__,abssentrw,7.32387e-10
__REFERENCE__,BART,0.007138218
__REFERENCE__,onmt_pg,0.001697458
__REFERENCE__,seneca,9.756332e-12
BART,abssentrw,1.446773e-05
onmt_pg,abssentrw,5.277556e-05
abssentrw,seneca,0.8016014
BART,onmt_pg,0.3226727
BART,seneca,3.826432e-08
onmt_pg,seneca,4.188506e-05
__REFERENCE__,abssentrw,1.837004e-15
__REFERENCE__,BART,6.807221e-05
__REFERENCE__,onmt_pg,0.00251587
__REFERENCE__,seneca,4.091012e-12
BART,abssentrw,4.198748e-05
onmt_pg,abssentrw,3.260341e-07
abssentrw,seneca,0.07850566
BART,onmt_pg,0.482347
BART,seneca,0.0034066
onmt_pg,seneca,0.0009833622
__REFERENCE__,abssentrw,2.08817e-14
__REFERENCE__,BART,0.002364892
__REFERENCE__,onmt_pg,1.285057e-06
__REFERENCE__,seneca,1.39673e-16
BART,abssentrw,6.196175e-07
onmt_pg,abssentrw,4.562465e-05
abssentrw,seneca,0.244939
BART,onmt_pg,0.06707144
BART,seneca,7.962959e-08
onmt_pg,seneca,0.0001273031
__REFERENCE__,abssentrw,1.232533e-11
__REFERENCE__,BART,0.004961422
__REFERENCE__,onmt_pg,2.07706e-05
__REFERENCE__,seneca,5.211468e-10
BART,abssentrw,8.233701e-05
onmt_pg,abssentrw,0.0004630833
abssentrw,seneca,0.1419313
BART,onmt_pg,0.1502929
BART,seneca,0.0003575111
onmt_pg,seneca,0.02050077
__REFERENCE__,abssentrw,3.933429e-11
__REFERENCE__,BART,4.028782e-06
__REFERENCE__,onmt_pg,8.972165e-05
__REFERENCE__,seneca,6.367774e-14
BART,abssentrw,0.01037569
onmt_pg,abssentrw,0.0005912068
abssentrw,seneca,0.9114288
BART,onmt_pg,0.7379156
BART,seneca,0.001937804
onmt_pg,seneca,0.0003355867
__REFERENCE__,abssentrw,3.826416e-17
__REFERENCE__,BART,0.006161195
__REFERENCE__,onmt_pg,0.0004508633
__REFERENCE__,seneca,1.459708e-13
BART,abssentrw,2.508792e-13
onmt_pg,abssentrw,2.086623e-12
seneca,abssentrw,0.001782027
BART,onmt_pg,0.2720236
BART,seneca,3.301951e-08
onmt_pg,seneca,1.804622e-06
__REFERENCE__,abssentrw,6.692805e-15
__REFERENCE__,BART,0.008320007
__REFERENCE__,onmt_pg,8.81419e-05
__REFERENCE__,seneca,8.276309e-16
BART,abssentrw,9.413469e-08
onmt_pg,abssentrw,3.964691e-06
abssentrw,seneca,0.9638634
BART,onmt_pg,0.06698858
BART,seneca,2.926182e-12
onmt_pg,seneca,2.690742e-06
__REFERENCE__,abssentrw,2.333419e-13
__REFERENCE__,BART,0.008348469
__REFERENCE__,onmt_pg,0.0001099618
__REFERENCE__,seneca,7.312862e-15
BART,abssentrw,1.190343e-07
onmt_pg,abssentrw,3.694219e-06
abssentrw,seneca,0.05106671
BART,onmt_pg,0.1760757
BART,seneca,1.323687e-06
onmt_pg,seneca,0.000419605
__REFERENCE__,abssentrw,2.241367e-13
__REFERENCE__,BART,0.03611893
__REFERENCE__,onmt_pg,0.001078222
__REFERENCE__,seneca,5.042735e-09
BART,abssentrw,1.013612e-07
onmt_pg,abssentrw,3.210747e-07
abssentrw,seneca,0.1167172
BART,onmt_pg,0.1544153
BART,seneca,4.618976e-07
onmt_pg,seneca,0.001482392
__REFERENCE__,abssentrw,2.871702e-11
__REFERENCE__,BART,0.402585
__REFERENCE__,onmt_pg,0.03556773
__REFERENCE__,seneca,4.747679e-12
BART,abssentrw,3.341523e-07
onmt_pg,abssentrw,5.746106e-07
abssentrw,seneca,0.3376384
BART,onmt_pg,0.2082223
BART,seneca,6.60753e-09
onmt_pg,seneca,1.373718e-06
__REFERENCE__,abssentrw,2.508533e-12
__REFERENCE__,BART,0.01377305
__REFERENCE__,onmt_pg,0.0002290315
__REFERENCE__,seneca,6.616137e-11
BART,abssentrw,4.766897e-07
onmt_pg,abssentrw,2.905047e-07
seneca,abssentrw,0.04242608
BART,onmt_pg,0.1872802
BART,seneca,7.388593e-05
