,,p_value
onmt_pg,seneca,6.251166e-05
__REFERENCE__,abssentrw,1.095688e-16
__REFERENCE__,BART,0.001066063
__REFERENCE__,onmt_pg,0.000156378
__REFERENCE__,seneca,1.60298e-13
BART,abssentrw,7.116995e-12
onmt_pg,abssentrw,6.803939e-10
seneca,abssentrw,0.01635703
BART,onmt_pg,0.2733798
BART,seneca,4.121796e-07
onmt_pg,seneca,0.000115103
__REFERENCE__,abssentrw,1.055124e-14
__REFERENCE__,BART,0.01302363
__REFERENCE__,onmt_pg,0.00136823
__REFERENCE__,seneca,4.756519e-11
BART,abssentrw,3.798829e-10
onmt_pg,abssentrw,6.550189e-08
abssentrw,seneca,0.09179725
BART,onmt_pg,0.4134296
BART,seneca,3.595859e-06
onmt_pg,seneca,2.533681e-05
__REFERENCE__,abssentrw,5.485659e-20
__REFERENCE__,BART,0.001723835
__REFERENCE__,onmt_pg,4.837944e-06
__REFERENCE__,seneca,1.643364e-19
BART,abssentrw,9.464029e-13
onmt_pg,abssentrw,2.464824e-08
abssentrw,seneca,0.05930513
BART,onmt_pg,0.1218286
BART,seneca,1.628202e-11
onmt_pg,seneca,2.269652e-07
__REFERENCE__,abssentrw,1.103648e-24
__REFERENCE__,BART,2.867691e-06
__REFERENCE__,onmt_pg,6.694729e-08
__REFERENCE__,seneca,8.262282e-22
BART,abssentrw,4.44606e-11
onmt_pg,abssentrw,1.548408e-10
abssentrw,seneca,0.08739687
BART,onmt_pg,0.3522178
BART,seneca,1.088579e-09
onmt_pg,seneca,3.865619e-07
__REFERENCE__,abssentrw,1.141056e-17
__REFERENCE__,BART,0.001023531
__REFERENCE__,onmt_pg,1.005838e-06
__REFERENCE__,seneca,2.524891e-18
BART,abssentrw,5.210325e-09
onmt_pg,abssentrw,2.272629e-06
abssentrw,seneca,0.3847121
BART,onmt_pg,0.0531911
BART,seneca,2.984492e-11
onmt_pg,seneca,6.972171e-07
__REFERENCE__,abssentrw,4.508704e-19
__REFERENCE__,BART,0.01893177
__REFERENCE__,onmt_pg,0.0001071613
__REFERENCE__,seneca,4.835712e-10
BART,abssentrw,2.024063e-13
onmt_pg,abssentrw,7.697417e-09
seneca,abssentrw,0.0001003915
BART,onmt_pg,0.03949163
BART,seneca,1.462612e-05
onmt_pg,seneca,0.02712646
__REFERENCE__,abssentrw,9.583085e-18
__REFERENCE__,BART,0.002673272
__REFERENCE__,onmt_pg,6.507614e-06
__REFERENCE__,seneca,3.931066e-13
BART,abssentrw,9.065275e-12
onmt_pg,abssentrw,1.104957e-08
seneca,abssentrw,0.01413635
BART,onmt_pg,0.04165531
BART,seneca,1.907402e-07
onmt_pg,seneca,0.0008931519
__REFERENCE__,abssentrw,4.274343e-20
__REFERENCE__,BART,0.001387063
__REFERENCE__,onmt_pg,7.096442e-08
__REFERENCE__,seneca,1.701537e-21
BART,abssentrw,1.422249e-08
onmt_pg,abssentrw,2.271271e-06
abssentrw,seneca,0.2674077
BART,onmt_pg,0.02038412
BART,seneca,1.632604e-09
onmt_pg,seneca,2.773584e-06
__REFERENCE__,abssentrw,8.593033e-21
__REFERENCE__,BART,0.002786252
__REFERENCE__,onmt_pg,8.209727e-09
__REFERENCE__,seneca,4.16927e-16
BART,abssentrw,5.120929e-11
onmt_pg,abssentrw,1.375789e-06
seneca,abssentrw,0.03518326
BART,onmt_pg,0.002645284
BART,seneca,3.220002e-08
onmt_pg,seneca,0.006873171
__REFERENCE__,abssentrw,4.310794e-22
__REFERENCE__,BART,0.004330256
__REFERENCE__,onmt_pg,2.529764e-06
__REFERENCE__,seneca,1.614526e-18
BART,abssentrw,3.231249e-10
onmt_pg,abssentrw,1.01714e-09
seneca,abssentrw,0.01247274
BART,onmt_pg,0.08847126
BART,seneca,1.257805e-08
onmt_pg,seneca,6.812336e-06
__REFERENCE__,abssentrw,3.949623e-24
__REFERENCE__,BART,0.001882132
__REFERENCE__,onmt_pg,0.001577133
__REFERENCE__,seneca,2.298248e-24
BART,abssentrw,3.625094e-12
onmt_pg,abssentrw,1.377237e-12
abssentrw,seneca,0.5457592
BART,onmt_pg,0.9398435
BART,seneca,1.235894e-13
onmt_pg,seneca,5.731592e-15
__REFERENCE__,abssentrw,1.433152e-17
__REFERENCE__,BART,0.07064889
__REFERENCE__,onmt_pg,0.001665442
__REFERENCE__,seneca,8.668623e-15
BART,abssentrw,3.616569e-09
onmt_pg,abssentrw,4.237681e-08
abssentrw,seneca,0.2975101
BART,onmt_pg,0.2308048
BART,seneca,1.694343e-06
onmt_pg,seneca,2.372311e-05
__REFERENCE__,abssentrw,1.567605e-26
__REFERENCE__,BART,0.001822181
__REFERENCE__,onmt_pg,6.441642e-06
__REFERENCE__,seneca,6.528147e-19
BART,abssentrw,5.920604e-18
onmt_pg,abssentrw,6.718738e-15
seneca,abssentrw,0.002115203
BART,onmt_pg,0.1269016
BART,seneca,2.493039e-10
onmt_pg,seneca,2.550857e-07
__REFERENCE__,abssentrw,3.030061e-17
__REFERENCE__,BART,0.05363767
__REFERENCE__,onmt_pg,2.514192e-05
__REFERENCE__,seneca,1.933435e-13
BART,abssentrw,3.197134e-13
onmt_pg,abssentrw,3.059033e-07
abssentrw,seneca,0.05891315
BART,onmt_pg,0.01579222
BART,seneca,2.405402e-09
onmt_pg,seneca,0.000260626
__REFERENCE__,abssentrw,4.268738e-13
__REFERENCE__,BART,0.1612458
__REFERENCE__,onmt_pg,6.212959e-06
__REFERENCE__,seneca,1.319087e-13
BART,abssentrw,1.395432e-09
onmt_pg,abssentrw,2.406101e-06
seneca,abssentrw,0.04671796
BART,onmt_pg,0.001390907
BART,seneca,1.279136e-09
onmt_pg,seneca,0.003951468
__REFERENCE__,abssentrw,2.021116e-19
__REFERENCE__,BART,0.000217341
__REFERENCE__,onmt_pg,2.439672e-05
__REFERENCE__,seneca,1.265271e-14
BART,abssentrw,5.954845e-10
onmt_pg,abssentrw,9.064682e-10
seneca,abssentrw,0.008976927
BART,onmt_pg,0.4136926
BART,seneca,3.094361e-06
onmt_pg,seneca,4.001505e-05
__REFERENCE__,abssentrw,3.185643e-20
__REFERENCE__,BART,0.000842488
__REFERENCE__,onmt_pg,7.885874e-06
__REFERENCE__,seneca,3.014743e-12
BART,abssentrw,2.703154e-08
onmt_pg,abssentrw,4.558955e-07
seneca,abssentrw,0.03505513
BART,onmt_pg,0.186342
BART,seneca,7.750349e-06
onmt_pg,seneca,0.0002964558
__REFERENCE__,abssentrw,7.911597e-13
__REFERENCE__,BART,0.1438339
__REFERENCE__,onmt_pg,0.0001922608
__REFERENCE__,seneca,3.878728e-13
BART,abssentrw,6.370265e-12
onmt_pg,abssentrw,7.670774e-08
abssentrw,seneca,0.2796865
BART,onmt_pg,0.004968838
BART,seneca,7.775219e-12
onmt_pg,seneca,3.257382e-06
__REFERENCE__,abssentrw,1.386209e-17
__REFERENCE__,BART,7.958999e-05
__REFERENCE__,onmt_pg,6.008379e-07
__REFERENCE__,seneca,5.848143e-13
BART,abssentrw,2.237364e-10
onmt_pg,abssentrw,2.199449e-07
seneca,abssentrw,0.04502165
BART,onmt_pg,0.132659
BART,seneca,0.0002648495
onmt_pg,seneca,0.02047232
__REFERENCE__,abssentrw,1.813453e-21
__REFERENCE__,BART,0.01792705
__REFERENCE__,onmt_pg,8.104467e-09
__REFERENCE__,seneca,7.093738e-13
BART,abssentrw,1.243594e-13
onmt_pg,abssentrw,1.902997e-06
abssentrw,seneca,0.05926516
BART,onmt_pg,0.0003895581
BART,seneca,4.217555e-08
onmt_pg,seneca,0.01604027
__REFERENCE__,abssentrw,3.091268e-22
__REFERENCE__,BART,0.009786919
__REFERENCE__,onmt_pg,1.335028e-05
__REFERENCE__,seneca,6.730527e-15
BART,abssentrw,2.130427e-14
onmt_pg,abssentrw,9.764209e-11
seneca,abssentrw,0.004828094
BART,onmt_pg,0.04417509
BART,seneca,9.752848e-09
onmt_pg,seneca,2.745265e-05
__REFERENCE__,abssentrw,1.462235e-15
__REFERENCE__,BART,0.0001264059
__REFERENCE__,onmt_pg,1.971372e-05
__REFERENCE__,seneca,1.580353e-12
BART,abssentrw,1.789249e-08
onmt_pg,abssentrw,1.992305e-08
abssentrw,seneca,0.07452305
BART,onmt_pg,0.3961244
BART,seneca,1.385681e-06
onmt_pg,seneca,3.97362e-05
__REFERENCE__,abssentrw,4.480433e-16
__REFERENCE__,BART,0.009804194
__REFERENCE__,onmt_pg,0.0002238783
__REFERENCE__,seneca,2.152833e-14
BART,abssentrw,1.869688e-08
onmt_pg,abssentrw,3.626421e-09
seneca,abssentrw,0.02116048
BART,onmt_pg,0.3091106
BART,seneca,1.190324e-06
onmt_pg,seneca,5.263083e-05
__REFERENCE__,abssentrw,7.143347e-25
__REFERENCE__,BART,0.4322756
__REFERENCE__,onmt_pg,0.001439893
__REFERENCE__,seneca,4.648023e-10
BART,abssentrw,9.544795e-23
onmt_pg,abssentrw,2.651036e-13
seneca,abssentrw,0.001032172
BART,onmt_pg,0.00645916
BART,seneca,4.723843e-11
onmt_pg,seneca,4.544159e-05
__REFERENCE__,abssentrw,2.791091e-21
__REFERENCE__,BART,0.4787091
__REFERENCE__,onmt_pg,8.639085e-05
__REFERENCE__,seneca,5.012641e-17
BART,abssentrw,3.241773e-18
onmt_pg,abssentrw,1.986214e-09
abssentrw,seneca,0.08549794
BART,onmt_pg,0.0006387694
BART,seneca,8.385548e-17
onmt_pg,seneca,5.765139e-07
__REFERENCE__,abssentrw,1.362992e-24
__REFERENCE__,BART,0.004273651
__REFERENCE__,onmt_pg,4.408711e-05
__REFERENCE__,seneca,4.892591e-13
BART,abssentrw,1.381253e-11
onmt_pg,abssentrw,1.687548e-11
seneca,abssentrw,0.00243901
BART,onmt_pg,0.3329581
BART,seneca,2.46636e-06
onmt_pg,seneca,0.0001642089
__REFERENCE__,abssentrw,1.311144e-14
__REFERENCE__,BART,0.000427401
__REFERENCE__,onmt_pg,0.0001423472
__REFERENCE__,seneca,1.03332e-16
BART,abssentrw,1.484349e-07
onmt_pg,abssentrw,3.151609e-08
abssentrw,seneca,0.3907364
BART,onmt_pg,0.7390995
BART,seneca,1.880023e-07
onmt_pg,seneca,6.58731e-08
__REFERENCE__,abssentrw,4.166154e-14
__REFERENCE__,BART,0.0002140795
__REFERENCE__,onmt_pg,1.099791e-05
__REFERENCE__,seneca,3.019277e-15
BART,abssentrw,8.924771e-09
onmt_pg,abssentrw,4.383022e-08
abssentrw,seneca,0.08163461
BART,onmt_pg,0.6942578
BART,seneca,6.609377e-06
onmt_pg,seneca,9.832711e-06
__REFERENCE__,abssentrw,7.851373e-24
__REFERENCE__,BART,5.876818e-06
__REFERENCE__,onmt_pg,3.554361e-07
__REFERENCE__,seneca,2.586406e-14
BART,abssentrw,3.95446e-11
onmt_pg,abssentrw,1.851257e-08
seneca,abssentrw,0.002087819
BART,onmt_pg,0.5512328
BART,seneca,0.0006478414
onmt_pg,seneca,0.004082871
__REFERENCE__,abssentrw,3.101911e-18
__REFERENCE__,BART,0.001535287
__REFERENCE__,onmt_pg,1.652073e-06
__REFERENCE__,seneca,6.206173e-18
BART,abssentrw,2.24816e-09
onmt_pg,abssentrw,1.61935e-06
abssentrw,seneca,0.1473311
BART,onmt_pg,0.07843025
BART,seneca,3.327644e-09
onmt_pg,seneca,8.208248e-06
__REFERENCE__,abssentrw,1.272137e-15
__REFERENCE__,BART,0.001401268
__REFERENCE__,onmt_pg,4.173824e-06
__REFERENCE__,seneca,7.220852e-18
BART,abssentrw,1.141513e-08
onmt_pg,abssentrw,1.068496e-06
abssentrw,seneca,0.9808801
BART,onmt_pg,0.09707633
BART,seneca,4.918709e-10
onmt_pg,seneca,1.465772e-07
__REFERENCE__,abssentrw,2.388882e-22
__REFERENCE__,BART,0.01734671
__REFERENCE__,onmt_pg,0.002318664
__REFERENCE__,seneca,9.721566e-17
BART,abssentrw,3.837452e-09
onmt_pg,abssentrw,9.485577e-09
abssentrw,seneca,0.1315157
BART,onmt_pg,0.5485912
BART,seneca,3.064317e-09
onmt_pg,seneca,2.146864e-08
__REFERENCE__,abssentrw,4.390313e-14
__REFERENCE__,BART,0.0009133718
__REFERENCE__,onmt_pg,5.318242e-05
__REFERENCE__,seneca,4.895798e-18
BART,abssentrw,1.092641e-07
onmt_pg,abssentrw,1.300241e-05
abssentrw,seneca,0.7795309
BART,onmt_pg,0.4519916
BART,seneca,6.435367e-08
onmt_pg,seneca,2.168107e-07
__REFERENCE__,abssentrw,2.717278e-16
__REFERENCE__,BART,0.009778365
__REFERENCE__,onmt_pg,0.001236668
__REFERENCE__,seneca,1.456432e-16
BART,abssentrw,2.225017e-10
onmt_pg,abssentrw,7.085528e-07
abssentrw,seneca,0.3563263
BART,onmt_pg,0.2191726
BART,seneca,1.499833e-11
onmt_pg,seneca,8.974123e-08
__REFERENCE__,abssentrw,1.916053e-25
__REFERENCE__,BART,0.005307592
__REFERENCE__,onmt_pg,6.967417e-08
__REFERENCE__,seneca,5.576041e-21
BART,abssentrw,4.142081e-15
onmt_pg,abssentrw,1.486884e-08
seneca,abssentrw,0.03067877
BART,onmt_pg,0.002535263
BART,seneca,1.274681e-11
onmt_pg,seneca,0.0002008929
__REFERENCE__,abssentrw,1.547875e-16
__REFERENCE__,BART,0.07575518
__REFERENCE__,onmt_pg,0.0001393963
__REFERENCE__,seneca,2.814408e-11
BART,abssentrw,8.016277e-13
onmt_pg,abssentrw,1.549986e-09
seneca,abssentrw,0.004211346
BART,onmt_pg,0.04583899
BART,seneca,1.728125e-06
onmt_pg,seneca,0.002238723
__REFERENCE__,abssentrw,1.878535e-25
__REFERENCE__,BART,0.01058328
__REFERENCE__,onmt_pg,4.536689e-08
__REFERENCE__,seneca,5.739382e-21
BART,abssentrw,1.949789e-17
onmt_pg,abssentrw,4.490305e-11
seneca,abssentrw,0.009248095
BART,onmt_pg,0.002472483
BART,seneca,1.266414e-11
onmt_pg,seneca,3.407777e-05
__REFERENCE__,abssentrw,1.453862e-22
__REFERENCE__,BART,2.461963e-05
__REFERENCE__,onmt_pg,1.823486e-07
__REFERENCE__,seneca,1.369047e-18
BART,abssentrw,5.658744e-13
onmt_pg,abssentrw,3.910462e-10
seneca,abssentrw,0.0486813
BART,onmt_pg,0.2404995
BART,seneca,1.671533e-08
onmt_pg,seneca,1.329697e-06
__REFERENCE__,abssentrw,1.101906e-20
__REFERENCE__,BART,0.006700201
__REFERENCE__,onmt_pg,6.184885e-06
__REFERENCE__,seneca,3.145676e-17
BART,abssentrw,2.255803e-11
onmt_pg,abssentrw,5.815761e-09
seneca,abssentrw,0.02923925
BART,onmt_pg,0.07452075
BART,seneca,1.901868e-08
onmt_pg,seneca,1.159998e-05
__REFERENCE__,abssentrw,1.727713e-11
__REFERENCE__,BART,0.0008475771
__REFERENCE__,onmt_pg,0.0001854391
__REFERENCE__,seneca,2.550074e-12
BART,abssentrw,1.942354e-06
onmt_pg,abssentrw,2.393231e-06
abssentrw,seneca,0.140405
BART,onmt_pg,0.5100841
BART,seneca,3.519266e-05
onmt_pg,seneca,0.0004307049
__REFERENCE__,abssentrw,4.339806e-24
__REFERENCE__,BART,0.001242248
__REFERENCE__,onmt_pg,1.55313e-05
__REFERENCE__,seneca,4.817555e-10
BART,abssentrw,5.102153e-11
onmt_pg,abssentrw,1.419679e-09
seneca,abssentrw,0.007558019
BART,onmt_pg,0.2453076
BART,seneca,0.0002345114
onmt_pg,seneca,0.001437615
__REFERENCE__,abssentrw,2.493359e-18
__REFERENCE__,BART,0.001672532
__REFERENCE__,onmt_pg,0.0002519134
__REFERENCE__,seneca,1.858947e-16
BART,abssentrw,8.844649e-11
onmt_pg,abssentrw,1.491499e-09
abssentrw,seneca,0.1242073
BART,onmt_pg,0.6340935
BART,seneca,2.206879e-08
onmt_pg,seneca,3.061177e-08
__REFERENCE__,abssentrw,4.396792e-23
__REFERENCE__,BART,0.0001211118
__REFERENCE__,onmt_pg,6.367488e-09
__REFERENCE__,seneca,2.573866e-19
BART,abssentrw,2.439746e-14
onmt_pg,abssentrw,6.400325e-09
abssentrw,seneca,0.1009599
BART,onmt_pg,0.02282102
BART,seneca,6.16575e-09
onmt_pg,seneca,0.000169086
__REFERENCE__,abssentrw,1.457189e-16
__REFERENCE__,BART,7.565739e-05
__REFERENCE__,onmt_pg,1.833891e-06
__REFERENCE__,seneca,3.225601e-16
BART,abssentrw,7.383439e-10
onmt_pg,abssentrw,1.895754e-08
abssentrw,seneca,0.1414594
BART,onmt_pg,0.2031183
BART,seneca,1.161106e-08
onmt_pg,seneca,2.048332e-06
__REFERENCE__,abssentrw,2.291822e-10
__REFERENCE__,BART,0.4652971
__REFERENCE__,onmt_pg,0.004206348
__REFERENCE__,seneca,3.60282e-10
BART,abssentrw,3.073309e-09
onmt_pg,abssentrw,2.551196e-06
abssentrw,seneca,0.2913598
BART,onmt_pg,0.02115597
BART,seneca,8.187384e-09
onmt_pg,seneca,0.0001383692
__REFERENCE__,abssentrw,2.816438e-26
__REFERENCE__,BART,0.004864194
__REFERENCE__,onmt_pg,2.307269e-05
__REFERENCE__,seneca,4.690682e-12
BART,abssentrw,3.958144e-15
onmt_pg,abssentrw,1.10351e-11
seneca,abssentrw,4.647277e-05
BART,onmt_pg,0.1423557
BART,seneca,1.475261e-05
onmt_pg,seneca,0.003529356
__REFERENCE__,abssentrw,6.142321e-18
__REFERENCE__,BART,0.08550851
__REFERENCE__,onmt_pg,5.232643e-07
__REFERENCE__,seneca,1.194331e-13
BART,abssentrw,3.537214e-14
onmt_pg,abssentrw,1.275658e-07
seneca,abssentrw,0.002997968
BART,onmt_pg,0.0001387025
BART,seneca,8.972322e-11
onmt_pg,seneca,0.003703806
__REFERENCE__,abssentrw,1.467736e-12
__REFERENCE__,BART,0.002579012
__REFERENCE__,onmt_pg,7.176743e-06
__REFERENCE__,seneca,2.972751e-09
BART,abssentrw,3.974311e-06
onmt_pg,abssentrw,0.0001161424
seneca,abssentrw,0.03826337
BART,onmt_pg,0.1078724
BART,seneca,0.002101066
onmt_pg,seneca,0.1202822
__REFERENCE__,abssentrw,4.096914e-23
__REFERENCE__,BART,0.07216951
__REFERENCE__,onmt_pg,6.179906e-06
__REFERENCE__,seneca,4.87831e-15
BART,abssentrw,1.685887e-14
onmt_pg,abssentrw,1.571497e-10
seneca,abssentrw,0.001320523
BART,onmt_pg,0.008267927
BART,seneca,4.32805e-09
onmt_pg,seneca,0.0002036208
__REFERENCE__,abssentrw,7.78233e-19
__REFERENCE__,BART,0.000469432
__REFERENCE__,onmt_pg,5.309696e-10
__REFERENCE__,seneca,1.531725e-14
BART,abssentrw,1.28214e-09
onmt_pg,abssentrw,8.814262e-06
seneca,abssentrw,0.01947677
BART,onmt_pg,0.005963586
BART,seneca,7.732872e-06
onmt_pg,seneca,0.01956203
__REFERENCE__,abssentrw,7.470949e-16
__REFERENCE__,BART,0.001134416
__REFERENCE__,onmt_pg,0.003427048
__REFERENCE__,seneca,9.050572e-13
BART,abssentrw,8.828406e-11
onmt_pg,abssentrw,3.484771e-14
seneca,abssentrw,0.001773962
BART,onmt_pg,0.8354035
BART,seneca,1.335372e-05
onmt_pg,seneca,6.940085e-06
__REFERENCE__,abssentrw,1.581268e-24
__REFERENCE__,BART,0.0009451931
__REFERENCE__,onmt_pg,1.098513e-07
__REFERENCE__,seneca,1.606996e-22
