,,p_value
__REFERENCE__,seneca,0.01619507
BART,abssentrw,2.412529e-07
onmt_pg,abssentrw,0.02857763
abssentrw,seneca,0.1194953
BART,onmt_pg,7.661009e-05
BART,seneca,1.617471e-17
onmt_pg,seneca,0.0003716264
__REFERENCE__,abssentrw,0.5214049
BART,__REFERENCE__,7.884619e-08
onmt_pg,__REFERENCE__,6.693112e-05
__REFERENCE__,seneca,0.006821385
BART,abssentrw,1.582593e-05
onmt_pg,abssentrw,0.0001035268
abssentrw,seneca,0.03485852
BART,onmt_pg,0.1759635
BART,seneca,5.648834e-11
onmt_pg,seneca,0.0001708374
__REFERENCE__,abssentrw,0.3660992
BART,__REFERENCE__,1.155514e-10
onmt_pg,__REFERENCE__,0.0005064447
__REFERENCE__,seneca,1.85603e-05
BART,abssentrw,0.0005088008
onmt_pg,abssentrw,0.00584287
abssentrw,seneca,0.08039577
BART,onmt_pg,0.001832908
BART,seneca,4.051419e-22
onmt_pg,seneca,1.455e-08
__REFERENCE__,abssentrw,0.4910322
BART,__REFERENCE__,1.084646e-08
onmt_pg,__REFERENCE__,0.002736702
__REFERENCE__,seneca,1.096599e-07
BART,abssentrw,2.776207e-05
onmt_pg,abssentrw,0.0001287204
abssentrw,seneca,0.08546689
BART,onmt_pg,0.02144837
BART,seneca,9.43149e-22
onmt_pg,seneca,7.258935e-11
__REFERENCE__,abssentrw,0.0001778532
BART,__REFERENCE__,4.870721e-11
onmt_pg,__REFERENCE__,0.0006489055
__REFERENCE__,seneca,0.08402553
BART,abssentrw,3.406096e-21
onmt_pg,abssentrw,3.371069e-12
abssentrw,seneca,0.4125962
BART,onmt_pg,0.001914751
BART,seneca,1.028157e-13
onmt_pg,seneca,0.0005736504
__REFERENCE__,abssentrw,0.816005
BART,__REFERENCE__,2.878522e-13
onmt_pg,__REFERENCE__,0.0004364986
__REFERENCE__,seneca,0.3201664
BART,abssentrw,4.222232e-06
onmt_pg,abssentrw,0.007319146
abssentrw,seneca,0.4406891
BART,onmt_pg,9.155968e-06
BART,seneca,7.615475e-07
onmt_pg,seneca,0.0180339
__REFERENCE__,abssentrw,0.9528345
BART,__REFERENCE__,7.885843e-08
onmt_pg,__REFERENCE__,0.0001420984
__REFERENCE__,seneca,0.0001000694
BART,abssentrw,8.313742e-05
onmt_pg,abssentrw,0.0009841754
abssentrw,seneca,0.005611162
BART,onmt_pg,0.09589654
BART,seneca,3.009031e-17
onmt_pg,seneca,1.457427e-06
__REFERENCE__,abssentrw,0.376937
BART,__REFERENCE__,3.04947e-11
onmt_pg,__REFERENCE__,4.881724e-06
__REFERENCE__,seneca,0.0006838307
BART,abssentrw,6.34469e-10
onmt_pg,abssentrw,5.940891e-07
abssentrw,seneca,0.1934137
BART,onmt_pg,0.001423244
BART,seneca,3.543287e-15
onmt_pg,seneca,2.572159e-10
__REFERENCE__,abssentrw,0.3859027
BART,__REFERENCE__,0.000485395
onmt_pg,__REFERENCE__,0.00040405
__REFERENCE__,seneca,1.264271e-05
BART,abssentrw,1.297868e-07
onmt_pg,abssentrw,0.0004912706
abssentrw,seneca,0.0007737766
BART,onmt_pg,0.3035967
BART,seneca,9.386495e-24
onmt_pg,seneca,1.14115e-11
__REFERENCE__,abssentrw,0.2627604
BART,__REFERENCE__,3.835047e-05
onmt_pg,__REFERENCE__,0.03646321
__REFERENCE__,seneca,1.800314e-06
BART,abssentrw,0.003262088
onmt_pg,abssentrw,2.150334e-05
abssentrw,seneca,0.1960176
BART,onmt_pg,0.579728
BART,seneca,3.741385e-11
onmt_pg,seneca,3.520421e-05
__REFERENCE__,abssentrw,0.1399934
BART,__REFERENCE__,1.959126e-08
__REFERENCE__,onmt_pg,0.09612104
__REFERENCE__,seneca,6.376824e-08
BART,abssentrw,2.388986e-05
onmt_pg,abssentrw,4.42732e-05
abssentrw,seneca,0.0952339
BART,onmt_pg,0.03193382
BART,seneca,7.920815e-20
onmt_pg,seneca,5.543803e-05
__REFERENCE__,abssentrw,0.01373336
BART,__REFERENCE__,8.766385e-05
__REFERENCE__,onmt_pg,0.05122354
__REFERENCE__,seneca,0.02633283
BART,abssentrw,4.735098e-09
onmt_pg,abssentrw,4.390703e-09
abssentrw,seneca,0.9662012
BART,onmt_pg,0.01007396
BART,seneca,7.937054e-23
onmt_pg,seneca,4.529318e-07
__REFERENCE__,abssentrw,0.8525713
BART,__REFERENCE__,8.787713e-05
onmt_pg,__REFERENCE__,0.0001108357
__REFERENCE__,seneca,0.0005958407
BART,abssentrw,0.0004979313
onmt_pg,abssentrw,0.01505965
abssentrw,seneca,0.009225682
BART,onmt_pg,0.1085058
BART,seneca,4.887078e-16
onmt_pg,seneca,2.029949e-08
__REFERENCE__,abssentrw,0.8902351
BART,__REFERENCE__,1.502211e-09
onmt_pg,__REFERENCE__,0.0002478976
__REFERENCE__,seneca,1.120785e-07
BART,abssentrw,0.00014831
onmt_pg,abssentrw,0.01500219
abssentrw,seneca,3.962181e-09
BART,onmt_pg,0.03922567
BART,seneca,2.460297e-27
onmt_pg,seneca,6.705313e-14
__REFERENCE__,abssentrw,0.7512572
BART,__REFERENCE__,1.443222e-09
onmt_pg,__REFERENCE__,3.668257e-06
__REFERENCE__,seneca,0.00190447
BART,abssentrw,6.21073e-05
onmt_pg,abssentrw,0.0003957339
abssentrw,seneca,0.1168698
BART,onmt_pg,0.06802004
BART,seneca,2.498673e-12
onmt_pg,seneca,1.368931e-06
__REFERENCE__,abssentrw,0.5222201
BART,__REFERENCE__,3.064471e-05
onmt_pg,__REFERENCE__,0.0003337096
__REFERENCE__,seneca,0.09796091
BART,abssentrw,4.602092e-05
onmt_pg,abssentrw,0.04355728
abssentrw,seneca,0.4134435
BART,onmt_pg,0.02445684
BART,seneca,2.591378e-18
onmt_pg,seneca,0.0006031139
__REFERENCE__,abssentrw,0.3255739
BART,__REFERENCE__,9.114621e-10
onmt_pg,__REFERENCE__,0.006195161
__REFERENCE__,seneca,5.109987e-06
BART,abssentrw,4.980399e-06
onmt_pg,abssentrw,0.001916588
abssentrw,seneca,0.01313556
BART,onmt_pg,0.001119784
BART,seneca,1.736794e-16
onmt_pg,seneca,2.057274e-08
__REFERENCE__,abssentrw,0.07031058
BART,__REFERENCE__,0.0009759914
onmt_pg,__REFERENCE__,0.00119846
__REFERENCE__,seneca,0.0005569386
BART,abssentrw,0.0001346473
onmt_pg,abssentrw,0.0007239681
abssentrw,seneca,0.08764388
BART,onmt_pg,0.9906086
BART,seneca,2.244792e-20
onmt_pg,seneca,8.784186e-10
__REFERENCE__,abssentrw,0.04569344
BART,__REFERENCE__,0.000141262
onmt_pg,__REFERENCE__,0.0002404815
__REFERENCE__,seneca,0.0001500203
BART,abssentrw,2.116285e-05
onmt_pg,abssentrw,2.223296e-10
abssentrw,seneca,0.02000028
BART,onmt_pg,0.3445963
BART,seneca,1.253985e-21
onmt_pg,seneca,2.889736e-07
__REFERENCE__,abssentrw,0.002054912
BART,__REFERENCE__,1.540759e-05
onmt_pg,__REFERENCE__,0.0009304749
__REFERENCE__,seneca,0.00200268
BART,abssentrw,1.644516e-09
onmt_pg,abssentrw,3.942065e-08
abssentrw,seneca,0.5552787
BART,onmt_pg,0.02323284
BART,seneca,1.46906e-13
onmt_pg,seneca,3.333094e-09
__REFERENCE__,abssentrw,0.001939281
BART,__REFERENCE__,6.932957e-05
__REFERENCE__,onmt_pg,0.3513392
__REFERENCE__,seneca,0.005194246
BART,abssentrw,7.404722e-11
onmt_pg,abssentrw,5.649632e-07
abssentrw,seneca,0.2948909
BART,onmt_pg,0.001685882
BART,seneca,3.396364e-19
onmt_pg,seneca,0.002745721
__REFERENCE__,abssentrw,0.1091614
BART,__REFERENCE__,4.899338e-09
onmt_pg,__REFERENCE__,0.0002571889
__REFERENCE__,seneca,5.57913e-05
BART,abssentrw,4.353231e-06
onmt_pg,abssentrw,2.056762e-05
abssentrw,seneca,0.308063
BART,onmt_pg,0.0125186
BART,seneca,1.855524e-20
onmt_pg,seneca,6.796867e-08
__REFERENCE__,abssentrw,0.668711
BART,__REFERENCE__,1.179444e-07
onmt_pg,__REFERENCE__,0.02042495
__REFERENCE__,seneca,0.5920113
BART,abssentrw,1.32757e-06
onmt_pg,abssentrw,0.009380011
abssentrw,seneca,0.8861047
BART,onmt_pg,0.0002705599
BART,seneca,2.006969e-10
onmt_pg,seneca,0.06786168
__REFERENCE__,abssentrw,0.02432186
BART,__REFERENCE__,2.814659e-07
__REFERENCE__,onmt_pg,0.05991515
__REFERENCE__,seneca,0.0001463205
BART,abssentrw,1.633962e-08
onmt_pg,abssentrw,0.0006721881
abssentrw,seneca,0.8997407
BART,onmt_pg,7.537642e-08
BART,seneca,2.078167e-14
onmt_pg,seneca,6.143086e-08
__REFERENCE__,abssentrw,0.325557
BART,__REFERENCE__,3.893569e-06
onmt_pg,__REFERENCE__,4.017617e-08
__REFERENCE__,seneca,0.006420819
BART,abssentrw,0.007826269
onmt_pg,abssentrw,7.904871e-06
abssentrw,seneca,0.001193925
BART,onmt_pg,0.8319559
BART,seneca,2.452767e-15
onmt_pg,seneca,1.985317e-07
__REFERENCE__,abssentrw,0.01421131
BART,__REFERENCE__,9.466603e-05
onmt_pg,__REFERENCE__,0.01891586
__REFERENCE__,seneca,8.687119e-09
BART,abssentrw,0.0002892156
onmt_pg,abssentrw,0.001674776
abssentrw,seneca,0.08807437
BART,onmt_pg,0.02847705
BART,seneca,2.340034e-27
onmt_pg,seneca,1.254892e-20
__REFERENCE__,abssentrw,0.154122
BART,__REFERENCE__,2.116584e-09
onmt_pg,__REFERENCE__,0.001193862
__REFERENCE__,seneca,2.984251e-05
BART,abssentrw,0.007940847
onmt_pg,abssentrw,0.04558058
abssentrw,seneca,0.001004064
BART,onmt_pg,0.06201589
BART,seneca,8.039133e-18
onmt_pg,seneca,5.584835e-06
__REFERENCE__,abssentrw,0.879594
BART,__REFERENCE__,7.328102e-09
onmt_pg,__REFERENCE__,0.0017393
__REFERENCE__,seneca,1.698282e-05
BART,abssentrw,0.0001022408
abssentrw,onmt_pg,0.07949277
abssentrw,seneca,0.02596703
BART,onmt_pg,0.0001703178
BART,seneca,2.115277e-14
onmt_pg,seneca,1.66856e-11
__REFERENCE__,abssentrw,0.2967538
BART,__REFERENCE__,1.785077e-06
onmt_pg,__REFERENCE__,6.448555e-05
__REFERENCE__,seneca,3.929583e-05
BART,abssentrw,0.0008097014
onmt_pg,abssentrw,0.004481857
abssentrw,seneca,0.1183653
BART,onmt_pg,0.06736931
BART,seneca,5.089452e-24
onmt_pg,seneca,4.226994e-10
__REFERENCE__,abssentrw,0.02438551
BART,__REFERENCE__,2.809278e-13
onmt_pg,__REFERENCE__,3.874442e-06
__REFERENCE__,seneca,6.045443e-05
BART,abssentrw,3.58255e-11
onmt_pg,abssentrw,1.323901e-13
abssentrw,seneca,0.2729334
BART,onmt_pg,0.01342142
BART,seneca,3.585864e-22
onmt_pg,seneca,3.453814e-09
__REFERENCE__,abssentrw,0.3514694
BART,__REFERENCE__,0.0001170668
__REFERENCE__,onmt_pg,0.143297
__REFERENCE__,seneca,8.852848e-07
BART,abssentrw,0.0009536226
onmt_pg,abssentrw,0.01748146
abssentrw,seneca,0.05588565
BART,onmt_pg,0.001879054
BART,seneca,1.191169e-19
onmt_pg,seneca,6.47745e-08
__REFERENCE__,abssentrw,0.45068
BART,__REFERENCE__,4.469052e-08
onmt_pg,__REFERENCE__,0.04711886
__REFERENCE__,seneca,8.915286e-11
BART,abssentrw,4.188808e-08
onmt_pg,abssentrw,0.002935494
abssentrw,seneca,6.576639e-09
BART,onmt_pg,2.697674e-05
BART,seneca,3.183241e-34
onmt_pg,seneca,5.48191e-26
__REFERENCE__,abssentrw,0.3081596
BART,__REFERENCE__,1.370404e-10
onmt_pg,__REFERENCE__,0.001909045
__REFERENCE__,seneca,1.034793e-05
BART,abssentrw,3.39808e-05
onmt_pg,abssentrw,0.003060324
abssentrw,seneca,0.05534999
BART,onmt_pg,0.0006476835
BART,seneca,2.863528e-23
onmt_pg,seneca,2.066116e-19
__REFERENCE__,abssentrw,0.5006635
BART,__REFERENCE__,3.012951e-05
onmt_pg,__REFERENCE__,3.237932e-05
__REFERENCE__,seneca,1.942983e-05
BART,abssentrw,0.007796307
onmt_pg,abssentrw,0.003264254
abssentrw,seneca,0.1852024
BART,onmt_pg,0.5591994
BART,seneca,8.551071e-20
onmt_pg,seneca,5.228267e-10
__REFERENCE__,abssentrw,0.000164592
BART,__REFERENCE__,6.378647e-07
__REFERENCE__,onmt_pg,0.8907813
__REFERENCE__,seneca,0.00526327
BART,abssentrw,5.412852e-10
onmt_pg,abssentrw,6.815802e-05
abssentrw,seneca,0.09877296
BART,onmt_pg,1.742027e-06
BART,seneca,7.278861e-13
onmt_pg,seneca,0.0109516
__REFERENCE__,abssentrw,0.2085489
BART,__REFERENCE__,1.142277e-10
onmt_pg,__REFERENCE__,0.002627736
__REFERENCE__,seneca,0.0001893102
BART,abssentrw,2.228034e-15
onmt_pg,abssentrw,2.523218e-05
abssentrw,seneca,0.008454388
BART,onmt_pg,0.02179575
BART,seneca,3.809673e-15
onmt_pg,seneca,2.258061e-05
__REFERENCE__,abssentrw,0.7014329
BART,__REFERENCE__,0.000220225
onmt_pg,__REFERENCE__,1.674316e-05
__REFERENCE__,seneca,0.004944518
BART,abssentrw,2.76562e-06
onmt_pg,abssentrw,0.000760592
abssentrw,seneca,0.009989771
BART,onmt_pg,0.2576889
BART,seneca,6.582943e-28
onmt_pg,seneca,5.540425e-11
__REFERENCE__,abssentrw,0.1398552
BART,__REFERENCE__,3.070308e-06
__REFERENCE__,onmt_pg,0.1163143
__REFERENCE__,seneca,7.124607e-07
BART,abssentrw,4.54757e-08
onmt_pg,abssentrw,1.667922e-05
abssentrw,seneca,0.06174062
BART,onmt_pg,0.05401803
BART,seneca,4.933628e-19
onmt_pg,seneca,1.073411e-05
__REFERENCE__,abssentrw,0.126006
BART,__REFERENCE__,1.465259e-09
onmt_pg,__REFERENCE__,0.007798629
__REFERENCE__,seneca,0.0004212619
BART,abssentrw,3.298113e-08
onmt_pg,abssentrw,2.810507e-05
abssentrw,seneca,0.1778021
BART,onmt_pg,0.005534031
BART,seneca,4.27685e-18
onmt_pg,seneca,4.223603e-06
__REFERENCE__,abssentrw,0.2418682
BART,__REFERENCE__,2.801371e-10
__REFERENCE__,onmt_pg,0.09301719
__REFERENCE__,seneca,0.004363251
BART,abssentrw,5.439724e-06
onmt_pg,abssentrw,0.005944879
abssentrw,seneca,0.368123
BART,onmt_pg,0.002923382
BART,seneca,9.085684e-09
onmt_pg,seneca,0.005893506
__REFERENCE__,abssentrw,0.5003886
BART,__REFERENCE__,8.155861e-14
onmt_pg,__REFERENCE__,2.279065e-06
__REFERENCE__,seneca,0.001202965
BART,abssentrw,0.0002543992
onmt_pg,abssentrw,0.01569704
abssentrw,seneca,0.01063759
BART,onmt_pg,0.02800547
BART,seneca,1.823968e-22
onmt_pg,seneca,2.647144e-13
__REFERENCE__,abssentrw,0.08998087
BART,__REFERENCE__,1.764747e-06
onmt_pg,__REFERENCE__,0.0003186311
__REFERENCE__,seneca,1.84454e-09
BART,abssentrw,4.703279e-11
onmt_pg,abssentrw,9.597019e-07
abssentrw,seneca,0.1264041
BART,onmt_pg,0.000855591
BART,seneca,9.129072e-25
onmt_pg,seneca,8.551502e-23
__REFERENCE__,abssentrw,0.3526413
BART,__REFERENCE__,4.234558e-06
onmt_pg,__REFERENCE__,0.02763615
__REFERENCE__,seneca,0.000711995
BART,abssentrw,1.493978e-05
onmt_pg,abssentrw,0.00139871
abssentrw,seneca,0.007869535
BART,onmt_pg,0.04225612
BART,seneca,9.909797e-17
onmt_pg,seneca,1.790912e-05
__REFERENCE__,abssentrw,0.6448976
BART,__REFERENCE__,5.357672e-13
onmt_pg,__REFERENCE__,1.719877e-05
__REFERENCE__,seneca,0.001805574
BART,abssentrw,3.49867e-13
onmt_pg,abssentrw,0.001017447
abssentrw,seneca,0.002239533
BART,onmt_pg,0.0001612766
BART,seneca,2.253231e-20
onmt_pg,seneca,7.534151e-11
__REFERENCE__,abssentrw,0.130472
BART,__REFERENCE__,1.242244e-07
onmt_pg,__REFERENCE__,1.406842e-05
__REFERENCE__,seneca,9.412485e-07
BART,abssentrw,1.829229e-05
onmt_pg,abssentrw,7.54253e-06
abssentrw,seneca,0.115232
BART,onmt_pg,0.1690638
BART,seneca,2.824683e-17
onmt_pg,seneca,1.658212e-13
__REFERENCE__,abssentrw,0.1836648
BART,__REFERENCE__,1.912546e-06
onmt_pg,__REFERENCE__,0.0214801
__REFERENCE__,seneca,1.178673e-08
BART,abssentrw,1.352544e-06
onmt_pg,abssentrw,0.006167312
abssentrw,seneca,0.001403586
BART,onmt_pg,0.001960977
BART,seneca,6.030899e-30
onmt_pg,seneca,2.931193e-16
__REFERENCE__,abssentrw,0.2574615
BART,__REFERENCE__,5.489295e-10
onmt_pg,__REFERENCE__,0.005812229
__REFERENCE__,seneca,0.0004030006
BART,abssentrw,1.479966e-09
onmt_pg,abssentrw,0.0004549282
abssentrw,seneca,0.07033544
BART,onmt_pg,1.40304e-06
BART,seneca,4.145357e-12
onmt_pg,seneca,3.299951e-08
__REFERENCE__,abssentrw,0.2972384
BART,__REFERENCE__,1.299761e-08
__REFERENCE__,onmt_pg,0.05055594
__REFERENCE__,seneca,0.1943166
BART,abssentrw,0.0005366712
onmt_pg,abssentrw,0.005603486
abssentrw,seneca,0.8369651
BART,onmt_pg,0.001062106
BART,seneca,8.476637e-08
onmt_pg,seneca,0.07013287
__REFERENCE__,abssentrw,0.4810086
BART,__REFERENCE__,1.806256e-12
onmt_pg,__REFERENCE__,0.005742823
__REFERENCE__,seneca,0.01021488
BART,abssentrw,2.473692e-05
onmt_pg,abssentrw,4.631953e-06
abssentrw,seneca,0.1800076
BART,onmt_pg,0.06650581
BART,seneca,3.30459e-12
onmt_pg,seneca,0.001964586
__REFERENCE__,abssentrw,0.01891932
BART,__REFERENCE__,2.862775e-13
onmt_pg,__REFERENCE__,0.00341582
__REFERENCE__,seneca,0.002330651
BART,abssentrw,1.519925e-13
onmt_pg,abssentrw,2.71385e-09
abssentrw,seneca,0.3907089
BART,onmt_pg,0.004440406
BART,seneca,1.284344e-17
onmt_pg,seneca,1.820711e-05
abssentrw,__REFERENCE__,0.0007367501
BART,__REFERENCE__,3.736519e-09
onmt_pg,__REFERENCE__,1.525614e-06
__REFERENCE__,seneca,5.085118e-07
BART,abssentrw,0.001078615
abssentrw,onmt_pg,0.1722105
abssentrw,seneca,1.356869e-09
BART,onmt_pg,0.05433151
BART,seneca,6.77811e-21
onmt_pg,seneca,2.915934e-12
__REFERENCE__,abssentrw,0.2796939
BART,__REFERENCE__,1.21877e-07
onmt_pg,__REFERENCE__,0.0002834703
__REFERENCE__,seneca,3.388454e-16
BART,abssentrw,0.000199759
onmt_pg,abssentrw,5.98891e-05
abssentrw,seneca,0.02727663
BART,onmt_pg,0.2122276
BART,seneca,2.587652e-27
onmt_pg,seneca,3.124102e-16
__REFERENCE__,abssentrw,0.9810935
BART,__REFERENCE__,9.583883e-07
onmt_pg,__REFERENCE__,0.005569554
__REFERENCE__,seneca,0.001440276
BART,abssentrw,0.002004713
onmt_pg,abssentrw,0.01259946
abssentrw,seneca,0.08913901
BART,onmt_pg,0.02626286
BART,seneca,9.702842e-14
onmt_pg,seneca,5.985311e-05
abssentrw,__REFERENCE__,0.02362052
BART,__REFERENCE__,9.334799e-06
onmt_pg,__REFERENCE__,3.830487e-06
__REFERENCE__,seneca,0.000142154
BART,abssentrw,0.001520386
abssentrw,onmt_pg,0.1117947
abssentrw,seneca,9.10385e-08
BART,onmt_pg,0.08661118
BART,seneca,1.302078e-34
onmt_pg,seneca,1.195859e-10
__REFERENCE__,abssentrw,0.3634503
BART,__REFERENCE__,5.865264e-08
onmt_pg,__REFERENCE__,0.0002524583
__REFERENCE__,seneca,1.745157e-06
BART,abssentrw,4.411995e-07
onmt_pg,abssentrw,0.01739387
abssentrw,seneca,1.722508e-07
BART,onmt_pg,0.007840675
BART,seneca,6.32005e-26
onmt_pg,seneca,2.761423e-14
__REFERENCE__,abssentrw,0.1615832
BART,__REFERENCE__,1.187472e-08
onmt_pg,__REFERENCE__,0.002405492
__REFERENCE__,seneca,1.865225e-05
BART,abssentrw,5.636236e-05
abssentrw,onmt_pg,0.05956846
abssentrw,seneca,1.680873e-05
BART,onmt_pg,0.0001314054
BART,seneca,7.703608e-32
onmt_pg,seneca,7.96984e-12
__REFERENCE__,abssentrw,0.2059251
BART,__REFERENCE__,2.057401e-05
onmt_pg,__REFERENCE__,0.002131931
__REFERENCE__,seneca,0.03077275
BART,abssentrw,1.154631e-10
onmt_pg,abssentrw,0.0005669436
abssentrw,seneca,0.1903405
BART,onmt_pg,0.004616724
BART,seneca,5.704853e-23
onmt_pg,seneca,3.718626e-09
__REFERENCE__,abssentrw,0.26433
BART,__REFERENCE__,1.233504e-10
onmt_pg,__REFERENCE__,6.817998e-06
__REFERENCE__,seneca,0.00220956
BART,abssentrw,2.733722e-07
onmt_pg,abssentrw,0.001015476
abssentrw,seneca,0.3324743
BART,onmt_pg,0.007934535
BART,seneca,1.22152e-15
onmt_pg,seneca,3.587988e-10
__REFERENCE__,abssentrw,6.413489e-05
BART,__REFERENCE__,4.015556e-06
onmt_pg,__REFERENCE__,0.01857615
__REFERENCE__,seneca,0.01353768
BART,abssentrw,3.55076e-15
onmt_pg,abssentrw,1.379303e-10
abssentrw,seneca,0.3483194
BART,onmt_pg,0.002895989
BART,seneca,6.286776e-24
onmt_pg,seneca,0.000494799
__REFERENCE__,abssentrw,0.002077279
BART,__REFERENCE__,1.318388e-11
__REFERENCE__,onmt_pg,0.2245841
__REFERENCE__,seneca,1.73513e-05
BART,abssentrw,3.314427e-13
onmt_pg,abssentrw,9.084887e-06
abssentrw,seneca,0.1913341
BART,onmt_pg,6.074709e-06
BART,seneca,3.163492e-18
onmt_pg,seneca,4.285667e-06
__REFERENCE__,abssentrw,0.6204811
BART,__REFERENCE__,1.266845e-08
onmt_pg,__REFERENCE__,2.802803e-05
__REFERENCE__,seneca,1.30266e-06
BART,abssentrw,8.126595e-05
onmt_pg,abssentrw,0.01830129
abssentrw,seneca,1.913818e-05
BART,onmt_pg,0.04072244
BART,seneca,1.821358e-27
onmt_pg,seneca,1.884861e-22
__REFERENCE__,abssentrw,0.5077615
BART,__REFERENCE__,2.148431e-09
onmt_pg,__REFERENCE__,0.001448081
__REFERENCE__,seneca,9.565215e-05
BART,abssentrw,2.046346e-05
onmt_pg,abssentrw,0.03255266
abssentrw,seneca,1.331311e-07
BART,onmt_pg,0.001686473
BART,seneca,1.52623e-22
onmt_pg,seneca,5.370763e-13
__REFERENCE__,abssentrw,0.2705496
BART,__REFERENCE__,3.9405e-08
onmt_pg,__REFERENCE__,0.001048527
__REFERENCE__,seneca,1.327078e-08
BART,abssentrw,0.001402251
abssentrw,onmt_pg,0.1004685
abssentrw,seneca,6.346514e-07
BART,onmt_pg,0.004468107
BART,seneca,2.532675e-45
onmt_pg,seneca,2.492373e-14
__REFERENCE__,abssentrw,0.1097741
BART,__REFERENCE__,1.864068e-09
onmt_pg,__REFERENCE__,0.0002554773
__REFERENCE__,seneca,0.001392347
BART,abssentrw,7.745026e-12
onmt_pg,abssentrw,1.27149e-07
abssentrw,seneca,0.03801128
BART,onmt_pg,0.1406113
BART,seneca,1.046459e-13
onmt_pg,seneca,1.937306e-05
__REFERENCE__,abssentrw,0.1019385
BART,__REFERENCE__,9.104443e-11
onmt_pg,__REFERENCE__,0.008969468
__REFERENCE__,seneca,0.00333712
BART,abssentrw,7.039344e-08
onmt_pg,abssentrw,8.914999e-07
abssentrw,seneca,0.6105135
BART,onmt_pg,0.0182044
BART,seneca,8.674007e-13
onmt_pg,seneca,0.0001583371
__REFERENCE__,abssentrw,0.0191806
BART,__REFERENCE__,6.566149e-06
onmt_pg,__REFERENCE__,0.04160242
__REFERENCE__,seneca,1.496396e-08
