,,p_value
__REFERENCE__,abssentrw,0.2052443
BART,__REFERENCE__,4.434956e-06
onmt_pg,__REFERENCE__,0.00481013
__REFERENCE__,seneca,0.5586208
BART,abssentrw,2.011994e-06
onmt_pg,abssentrw,0.0003775319
abssentrw,seneca,0.6465856
BART,onmt_pg,0.2546891
BART,seneca,1.790399e-05
onmt_pg,seneca,0.003222499
__REFERENCE__,abssentrw,0.8541704
BART,__REFERENCE__,0.0002027564
onmt_pg,__REFERENCE__,0.04469824
__REFERENCE__,seneca,0.008986022
BART,abssentrw,0.001082339
abssentrw,onmt_pg,0.05839296
abssentrw,seneca,0.01532356
BART,onmt_pg,0.008374463
BART,seneca,2.826865e-07
onmt_pg,seneca,1.027351e-06
__REFERENCE__,abssentrw,0.9598262
BART,__REFERENCE__,3.964808e-06
onmt_pg,__REFERENCE__,0.003472046
__REFERENCE__,seneca,0.1828806
BART,abssentrw,3.521405e-05
onmt_pg,abssentrw,0.004794793
abssentrw,seneca,0.2204219
BART,onmt_pg,0.02157943
BART,seneca,6.249425e-11
onmt_pg,seneca,1.761213e-05
__REFERENCE__,abssentrw,0.5212681
BART,__REFERENCE__,0.0001438913
onmt_pg,__REFERENCE__,0.03862543
__REFERENCE__,seneca,0.2926534
BART,abssentrw,1.946443e-06
onmt_pg,abssentrw,0.008262141
abssentrw,seneca,0.8037777
BART,onmt_pg,0.07337027
BART,seneca,0.0001197731
onmt_pg,seneca,0.01773618
__REFERENCE__,abssentrw,0.8406551
BART,__REFERENCE__,8.302209e-07
onmt_pg,__REFERENCE__,0.002828607
__REFERENCE__,seneca,0.1233235
BART,abssentrw,1.020457e-05
onmt_pg,abssentrw,0.003044646
abssentrw,seneca,0.159963
BART,onmt_pg,0.1069274
BART,seneca,3.769439e-08
onmt_pg,seneca,3.002253e-05
__REFERENCE__,abssentrw,0.3991358
BART,__REFERENCE__,0.003161405
__REFERENCE__,onmt_pg,0.2920829
__REFERENCE__,seneca,0.01079864
BART,abssentrw,1.206443e-05
onmt_pg,abssentrw,0.03472437
abssentrw,seneca,0.0302794
BART,onmt_pg,0.07704531
BART,seneca,3.85481e-09
onmt_pg,seneca,0.0001879054
__REFERENCE__,abssentrw,0.6302127
BART,__REFERENCE__,9.479564e-05
__REFERENCE__,onmt_pg,0.2093399
__REFERENCE__,seneca,0.0001088156
BART,abssentrw,0.000155872
abssentrw,onmt_pg,0.08510025
abssentrw,seneca,0.001963998
BART,onmt_pg,0.0009515164
BART,seneca,1.351972e-15
onmt_pg,seneca,3.304666e-07
__REFERENCE__,abssentrw,0.513468
BART,__REFERENCE__,0.01288445
__REFERENCE__,onmt_pg,0.1318499
__REFERENCE__,seneca,0.001021809
BART,abssentrw,0.003104249
onmt_pg,abssentrw,0.007477394
abssentrw,seneca,0.004791472
BART,onmt_pg,0.3424643
BART,seneca,1.469243e-07
onmt_pg,seneca,5.672581e-08
__REFERENCE__,abssentrw,0.4388756
BART,__REFERENCE__,0.006397382
onmt_pg,__REFERENCE__,0.001225917
__REFERENCE__,seneca,0.1807648
BART,abssentrw,8.313268e-05
onmt_pg,abssentrw,5.674048e-05
abssentrw,seneca,0.6585003
BART,onmt_pg,0.5195307
BART,seneca,0.0001236647
onmt_pg,seneca,2.94629e-06
__REFERENCE__,abssentrw,0.2071482
__REFERENCE__,BART,0.09158249
__REFERENCE__,onmt_pg,0.605664
__REFERENCE__,seneca,0.03625232
BART,abssentrw,0.0007525639
onmt_pg,abssentrw,0.03077727
abssentrw,seneca,0.3391269
BART,onmt_pg,0.1001645
BART,seneca,4.46566e-05
onmt_pg,seneca,0.000783529
abssentrw,__REFERENCE__,0.002110957
BART,__REFERENCE__,2.471443e-07
onmt_pg,__REFERENCE__,3.569881e-05
__REFERENCE__,seneca,0.2854219
BART,abssentrw,0.02144491
abssentrw,onmt_pg,0.8546752
abssentrw,seneca,0.0001173612
BART,onmt_pg,0.01632934
BART,seneca,2.955343e-07
onmt_pg,seneca,1.955243e-05
__REFERENCE__,abssentrw,0.1830583
BART,__REFERENCE__,2.626339e-05
onmt_pg,__REFERENCE__,0.02047424
__REFERENCE__,seneca,0.001466204
BART,abssentrw,0.009448056
abssentrw,onmt_pg,0.2065416
abssentrw,seneca,0.001265491
BART,onmt_pg,0.1526908
BART,seneca,1.713878e-09
onmt_pg,seneca,8.672916e-05
__REFERENCE__,abssentrw,0.1365494
BART,__REFERENCE__,0.002179226
__REFERENCE__,onmt_pg,0.1796392
__REFERENCE__,seneca,0.01516966
BART,abssentrw,8.490124e-06
onmt_pg,abssentrw,0.01184617
abssentrw,seneca,0.09986311
BART,onmt_pg,0.07759221
BART,seneca,6.382962e-08
onmt_pg,seneca,1.150403e-05
__REFERENCE__,abssentrw,0.2039045
BART,__REFERENCE__,1.903555e-05
__REFERENCE__,onmt_pg,0.7871774
__REFERENCE__,seneca,0.0001184823
BART,abssentrw,3.477398e-05
abssentrw,onmt_pg,0.1470503
abssentrw,seneca,0.04302617
BART,onmt_pg,0.001350141
BART,seneca,1.749272e-09
onmt_pg,seneca,0.000245057
__REFERENCE__,abssentrw,0.1488662
__REFERENCE__,BART,0.07471611
__REFERENCE__,onmt_pg,0.08365147
__REFERENCE__,seneca,0.02048257
BART,abssentrw,0.001246915
onmt_pg,abssentrw,0.002370782
abssentrw,seneca,0.4285667
BART,onmt_pg,0.8554394
BART,seneca,1.811808e-05
onmt_pg,seneca,0.001073447
__REFERENCE__,abssentrw,0.03774732
BART,__REFERENCE__,0.006235299
__REFERENCE__,onmt_pg,0.2858426
__REFERENCE__,seneca,0.01138048
BART,abssentrw,1.291415e-06
onmt_pg,abssentrw,9.721224e-05
abssentrw,seneca,0.2895762
BART,onmt_pg,0.02412443
BART,seneca,1.385094e-09
onmt_pg,seneca,0.000415254
__REFERENCE__,abssentrw,0.04723606
BART,__REFERENCE__,0.02191232
__REFERENCE__,onmt_pg,0.6343299
__REFERENCE__,seneca,0.0001136599
BART,abssentrw,4.601792e-05
onmt_pg,abssentrw,0.006886323
abssentrw,seneca,0.141633
BART,onmt_pg,0.005411704
BART,seneca,5.540495e-10
onmt_pg,seneca,2.494847e-06
__REFERENCE__,abssentrw,0.4395338
BART,__REFERENCE__,0.001011535
__REFERENCE__,onmt_pg,0.09378292
__REFERENCE__,seneca,0.3705319
BART,abssentrw,0.003653355
onmt_pg,abssentrw,0.04695585
abssentrw,seneca,0.8132303
BART,onmt_pg,0.05177137
BART,seneca,0.0005927725
onmt_pg,seneca,0.03379635
__REFERENCE__,abssentrw,0.7292453
BART,__REFERENCE__,0.00224449
onmt_pg,__REFERENCE__,0.03066301
__REFERENCE__,seneca,0.1457506
BART,abssentrw,0.0003955259
onmt_pg,abssentrw,0.008792333
abssentrw,seneca,0.1883765
BART,onmt_pg,0.1116267
BART,seneca,1.423454e-05
onmt_pg,seneca,0.0002391327
__REFERENCE__,abssentrw,0.7790433
BART,__REFERENCE__,0.04139393
__REFERENCE__,onmt_pg,0.05070686
__REFERENCE__,seneca,2.276394e-06
BART,abssentrw,0.03077927
onmt_pg,abssentrw,0.04608982
abssentrw,seneca,1.978075e-06
BART,onmt_pg,0.4232189
BART,seneca,7.930393e-08
onmt_pg,seneca,4.403456e-12
__REFERENCE__,abssentrw,0.9073265
BART,__REFERENCE__,0.0004330405
__REFERENCE__,onmt_pg,0.6153406
__REFERENCE__,seneca,0.002375255
BART,abssentrw,0.009105759
abssentrw,onmt_pg,0.6089234
abssentrw,seneca,0.009437549
BART,onmt_pg,0.004538937
BART,seneca,3.089084e-08
onmt_pg,seneca,2.416857e-05
__REFERENCE__,abssentrw,0.8930148
BART,__REFERENCE__,0.0002232709
__REFERENCE__,onmt_pg,0.0933657
__REFERENCE__,seneca,0.05836427
BART,abssentrw,0.0005163736
abssentrw,onmt_pg,0.06595006
abssentrw,seneca,0.1047115
BART,onmt_pg,0.09573914
BART,seneca,2.091654e-07
onmt_pg,seneca,0.000530508
__REFERENCE__,abssentrw,0.6266353
__REFERENCE__,BART,0.1272573
__REFERENCE__,onmt_pg,0.959678
__REFERENCE__,seneca,0.001943542
BART,abssentrw,0.04102385
abssentrw,onmt_pg,0.6188092
abssentrw,seneca,0.02078234
BART,onmt_pg,0.04171851
BART,seneca,1.504467e-05
onmt_pg,seneca,0.0002406016
__REFERENCE__,abssentrw,0.05901293
__REFERENCE__,BART,0.229002
__REFERENCE__,onmt_pg,0.9054996
__REFERENCE__,seneca,0.002618752
BART,abssentrw,0.0002706436
onmt_pg,abssentrw,0.03420833
abssentrw,seneca,0.2190343
BART,onmt_pg,0.1596987
BART,seneca,3.524421e-07
onmt_pg,seneca,0.0006804645
__REFERENCE__,abssentrw,0.06024282
__REFERENCE__,BART,0.06618994
__REFERENCE__,onmt_pg,0.1993347
__REFERENCE__,seneca,2.080566e-06
BART,abssentrw,0.002089816
onmt_pg,abssentrw,0.003493376
abssentrw,seneca,0.06530013
BART,onmt_pg,0.6204069
BART,seneca,2.46198e-06
onmt_pg,seneca,3.342761e-06
__REFERENCE__,abssentrw,0.352598
BART,__REFERENCE__,0.002034598
onmt_pg,__REFERENCE__,0.0008540498
__REFERENCE__,seneca,0.2923429
BART,abssentrw,0.02012595
onmt_pg,abssentrw,0.0207877
abssentrw,seneca,0.1147126
BART,onmt_pg,0.6354408
BART,seneca,9.03868e-06
onmt_pg,seneca,0.0001815207
__REFERENCE__,abssentrw,0.3209639
BART,__REFERENCE__,0.01363768
__REFERENCE__,onmt_pg,0.8955061
__REFERENCE__,seneca,0.0002970197
BART,abssentrw,0.0006344884
abssentrw,onmt_pg,0.2946899
abssentrw,seneca,0.003448303
BART,onmt_pg,0.0009037582
BART,seneca,5.023282e-10
onmt_pg,seneca,0.0002917012
__REFERENCE__,abssentrw,0.9346008
BART,__REFERENCE__,0.004986751
__REFERENCE__,onmt_pg,0.5037633
__REFERENCE__,seneca,0.005420639
BART,abssentrw,0.002757563
abssentrw,onmt_pg,0.5372838
abssentrw,seneca,0.009706674
BART,onmt_pg,0.003065681
BART,seneca,1.045643e-07
onmt_pg,seneca,0.001131466
__REFERENCE__,abssentrw,0.7527902
BART,__REFERENCE__,2.856163e-05
onmt_pg,__REFERENCE__,0.0002461624
__REFERENCE__,seneca,0.0007208772
BART,abssentrw,4.309305e-05
onmt_pg,abssentrw,0.0005402617
abssentrw,seneca,0.01157452
BART,onmt_pg,0.2693022
BART,seneca,2.278627e-09
onmt_pg,seneca,5.546188e-09
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.5456078
BART,__REFERENCE__,0.005373579
__REFERENCE__,onmt_pg,0.05295324
__REFERENCE__,seneca,0.03910198
BART,abssentrw,0.04301283
abssentrw,onmt_pg,0.2163601
abssentrw,seneca,0.01198054
BART,onmt_pg,0.1498932
BART,seneca,3.406093e-06
onmt_pg,seneca,6.451284e-05
__REFERENCE__,abssentrw,0.7972744
__REFERENCE__,BART,0.1976026
__REFERENCE__,onmt_pg,0.5397005
__REFERENCE__,seneca,1.718891e-05
abssentrw,BART,0.2901813
abssentrw,onmt_pg,0.7738435
abssentrw,seneca,0.0001492111
BART,onmt_pg,0.287831
BART,seneca,5.521417e-06
onmt_pg,seneca,1.027162e-05
__REFERENCE__,abssentrw,0.0860658
BART,__REFERENCE__,0.0002833427
__REFERENCE__,onmt_pg,0.101138
__REFERENCE__,seneca,0.001050138
BART,abssentrw,3.076916e-06
onmt_pg,abssentrw,0.002624793
abssentrw,seneca,0.2064869
BART,onmt_pg,0.01938175
BART,seneca,1.237237e-08
onmt_pg,seneca,2.555657e-05
__REFERENCE__,abssentrw,0.8432854
BART,__REFERENCE__,0.001931314
__REFERENCE__,onmt_pg,0.1129714
__REFERENCE__,seneca,0.02053776
BART,abssentrw,0.01151994
abssentrw,onmt_pg,0.1756419
abssentrw,seneca,0.05825495
BART,onmt_pg,0.04960885
BART,seneca,2.846894e-06
onmt_pg,seneca,0.0004029527
__REFERENCE__,abssentrw,0.2732384
BART,__REFERENCE__,0.01096217
__REFERENCE__,onmt_pg,0.2220281
__REFERENCE__,seneca,0.03677941
abssentrw,BART,0.07262802
abssentrw,onmt_pg,0.7239013
abssentrw,seneca,0.002902748
BART,onmt_pg,0.1667707
BART,seneca,8.585024e-05
onmt_pg,seneca,0.0006618046
__REFERENCE__,abssentrw,0.6400839
BART,__REFERENCE__,0.0005350008
onmt_pg,__REFERENCE__,0.005285196
__REFERENCE__,seneca,0.2851841
BART,abssentrw,0.0001170458
onmt_pg,abssentrw,0.003047733
abssentrw,seneca,0.5512529
BART,onmt_pg,0.3223929
BART,seneca,1.799034e-06
onmt_pg,seneca,3.564218e-05
__REFERENCE__,abssentrw,0.0160646
__REFERENCE__,BART,0.2510104
__REFERENCE__,onmt_pg,0.7001743
__REFERENCE__,seneca,0.002505386
BART,abssentrw,0.001539194
onmt_pg,abssentrw,0.002894708
abssentrw,seneca,0.1055312
BART,onmt_pg,0.206458
BART,seneca,4.623974e-06
onmt_pg,seneca,0.000245542
__REFERENCE__,abssentrw,0.1243433
BART,__REFERENCE__,0.001066566
__REFERENCE__,onmt_pg,0.515968
__REFERENCE__,seneca,0.008571486
BART,abssentrw,3.786295e-08
onmt_pg,abssentrw,0.005125303
abssentrw,seneca,0.07916623
BART,onmt_pg,0.001785624
BART,seneca,4.530534e-12
onmt_pg,seneca,9.063323e-05
__REFERENCE__,abssentrw,0.3033254
BART,__REFERENCE__,3.494476e-05
__REFERENCE__,onmt_pg,0.6323469
__REFERENCE__,seneca,0.0004297557
BART,abssentrw,6.779563e-06
abssentrw,onmt_pg,0.1730791
abssentrw,seneca,0.01224568
BART,onmt_pg,0.0002058435
BART,seneca,9.882211e-08
onmt_pg,seneca,0.0006971758
__REFERENCE__,abssentrw,0.4189326
BART,__REFERENCE__,0.01682082
__REFERENCE__,onmt_pg,0.3325718
__REFERENCE__,seneca,2.184801e-08
abssentrw,BART,0.07200303
abssentrw,onmt_pg,0.8784252
abssentrw,seneca,3.143144e-09
BART,onmt_pg,0.2150842
BART,seneca,1.103778e-15
onmt_pg,seneca,4.619785e-10
__REFERENCE__,abssentrw,0.1544784
__REFERENCE__,BART,0.06013479
__REFERENCE__,onmt_pg,0.1075764
__REFERENCE__,seneca,0.003072706
BART,abssentrw,0.006988459
onmt_pg,abssentrw,0.01349093
abssentrw,seneca,0.0955527
BART,onmt_pg,0.7596383
BART,seneca,4.225887e-06
onmt_pg,seneca,3.921265e-05
__REFERENCE__,abssentrw,0.2956464
BART,__REFERENCE__,0.000169154
__REFERENCE__,onmt_pg,0.4468448
__REFERENCE__,seneca,4.090271e-05
BART,abssentrw,0.0001102906
abssentrw,onmt_pg,0.09499529
abssentrw,seneca,0.08466746
BART,onmt_pg,0.02296592
BART,seneca,1.870323e-11
onmt_pg,seneca,0.000104624
__REFERENCE__,abssentrw,0.1490977
BART,__REFERENCE__,2.894957e-05
onmt_pg,__REFERENCE__,3.529687e-05
__REFERENCE__,seneca,0.08666377
BART,abssentrw,0.000971853
abssentrw,onmt_pg,0.05135212
abssentrw,seneca,0.002723469
BART,onmt_pg,0.08435432
BART,seneca,2.278187e-06
onmt_pg,seneca,8.266319e-06
__REFERENCE__,abssentrw,0.4722922
BART,__REFERENCE__,0.003697004
__REFERENCE__,onmt_pg,0.1506515
__REFERENCE__,seneca,0.08756452
BART,abssentrw,0.0004203834
onmt_pg,abssentrw,0.04032071
abssentrw,seneca,0.1807542
BART,onmt_pg,0.1212064
BART,seneca,3.720636e-07
onmt_pg,seneca,0.001418721
__REFERENCE__,abssentrw,0.9995553
BART,__REFERENCE__,0.000798443
onmt_pg,__REFERENCE__,0.005325015
__REFERENCE__,seneca,0.002205709
BART,abssentrw,6.515378e-05
onmt_pg,abssentrw,0.0193919
abssentrw,seneca,0.003010487
BART,onmt_pg,0.1024191
BART,seneca,2.313239e-09
onmt_pg,seneca,5.652178e-08
__REFERENCE__,abssentrw,0.6512099
BART,__REFERENCE__,2.246464e-06
onmt_pg,__REFERENCE__,0.04843709
__REFERENCE__,seneca,0.001984532
BART,abssentrw,0.0001552371
abssentrw,onmt_pg,0.1064342
abssentrw,seneca,0.001327983
BART,onmt_pg,0.007827845
BART,seneca,2.058287e-12
onmt_pg,seneca,1.443067e-07
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.07943514
BART,__REFERENCE__,0.009051635
__REFERENCE__,onmt_pg,0.2813125
__REFERENCE__,seneca,0.001567544
BART,abssentrw,2.749402e-05
onmt_pg,abssentrw,0.002935515
abssentrw,seneca,0.1547577
BART,onmt_pg,0.02920011
BART,seneca,2.071959e-07
onmt_pg,seneca,4.603873e-05
__REFERENCE__,abssentrw,0.2484308
__REFERENCE__,BART,0.08612148
__REFERENCE__,onmt_pg,0.444254
__REFERENCE__,seneca,0.0833913
BART,abssentrw,0.006029912
abssentrw,onmt_pg,0.06445285
abssentrw,seneca,0.5733633
BART,onmt_pg,0.1513718
BART,seneca,0.00168416
onmt_pg,seneca,0.01643306
__REFERENCE__,abssentrw,0.8557248
BART,__REFERENCE__,0.005149271
__REFERENCE__,onmt_pg,0.1030126
__REFERENCE__,seneca,0.0007085081
BART,abssentrw,0.01095166
abssentrw,onmt_pg,0.2788964
abssentrw,seneca,0.002770308
BART,onmt_pg,0.07314929
BART,seneca,6.090726e-11
onmt_pg,seneca,4.939547e-07
__REFERENCE__,abssentrw,0.02001032
BART,__REFERENCE__,0.005423146
__REFERENCE__,onmt_pg,0.1441966
__REFERENCE__,seneca,0.001562968
BART,abssentrw,1.125287e-06
onmt_pg,abssentrw,0.0001465314
abssentrw,seneca,0.1403806
BART,onmt_pg,0.1104191
BART,seneca,1.487018e-06
onmt_pg,seneca,6.557234e-06
__REFERENCE__,abssentrw,0.001352403
__REFERENCE__,BART,0.0680953
__REFERENCE__,onmt_pg,0.7129545
__REFERENCE__,seneca,7.752472e-06
BART,abssentrw,2.452103e-06
onmt_pg,abssentrw,4.800872e-05
abssentrw,seneca,0.570127
BART,onmt_pg,0.09868895
BART,seneca,1.142759e-12
onmt_pg,seneca,1.317816e-06
__REFERENCE__,abssentrw,0.9937913
BART,__REFERENCE__,0.0003639313
__REFERENCE__,onmt_pg,0.1051244
__REFERENCE__,seneca,0.0002571179
BART,abssentrw,4.874213e-05
onmt_pg,abssentrw,0.02225464
abssentrw,seneca,0.0003007745
BART,onmt_pg,0.04822561
BART,seneca,2.592005e-17
onmt_pg,seneca,2.167886e-09
__REFERENCE__,abssentrw,0.2079989
BART,__REFERENCE__,0.0002130284
onmt_pg,__REFERENCE__,0.02803944
__REFERENCE__,seneca,0.0008026881
BART,abssentrw,6.407981e-06
onmt_pg,abssentrw,0.002082404
abssentrw,seneca,0.1067721
BART,onmt_pg,0.1625616
BART,seneca,8.891624e-09
onmt_pg,seneca,1.172033e-06
__REFERENCE__,abssentrw,0.8365015
BART,__REFERENCE__,0.009461781
onmt_pg,__REFERENCE__,0.01198762
__REFERENCE__,seneca,0.05652409
BART,abssentrw,0.001138422
onmt_pg,abssentrw,0.02437474
abssentrw,seneca,0.02443869
BART,onmt_pg,0.6908613
BART,seneca,1.273281e-07
onmt_pg,seneca,7.794213e-06
__REFERENCE__,abssentrw,0.3072583
BART,__REFERENCE__,0.0128504
__REFERENCE__,onmt_pg,0.3260824
__REFERENCE__,seneca,5.682391e-05
BART,abssentrw,0.005728203
abssentrw,onmt_pg,0.07791634
abssentrw,seneca,0.01059695
BART,onmt_pg,0.08120045
BART,seneca,8.521052e-09
onmt_pg,seneca,1.933968e-05
__REFERENCE__,abssentrw,0.9286268
BART,__REFERENCE__,7.502695e-05
onmt_pg,__REFERENCE__,0.002965111
__REFERENCE__,seneca,0.04484081
BART,abssentrw,0.0001117827
onmt_pg,abssentrw,0.003941833
abssentrw,seneca,0.02309125
BART,onmt_pg,0.09970246
BART,seneca,1.953193e-09
onmt_pg,seneca,1.504661e-05
__REFERENCE__,abssentrw,0.1334876
BART,__REFERENCE__,2.946134e-05
__REFERENCE__,onmt_pg,0.1724747
__REFERENCE__,seneca,0.01348022
BART,abssentrw,4.450051e-05
onmt_pg,abssentrw,0.006228627
abssentrw,seneca,0.4001932
BART,onmt_pg,0.0110364
BART,seneca,6.702839e-08
onmt_pg,seneca,0.000623357
__REFERENCE__,abssentrw,0.9016617
BART,__REFERENCE__,1.465414e-07
onmt_pg,__REFERENCE__,0.006187692
__REFERENCE__,seneca,0.003417653
BART,abssentrw,7.209305e-07
onmt_pg,abssentrw,0.01230571
abssentrw,seneca,0.006209895
BART,onmt_pg,0.0002137469
BART,seneca,7.841005e-13
onmt_pg,seneca,2.48297e-07
__REFERENCE__,abssentrw,0.865429
BART,__REFERENCE__,0.0003669244
__REFERENCE__,onmt_pg,0.4512226
__REFERENCE__,seneca,0.0483447
BART,abssentrw,0.004825719
abssentrw,onmt_pg,0.3567566
abssentrw,seneca,0.1652623
BART,onmt_pg,0.0146331
BART,seneca,4.076662e-06
onmt_pg,seneca,0.002832133
__REFERENCE__,abssentrw,0.7374828
BART,__REFERENCE__,0.0358234
__REFERENCE__,onmt_pg,0.3252609
__REFERENCE__,seneca,0.0001555251
BART,abssentrw,0.0385219
abssentrw,onmt_pg,0.1746039
abssentrw,seneca,0.01621475
BART,onmt_pg,0.2546075
BART,seneca,3.161378e-07
onmt_pg,seneca,0.0001614508
__REFERENCE__,abssentrw,0.8805298
BART,__REFERENCE__,0.001251429
__REFERENCE__,onmt_pg,0.06157949
__REFERENCE__,seneca,0.006308819
BART,abssentrw,0.003213039
onmt_pg,abssentrw,0.0437208
abssentrw,seneca,0.01470411
BART,onmt_pg,0.244287
BART,seneca,2.516399e-07
onmt_pg,seneca,3.000106e-07
__REFERENCE__,abssentrw,0.7465916
BART,__REFERENCE__,0.01018166
onmt_pg,__REFERENCE__,0.0005887562
__REFERENCE__,seneca,5.484546e-05
BART,abssentrw,0.002601696
onmt_pg,abssentrw,0.003424368
abssentrw,seneca,0.0001712235
BART,onmt_pg,0.9747204
BART,seneca,2.854359e-08
onmt_pg,seneca,1.001511e-10
__REFERENCE__,abssentrw,0.06865039
BART,__REFERENCE__,1.574022e-05
__REFERENCE__,onmt_pg,0.1157885
__REFERENCE__,seneca,0.2770451
BART,abssentrw,4.721177e-09
onmt_pg,abssentrw,0.0007837382
abssentrw,seneca,0.7133853
BART,onmt_pg,0.04010576
BART,seneca,0.0001124455
onmt_pg,seneca,0.007225919
__REFERENCE__,abssentrw,0.007296838
__REFERENCE__,BART,0.05873641
__REFERENCE__,onmt_pg,0.6286978
__REFERENCE__,seneca,0.0005793249
BART,abssentrw,2.307874e-07
onmt_pg,abssentrw,0.004444942
abssentrw,seneca,0.1422501
BART,onmt_pg,0.002274153
BART,seneca,3.945503e-10
onmt_pg,seneca,7.954807e-05
__REFERENCE__,abssentrw,0.901145
BART,__REFERENCE__,2.552251e-05
onmt_pg,__REFERENCE__,0.004158692
__REFERENCE__,seneca,0.0007703208
BART,abssentrw,3.051245e-06
onmt_pg,abssentrw,0.00179076
abssentrw,seneca,0.001320742
BART,onmt_pg,0.2085176
BART,seneca,3.132462e-11
onmt_pg,seneca,1.214049e-07
__REFERENCE__,abssentrw,0.8718001
BART,__REFERENCE__,0.001020178
onmt_pg,__REFERENCE__,0.001572047
__REFERENCE__,seneca,0.9650932
BART,abssentrw,0.0008960228
onmt_pg,abssentrw,0.004769482
abssentrw,seneca,0.9260915
BART,onmt_pg,0.1235858
BART,seneca,8.973657e-05
onmt_pg,seneca,0.001959262
__REFERENCE__,abssentrw,0.4663264
BART,__REFERENCE__,0.0003275125
__REFERENCE__,onmt_pg,0.06672166
__REFERENCE__,seneca,0.03845238
BART,abssentrw,4.614304e-06
onmt_pg,abssentrw,0.01541172
abssentrw,seneca,0.07390365
BART,onmt_pg,0.1278374
BART,seneca,1.025867e-09
onmt_pg,seneca,6.205823e-05
__REFERENCE__,abssentrw,0.2079158
BART,__REFERENCE__,0.003241237
onmt_pg,__REFERENCE__,0.007089897
__REFERENCE__,seneca,0.0007702293
BART,abssentrw,1.940579e-05
onmt_pg,abssentrw,5.332806e-05
