,,p_value
onmt_pg,abssentrw,3.848229e-05
abssentrw,seneca,0.0004553307
BART,onmt_pg,0.1633366
BART,seneca,7.753122e-25
onmt_pg,seneca,1.667211e-11
__REFERENCE__,abssentrw,0.7599162
BART,__REFERENCE__,9.095582e-07
onmt_pg,__REFERENCE__,0.0002543117
__REFERENCE__,seneca,0.0003545964
BART,abssentrw,2.932928e-07
onmt_pg,abssentrw,0.0001193653
abssentrw,seneca,0.0007804312
BART,onmt_pg,0.07503858
BART,seneca,1.867612e-17
onmt_pg,seneca,1.09009e-13
__REFERENCE__,abssentrw,0.5156488
BART,__REFERENCE__,5.671788e-11
onmt_pg,__REFERENCE__,0.0001160703
__REFERENCE__,seneca,0.0004955711
BART,abssentrw,6.950068e-09
onmt_pg,abssentrw,5.343445e-06
abssentrw,seneca,0.03144637
BART,onmt_pg,0.00737816
BART,seneca,3.249831e-24
onmt_pg,seneca,1.618447e-12
__REFERENCE__,abssentrw,0.2444955
BART,__REFERENCE__,2.246961e-05
__REFERENCE__,onmt_pg,0.08456762
__REFERENCE__,seneca,7.30378e-06
BART,abssentrw,4.18077e-10
onmt_pg,abssentrw,0.00384849
abssentrw,seneca,0.0004127586
BART,onmt_pg,0.004059217
BART,seneca,3.991541e-21
onmt_pg,seneca,8.777403e-09
__REFERENCE__,abssentrw,0.3186167
BART,__REFERENCE__,1.966937e-07
onmt_pg,__REFERENCE__,0.01554587
__REFERENCE__,seneca,3.015638e-08
BART,abssentrw,3.089179e-09
onmt_pg,abssentrw,0.0007606678
abssentrw,seneca,1.495502e-07
BART,onmt_pg,0.002478891
BART,seneca,2.594596e-24
onmt_pg,seneca,7.418519e-14
__REFERENCE__,abssentrw,0.3566501
BART,__REFERENCE__,5.738787e-06
__REFERENCE__,onmt_pg,0.1812626
__REFERENCE__,seneca,2.981542e-06
BART,abssentrw,1.389078e-06
abssentrw,onmt_pg,0.05471952
abssentrw,seneca,0.01073581
BART,onmt_pg,0.0004019525
BART,seneca,8.166576e-20
onmt_pg,seneca,6.048619e-09
__REFERENCE__,abssentrw,0.2896974
BART,__REFERENCE__,1.611203e-09
onmt_pg,__REFERENCE__,0.002728711
__REFERENCE__,seneca,0.0002163836
BART,abssentrw,5.688124e-10
onmt_pg,abssentrw,3.900129e-06
abssentrw,seneca,0.01350237
BART,onmt_pg,0.0257052
BART,seneca,5.91583e-18
onmt_pg,seneca,4.436795e-08
__REFERENCE__,abssentrw,0.006743985
BART,__REFERENCE__,5.315089e-07
onmt_pg,__REFERENCE__,0.002498206
__REFERENCE__,seneca,2.408503e-06
BART,abssentrw,4.152569e-12
onmt_pg,abssentrw,9.118582e-10
abssentrw,seneca,0.1435656
BART,onmt_pg,0.03576409
BART,seneca,1.378405e-17
onmt_pg,seneca,3.41961e-12
__REFERENCE__,abssentrw,0.2125481
BART,__REFERENCE__,1.150692e-07
onmt_pg,__REFERENCE__,0.009325255
__REFERENCE__,seneca,1.258691e-08
BART,abssentrw,2.903105e-08
onmt_pg,abssentrw,3.777961e-05
abssentrw,seneca,0.0007884385
BART,onmt_pg,0.002689603
BART,seneca,5.665704e-25
onmt_pg,seneca,6.669018e-16
__REFERENCE__,abssentrw,0.09347364
BART,__REFERENCE__,2.903407e-10
__REFERENCE__,onmt_pg,0.07548065
__REFERENCE__,seneca,0.004318038
BART,abssentrw,9.388284e-12
onmt_pg,abssentrw,0.0006081586
abssentrw,seneca,0.1344178
BART,onmt_pg,2.512127e-06
BART,seneca,5.109269e-15
onmt_pg,seneca,8.169813e-06
__REFERENCE__,abssentrw,0.7856839
BART,__REFERENCE__,4.945271e-09
onmt_pg,__REFERENCE__,9.90568e-05
__REFERENCE__,seneca,7.064509e-05
BART,abssentrw,2.733415e-08
onmt_pg,abssentrw,5.31686e-06
abssentrw,seneca,0.002067901
BART,onmt_pg,0.08702364
BART,seneca,1.745308e-22
onmt_pg,seneca,1.175896e-12
__REFERENCE__,abssentrw,0.8162614
BART,__REFERENCE__,5.696048e-10
onmt_pg,__REFERENCE__,7.490632e-05
__REFERENCE__,seneca,1.573677e-05
BART,abssentrw,4.856806e-07
onmt_pg,abssentrw,0.0001160398
abssentrw,seneca,0.003956736
BART,onmt_pg,0.01745338
BART,seneca,6.319827e-19
onmt_pg,seneca,1.581854e-10
__REFERENCE__,abssentrw,0.05377017
BART,__REFERENCE__,1.856759e-08
onmt_pg,__REFERENCE__,0.0001491258
__REFERENCE__,seneca,3.643219e-05
BART,abssentrw,1.522915e-15
onmt_pg,abssentrw,7.174581e-08
abssentrw,seneca,0.2308373
BART,onmt_pg,0.02309212
BART,seneca,6.042452e-23
onmt_pg,seneca,1.551393e-13
__REFERENCE__,abssentrw,0.566861
BART,__REFERENCE__,1.387443e-12
onmt_pg,__REFERENCE__,0.002124917
__REFERENCE__,seneca,4.233404e-07
BART,abssentrw,7.801174e-13
onmt_pg,abssentrw,0.0001010549
abssentrw,seneca,0.000362882
BART,onmt_pg,1.509182e-05
BART,seneca,7.016672e-26
onmt_pg,seneca,8.319084e-11
__REFERENCE__,abssentrw,0.06722727
BART,__REFERENCE__,8.617332e-07
onmt_pg,__REFERENCE__,0.04624867
__REFERENCE__,seneca,1.670889e-05
BART,abssentrw,8.426706e-16
onmt_pg,abssentrw,1.18012e-05
abssentrw,seneca,0.03020679
BART,onmt_pg,0.001797213
BART,seneca,1.636233e-17
onmt_pg,seneca,4.773739e-08
__REFERENCE__,abssentrw,0.07411157
BART,__REFERENCE__,8.698557e-09
onmt_pg,__REFERENCE__,0.001453668
__REFERENCE__,seneca,0.0003603263
BART,abssentrw,3.107284e-08
onmt_pg,abssentrw,4.454961e-06
abssentrw,seneca,0.3910363
BART,onmt_pg,0.01263159
BART,seneca,6.430421e-17
onmt_pg,seneca,3.578568e-08
__REFERENCE__,abssentrw,0.5431739
BART,__REFERENCE__,1.933703e-12
onmt_pg,__REFERENCE__,0.002405965
__REFERENCE__,seneca,0.09713709
BART,abssentrw,8.749974e-09
onmt_pg,abssentrw,0.01670853
abssentrw,seneca,0.08775437
BART,onmt_pg,0.0002847654
BART,seneca,1.019791e-13
onmt_pg,seneca,3.412291e-05
__REFERENCE__,abssentrw,0.04261139
BART,__REFERENCE__,7.720016e-07
onmt_pg,__REFERENCE__,0.002508541
__REFERENCE__,seneca,2.679778e-06
BART,abssentrw,3.205335e-11
onmt_pg,abssentrw,1.060767e-06
abssentrw,seneca,0.06751271
BART,onmt_pg,0.04854718
BART,seneca,1.89675e-17
onmt_pg,seneca,3.325561e-11
__REFERENCE__,abssentrw,0.6512256
BART,__REFERENCE__,6.054197e-06
onmt_pg,__REFERENCE__,0.003278058
__REFERENCE__,seneca,4.058687e-06
BART,abssentrw,2.785441e-05
onmt_pg,abssentrw,0.004740148
abssentrw,seneca,0.0006237344
BART,onmt_pg,0.0690119
BART,seneca,1.670487e-17
onmt_pg,seneca,3.822571e-12
__REFERENCE__,abssentrw,0.01914609
BART,__REFERENCE__,8.275972e-08
onmt_pg,__REFERENCE__,0.009101634
__REFERENCE__,seneca,2.534005e-07
BART,abssentrw,7.396245e-12
onmt_pg,abssentrw,1.25371e-06
abssentrw,seneca,0.009390823
BART,onmt_pg,0.006130544
BART,seneca,5.454061e-25
onmt_pg,seneca,3.098372e-15
__REFERENCE__,abssentrw,0.05153536
BART,__REFERENCE__,0.0004610811
onmt_pg,__REFERENCE__,0.000995883
__REFERENCE__,seneca,1.674067e-08
BART,abssentrw,2.046412e-07
onmt_pg,abssentrw,2.890024e-06
abssentrw,seneca,0.0009557972
BART,onmt_pg,0.7246597
BART,seneca,5.155617e-18
onmt_pg,seneca,2.532234e-17
__REFERENCE__,abssentrw,0.4223789
BART,__REFERENCE__,1.09376e-08
onmt_pg,__REFERENCE__,0.002080168
__REFERENCE__,seneca,0.0004385922
BART,abssentrw,6.772108e-06
onmt_pg,abssentrw,0.02356631
abssentrw,seneca,0.000265169
BART,onmt_pg,0.001814062
BART,seneca,8.693902e-20
onmt_pg,seneca,5.205303e-08
__REFERENCE__,abssentrw,0.02701981
BART,__REFERENCE__,4.434459e-09
onmt_pg,__REFERENCE__,0.002049062
__REFERENCE__,seneca,0.0003621615
BART,abssentrw,1.347586e-12
onmt_pg,abssentrw,2.984415e-06
abssentrw,seneca,0.2018187
BART,onmt_pg,0.01317368
BART,seneca,4.697455e-16
onmt_pg,seneca,3.211848e-08
__REFERENCE__,abssentrw,0.7302663
BART,__REFERENCE__,1.92147e-08
onmt_pg,__REFERENCE__,0.0003870227
__REFERENCE__,seneca,0.00215687
BART,abssentrw,1.560972e-06
onmt_pg,abssentrw,0.001770515
abssentrw,seneca,0.001844647
BART,onmt_pg,0.0378712
BART,seneca,1.789903e-19
onmt_pg,seneca,6.443127e-10
__REFERENCE__,abssentrw,0.00113734
BART,__REFERENCE__,1.937311e-08
onmt_pg,__REFERENCE__,0.0124046
__REFERENCE__,seneca,4.375787e-09
BART,abssentrw,2.72172e-17
onmt_pg,abssentrw,1.504863e-08
abssentrw,seneca,0.003807726
BART,onmt_pg,0.002200046
BART,seneca,6.806727e-24
onmt_pg,seneca,9.352946e-15
__REFERENCE__,abssentrw,0.4324077
BART,__REFERENCE__,1.300635e-05
onmt_pg,__REFERENCE__,0.0004840692
__REFERENCE__,seneca,0.0006697148
BART,abssentrw,2.219577e-08
onmt_pg,abssentrw,9.556641e-05
abssentrw,seneca,0.01355705
BART,onmt_pg,0.07580611
BART,seneca,2.51852e-12
onmt_pg,seneca,5.717056e-10
__REFERENCE__,abssentrw,0.1358795
BART,__REFERENCE__,3.576281e-06
onmt_pg,__REFERENCE__,0.004379294
__REFERENCE__,seneca,2.452667e-05
BART,abssentrw,7.007737e-09
onmt_pg,abssentrw,4.10879e-05
abssentrw,seneca,0.001834354
BART,onmt_pg,0.1068523
BART,seneca,1.687117e-18
onmt_pg,seneca,1.17157e-16
__REFERENCE__,abssentrw,0.1489623
BART,__REFERENCE__,1.02097e-08
onmt_pg,__REFERENCE__,0.0006371404
__REFERENCE__,seneca,3.259222e-05
BART,abssentrw,2.463866e-10
onmt_pg,abssentrw,1.216528e-06
abssentrw,seneca,0.005971803
BART,onmt_pg,0.01090696
BART,seneca,2.953168e-24
onmt_pg,seneca,5.500465e-16
__REFERENCE__,abssentrw,0.7634541
BART,__REFERENCE__,2.575107e-09
onmt_pg,__REFERENCE__,3.894321e-06
__REFERENCE__,seneca,0.00250241
BART,abssentrw,3.833353e-10
onmt_pg,abssentrw,9.233038e-07
abssentrw,seneca,0.005382417
BART,onmt_pg,0.07195575
BART,seneca,6.73433e-21
onmt_pg,seneca,5.585734e-14
__REFERENCE__,abssentrw,0.2449596
BART,__REFERENCE__,0.000184237
__REFERENCE__,onmt_pg,0.4354081
__REFERENCE__,seneca,4.199415e-08
BART,abssentrw,2.506736e-05
onmt_pg,abssentrw,0.04613414
abssentrw,seneca,2.946364e-05
BART,onmt_pg,0.001563102
BART,seneca,9.509397e-30
onmt_pg,seneca,5.695795e-10
__REFERENCE__,abssentrw,0.7909823
BART,__REFERENCE__,0.0001271825
onmt_pg,__REFERENCE__,0.04003818
__REFERENCE__,seneca,1.430861e-09
BART,abssentrw,0.000284954
onmt_pg,abssentrw,0.03509834
abssentrw,seneca,4.678698e-09
BART,onmt_pg,0.06864575
BART,seneca,1.164648e-19
onmt_pg,seneca,1.830617e-12
__REFERENCE__,abssentrw,0.6889049
BART,__REFERENCE__,8.604773e-08
onmt_pg,__REFERENCE__,0.0001198966
__REFERENCE__,seneca,0.0002574491
BART,abssentrw,5.558707e-06
onmt_pg,abssentrw,0.0007045021
abssentrw,seneca,0.01875755
BART,onmt_pg,0.2680493
BART,seneca,2.629404e-16
onmt_pg,seneca,2.449647e-09
__REFERENCE__,abssentrw,0.05993492
BART,__REFERENCE__,0.0007320845
__REFERENCE__,onmt_pg,0.05410843
__REFERENCE__,seneca,2.329512e-07
BART,abssentrw,1.271729e-05
onmt_pg,abssentrw,0.0006759088
abssentrw,seneca,0.00524858
BART,onmt_pg,0.1218105
BART,seneca,6.511472e-17
onmt_pg,seneca,9.988893e-13
__REFERENCE__,abssentrw,0.4248942
BART,__REFERENCE__,5.106852e-13
onmt_pg,__REFERENCE__,0.001735545
__REFERENCE__,seneca,3.707222e-05
BART,abssentrw,2.618759e-11
onmt_pg,abssentrw,0.0001746427
abssentrw,seneca,0.002175027
BART,onmt_pg,1.684966e-05
BART,seneca,6.403189e-25
onmt_pg,seneca,1.669739e-10
__REFERENCE__,abssentrw,0.9673882
BART,__REFERENCE__,8.657155e-09
onmt_pg,__REFERENCE__,0.004838704
__REFERENCE__,seneca,2.441885e-05
BART,abssentrw,1.203119e-07
onmt_pg,abssentrw,0.01775343
abssentrw,seneca,8.484949e-05
BART,onmt_pg,0.004169225
BART,seneca,4.911393e-21
onmt_pg,seneca,4.715507e-09
__REFERENCE__,abssentrw,0.05705589
BART,__REFERENCE__,4.187555e-09
onmt_pg,__REFERENCE__,7.552239e-05
__REFERENCE__,seneca,2.423721e-06
BART,abssentrw,7.639923e-11
onmt_pg,abssentrw,1.937135e-07
abssentrw,seneca,0.01117218
BART,onmt_pg,0.04098732
BART,seneca,3.571785e-21
onmt_pg,seneca,7.638317e-16
__REFERENCE__,abssentrw,0.3894903
BART,__REFERENCE__,1.137041e-14
onmt_pg,__REFERENCE__,0.0001298547
__REFERENCE__,seneca,0.0003458904
BART,abssentrw,7.824362e-08
onmt_pg,abssentrw,0.01221794
abssentrw,seneca,0.0002492711
BART,onmt_pg,0.0002736329
BART,seneca,1.770444e-23
onmt_pg,seneca,2.552115e-14
__REFERENCE__,abssentrw,0.1441555
BART,__REFERENCE__,5.395054e-07
onmt_pg,__REFERENCE__,0.03714217
__REFERENCE__,seneca,4.382043e-05
BART,abssentrw,1.137414e-08
onmt_pg,abssentrw,0.001809676
abssentrw,seneca,0.01027508
BART,onmt_pg,0.0003610546
BART,seneca,2.134284e-20
onmt_pg,seneca,8.971512e-10
__REFERENCE__,abssentrw,0.3540171
BART,__REFERENCE__,1.372169e-11
onmt_pg,__REFERENCE__,0.002525878
__REFERENCE__,seneca,0.0008873729
BART,abssentrw,1.696362e-07
onmt_pg,abssentrw,0.03932557
abssentrw,seneca,0.0006346448
BART,onmt_pg,0.0001577536
BART,seneca,7.785633e-20
onmt_pg,seneca,5.6981e-08
__REFERENCE__,abssentrw,0.7159182
BART,__REFERENCE__,1.05791e-13
onmt_pg,__REFERENCE__,4.804553e-05
__REFERENCE__,seneca,0.0241054
BART,abssentrw,3.583373e-15
onmt_pg,abssentrw,3.027067e-06
abssentrw,seneca,0.07486273
BART,onmt_pg,0.0003578853
BART,seneca,5.980874e-18
onmt_pg,seneca,4.007655e-07
__REFERENCE__,abssentrw,0.5305633
BART,__REFERENCE__,5.654765e-10
onmt_pg,__REFERENCE__,0.001654709
__REFERENCE__,seneca,0.0009194104
BART,abssentrw,1.333608e-11
onmt_pg,abssentrw,0.0001140114
abssentrw,seneca,0.004282051
BART,onmt_pg,0.0007835825
BART,seneca,1.117053e-19
onmt_pg,seneca,3.878706e-09
__REFERENCE__,abssentrw,0.54717
BART,__REFERENCE__,5.951403e-07
onmt_pg,__REFERENCE__,0.02347752
__REFERENCE__,seneca,7.04243e-05
BART,abssentrw,1.515856e-06
onmt_pg,abssentrw,0.003857508
abssentrw,seneca,0.00113471
BART,onmt_pg,0.006739161
BART,seneca,1.979423e-15
onmt_pg,seneca,3.215104e-08
__REFERENCE__,abssentrw,0.01053702
BART,__REFERENCE__,8.625471e-08
__REFERENCE__,onmt_pg,0.1099503
__REFERENCE__,seneca,1.426118e-05
BART,abssentrw,3.495989e-10
onmt_pg,abssentrw,2.486448e-05
abssentrw,seneca,0.1540066
BART,onmt_pg,0.0001945647
BART,seneca,8.113134e-24
onmt_pg,seneca,2.268055e-08
__REFERENCE__,abssentrw,0.7691707
BART,__REFERENCE__,9.911029e-07
onmt_pg,__REFERENCE__,0.01463781
__REFERENCE__,seneca,6.296227e-06
BART,abssentrw,3.780677e-07
onmt_pg,abssentrw,0.009312482
abssentrw,seneca,0.0002492358
BART,onmt_pg,0.008396973
BART,seneca,2.191266e-14
onmt_pg,seneca,2.320331e-09
__REFERENCE__,abssentrw,0.1186422
BART,__REFERENCE__,5.537899e-06
onmt_pg,__REFERENCE__,0.007868401
__REFERENCE__,seneca,0.006052181
BART,abssentrw,6.818689e-09
onmt_pg,abssentrw,0.0002787812
abssentrw,seneca,0.259519
BART,onmt_pg,0.0295785
BART,seneca,1.850151e-15
onmt_pg,seneca,1.004169e-06
__REFERENCE__,abssentrw,0.3699995
BART,__REFERENCE__,9.72739e-07
onmt_pg,__REFERENCE__,0.001187068
__REFERENCE__,seneca,9.550511e-05
BART,abssentrw,6.032951e-07
onmt_pg,abssentrw,3.967764e-05
abssentrw,seneca,0.00358075
BART,onmt_pg,0.08223334
BART,seneca,1.17846e-20
onmt_pg,seneca,8.578736e-11
__REFERENCE__,abssentrw,0.9391185
BART,__REFERENCE__,1.49072e-08
onmt_pg,__REFERENCE__,0.002756292
__REFERENCE__,seneca,2.437547e-05
BART,abssentrw,1.697786e-07
onmt_pg,abssentrw,0.001484867
abssentrw,seneca,0.0004205328
BART,onmt_pg,0.01825212
BART,seneca,3.395725e-23
onmt_pg,seneca,5.000316e-10
__REFERENCE__,abssentrw,0.196597
BART,__REFERENCE__,4.946806e-06
onmt_pg,__REFERENCE__,0.00520903
__REFERENCE__,seneca,3.23795e-07
BART,abssentrw,4.808169e-08
onmt_pg,abssentrw,5.345991e-05
abssentrw,seneca,0.0009107663
BART,onmt_pg,0.0604165
BART,seneca,1.668972e-20
onmt_pg,seneca,2.110065e-13
__REFERENCE__,abssentrw,0.4183179
BART,__REFERENCE__,0.0001233697
__REFERENCE__,onmt_pg,0.05849196
__REFERENCE__,seneca,1.22013e-05
BART,abssentrw,2.385487e-05
onmt_pg,abssentrw,0.01968099
abssentrw,seneca,0.004485606
BART,onmt_pg,0.005544606
BART,seneca,5.6199e-18
onmt_pg,seneca,1.623576e-11
__REFERENCE__,abssentrw,0.6065749
BART,__REFERENCE__,9.223969e-12
onmt_pg,__REFERENCE__,0.000238862
__REFERENCE__,seneca,0.0280808
BART,abssentrw,2.174847e-10
onmt_pg,abssentrw,5.230407e-05
abssentrw,seneca,0.04603473
BART,onmt_pg,0.001446669
BART,seneca,1.74591e-17
onmt_pg,seneca,9.136739e-10
__REFERENCE__,abssentrw,0.90646
BART,__REFERENCE__,1.163553e-09
onmt_pg,__REFERENCE__,6.219941e-05
__REFERENCE__,seneca,0.01079559
BART,abssentrw,4.011679e-08
onmt_pg,abssentrw,0.0002052935
abssentrw,seneca,0.02293839
BART,onmt_pg,0.02545066
BART,seneca,1.812354e-13
onmt_pg,seneca,1.083947e-06
__REFERENCE__,abssentrw,0.4226945
BART,__REFERENCE__,6.864847e-06
onmt_pg,__REFERENCE__,0.006885117
__REFERENCE__,seneca,1.830672e-08
BART,abssentrw,8.571146e-08
onmt_pg,abssentrw,0.0005073979
abssentrw,seneca,3.932944e-06
BART,onmt_pg,0.06269805
BART,seneca,5.543138e-18
onmt_pg,seneca,1.672092e-14
__REFERENCE__,abssentrw,0.01213752
BART,__REFERENCE__,3.051063e-11
onmt_pg,__REFERENCE__,0.03116589
__REFERENCE__,seneca,0.003062887
BART,abssentrw,5.184639e-16
onmt_pg,abssentrw,4.867014e-06
abssentrw,seneca,0.5732076
BART,onmt_pg,0.0001072438
BART,seneca,1.287273e-15
onmt_pg,seneca,0.0002328136
__REFERENCE__,abssentrw,0.1791828
BART,__REFERENCE__,8.515886e-14
onmt_pg,__REFERENCE__,1.581318e-05
__REFERENCE__,seneca,0.0005267904
BART,abssentrw,4.941761e-10
onmt_pg,abssentrw,0.0003763798
abssentrw,seneca,5.767279e-05
BART,onmt_pg,0.0002017224
BART,seneca,2.776967e-24
onmt_pg,seneca,7.924995e-11
__REFERENCE__,abssentrw,0.005807956
BART,__REFERENCE__,1.816406e-05
onmt_pg,__REFERENCE__,0.001470012
__REFERENCE__,seneca,1.962178e-05
BART,abssentrw,1.881647e-13
onmt_pg,abssentrw,2.91273e-09
abssentrw,seneca,0.01253494
BART,onmt_pg,0.05168384
BART,seneca,1.549299e-25
onmt_pg,seneca,5.55833e-14
__REFERENCE__,abssentrw,0.2811015
BART,__REFERENCE__,0.005824471
onmt_pg,__REFERENCE__,0.01381129
__REFERENCE__,seneca,5.553283e-09
BART,abssentrw,8.04604e-05
onmt_pg,abssentrw,0.0002994059
abssentrw,seneca,3.804153e-05
BART,onmt_pg,0.5195045
BART,seneca,1.311209e-18
onmt_pg,seneca,4.046751e-16
__REFERENCE__,abssentrw,0.3680102
BART,__REFERENCE__,2.438716e-09
onmt_pg,__REFERENCE__,7.365296e-05
__REFERENCE__,seneca,1.539163e-06
BART,abssentrw,2.019218e-09
onmt_pg,abssentrw,2.719012e-06
abssentrw,seneca,0.0004938319
BART,onmt_pg,0.01997691
BART,seneca,3.234022e-26
onmt_pg,seneca,1.597124e-16
__REFERENCE__,abssentrw,0.2005912
BART,__REFERENCE__,1.156192e-05
__REFERENCE__,onmt_pg,0.2108234
__REFERENCE__,seneca,1.461608e-07
BART,abssentrw,6.356217e-07
onmt_pg,abssentrw,0.01364789
abssentrw,seneca,0.0086165
BART,onmt_pg,0.001273386
BART,seneca,1.006445e-18
onmt_pg,seneca,8.358221e-10
__REFERENCE__,abssentrw,0.7556758
BART,__REFERENCE__,2.94683e-08
onmt_pg,__REFERENCE__,0.0009409754
__REFERENCE__,seneca,0.0003259208
BART,abssentrw,3.694749e-07
onmt_pg,abssentrw,0.001837451
abssentrw,seneca,0.0003657203
BART,onmt_pg,0.01388628
BART,seneca,1.047781e-21
onmt_pg,seneca,3.903508e-09
__REFERENCE__,abssentrw,0.7948736
BART,__REFERENCE__,1.499795e-06
onmt_pg,__REFERENCE__,0.001274392
__REFERENCE__,seneca,0.0005286454
BART,abssentrw,2.32807e-05
onmt_pg,abssentrw,0.008556781
abssentrw,seneca,0.001334677
BART,onmt_pg,0.09799123
BART,seneca,4.271355e-14
onmt_pg,seneca,8.384122e-12
__REFERENCE__,abssentrw,0.4077335
BART,__REFERENCE__,9.70205e-05
onmt_pg,__REFERENCE__,0.0001098323
__REFERENCE__,seneca,1.651164e-07
BART,abssentrw,6.882355e-05
onmt_pg,abssentrw,1.814031e-05
abssentrw,seneca,0.002219241
BART,onmt_pg,0.8012725
BART,seneca,5.995696e-20
onmt_pg,seneca,6.724209e-19
__REFERENCE__,abssentrw,0.6439843
BART,__REFERENCE__,1.820329e-10
onmt_pg,__REFERENCE__,1.352529e-06
__REFERENCE__,seneca,6.798164e-05
BART,abssentrw,3.703056e-07
onmt_pg,abssentrw,0.0003899646
abssentrw,seneca,9.64387e-05
BART,onmt_pg,0.1281294
BART,seneca,1.963887e-22
onmt_pg,seneca,1.328082e-15
__REFERENCE__,abssentrw,0.02258937
BART,__REFERENCE__,1.665589e-11
onmt_pg,__REFERENCE__,0.0003127323
__REFERENCE__,seneca,3.684325e-06
BART,abssentrw,1.495856e-16
onmt_pg,abssentrw,1.461824e-08
abssentrw,seneca,0.0231604
BART,onmt_pg,0.001924693
BART,seneca,2.653108e-27
onmt_pg,seneca,4.407404e-15
__REFERENCE__,abssentrw,0.3303741
BART,__REFERENCE__,1.321332e-12
onmt_pg,__REFERENCE__,3.654856e-05
__REFERENCE__,seneca,9.109706e-05
BART,abssentrw,1.536473e-13
onmt_pg,abssentrw,1.376132e-06
abssentrw,seneca,0.01552499
BART,onmt_pg,0.003146796
BART,seneca,6.168319e-19
onmt_pg,seneca,1.27039e-10
__REFERENCE__,abssentrw,0.4929397
BART,__REFERENCE__,1.327168e-15
onmt_pg,__REFERENCE__,4.204385e-05
__REFERENCE__,seneca,4.705072e-08
BART,abssentrw,4.92566e-16
onmt_pg,abssentrw,2.430005e-05
abssentrw,seneca,5.854993e-05
BART,onmt_pg,3.555849e-05
BART,seneca,1.958781e-33
onmt_pg,seneca,3.340631e-17
__REFERENCE__,abssentrw,0.0026796
BART,__REFERENCE__,2.105488e-07
__REFERENCE__,onmt_pg,0.07703547
__REFERENCE__,seneca,0.0005024986
BART,abssentrw,2.28812e-12
onmt_pg,abssentrw,1.593404e-06
abssentrw,seneca,0.2230457
BART,onmt_pg,0.0002154675
BART,seneca,7.2313e-16
onmt_pg,seneca,2.447796e-07
__REFERENCE__,abssentrw,0.7857463
BART,__REFERENCE__,4.82005e-07
onmt_pg,__REFERENCE__,0.001005476
__REFERENCE__,seneca,0.06638641
BART,abssentrw,2.059059e-07
onmt_pg,abssentrw,2.09328e-05
