,,p_value
__REFERENCE__,seneca,0.0001233004
BART,abssentrw,1.950583e-10
onmt_pg,abssentrw,6.501902e-05
abssentrw,seneca,0.004341688
BART,onmt_pg,0.02935954
BART,seneca,3.888682e-18
onmt_pg,seneca,3.174923e-07
__REFERENCE__,abssentrw,0.9518485
BART,__REFERENCE__,4.794439e-05
onmt_pg,__REFERENCE__,0.00955183
__REFERENCE__,seneca,1.088524e-05
BART,abssentrw,6.526977e-05
onmt_pg,abssentrw,0.004669608
abssentrw,seneca,0.0001190323
BART,onmt_pg,0.01032677
BART,seneca,3.649637e-26
onmt_pg,seneca,6.553512e-11
__REFERENCE__,abssentrw,0.02489501
BART,__REFERENCE__,1.110233e-09
onmt_pg,__REFERENCE__,0.002056382
__REFERENCE__,seneca,1.087662e-05
BART,abssentrw,1.428089e-11
onmt_pg,abssentrw,1.313982e-07
abssentrw,seneca,0.03185925
BART,onmt_pg,9.963774e-05
BART,seneca,1.948225e-27
onmt_pg,seneca,1.335308e-10
__REFERENCE__,abssentrw,0.891731
BART,__REFERENCE__,4.937739e-07
onmt_pg,__REFERENCE__,0.0009831135
__REFERENCE__,seneca,1.907999e-06
BART,abssentrw,5.95037e-08
onmt_pg,abssentrw,0.0008264856
abssentrw,seneca,2.925606e-06
BART,onmt_pg,0.004927655
BART,seneca,8.880494e-19
onmt_pg,seneca,5.191454e-16
__REFERENCE__,abssentrw,0.9836187
BART,__REFERENCE__,1.705243e-12
onmt_pg,__REFERENCE__,0.0001914672
__REFERENCE__,seneca,3.420915e-05
BART,abssentrw,3.975836e-08
onmt_pg,abssentrw,3.494929e-05
abssentrw,seneca,0.006525514
BART,onmt_pg,0.0007191817
BART,seneca,9.814953e-22
onmt_pg,seneca,1.838571e-12
abssentrw,__REFERENCE__,0.02177126
BART,__REFERENCE__,6.675521e-06
onmt_pg,__REFERENCE__,0.000121495
__REFERENCE__,seneca,0.0002092856
BART,abssentrw,0.04279085
abssentrw,onmt_pg,0.2345651
abssentrw,seneca,4.771361e-05
BART,onmt_pg,0.1490097
BART,seneca,2.593942e-27
onmt_pg,seneca,1.256861e-08
__REFERENCE__,abssentrw,0.5960077
BART,__REFERENCE__,7.833069e-12
onmt_pg,__REFERENCE__,0.0002385505
__REFERENCE__,seneca,0.04384484
BART,abssentrw,1.196286e-07
onmt_pg,abssentrw,0.006338032
abssentrw,seneca,0.02673631
BART,onmt_pg,1.419374e-08
BART,seneca,1.986504e-21
onmt_pg,seneca,1.225015e-06
__REFERENCE__,abssentrw,0.6211618
BART,__REFERENCE__,7.960221e-11
onmt_pg,__REFERENCE__,6.960193e-05
__REFERENCE__,seneca,2.079436e-09
BART,abssentrw,8.263074e-06
onmt_pg,abssentrw,2.981006e-06
abssentrw,seneca,7.409672e-05
BART,onmt_pg,0.02920593
BART,seneca,1.233084e-28
onmt_pg,seneca,3.997425e-16
__REFERENCE__,abssentrw,0.5673449
BART,__REFERENCE__,5.207043e-07
onmt_pg,__REFERENCE__,0.00188043
__REFERENCE__,seneca,7.023973e-08
BART,abssentrw,7.146146e-08
onmt_pg,abssentrw,0.0007565854
abssentrw,seneca,0.0001844247
BART,onmt_pg,0.02896742
BART,seneca,4.184354e-20
onmt_pg,seneca,5.881828e-09
__REFERENCE__,abssentrw,0.6027824
BART,__REFERENCE__,2.276866e-11
onmt_pg,__REFERENCE__,0.000191845
__REFERENCE__,seneca,0.00652891
BART,abssentrw,1.198887e-09
onmt_pg,abssentrw,0.008130682
abssentrw,seneca,0.001483078
BART,onmt_pg,3.413598e-05
BART,seneca,5.330722e-20
onmt_pg,seneca,2.353844e-06
__REFERENCE__,abssentrw,0.2946911
BART,__REFERENCE__,3.238479e-11
onmt_pg,__REFERENCE__,0.0007949386
__REFERENCE__,seneca,0.0426984
BART,abssentrw,1.678699e-12
onmt_pg,abssentrw,6.159438e-08
abssentrw,seneca,0.2369544
BART,onmt_pg,0.005743862
BART,seneca,6.902238e-17
onmt_pg,seneca,0.0005238559
__REFERENCE__,abssentrw,0.02213036
BART,__REFERENCE__,3.914769e-06
onmt_pg,__REFERENCE__,0.01157673
__REFERENCE__,seneca,6.540652e-07
BART,abssentrw,7.705019e-09
onmt_pg,abssentrw,2.392076e-07
abssentrw,seneca,0.03283216
BART,onmt_pg,0.005864354
BART,seneca,3.651554e-29
onmt_pg,seneca,6.336719e-13
__REFERENCE__,abssentrw,0.02703377
BART,__REFERENCE__,2.328281e-09
__REFERENCE__,onmt_pg,0.05809149
__REFERENCE__,seneca,3.559451e-05
BART,abssentrw,4.553332e-16
onmt_pg,abssentrw,0.0002976204
abssentrw,seneca,0.2800289
BART,onmt_pg,6.988354e-08
BART,seneca,6.056026e-19
onmt_pg,seneca,1.200373e-08
__REFERENCE__,abssentrw,0.6617099
BART,__REFERENCE__,9.847218e-18
onmt_pg,__REFERENCE__,2.68689e-07
__REFERENCE__,seneca,0.0007778668
BART,abssentrw,4.436704e-11
onmt_pg,abssentrw,8.979716e-10
abssentrw,seneca,0.05846737
BART,onmt_pg,0.0006497737
BART,seneca,1.125124e-26
onmt_pg,seneca,1.368587e-11
__REFERENCE__,abssentrw,0.9945137
BART,__REFERENCE__,5.476059e-12
onmt_pg,__REFERENCE__,5.905763e-07
__REFERENCE__,seneca,0.0001994552
BART,abssentrw,1.836898e-08
onmt_pg,abssentrw,8.781495e-06
abssentrw,seneca,0.004498472
BART,onmt_pg,0.01171932
BART,seneca,1.989505e-16
onmt_pg,seneca,1.602158e-10
__REFERENCE__,abssentrw,0.716661
BART,__REFERENCE__,7.087291e-13
onmt_pg,__REFERENCE__,3.377663e-05
__REFERENCE__,seneca,0.003113042
BART,abssentrw,4.266466e-08
onmt_pg,abssentrw,0.0003194161
abssentrw,seneca,0.07561888
BART,onmt_pg,0.0001625438
BART,seneca,8.285032e-27
onmt_pg,seneca,2.254008e-09
__REFERENCE__,abssentrw,0.05711142
BART,__REFERENCE__,1.382204e-06
onmt_pg,__REFERENCE__,0.01620902
__REFERENCE__,seneca,5.789615e-09
BART,abssentrw,7.352167e-09
onmt_pg,abssentrw,2.79875e-05
abssentrw,seneca,0.001364163
BART,onmt_pg,0.00491791
BART,seneca,3.842251e-24
onmt_pg,seneca,3.036388e-12
__REFERENCE__,abssentrw,0.07562431
BART,__REFERENCE__,6.246772e-11
onmt_pg,__REFERENCE__,7.919113e-05
__REFERENCE__,seneca,8.163372e-15
BART,abssentrw,9.424613e-11
onmt_pg,abssentrw,9.726881e-09
abssentrw,seneca,6.553406e-05
BART,onmt_pg,0.04399961
BART,seneca,1.68594e-43
onmt_pg,seneca,2.662953e-39
__REFERENCE__,abssentrw,0.9820883
BART,__REFERENCE__,2.668766e-08
onmt_pg,__REFERENCE__,0.0001301334
__REFERENCE__,seneca,8.460512e-05
BART,abssentrw,3.793029e-09
onmt_pg,abssentrw,0.000170463
abssentrw,seneca,0.0002982397
BART,onmt_pg,0.0127646
BART,seneca,1.266766e-17
onmt_pg,seneca,1.35155e-11
__REFERENCE__,abssentrw,0.4960433
BART,__REFERENCE__,7.13786e-14
onmt_pg,__REFERENCE__,7.761559e-05
__REFERENCE__,seneca,0.06056556
BART,abssentrw,3.361069e-10
onmt_pg,abssentrw,0.01022071
abssentrw,seneca,0.02788838
BART,onmt_pg,4.461864e-07
BART,seneca,2.302945e-20
onmt_pg,seneca,2.401224e-06
__REFERENCE__,abssentrw,0.2778624
BART,__REFERENCE__,2.246652e-12
onmt_pg,__REFERENCE__,6.545471e-05
__REFERENCE__,seneca,6.11524e-09
BART,abssentrw,2.261245e-05
onmt_pg,abssentrw,0.009195985
abssentrw,seneca,3.485428e-07
BART,onmt_pg,0.003146811
BART,seneca,7.874987e-33
onmt_pg,seneca,5.385503e-14
__REFERENCE__,abssentrw,0.8054873
BART,__REFERENCE__,1.890845e-05
onmt_pg,__REFERENCE__,0.000489619
__REFERENCE__,seneca,7.387943e-05
BART,abssentrw,3.5165e-05
onmt_pg,abssentrw,0.001210798
abssentrw,seneca,0.00024489
BART,onmt_pg,0.2443472
BART,seneca,1.263295e-19
onmt_pg,seneca,7.06972e-13
__REFERENCE__,abssentrw,0.1547978
BART,__REFERENCE__,2.765198e-09
onmt_pg,__REFERENCE__,3.76999e-05
__REFERENCE__,seneca,1.139256e-05
BART,abssentrw,1.475166e-10
onmt_pg,abssentrw,1.903622e-06
abssentrw,seneca,0.001502645
BART,onmt_pg,0.001982214
BART,seneca,6.164064e-28
onmt_pg,seneca,5.408365e-12
__REFERENCE__,abssentrw,0.6712218
BART,__REFERENCE__,2.849321e-10
onmt_pg,__REFERENCE__,0.00447723
__REFERENCE__,seneca,0.0002564616
BART,abssentrw,2.044964e-10
onmt_pg,abssentrw,0.005224807
abssentrw,seneca,6.104849e-06
BART,onmt_pg,8.627727e-05
BART,seneca,1.698481e-22
onmt_pg,seneca,1.00409e-07
__REFERENCE__,abssentrw,0.2750079
BART,__REFERENCE__,1.172208e-14
onmt_pg,__REFERENCE__,0.000175209
__REFERENCE__,seneca,1.147485e-08
BART,abssentrw,1.007314e-15
onmt_pg,abssentrw,1.233936e-06
abssentrw,seneca,0.0001652378
BART,onmt_pg,8.30176e-06
BART,seneca,8.797285e-29
onmt_pg,seneca,9.723362e-17
__REFERENCE__,abssentrw,0.04148197
BART,__REFERENCE__,5.090978e-11
onmt_pg,__REFERENCE__,0.007274948
__REFERENCE__,seneca,7.206065e-07
BART,abssentrw,7.623645e-11
onmt_pg,abssentrw,4.086446e-09
abssentrw,seneca,0.07957622
BART,onmt_pg,0.01413419
BART,seneca,2.284482e-23
onmt_pg,seneca,6.925632e-08
__REFERENCE__,abssentrw,0.1182672
BART,__REFERENCE__,1.554568e-09
onmt_pg,__REFERENCE__,0.003578356
__REFERENCE__,seneca,2.790763e-05
BART,abssentrw,5.124173e-11
onmt_pg,abssentrw,9.966034e-07
abssentrw,seneca,0.0531303
BART,onmt_pg,0.001544558
BART,seneca,5.056203e-21
onmt_pg,seneca,9.998503e-09
__REFERENCE__,abssentrw,0.7386368
BART,__REFERENCE__,2.817026e-07
onmt_pg,__REFERENCE__,0.0002794573
__REFERENCE__,seneca,1.4988e-08
BART,abssentrw,2.380429e-10
onmt_pg,abssentrw,0.0008576282
abssentrw,seneca,2.813674e-05
BART,onmt_pg,0.004448889
BART,seneca,1.568058e-25
onmt_pg,seneca,5.235347e-16
__REFERENCE__,abssentrw,0.03467741
BART,__REFERENCE__,1.955953e-05
__REFERENCE__,onmt_pg,0.1971966
__REFERENCE__,seneca,8.912379e-07
BART,abssentrw,1.842756e-07
onmt_pg,abssentrw,0.0006961182
abssentrw,seneca,0.00171267
BART,onmt_pg,0.001448588
BART,seneca,4.384962e-19
onmt_pg,seneca,5.357769e-08
__REFERENCE__,abssentrw,0.4111914
BART,__REFERENCE__,3.337298e-10
onmt_pg,__REFERENCE__,2.568648e-05
__REFERENCE__,seneca,0.002213803
BART,abssentrw,3.291516e-11
onmt_pg,abssentrw,8.037047e-07
abssentrw,seneca,0.01631884
BART,onmt_pg,0.0006284326
BART,seneca,9.274767e-21
onmt_pg,seneca,5.849583e-08
__REFERENCE__,abssentrw,0.1769575
BART,__REFERENCE__,5.336256e-16
onmt_pg,__REFERENCE__,0.0001192586
__REFERENCE__,seneca,0.004862907
BART,abssentrw,6.179066e-11
onmt_pg,abssentrw,0.001320892
abssentrw,seneca,0.0006753656
BART,onmt_pg,0.0002051203
BART,seneca,4.627414e-27
onmt_pg,seneca,1.049925e-07
__REFERENCE__,abssentrw,0.9761765
BART,__REFERENCE__,3.236656e-06
onmt_pg,__REFERENCE__,0.002338079
__REFERENCE__,seneca,0.0007322502
BART,abssentrw,0.0001178723
onmt_pg,abssentrw,0.001314402
abssentrw,seneca,0.001397417
BART,onmt_pg,0.006203134
BART,seneca,5.707888e-20
onmt_pg,seneca,1.938849e-08
__REFERENCE__,abssentrw,0.005379302
BART,__REFERENCE__,3.067709e-09
onmt_pg,__REFERENCE__,0.005581176
__REFERENCE__,seneca,4.575855e-05
BART,abssentrw,7.162148e-19
onmt_pg,abssentrw,1.332365e-08
abssentrw,seneca,0.04454251
BART,onmt_pg,4.047992e-05
BART,seneca,8.446817e-22
onmt_pg,seneca,4.969917e-08
__REFERENCE__,abssentrw,0.5186357
BART,__REFERENCE__,1.135212e-11
onmt_pg,__REFERENCE__,0.0001118893
__REFERENCE__,seneca,2.286796e-06
BART,abssentrw,1.2341e-11
onmt_pg,abssentrw,0.000241872
abssentrw,seneca,0.0004438523
BART,onmt_pg,0.0002153275
BART,seneca,1.073541e-36
onmt_pg,seneca,5.190057e-11
__REFERENCE__,abssentrw,0.8355579
BART,__REFERENCE__,1.458049e-08
onmt_pg,__REFERENCE__,1.192871e-05
__REFERENCE__,seneca,4.490647e-05
BART,abssentrw,1.640754e-07
onmt_pg,abssentrw,1.072641e-05
abssentrw,seneca,0.0142217
BART,onmt_pg,0.02981103
BART,seneca,8.924602e-20
onmt_pg,seneca,6.691225e-12
__REFERENCE__,abssentrw,0.05282203
BART,__REFERENCE__,8.409933e-08
__REFERENCE__,onmt_pg,0.07253484
__REFERENCE__,seneca,4.729977e-06
BART,abssentrw,5.950701e-12
onmt_pg,abssentrw,8.286349e-05
abssentrw,seneca,0.1273098
BART,onmt_pg,0.0001022451
BART,seneca,3.092738e-15
onmt_pg,seneca,6.06697e-07
__REFERENCE__,abssentrw,0.5564888
BART,__REFERENCE__,6.522708e-10
onmt_pg,__REFERENCE__,0.0004370227
__REFERENCE__,seneca,1.65914e-05
BART,abssentrw,3.122933e-08
onmt_pg,abssentrw,0.0002989583
abssentrw,seneca,0.0008262188
BART,onmt_pg,0.004419212
BART,seneca,1.272746e-26
onmt_pg,seneca,9.255796e-12
__REFERENCE__,abssentrw,0.3999841
BART,__REFERENCE__,7.256673e-10
onmt_pg,__REFERENCE__,0.0001534166
__REFERENCE__,seneca,5.250241e-05
BART,abssentrw,1.422854e-12
onmt_pg,abssentrw,9.519458e-07
abssentrw,seneca,0.003226315
BART,onmt_pg,0.02314074
BART,seneca,1.064989e-23
onmt_pg,seneca,9.202403e-08
__REFERENCE__,abssentrw,0.2066337
BART,__REFERENCE__,5.454223e-09
onmt_pg,__REFERENCE__,0.0007401191
__REFERENCE__,seneca,6.555997e-06
BART,abssentrw,1.692811e-06
onmt_pg,abssentrw,6.856766e-05
abssentrw,seneca,0.04288576
BART,onmt_pg,0.004332407
BART,seneca,3.965848e-18
onmt_pg,seneca,3.843162e-10
__REFERENCE__,abssentrw,0.1465107
BART,__REFERENCE__,1.178146e-11
onmt_pg,__REFERENCE__,3.023623e-07
__REFERENCE__,seneca,1.870221e-08
BART,abssentrw,8.545151e-05
onmt_pg,abssentrw,0.00282317
abssentrw,seneca,5.925251e-07
BART,onmt_pg,0.03237745
BART,seneca,8.142402e-29
onmt_pg,seneca,3.99913e-26
__REFERENCE__,abssentrw,0.08702207
BART,__REFERENCE__,4.578238e-13
__REFERENCE__,onmt_pg,0.05750606
__REFERENCE__,seneca,2.078772e-06
BART,abssentrw,7.997705e-11
onmt_pg,abssentrw,1.32301e-05
abssentrw,seneca,0.1519987
BART,onmt_pg,9.992223e-08
BART,seneca,1.215427e-29
onmt_pg,seneca,1.039591e-07
__REFERENCE__,abssentrw,0.4352587
BART,__REFERENCE__,1.893625e-19
onmt_pg,__REFERENCE__,0.0003966114
__REFERENCE__,seneca,0.004671161
BART,abssentrw,3.437441e-07
onmt_pg,abssentrw,0.007158217
abssentrw,seneca,0.0162179
BART,onmt_pg,1.841578e-05
BART,seneca,6.066793e-18
onmt_pg,seneca,9.748191e-06
__REFERENCE__,abssentrw,0.0346751
BART,__REFERENCE__,7.909541e-06
__REFERENCE__,onmt_pg,0.2892434
__REFERENCE__,seneca,6.46197e-07
BART,abssentrw,1.478739e-08
onmt_pg,abssentrw,4.46266e-05
abssentrw,seneca,0.1691048
BART,onmt_pg,3.899856e-05
BART,seneca,3.692131e-24
onmt_pg,seneca,1.0079e-08
__REFERENCE__,abssentrw,0.667513
BART,__REFERENCE__,1.335426e-08
onmt_pg,__REFERENCE__,0.0001442213
__REFERENCE__,seneca,1.110633e-06
BART,abssentrw,0.001280613
onmt_pg,abssentrw,0.008972537
abssentrw,seneca,0.0007437308
BART,onmt_pg,0.07863564
BART,seneca,1.262356e-24
onmt_pg,seneca,4.87443e-12
__REFERENCE__,abssentrw,0.8488899
BART,__REFERENCE__,1.552912e-08
onmt_pg,__REFERENCE__,0.00422484
__REFERENCE__,seneca,0.0001468957
BART,abssentrw,3.899899e-05
onmt_pg,abssentrw,0.01267938
abssentrw,seneca,0.008466283
BART,onmt_pg,0.000351384
BART,seneca,1.829611e-20
onmt_pg,seneca,1.143456e-07
__REFERENCE__,abssentrw,0.001078142
BART,__REFERENCE__,8.989777e-05
__REFERENCE__,onmt_pg,0.1616007
__REFERENCE__,seneca,6.06323e-12
BART,abssentrw,8.865358e-13
onmt_pg,abssentrw,1.415417e-11
abssentrw,seneca,0.06635854
BART,onmt_pg,0.008537802
BART,seneca,1.095393e-21
onmt_pg,seneca,3.938451e-11
__REFERENCE__,abssentrw,0.9879066
BART,__REFERENCE__,1.468595e-11
onmt_pg,__REFERENCE__,0.0001019822
__REFERENCE__,seneca,0.001585609
BART,abssentrw,4.603777e-06
onmt_pg,abssentrw,0.002090681
abssentrw,seneca,0.02942629
BART,onmt_pg,0.004575063
BART,seneca,3.331075e-18
onmt_pg,seneca,2.740918e-11
__REFERENCE__,abssentrw,0.1142823
BART,__REFERENCE__,2.922107e-06
onmt_pg,__REFERENCE__,0.0009259703
__REFERENCE__,seneca,0.0004605534
BART,abssentrw,2.292337e-09
onmt_pg,abssentrw,4.507416e-06
abssentrw,seneca,0.00434208
BART,onmt_pg,0.09510212
BART,seneca,1.265164e-18
onmt_pg,seneca,1.701428e-08
__REFERENCE__,abssentrw,0.7444251
BART,__REFERENCE__,9.938576e-09
onmt_pg,__REFERENCE__,2.722525e-07
__REFERENCE__,seneca,0.0003129427
BART,abssentrw,2.47438e-08
onmt_pg,abssentrw,6.371364e-05
abssentrw,seneca,0.000614045
BART,onmt_pg,0.1222695
BART,seneca,2.392015e-27
onmt_pg,seneca,1.687113e-13
__REFERENCE__,abssentrw,0.01321847
BART,__REFERENCE__,0.002192874
onmt_pg,__REFERENCE__,0.03640473
__REFERENCE__,seneca,2.385848e-07
BART,abssentrw,1.397143e-07
onmt_pg,abssentrw,1.18127e-06
abssentrw,seneca,0.03504032
BART,onmt_pg,0.1562305
BART,seneca,2.442333e-18
onmt_pg,seneca,2.98624e-10
__REFERENCE__,abssentrw,0.09830902
BART,__REFERENCE__,2.812862e-08
onmt_pg,__REFERENCE__,0.007479614
__REFERENCE__,seneca,0.002303088
BART,abssentrw,8.645048e-11
onmt_pg,abssentrw,8.596795e-07
abssentrw,seneca,0.1623078
BART,onmt_pg,4.07669e-05
BART,seneca,1.75746e-24
onmt_pg,seneca,7.393493e-07
__REFERENCE__,abssentrw,0.07086372
BART,__REFERENCE__,1.311607e-06
onmt_pg,__REFERENCE__,0.016602
__REFERENCE__,seneca,0.002995499
BART,abssentrw,1.787918e-08
onmt_pg,abssentrw,7.260835e-06
abssentrw,seneca,0.1294854
BART,onmt_pg,0.01022375
BART,seneca,7.6495e-20
onmt_pg,seneca,5.446187e-06
__REFERENCE__,abssentrw,0.02856629
BART,__REFERENCE__,1.623379e-06
onmt_pg,__REFERENCE__,0.000784994
__REFERENCE__,seneca,6.601796e-05
BART,abssentrw,7.587645e-09
onmt_pg,abssentrw,3.380376e-07
abssentrw,seneca,0.3060136
BART,onmt_pg,0.008983846
BART,seneca,3.589083e-25
onmt_pg,seneca,2.105886e-12
__REFERENCE__,abssentrw,0.001419993
BART,__REFERENCE__,2.782262e-06
onmt_pg,__REFERENCE__,0.01335497
__REFERENCE__,seneca,3.605547e-08
BART,abssentrw,7.863281e-10
onmt_pg,abssentrw,8.99455e-08
abssentrw,seneca,0.4237231
BART,onmt_pg,0.001453555
BART,seneca,3.232016e-19
onmt_pg,seneca,1.557145e-11
__REFERENCE__,abssentrw,0.003113751
BART,__REFERENCE__,1.552898e-10
__REFERENCE__,onmt_pg,0.3091002
__REFERENCE__,seneca,1.84978e-09
BART,abssentrw,2.852149e-14
onmt_pg,abssentrw,1.249121e-05
abssentrw,seneca,0.008016411
BART,onmt_pg,1.065685e-07
BART,seneca,1.078836e-25
onmt_pg,seneca,1.983857e-12
__REFERENCE__,abssentrw,0.5185714
BART,__REFERENCE__,3.408958e-09
onmt_pg,__REFERENCE__,3.744812e-05
__REFERENCE__,seneca,1.329627e-05
BART,abssentrw,2.493474e-05
onmt_pg,abssentrw,0.0007182945
abssentrw,seneca,2.144981e-05
BART,onmt_pg,0.1604154
BART,seneca,8.281927e-27
onmt_pg,seneca,1.254842e-12
__REFERENCE__,abssentrw,0.8389728
BART,__REFERENCE__,1.247058e-06
onmt_pg,__REFERENCE__,4.97195e-05
__REFERENCE__,seneca,0.0001056446
BART,abssentrw,3.126352e-07
onmt_pg,abssentrw,1.073684e-07
abssentrw,seneca,0.0002769191
BART,onmt_pg,0.07675207
BART,seneca,3.196535e-29
onmt_pg,seneca,1.243377e-14
__REFERENCE__,abssentrw,0.3562588
BART,__REFERENCE__,1.375088e-09
onmt_pg,__REFERENCE__,0.0005938706
__REFERENCE__,seneca,2.31029e-05
BART,abssentrw,1.518063e-06
onmt_pg,abssentrw,4.893481e-07
abssentrw,seneca,0.01816874
BART,onmt_pg,0.0352344
BART,seneca,1.38608e-25
onmt_pg,seneca,1.217158e-07
__REFERENCE__,abssentrw,0.495406
BART,__REFERENCE__,3.088443e-11
onmt_pg,__REFERENCE__,0.0001683382
__REFERENCE__,seneca,6.525758e-07
BART,abssentrw,1.655986e-06
onmt_pg,abssentrw,4.064441e-05
abssentrw,seneca,0.003108606
BART,onmt_pg,0.01235719
BART,seneca,8.546031e-27
onmt_pg,seneca,1.093853e-12
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.09449026
BART,__REFERENCE__,0.0001573526
onmt_pg,__REFERENCE__,0.0003987977
__REFERENCE__,seneca,2.343604e-06
BART,abssentrw,3.571092e-07
onmt_pg,abssentrw,2.203532e-06
abssentrw,seneca,0.0007785391
BART,onmt_pg,0.1893923
BART,seneca,1.960336e-25
onmt_pg,seneca,1.283833e-10
__REFERENCE__,abssentrw,0.9507504
BART,__REFERENCE__,5.195014e-09
onmt_pg,__REFERENCE__,0.0003588226
__REFERENCE__,seneca,3.006789e-05
BART,abssentrw,3.329784e-07
onmt_pg,abssentrw,0.0004726647
abssentrw,seneca,0.00422599
BART,onmt_pg,0.007153393
BART,seneca,9.416153e-19
onmt_pg,seneca,1.559276e-09
__REFERENCE__,abssentrw,0.9639474
BART,__REFERENCE__,5.002794e-13
onmt_pg,__REFERENCE__,3.486279e-05
__REFERENCE__,seneca,0.01524704
BART,abssentrw,5.990893e-08
