,,p_value
__REFERENCE__,onmt_pg,0.02301421
__REFERENCE__,seneca,7.027124e-06
BART,abssentrw,0.0002324821
onmt_pg,abssentrw,0.005915477
abssentrw,seneca,0.9993625
BART,onmt_pg,0.4470948
BART,seneca,0.0001466743
onmt_pg,seneca,0.0009730042
__REFERENCE__,abssentrw,1.667377e-07
__REFERENCE__,BART,0.05791747
__REFERENCE__,onmt_pg,0.02204478
__REFERENCE__,seneca,7.168651e-07
BART,abssentrw,0.007842863
onmt_pg,abssentrw,0.01935052
abssentrw,seneca,0.7963707
BART,onmt_pg,0.6640222
BART,seneca,0.003117145
onmt_pg,seneca,0.01163091
__REFERENCE__,abssentrw,2.406377e-06
__REFERENCE__,BART,0.2141684
__REFERENCE__,onmt_pg,0.02570354
__REFERENCE__,seneca,3.634586e-05
BART,abssentrw,1.064197e-05
onmt_pg,abssentrw,0.002800874
abssentrw,seneca,0.1820513
BART,onmt_pg,0.3020732
BART,seneca,0.001205542
onmt_pg,seneca,0.03481612
__REFERENCE__,abssentrw,2.810897e-08
__REFERENCE__,BART,0.2997493
__REFERENCE__,onmt_pg,0.8463316
__REFERENCE__,seneca,2.696725e-05
BART,abssentrw,6.019835e-06
onmt_pg,abssentrw,3.463225e-07
abssentrw,seneca,0.3377941
BART,onmt_pg,0.2563162
BART,seneca,0.001028544
onmt_pg,seneca,1.102954e-05
__REFERENCE__,abssentrw,0.0002097578
__REFERENCE__,BART,0.02125643
__REFERENCE__,onmt_pg,0.001709944
__REFERENCE__,seneca,0.0002280517
BART,abssentrw,0.001175883
abssentrw,onmt_pg,0.1956152
abssentrw,seneca,0.8449865
BART,onmt_pg,0.07776018
BART,seneca,0.01099169
onmt_pg,seneca,0.2834102
__REFERENCE__,abssentrw,0.003867876
__REFERENCE__,BART,0.0325028
__REFERENCE__,onmt_pg,0.1056119
__REFERENCE__,seneca,8.437557e-06
abssentrw,BART,0.1842731
onmt_pg,abssentrw,0.04883703
abssentrw,seneca,0.7482526
BART,onmt_pg,0.6752931
BART,seneca,0.007521451
onmt_pg,seneca,0.002146895
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.0003236743
__REFERENCE__,BART,0.06819272
__REFERENCE__,onmt_pg,0.03103585
__REFERENCE__,seneca,3.094366e-07
abssentrw,BART,0.1502053
abssentrw,onmt_pg,0.1332893
abssentrw,seneca,0.3449402
BART,onmt_pg,0.7474497
BART,seneca,0.00869087
onmt_pg,seneca,0.0007966202
__REFERENCE__,abssentrw,6.319939e-12
__REFERENCE__,BART,0.02319674
__REFERENCE__,onmt_pg,0.002228853
__REFERENCE__,seneca,1.196343e-06
BART,abssentrw,6.831204e-07
onmt_pg,abssentrw,3.818636e-05
seneca,abssentrw,0.000266807
BART,onmt_pg,0.3365928
BART,seneca,0.006462078
onmt_pg,seneca,0.08313415
__REFERENCE__,abssentrw,1.400271e-05
__REFERENCE__,BART,0.4198132
__REFERENCE__,onmt_pg,0.05780561
__REFERENCE__,seneca,0.00627176
BART,abssentrw,0.0001106793
onmt_pg,abssentrw,0.04180934
seneca,abssentrw,0.04491788
BART,onmt_pg,0.146935
BART,seneca,0.03709757
onmt_pg,seneca,0.7490312
__REFERENCE__,abssentrw,2.727351e-07
__REFERENCE__,BART,0.0551765
__REFERENCE__,onmt_pg,0.0100915
__REFERENCE__,seneca,4.865803e-05
BART,abssentrw,0.000105782
onmt_pg,abssentrw,0.000548078
seneca,abssentrw,0.02603549
BART,onmt_pg,0.5515829
BART,seneca,0.02050233
onmt_pg,seneca,0.07974544
__REFERENCE__,abssentrw,1.222995e-07
__REFERENCE__,BART,0.548575
__REFERENCE__,onmt_pg,0.8747529
__REFERENCE__,seneca,0.02625886
BART,abssentrw,4.315046e-05
onmt_pg,abssentrw,9.559838e-06
seneca,abssentrw,0.03117446
BART,onmt_pg,0.592081
BART,seneca,0.01657145
onmt_pg,seneca,0.002650552
__REFERENCE__,abssentrw,0.0001767563
__REFERENCE__,BART,0.06557034
__REFERENCE__,onmt_pg,0.0005868384
__REFERENCE__,seneca,0.009321049
BART,abssentrw,0.005356756
abssentrw,onmt_pg,0.2179167
abssentrw,seneca,0.2732978
BART,onmt_pg,0.02851139
BART,seneca,0.08744638
onmt_pg,seneca,0.939693
__REFERENCE__,abssentrw,5.650261e-05
__REFERENCE__,BART,0.3331825
__REFERENCE__,onmt_pg,0.04665435
__REFERENCE__,seneca,0.004608688
BART,abssentrw,0.000216637
onmt_pg,abssentrw,0.0131252
abssentrw,seneca,0.06485099
BART,onmt_pg,0.3450192
BART,seneca,0.03953292
onmt_pg,seneca,0.34389
__REFERENCE__,abssentrw,0.0009338047
__REFERENCE__,BART,0.5649686
__REFERENCE__,onmt_pg,0.06076824
__REFERENCE__,seneca,1.782995e-06
BART,abssentrw,0.002193208
onmt_pg,abssentrw,0.01048217
abssentrw,seneca,0.4189907
BART,onmt_pg,0.2815275
BART,seneca,2.037548e-05
onmt_pg,seneca,0.0004789112
__REFERENCE__,abssentrw,0.0005433288
__REFERENCE__,BART,0.004442052
__REFERENCE__,onmt_pg,0.05445415
__REFERENCE__,seneca,4.523341e-05
abssentrw,BART,0.09296429
onmt_pg,abssentrw,0.01391481
abssentrw,seneca,0.5972868
BART,onmt_pg,0.4148422
BART,seneca,0.1871049
onmt_pg,seneca,0.05623026
__REFERENCE__,abssentrw,6.47286e-09
__REFERENCE__,BART,0.2397898
__REFERENCE__,onmt_pg,0.2347246
__REFERENCE__,seneca,0.0075039
BART,abssentrw,1.27538e-05
onmt_pg,abssentrw,0.0002421519
seneca,abssentrw,0.002938196
BART,onmt_pg,0.8858643
BART,seneca,0.1406629
onmt_pg,seneca,0.2111363
__REFERENCE__,abssentrw,5.372809e-10
__REFERENCE__,BART,0.2795614
__REFERENCE__,onmt_pg,0.1650904
__REFERENCE__,seneca,0.01313868
BART,abssentrw,1.840211e-06
onmt_pg,abssentrw,1.822591e-06
seneca,abssentrw,0.0007091034
BART,onmt_pg,0.767149
BART,seneca,0.07597159
onmt_pg,seneca,0.1312826
__REFERENCE__,abssentrw,1.498674e-05
__REFERENCE__,BART,0.8154875
__REFERENCE__,onmt_pg,0.9960757
__REFERENCE__,seneca,0.04324488
BART,abssentrw,0.0001765484
onmt_pg,abssentrw,2.956553e-05
seneca,abssentrw,0.02399822
BART,onmt_pg,0.8203329
BART,seneca,0.07672292
onmt_pg,seneca,0.05058299
__REFERENCE__,abssentrw,2.676799e-07
__REFERENCE__,BART,0.002033178
__REFERENCE__,onmt_pg,2.82625e-06
__REFERENCE__,seneca,4.350502e-08
BART,abssentrw,0.007313891
abssentrw,onmt_pg,0.1001652
abssentrw,seneca,0.4331415
BART,onmt_pg,0.06423403
BART,seneca,0.005427036
onmt_pg,seneca,0.4200785
__REFERENCE__,abssentrw,5.457733e-05
__REFERENCE__,BART,0.04596646
__REFERENCE__,onmt_pg,0.07622076
__REFERENCE__,seneca,3.831095e-06
BART,abssentrw,0.006370107
onmt_pg,abssentrw,0.003356681
abssentrw,seneca,0.9941165
BART,onmt_pg,0.8504517
BART,seneca,0.003772197
onmt_pg,seneca,0.001458539
__REFERENCE__,abssentrw,1.309569e-05
__REFERENCE__,BART,0.2247681
__REFERENCE__,onmt_pg,0.003555225
__REFERENCE__,seneca,8.03886e-05
BART,abssentrw,0.0004605985
abssentrw,onmt_pg,0.2249145
abssentrw,seneca,0.7902146
BART,onmt_pg,0.01858018
BART,seneca,0.0006168119
onmt_pg,seneca,0.3109081
__REFERENCE__,abssentrw,7.890424e-06
__REFERENCE__,BART,0.3925659
__REFERENCE__,onmt_pg,0.04782679
__REFERENCE__,seneca,0.003055731
BART,abssentrw,0.0001914512
onmt_pg,abssentrw,0.01027224
abssentrw,seneca,0.2171481
BART,onmt_pg,0.1305105
BART,seneca,0.001475465
onmt_pg,seneca,0.1054607
__REFERENCE__,abssentrw,7.558969e-05
__REFERENCE__,BART,0.4746575
__REFERENCE__,onmt_pg,0.2797222
__REFERENCE__,seneca,0.003578914
BART,abssentrw,6.729099e-06
onmt_pg,abssentrw,1.29539e-06
abssentrw,seneca,0.2186201
BART,onmt_pg,0.6014034
BART,seneca,0.0001214767
onmt_pg,seneca,3.892298e-06
__REFERENCE__,abssentrw,0.0006027774
__REFERENCE__,BART,0.1034883
__REFERENCE__,onmt_pg,0.09090254
__REFERENCE__,seneca,0.0005626906
abssentrw,BART,0.1088517
abssentrw,onmt_pg,0.2057981
abssentrw,seneca,0.3734878
BART,onmt_pg,0.7810501
BART,seneca,0.01747318
onmt_pg,seneca,0.01405925
__REFERENCE__,abssentrw,5.192109e-07
__REFERENCE__,BART,0.08116197
__REFERENCE__,onmt_pg,0.08259405
__REFERENCE__,seneca,8.579052e-05
BART,abssentrw,0.000989704
onmt_pg,abssentrw,0.001309248
abssentrw,seneca,0.6920671
BART,onmt_pg,0.9418113
BART,seneca,0.001183974
onmt_pg,seneca,0.002419644
__REFERENCE__,abssentrw,5.092178e-05
__REFERENCE__,BART,0.920684
__REFERENCE__,onmt_pg,0.005760114
__REFERENCE__,seneca,2.38017e-05
BART,abssentrw,2.738247e-05
onmt_pg,abssentrw,0.011954
abssentrw,seneca,0.7714438
BART,onmt_pg,0.003093597
BART,seneca,4.155965e-07
onmt_pg,seneca,0.02453736
__REFERENCE__,abssentrw,7.12118e-07
__REFERENCE__,BART,0.0521301
__REFERENCE__,onmt_pg,0.001912888
__REFERENCE__,seneca,7.944681e-06
BART,abssentrw,3.336695e-05
onmt_pg,abssentrw,0.001513796
abssentrw,seneca,0.0754019
BART,onmt_pg,0.2774882
BART,seneca,0.02572338
onmt_pg,seneca,0.138013
__REFERENCE__,abssentrw,0.003123687
__REFERENCE__,BART,0.3911544
__REFERENCE__,onmt_pg,0.0300895
__REFERENCE__,seneca,0.007280097
abssentrw,BART,0.1860022
abssentrw,onmt_pg,0.2218377
abssentrw,seneca,0.6365701
BART,onmt_pg,0.4728069
BART,seneca,0.2065012
onmt_pg,seneca,0.4712092
__REFERENCE__,abssentrw,1.071849e-07
__REFERENCE__,BART,0.01409388
__REFERENCE__,onmt_pg,0.1447964
__REFERENCE__,seneca,0.0002581575
abssentrw,BART,0.05725514
onmt_pg,abssentrw,0.008187791
abssentrw,seneca,0.5527376
BART,onmt_pg,0.2361752
BART,seneca,0.1184777
onmt_pg,seneca,0.008075171
__REFERENCE__,abssentrw,0.0005476102
__REFERENCE__,BART,0.6306002
__REFERENCE__,onmt_pg,0.07663319
__REFERENCE__,seneca,8.095937e-09
BART,abssentrw,0.005771108
onmt_pg,abssentrw,0.01041726
abssentrw,seneca,0.9411616
BART,onmt_pg,0.2386352
BART,seneca,4.919671e-06
onmt_pg,seneca,2.761272e-05
__REFERENCE__,abssentrw,0.0003075547
__REFERENCE__,BART,0.0198993
__REFERENCE__,onmt_pg,0.06237606
__REFERENCE__,seneca,0.0002172643
BART,abssentrw,0.02912479
onmt_pg,abssentrw,0.004296841
abssentrw,seneca,0.216264
BART,onmt_pg,0.9505118
BART,seneca,0.08553455
onmt_pg,seneca,0.09789637
__REFERENCE__,abssentrw,1.232053e-05
__REFERENCE__,BART,0.3804902
__REFERENCE__,onmt_pg,0.5505704
__REFERENCE__,seneca,0.0006568074
BART,abssentrw,0.0002125437
onmt_pg,abssentrw,0.0001038709
abssentrw,seneca,0.251751
BART,onmt_pg,0.7869866
BART,seneca,0.006498272
onmt_pg,seneca,0.003251963
__REFERENCE__,abssentrw,0.002488982
__REFERENCE__,BART,0.1192004
__REFERENCE__,onmt_pg,0.04760568
__REFERENCE__,seneca,0.02677196
BART,abssentrw,0.01916913
onmt_pg,abssentrw,0.01294594
abssentrw,seneca,0.2159623
BART,onmt_pg,0.4900627
BART,seneca,0.2376527
onmt_pg,seneca,0.5453247
__REFERENCE__,abssentrw,0.0003390915
__REFERENCE__,BART,0.6396691
__REFERENCE__,onmt_pg,0.01153129
__REFERENCE__,seneca,0.0005769392
BART,abssentrw,0.006058462
abssentrw,onmt_pg,0.1226739
abssentrw,seneca,0.524878
BART,onmt_pg,0.03020083
BART,seneca,0.0005819887
onmt_pg,seneca,0.3289437
__REFERENCE__,abssentrw,0.001403967
__REFERENCE__,BART,0.5906175
__REFERENCE__,onmt_pg,0.0411889
__REFERENCE__,seneca,0.002185588
BART,abssentrw,0.02431463
abssentrw,onmt_pg,0.07692264
abssentrw,seneca,0.4194875
BART,onmt_pg,0.204444
BART,seneca,0.0268712
onmt_pg,seneca,0.2524608
__REFERENCE__,abssentrw,5.342458e-05
__REFERENCE__,BART,0.7092269
__REFERENCE__,onmt_pg,0.6891944
__REFERENCE__,seneca,0.002642338
BART,abssentrw,0.001380998
onmt_pg,abssentrw,0.001804758
abssentrw,seneca,0.1076005
BART,onmt_pg,0.9867394
BART,seneca,0.007653343
onmt_pg,seneca,0.007376576
__REFERENCE__,abssentrw,4.878404e-05
__REFERENCE__,BART,0.2563654
__REFERENCE__,onmt_pg,0.002557686
__REFERENCE__,seneca,5.896703e-05
BART,abssentrw,0.00168895
onmt_pg,abssentrw,0.02980226
abssentrw,seneca,0.2209201
BART,onmt_pg,0.05161681
BART,seneca,0.003453144
onmt_pg,seneca,0.2855331
__REFERENCE__,abssentrw,5.805195e-05
__REFERENCE__,BART,0.2000335
__REFERENCE__,onmt_pg,0.01436283
__REFERENCE__,seneca,0.003044288
BART,abssentrw,0.003614931
abssentrw,onmt_pg,0.09623541
abssentrw,seneca,0.3354061
BART,onmt_pg,0.2025759
BART,seneca,0.06134402
onmt_pg,seneca,0.4989011
__REFERENCE__,abssentrw,3.021781e-08
__REFERENCE__,BART,0.007816243
__REFERENCE__,onmt_pg,0.01380478
__REFERENCE__,seneca,9.599857e-05
BART,abssentrw,0.0006212363
onmt_pg,abssentrw,0.0001794339
abssentrw,seneca,0.06338286
BART,onmt_pg,0.7570082
BART,seneca,0.08038704
onmt_pg,seneca,0.03278163
__REFERENCE__,abssentrw,2.592096e-07
__REFERENCE__,BART,0.6035321
__REFERENCE__,onmt_pg,0.0006112545
__REFERENCE__,seneca,0.001127626
BART,abssentrw,1.351843e-06
onmt_pg,abssentrw,0.02595902
abssentrw,seneca,0.1961934
BART,onmt_pg,0.007024867
BART,seneca,0.002016197
onmt_pg,seneca,0.6557196
__REFERENCE__,abssentrw,1.058562e-07
__REFERENCE__,BART,0.7222064
__REFERENCE__,onmt_pg,0.1768806
__REFERENCE__,seneca,1.780331e-11
BART,abssentrw,0.000674535
onmt_pg,abssentrw,0.003318126
abssentrw,seneca,0.4109508
BART,onmt_pg,0.2839056
BART,seneca,8.321275e-09
onmt_pg,seneca,1.421402e-07
__REFERENCE__,abssentrw,0.01197481
__REFERENCE__,BART,0.02753696
__REFERENCE__,onmt_pg,0.3248339
__REFERENCE__,seneca,0.0005894974
abssentrw,BART,0.8000963
abssentrw,onmt_pg,0.1175267
abssentrw,seneca,0.1454767
BART,onmt_pg,0.1450095
BART,seneca,0.04080704
onmt_pg,seneca,0.004267911
__REFERENCE__,abssentrw,0.0002606733
__REFERENCE__,BART,0.07218587
__REFERENCE__,onmt_pg,0.02258074
__REFERENCE__,seneca,0.01411034
BART,abssentrw,0.0005259916
onmt_pg,abssentrw,0.002191423
seneca,abssentrw,0.006317377
BART,onmt_pg,0.7075889
BART,seneca,0.1569752
onmt_pg,seneca,0.3671263
__REFERENCE__,abssentrw,5.965081e-05
__REFERENCE__,BART,0.2811863
__REFERENCE__,onmt_pg,0.1130577
__REFERENCE__,seneca,0.01888465
BART,abssentrw,0.002894236
onmt_pg,abssentrw,0.006985941
abssentrw,seneca,0.3757008
BART,onmt_pg,0.5686613
BART,seneca,0.0988053
onmt_pg,seneca,0.1614816
__REFERENCE__,abssentrw,0.0001617599
__REFERENCE__,BART,0.3470998
__REFERENCE__,onmt_pg,0.050302
__REFERENCE__,seneca,9.180755e-05
BART,abssentrw,0.003289786
onmt_pg,abssentrw,0.02736105
abssentrw,seneca,0.6516961
BART,onmt_pg,0.2246686
BART,seneca,0.0007951585
onmt_pg,seneca,0.04097006
__REFERENCE__,abssentrw,2.205557e-06
__REFERENCE__,BART,0.3480433
__REFERENCE__,onmt_pg,0.04111073
__REFERENCE__,seneca,0.00380442
BART,abssentrw,0.0001905265
onmt_pg,abssentrw,0.003627867
seneca,abssentrw,0.007325146
BART,onmt_pg,0.2454861
BART,seneca,0.06052588
onmt_pg,seneca,0.459712
__REFERENCE__,abssentrw,3.914123e-05
__REFERENCE__,BART,0.2672894
__REFERENCE__,onmt_pg,0.10304
__REFERENCE__,seneca,0.001758325
BART,abssentrw,0.0002088136
onmt_pg,abssentrw,0.0007092184
seneca,abssentrw,0.03386326
BART,onmt_pg,0.3915803
BART,seneca,0.004891492
onmt_pg,seneca,0.03472887
__REFERENCE__,abssentrw,3.004124e-06
__REFERENCE__,BART,0.07487119
__REFERENCE__,onmt_pg,0.002144223
__REFERENCE__,seneca,6.389249e-05
BART,abssentrw,0.000119116
onmt_pg,abssentrw,0.0009734427
abssentrw,seneca,0.2006271
BART,onmt_pg,0.0573951
BART,seneca,0.0002309332
onmt_pg,seneca,0.03415567
__REFERENCE__,abssentrw,2.752607e-07
__REFERENCE__,BART,0.1288967
__REFERENCE__,onmt_pg,0.00136123
__REFERENCE__,seneca,1.767151e-06
BART,abssentrw,0.001093737
onmt_pg,abssentrw,0.001261506
abssentrw,seneca,0.1388106
BART,onmt_pg,0.2015993
BART,seneca,0.001441651
onmt_pg,seneca,0.05228489
__REFERENCE__,abssentrw,0.000124055
__REFERENCE__,BART,0.2575609
__REFERENCE__,onmt_pg,0.1531708
__REFERENCE__,seneca,6.359883e-05
BART,abssentrw,0.002397272
onmt_pg,abssentrw,0.002397263
abssentrw,seneca,0.7724521
BART,onmt_pg,0.6989234
BART,seneca,0.001068956
onmt_pg,seneca,0.003371731
__REFERENCE__,abssentrw,1.443261e-07
__REFERENCE__,BART,0.2969212
__REFERENCE__,onmt_pg,0.001845353
__REFERENCE__,seneca,6.706392e-10
BART,abssentrw,0.0004097495
onmt_pg,abssentrw,0.01604572
abssentrw,seneca,0.626108
BART,onmt_pg,0.04470358
BART,seneca,4.711436e-06
onmt_pg,seneca,0.001256851
__REFERENCE__,abssentrw,7.049118e-06
__REFERENCE__,BART,0.02575335
__REFERENCE__,onmt_pg,0.05755347
__REFERENCE__,seneca,9.628123e-05
BART,abssentrw,0.007214091
onmt_pg,abssentrw,0.003615558
abssentrw,seneca,0.5484046
BART,onmt_pg,0.559933
BART,seneca,0.008382198
onmt_pg,seneca,0.00559078
__REFERENCE__,abssentrw,1.497324e-09
__REFERENCE__,BART,0.008285489
__REFERENCE__,onmt_pg,0.02714419
__REFERENCE__,seneca,2.762866e-06
BART,abssentrw,0.00123485
onmt_pg,abssentrw,5.701828e-06
abssentrw,seneca,0.1559156
BART,onmt_pg,0.5816468
BART,seneca,0.04977553
onmt_pg,seneca,0.01570466
__REFERENCE__,abssentrw,1.01696e-07
__REFERENCE__,BART,0.009578424
__REFERENCE__,onmt_pg,0.08423439
__REFERENCE__,seneca,4.537419e-05
BART,abssentrw,0.004753003
onmt_pg,abssentrw,0.0002313954
abssentrw,seneca,0.08418043
BART,onmt_pg,0.3675482
BART,seneca,0.1557146
onmt_pg,seneca,0.0196603
__REFERENCE__,abssentrw,1.223229e-06
__REFERENCE__,BART,0.194174
__REFERENCE__,onmt_pg,0.0001422486
__REFERENCE__,seneca,3.424725e-05
BART,abssentrw,0.0001303667
onmt_pg,abssentrw,0.0367973
abssentrw,seneca,0.2901702
BART,onmt_pg,0.0323759
