,,p_value
__REFERENCE__,BART,0.1093765
__REFERENCE__,onmt_pg,0.007574881
__REFERENCE__,seneca,0.0004725771
BART,abssentrw,0.001045339
onmt_pg,abssentrw,0.02496092
abssentrw,seneca,0.3683337
BART,onmt_pg,0.04675892
BART,seneca,9.291905e-05
onmt_pg,seneca,0.08702237
__REFERENCE__,abssentrw,5.821243e-13
__REFERENCE__,BART,0.1582537
__REFERENCE__,onmt_pg,0.01451178
__REFERENCE__,seneca,1.078132e-10
BART,abssentrw,4.784133e-08
onmt_pg,abssentrw,1.319768e-08
seneca,abssentrw,0.006969784
BART,onmt_pg,0.3108309
BART,seneca,1.01946e-05
onmt_pg,seneca,5.649412e-05
__REFERENCE__,abssentrw,3.153376e-11
__REFERENCE__,BART,0.002737532
__REFERENCE__,onmt_pg,0.05459028
__REFERENCE__,seneca,8.143296e-06
BART,abssentrw,0.0001218091
onmt_pg,abssentrw,6.314128e-05
abssentrw,seneca,0.1165361
BART,onmt_pg,0.3181467
BART,seneca,0.0007074401
onmt_pg,seneca,5.413939e-06
__REFERENCE__,abssentrw,1.423839e-08
__REFERENCE__,BART,0.07573119
__REFERENCE__,onmt_pg,0.002377239
__REFERENCE__,seneca,3.385598e-07
BART,abssentrw,1.845237e-05
onmt_pg,abssentrw,0.0001493018
abssentrw,seneca,0.05250497
BART,onmt_pg,0.1082125
BART,seneca,5.869181e-06
onmt_pg,seneca,0.0005434741
__REFERENCE__,abssentrw,4.190713e-10
__REFERENCE__,BART,0.005696829
__REFERENCE__,onmt_pg,8.228511e-06
__REFERENCE__,seneca,3.563683e-16
BART,abssentrw,0.0008057516
onmt_pg,abssentrw,0.0001615428
abssentrw,seneca,0.3408281
BART,onmt_pg,0.1849024
BART,seneca,9.904011e-06
onmt_pg,seneca,0.0002844267
__REFERENCE__,abssentrw,2.369407e-08
__REFERENCE__,BART,0.03089301
__REFERENCE__,onmt_pg,0.134493
__REFERENCE__,seneca,1.872166e-08
BART,abssentrw,0.0006650147
onmt_pg,abssentrw,9.084977e-05
abssentrw,seneca,0.1820744
BART,onmt_pg,0.5596022
BART,seneca,2.029727e-05
onmt_pg,seneca,2.891223e-06
__REFERENCE__,abssentrw,2.944895e-05
__REFERENCE__,BART,0.02643306
__REFERENCE__,onmt_pg,0.006182572
__REFERENCE__,seneca,1.612077e-06
BART,abssentrw,0.009803024
abssentrw,onmt_pg,0.08088932
abssentrw,seneca,0.8512285
BART,onmt_pg,0.2250613
BART,seneca,0.0001590719
onmt_pg,seneca,0.002577012
__REFERENCE__,abssentrw,8.913922e-11
__REFERENCE__,BART,0.1546288
__REFERENCE__,onmt_pg,0.07242448
__REFERENCE__,seneca,5.03023e-06
BART,abssentrw,3.923629e-08
onmt_pg,abssentrw,3.122357e-08
seneca,abssentrw,0.001684109
BART,onmt_pg,0.5446637
BART,seneca,2.399548e-05
onmt_pg,seneca,0.0003613951
__REFERENCE__,abssentrw,1.880944e-14
__REFERENCE__,BART,1.961575e-06
__REFERENCE__,onmt_pg,9.422242e-08
__REFERENCE__,seneca,3.04474e-13
BART,abssentrw,0.0006003662
onmt_pg,abssentrw,8.029852e-06
abssentrw,seneca,0.1578237
BART,onmt_pg,0.4516187
BART,seneca,0.003142919
onmt_pg,seneca,0.0005035018
__REFERENCE__,abssentrw,2.585179e-07
__REFERENCE__,BART,0.01407679
__REFERENCE__,onmt_pg,0.001951723
__REFERENCE__,seneca,3.943554e-06
BART,abssentrw,7.025383e-05
onmt_pg,abssentrw,3.22913e-05
seneca,abssentrw,0.02158864
BART,onmt_pg,0.3255895
BART,seneca,0.005139973
onmt_pg,seneca,0.001481463
__REFERENCE__,abssentrw,2.037045e-18
__REFERENCE__,BART,0.0582819
__REFERENCE__,onmt_pg,0.005492712
__REFERENCE__,seneca,8.22316e-08
BART,abssentrw,1.420373e-12
onmt_pg,abssentrw,4.88211e-12
seneca,abssentrw,2.377879e-08
BART,onmt_pg,0.2736679
BART,seneca,0.0002165002
onmt_pg,seneca,0.04026761
__REFERENCE__,abssentrw,2.114018e-07
__REFERENCE__,BART,0.01945599
__REFERENCE__,onmt_pg,0.05024399
__REFERENCE__,seneca,3.53975e-10
BART,abssentrw,0.0004718886
onmt_pg,abssentrw,6.989387e-06
abssentrw,seneca,0.3526339
BART,onmt_pg,0.8903161
BART,seneca,3.230357e-05
onmt_pg,seneca,1.244095e-06
__REFERENCE__,abssentrw,9.957524e-05
__REFERENCE__,BART,0.05431094
__REFERENCE__,onmt_pg,0.02211654
__REFERENCE__,seneca,6.118061e-09
BART,abssentrw,0.006469048
onmt_pg,abssentrw,0.01426701
abssentrw,seneca,0.9769867
BART,onmt_pg,0.5168721
BART,seneca,3.63496e-11
onmt_pg,seneca,1.028224e-07
__REFERENCE__,abssentrw,1.62151e-10
__REFERENCE__,BART,0.01656633
__REFERENCE__,onmt_pg,0.000509254
__REFERENCE__,seneca,2.353742e-11
BART,abssentrw,6.481855e-05
onmt_pg,abssentrw,5.095422e-07
abssentrw,seneca,0.9844581
BART,onmt_pg,0.7330763
BART,seneca,0.0004039772
onmt_pg,seneca,3.547386e-05
__REFERENCE__,abssentrw,8.12096e-09
__REFERENCE__,BART,0.1431019
__REFERENCE__,onmt_pg,0.1654873
__REFERENCE__,seneca,0.0001197193
BART,abssentrw,7.951202e-05
onmt_pg,abssentrw,1.25551e-05
abssentrw,seneca,0.1061386
BART,onmt_pg,0.979546
BART,seneca,0.0009548259
onmt_pg,seneca,0.0001790481
__REFERENCE__,abssentrw,5.647504e-18
__REFERENCE__,BART,0.001014111
__REFERENCE__,onmt_pg,7.99672e-06
__REFERENCE__,seneca,2.223694e-06
BART,abssentrw,6.420599e-12
onmt_pg,abssentrw,3.29499e-06
seneca,abssentrw,0.02940918
BART,onmt_pg,0.08141721
BART,seneca,0.001436476
onmt_pg,seneca,0.02028618
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,2.717094e-17
__REFERENCE__,BART,0.002222367
__REFERENCE__,onmt_pg,0.0002261534
__REFERENCE__,seneca,1.630318e-09
BART,abssentrw,1.576706e-09
onmt_pg,abssentrw,5.595243e-10
seneca,abssentrw,3.250166e-06
BART,onmt_pg,0.2626727
BART,seneca,0.0002768328
onmt_pg,seneca,0.001468713
__REFERENCE__,abssentrw,8.298447e-07
__REFERENCE__,BART,0.04762332
__REFERENCE__,onmt_pg,0.007428748
__REFERENCE__,seneca,5.067246e-07
BART,abssentrw,5.811756e-05
onmt_pg,abssentrw,7.137561e-05
abssentrw,seneca,0.2222943
BART,onmt_pg,0.2230344
BART,seneca,1.43157e-05
onmt_pg,seneca,5.384665e-05
__REFERENCE__,abssentrw,1.071117e-16
__REFERENCE__,BART,0.0001215611
__REFERENCE__,onmt_pg,6.522122e-10
__REFERENCE__,seneca,1.953831e-17
BART,abssentrw,1.366734e-06
onmt_pg,abssentrw,0.0006293361
seneca,abssentrw,0.03444906
BART,onmt_pg,0.01556548
BART,seneca,4.396216e-06
onmt_pg,seneca,0.02515652
__REFERENCE__,abssentrw,4.819529e-07
__REFERENCE__,BART,2.980056e-05
__REFERENCE__,onmt_pg,0.002274435
__REFERENCE__,seneca,1.692416e-07
BART,abssentrw,0.001883148
onmt_pg,abssentrw,0.0004828718
abssentrw,seneca,0.1439508
BART,onmt_pg,0.7183447
BART,seneca,0.01473391
onmt_pg,seneca,0.0008244733
__REFERENCE__,abssentrw,6.984636e-18
__REFERENCE__,BART,0.2900609
__REFERENCE__,onmt_pg,0.0001063641
__REFERENCE__,seneca,1.10465e-07
BART,abssentrw,2.482338e-06
onmt_pg,abssentrw,0.0006408194
abssentrw,seneca,0.7722134
BART,onmt_pg,0.004893844
BART,seneca,1.513718e-05
onmt_pg,seneca,0.0003729763
__REFERENCE__,abssentrw,4.562576e-11
__REFERENCE__,BART,0.2580811
__REFERENCE__,onmt_pg,0.0004705878
__REFERENCE__,seneca,1.744701e-09
BART,abssentrw,1.117773e-07
onmt_pg,abssentrw,5.648078e-06
abssentrw,seneca,0.07813846
BART,onmt_pg,0.06166042
BART,seneca,8.84514e-05
onmt_pg,seneca,0.004453278
__REFERENCE__,abssentrw,2.189987e-09
__REFERENCE__,BART,0.04088398
__REFERENCE__,onmt_pg,0.001885934
__REFERENCE__,seneca,2.136115e-06
BART,abssentrw,3.008223e-05
onmt_pg,abssentrw,0.0001189959
abssentrw,seneca,0.28927
BART,onmt_pg,0.1385899
BART,seneca,7.824961e-05
onmt_pg,seneca,0.001956478
__REFERENCE__,abssentrw,4.109033e-13
__REFERENCE__,BART,0.01513886
__REFERENCE__,onmt_pg,0.00740108
__REFERENCE__,seneca,1.940479e-07
BART,abssentrw,8.838425e-06
onmt_pg,abssentrw,1.897568e-05
seneca,abssentrw,0.01694834
BART,onmt_pg,0.5076184
BART,seneca,0.004433572
onmt_pg,seneca,0.01869599
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,2.250382e-05
__REFERENCE__,BART,0.3320098
__REFERENCE__,onmt_pg,6.081363e-05
__REFERENCE__,seneca,2.67935e-07
BART,abssentrw,0.001030911
onmt_pg,abssentrw,0.01321672
abssentrw,seneca,0.2730011
BART,onmt_pg,0.005811817
BART,seneca,3.587673e-05
onmt_pg,seneca,0.1189095
__REFERENCE__,abssentrw,1.093006e-07
__REFERENCE__,BART,0.4452538
__REFERENCE__,onmt_pg,0.1086838
__REFERENCE__,seneca,0.004965815
BART,abssentrw,4.928388e-08
onmt_pg,abssentrw,9.198853e-06
abssentrw,seneca,0.09115602
BART,onmt_pg,0.2126197
BART,seneca,0.003338611
onmt_pg,seneca,0.007277497
__REFERENCE__,abssentrw,3.039877e-06
__REFERENCE__,BART,0.03610257
__REFERENCE__,onmt_pg,0.006867263
__REFERENCE__,seneca,0.0003177103
BART,abssentrw,0.002196245
onmt_pg,abssentrw,0.00453261
abssentrw,seneca,0.2679131
BART,onmt_pg,0.1984314
BART,seneca,0.005302171
onmt_pg,seneca,0.0462877
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.209665e-19
__REFERENCE__,BART,0.008424269
__REFERENCE__,onmt_pg,4.499503e-08
__REFERENCE__,seneca,3.62019e-15
BART,abssentrw,1.018535e-10
onmt_pg,abssentrw,2.451087e-11
seneca,abssentrw,0.0377518
BART,onmt_pg,0.005797821
BART,seneca,1.112878e-11
onmt_pg,seneca,0.008044425
__REFERENCE__,abssentrw,1.248261e-13
__REFERENCE__,BART,0.006014294
__REFERENCE__,onmt_pg,6.255978e-05
__REFERENCE__,seneca,4.400741e-08
BART,abssentrw,0.0004056982
onmt_pg,abssentrw,0.00136659
abssentrw,seneca,0.1164853
BART,onmt_pg,0.2020074
BART,seneca,2.994275e-05
onmt_pg,seneca,0.004502297
__REFERENCE__,abssentrw,4.586003e-12
__REFERENCE__,BART,0.02814387
__REFERENCE__,onmt_pg,1.20086e-05
__REFERENCE__,seneca,2.216442e-09
BART,abssentrw,2.378264e-06
onmt_pg,abssentrw,6.956791e-07
seneca,abssentrw,0.03646572
BART,onmt_pg,0.07085784
BART,seneca,2.394175e-07
onmt_pg,seneca,0.001441204
__REFERENCE__,abssentrw,0.0001351039
__REFERENCE__,BART,0.003469597
__REFERENCE__,onmt_pg,0.01701183
__REFERENCE__,seneca,0.0005617435
BART,abssentrw,0.01527464
onmt_pg,abssentrw,0.02287987
abssentrw,seneca,0.2973862
BART,onmt_pg,0.6867649
BART,seneca,0.1564482
onmt_pg,seneca,0.05272034
__REFERENCE__,abssentrw,1.034409e-07
__REFERENCE__,BART,0.0008104906
__REFERENCE__,onmt_pg,1.187729e-06
__REFERENCE__,seneca,8.281361e-13
BART,abssentrw,0.0002691538
onmt_pg,abssentrw,0.01698192
abssentrw,seneca,0.9586544
BART,onmt_pg,0.003336869
BART,seneca,1.701986e-08
onmt_pg,seneca,0.0005648854
__REFERENCE__,abssentrw,1.659489e-10
__REFERENCE__,BART,0.004279082
__REFERENCE__,onmt_pg,0.0005983059
__REFERENCE__,seneca,1.632161e-12
BART,abssentrw,1.140288e-05
onmt_pg,abssentrw,8.978034e-05
abssentrw,seneca,0.1913727
BART,onmt_pg,0.1967463
BART,seneca,2.012558e-08
onmt_pg,seneca,5.414566e-05
__REFERENCE__,abssentrw,3.058682e-13
__REFERENCE__,BART,0.3679712
__REFERENCE__,onmt_pg,7.134007e-05
__REFERENCE__,seneca,0.000330792
BART,abssentrw,6.601913e-08
onmt_pg,abssentrw,2.643555e-05
seneca,abssentrw,0.01389134
BART,onmt_pg,0.00219624
BART,seneca,0.000420116
onmt_pg,seneca,0.2568235
__REFERENCE__,abssentrw,2.907765e-12
__REFERENCE__,BART,0.0006639109
__REFERENCE__,onmt_pg,0.0001229207
__REFERENCE__,seneca,1.01904e-13
BART,abssentrw,1.965661e-05
onmt_pg,abssentrw,1.181939e-06
abssentrw,seneca,0.2250673
BART,onmt_pg,0.3430282
BART,seneca,3.442586e-07
onmt_pg,seneca,7.344232e-05
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.0002209555
__REFERENCE__,BART,0.3356742
__REFERENCE__,onmt_pg,0.04155269
__REFERENCE__,seneca,5.025122e-08
BART,abssentrw,0.03202967
onmt_pg,abssentrw,0.03850468
abssentrw,seneca,0.2398712
BART,onmt_pg,0.31563
BART,seneca,1.255571e-06
onmt_pg,seneca,1.021661e-07
__REFERENCE__,abssentrw,9.822979e-15
__REFERENCE__,BART,0.001575311
__REFERENCE__,onmt_pg,9.869963e-05
__REFERENCE__,seneca,5.432891e-08
BART,abssentrw,2.534723e-08
onmt_pg,abssentrw,3.713544e-07
seneca,abssentrw,0.0135429
BART,onmt_pg,0.09836652
BART,seneca,0.005583097
onmt_pg,seneca,0.09066793
__REFERENCE__,abssentrw,1.631772e-06
__REFERENCE__,BART,0.03629639
__REFERENCE__,onmt_pg,0.001277436
__REFERENCE__,seneca,5.86791e-07
BART,abssentrw,0.002340339
onmt_pg,abssentrw,0.000984238
abssentrw,seneca,0.05152552
BART,onmt_pg,0.4009494
BART,seneca,0.01363234
onmt_pg,seneca,0.03762048
__REFERENCE__,abssentrw,2.152378e-11
__REFERENCE__,BART,0.05031184
__REFERENCE__,onmt_pg,0.04315823
__REFERENCE__,seneca,2.224574e-06
BART,abssentrw,1.16076e-05
onmt_pg,abssentrw,0.0008624005
abssentrw,seneca,0.9867677
BART,onmt_pg,0.3939146
BART,seneca,1.857028e-05
onmt_pg,seneca,0.0001091272
__REFERENCE__,abssentrw,8.147358e-08
__REFERENCE__,BART,0.0005445221
__REFERENCE__,onmt_pg,3.47431e-05
__REFERENCE__,seneca,1.013369e-17
BART,abssentrw,0.0005616856
onmt_pg,abssentrw,0.003197065
abssentrw,seneca,0.8311456
BART,onmt_pg,0.7807809
BART,seneca,4.003927e-08
onmt_pg,seneca,9.7364e-10
__REFERENCE__,abssentrw,1.259685e-06
__REFERENCE__,BART,0.08258052
__REFERENCE__,onmt_pg,0.0124649
__REFERENCE__,seneca,7.164234e-11
BART,abssentrw,0.000886214
onmt_pg,abssentrw,0.002559084
abssentrw,seneca,0.2789029
BART,onmt_pg,0.6950871
BART,seneca,7.011715e-06
onmt_pg,seneca,1.317288e-05
__REFERENCE__,abssentrw,1.072486e-07
__REFERENCE__,BART,0.3380346
__REFERENCE__,onmt_pg,0.007083489
__REFERENCE__,seneca,2.668713e-07
BART,abssentrw,0.0003958239
onmt_pg,abssentrw,0.001185605
abssentrw,seneca,0.1315636
BART,onmt_pg,0.06670925
BART,seneca,2.543647e-06
onmt_pg,seneca,0.0009521026
__REFERENCE__,abssentrw,2.410427e-13
__REFERENCE__,BART,0.2333917
__REFERENCE__,onmt_pg,0.005586527
__REFERENCE__,seneca,1.777248e-06
BART,abssentrw,2.096671e-08
onmt_pg,abssentrw,0.0001891077
seneca,abssentrw,0.008431833
BART,onmt_pg,0.008522026
BART,seneca,2.402152e-07
onmt_pg,seneca,0.009026711
__REFERENCE__,abssentrw,5.400577e-05
__REFERENCE__,BART,0.04395495
__REFERENCE__,onmt_pg,0.0003606379
__REFERENCE__,seneca,1.024176e-05
BART,abssentrw,0.0001801485
onmt_pg,abssentrw,0.009657921
abssentrw,seneca,0.3819858
BART,onmt_pg,0.06337579
BART,seneca,3.28342e-06
onmt_pg,seneca,0.004528193
__REFERENCE__,abssentrw,5.117786e-05
__REFERENCE__,BART,0.009879637
__REFERENCE__,onmt_pg,8.544901e-05
__REFERENCE__,seneca,1.772519e-07
BART,abssentrw,0.0004291388
onmt_pg,abssentrw,0.01894614
abssentrw,seneca,0.5487863
BART,onmt_pg,0.03012013
BART,seneca,2.162164e-06
onmt_pg,seneca,0.0009083788
__REFERENCE__,abssentrw,5.251917e-12
__REFERENCE__,BART,0.1022203
__REFERENCE__,onmt_pg,0.01010909
__REFERENCE__,seneca,1.063363e-06
BART,abssentrw,1.376686e-05
onmt_pg,abssentrw,1.115248e-06
abssentrw,seneca,0.4348138
BART,onmt_pg,0.2853775
BART,seneca,3.732589e-06
onmt_pg,seneca,0.000188991
__REFERENCE__,abssentrw,1.621354e-13
__REFERENCE__,BART,0.08173789
__REFERENCE__,onmt_pg,0.004085604
__REFERENCE__,seneca,9.406425e-07
BART,abssentrw,5.086727e-08
onmt_pg,abssentrw,5.832459e-08
seneca,abssentrw,0.009038542
BART,onmt_pg,0.1919174
BART,seneca,2.790307e-05
onmt_pg,seneca,0.001396813
__REFERENCE__,abssentrw,2.556084e-10
__REFERENCE__,BART,0.008275099
__REFERENCE__,onmt_pg,2.02851e-05
__REFERENCE__,seneca,9.773346e-10
BART,abssentrw,1.7773e-06
onmt_pg,abssentrw,0.0003233488
abssentrw,seneca,0.2200452
BART,onmt_pg,0.005994382
BART,seneca,4.356127e-06
onmt_pg,seneca,0.03369387
__REFERENCE__,abssentrw,6.309035e-11
__REFERENCE__,BART,0.2521274
__REFERENCE__,onmt_pg,0.06014255
__REFERENCE__,seneca,0.001682391
BART,abssentrw,7.100736e-10
onmt_pg,abssentrw,2.088123e-08
seneca,abssentrw,0.002354439
BART,onmt_pg,0.2983433
BART,seneca,0.006508122
onmt_pg,seneca,0.004318664
__REFERENCE__,abssentrw,0.0002313395
__REFERENCE__,BART,0.0004034775
__REFERENCE__,onmt_pg,0.001154414
__REFERENCE__,seneca,3.133931e-07
abssentrw,BART,0.1283802
abssentrw,onmt_pg,0.1238297
abssentrw,seneca,0.9429196
BART,onmt_pg,0.9446497
BART,seneca,0.006052359
onmt_pg,seneca,0.004913317
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.697255e-09
__REFERENCE__,BART,0.0253933
__REFERENCE__,onmt_pg,0.1340658
__REFERENCE__,seneca,3.163082e-06
BART,abssentrw,0.0004599685
onmt_pg,abssentrw,1.645216e-05
abssentrw,seneca,0.258635
BART,onmt_pg,0.5652793
BART,seneca,0.0002530022
onmt_pg,seneca,0.0001874638
__REFERENCE__,abssentrw,1.147888e-19
__REFERENCE__,BART,0.001200693
__REFERENCE__,onmt_pg,0.01199283
__REFERENCE__,seneca,9.670854e-14
BART,abssentrw,4.065176e-07
onmt_pg,abssentrw,8.595154e-09
abssentrw,seneca,0.07299624
BART,onmt_pg,0.4269832
BART,seneca,3.367247e-05
onmt_pg,seneca,5.604611e-08
__REFERENCE__,abssentrw,9.748656e-07
__REFERENCE__,BART,0.0009377363
__REFERENCE__,onmt_pg,4.082999e-09
__REFERENCE__,seneca,4.309941e-19
BART,abssentrw,0.00231712
onmt_pg,abssentrw,0.03781202
abssentrw,seneca,0.5928173
BART,onmt_pg,0.03047173
BART,seneca,7.710995e-08
onmt_pg,seneca,8.971015e-05
__REFERENCE__,abssentrw,1.819832e-07
__REFERENCE__,BART,0.4740586
__REFERENCE__,onmt_pg,0.2722264
__REFERENCE__,seneca,3.828886e-06
BART,abssentrw,0.001969552
onmt_pg,abssentrw,0.001280156
abssentrw,seneca,0.2468093
BART,onmt_pg,0.6784706
BART,seneca,1.259742e-05
onmt_pg,seneca,1.930953e-05
__REFERENCE__,abssentrw,1.221796e-09
__REFERENCE__,BART,0.02815181
__REFERENCE__,onmt_pg,0.07886241
__REFERENCE__,seneca,1.491469e-09
BART,abssentrw,2.21928e-07
onmt_pg,abssentrw,0.0001295272
abssentrw,seneca,0.6350814
BART,onmt_pg,0.9504466
BART,seneca,2.240246e-06
onmt_pg,seneca,3.588728e-07
__REFERENCE__,abssentrw,2.649817e-10
__REFERENCE__,BART,0.0452188
__REFERENCE__,onmt_pg,0.001191073
__REFERENCE__,seneca,4.071341e-15
BART,abssentrw,0.001013834
onmt_pg,abssentrw,6.878003e-05
abssentrw,seneca,0.9886017
BART,onmt_pg,0.4921511
BART,seneca,3.781588e-08
onmt_pg,seneca,8.373885e-08
__REFERENCE__,abssentrw,9.72808e-15
__REFERENCE__,BART,0.001277125
__REFERENCE__,onmt_pg,0.0004110858
__REFERENCE__,seneca,1.330568e-07
BART,abssentrw,3.026983e-13
onmt_pg,abssentrw,4.119638e-13
seneca,abssentrw,4.505456e-06
BART,onmt_pg,0.4570893
BART,seneca,8.700496e-06
onmt_pg,seneca,0.002684486
__REFERENCE__,abssentrw,8.935569e-16
__REFERENCE__,BART,0.1671292
__REFERENCE__,onmt_pg,0.0001996379
__REFERENCE__,seneca,8.451254e-14
BART,abssentrw,8.438432e-09
onmt_pg,abssentrw,1.097044e-05
seneca,abssentrw,0.008036021
BART,onmt_pg,0.003884327
BART,seneca,3.78984e-12
onmt_pg,seneca,0.003738884
__REFERENCE__,abssentrw,1.824849e-12
__REFERENCE__,BART,0.06449693
__REFERENCE__,onmt_pg,0.006424516
__REFERENCE__,seneca,3.803014e-07
BART,abssentrw,1.21791e-08
onmt_pg,abssentrw,1.359651e-05
seneca,abssentrw,0.02237072
BART,onmt_pg,0.2500906
BART,seneca,0.0001195142
onmt_pg,seneca,0.0001265107
__REFERENCE__,abssentrw,2.276051e-10
__REFERENCE__,BART,0.01892665
__REFERENCE__,onmt_pg,0.1200588
__REFERENCE__,seneca,0.0009591711
BART,abssentrw,1.270092e-05
onmt_pg,abssentrw,7.566876e-09
abssentrw,seneca,0.06055287
