,,p_value
__REFERENCE__,onmt_pg,0.002972123
__REFERENCE__,seneca,1.960042e-05
BART,abssentrw,1.558404e-05
onmt_pg,abssentrw,0.0009931022
abssentrw,seneca,0.4448907
BART,onmt_pg,0.06639301
BART,seneca,5.970108e-06
onmt_pg,seneca,0.001632501
__REFERENCE__,abssentrw,4.19769e-10
__REFERENCE__,BART,0.07649192
__REFERENCE__,onmt_pg,0.01059562
__REFERENCE__,seneca,4.637672e-09
BART,abssentrw,0.003394356
onmt_pg,abssentrw,0.008914154
abssentrw,seneca,0.8563261
BART,onmt_pg,0.2242513
BART,seneca,2.407996e-05
onmt_pg,seneca,8.09833e-07
__REFERENCE__,abssentrw,4.149262e-07
__REFERENCE__,BART,0.004100094
__REFERENCE__,onmt_pg,0.0001891821
__REFERENCE__,seneca,2.607831e-08
BART,abssentrw,0.00230053
onmt_pg,abssentrw,0.0006904062
abssentrw,seneca,0.05434277
BART,onmt_pg,0.4029597
BART,seneca,0.00349652
onmt_pg,seneca,0.002392733
__REFERENCE__,abssentrw,5.20526e-16
__REFERENCE__,BART,0.221782
__REFERENCE__,onmt_pg,0.5974967
__REFERENCE__,seneca,0.08446021
BART,abssentrw,2.061018e-08
onmt_pg,abssentrw,3.575982e-07
seneca,abssentrw,0.002246198
BART,onmt_pg,0.5498072
BART,seneca,0.001867884
onmt_pg,seneca,0.0007060204
__REFERENCE__,abssentrw,1.596066e-06
__REFERENCE__,BART,1.110107e-09
__REFERENCE__,onmt_pg,2.014313e-06
__REFERENCE__,seneca,1.715508e-26
abssentrw,BART,0.08493037
abssentrw,onmt_pg,0.1211712
abssentrw,seneca,0.2884468
BART,onmt_pg,0.7036837
BART,seneca,7.444821e-08
onmt_pg,seneca,6.927673e-07
__REFERENCE__,abssentrw,7.01e-07
__REFERENCE__,BART,0.9218993
__REFERENCE__,onmt_pg,0.1004752
__REFERENCE__,seneca,3.711468e-05
BART,abssentrw,0.00128541
onmt_pg,abssentrw,0.00839997
abssentrw,seneca,0.2968247
BART,onmt_pg,0.09398216
BART,seneca,7.398133e-05
onmt_pg,seneca,0.000730614
__REFERENCE__,abssentrw,2.464513e-07
__REFERENCE__,BART,0.08486249
__REFERENCE__,onmt_pg,0.0006987847
__REFERENCE__,seneca,1.425875e-10
BART,abssentrw,0.003443773
onmt_pg,abssentrw,0.01182065
abssentrw,seneca,0.7570868
BART,onmt_pg,0.07271849
BART,seneca,3.020421e-05
onmt_pg,seneca,0.0006973199
__REFERENCE__,abssentrw,0.0004803692
__REFERENCE__,BART,0.02524149
__REFERENCE__,onmt_pg,0.002990161
__REFERENCE__,seneca,4.100055e-05
BART,abssentrw,0.02067688
abssentrw,onmt_pg,0.1322287
abssentrw,seneca,0.745334
BART,onmt_pg,0.05369182
BART,seneca,6.741264e-05
onmt_pg,seneca,0.007446153
__REFERENCE__,abssentrw,1.631149e-08
__REFERENCE__,BART,0.00175875
__REFERENCE__,onmt_pg,0.002230573
__REFERENCE__,seneca,8.180969e-05
BART,abssentrw,0.0001092856
onmt_pg,abssentrw,0.0001832901
seneca,abssentrw,0.003742507
BART,onmt_pg,0.3746447
BART,seneca,0.01809889
onmt_pg,seneca,0.04294459
__REFERENCE__,abssentrw,2.818554e-12
__REFERENCE__,BART,0.2417436
__REFERENCE__,onmt_pg,0.1324518
__REFERENCE__,seneca,5.181642e-07
BART,abssentrw,0.00184926
onmt_pg,abssentrw,0.0009118545
abssentrw,seneca,0.7658509
BART,onmt_pg,0.7840966
BART,seneca,3.600086e-08
onmt_pg,seneca,2.719474e-10
__REFERENCE__,abssentrw,1.340599e-05
__REFERENCE__,BART,0.2032132
__REFERENCE__,onmt_pg,0.01441886
__REFERENCE__,seneca,0.0003673887
BART,abssentrw,6.895097e-05
onmt_pg,abssentrw,0.00108786
seneca,abssentrw,0.03471619
BART,onmt_pg,0.227324
BART,seneca,0.006457852
onmt_pg,seneca,0.004127906
__REFERENCE__,abssentrw,2.295817e-06
__REFERENCE__,BART,0.3848117
__REFERENCE__,onmt_pg,0.006323652
__REFERENCE__,seneca,3.033706e-10
BART,abssentrw,0.0001604324
onmt_pg,abssentrw,0.02034917
abssentrw,seneca,0.7408025
BART,onmt_pg,0.001537578
BART,seneca,5.39236e-18
onmt_pg,seneca,1.30017e-07
__REFERENCE__,abssentrw,4.005206e-09
__REFERENCE__,BART,0.004919842
__REFERENCE__,onmt_pg,0.0008743782
__REFERENCE__,seneca,3.959961e-05
BART,abssentrw,0.01505979
onmt_pg,abssentrw,0.001662782
abssentrw,seneca,0.2727291
BART,onmt_pg,0.8873963
BART,seneca,0.006554559
onmt_pg,seneca,0.002803927
__REFERENCE__,abssentrw,4.134293e-09
__REFERENCE__,BART,0.08646642
__REFERENCE__,onmt_pg,0.002994947
__REFERENCE__,seneca,1.860104e-06
BART,abssentrw,0.004280617
onmt_pg,abssentrw,0.03981275
abssentrw,seneca,0.7906906
BART,onmt_pg,0.03907039
BART,seneca,7.551482e-05
onmt_pg,seneca,0.001080793
__REFERENCE__,abssentrw,1.218699e-05
__REFERENCE__,BART,0.1365976
__REFERENCE__,onmt_pg,0.03710111
__REFERENCE__,seneca,3.997009e-06
BART,abssentrw,0.0003131802
onmt_pg,abssentrw,0.01991233
abssentrw,seneca,0.3169628
BART,onmt_pg,0.1576277
BART,seneca,1.530306e-06
onmt_pg,seneca,0.03179518
__REFERENCE__,abssentrw,9.381675e-05
__REFERENCE__,BART,0.007002271
__REFERENCE__,onmt_pg,0.0001216468
__REFERENCE__,seneca,3.058975e-09
BART,abssentrw,3.150562e-05
onmt_pg,abssentrw,0.03609424
abssentrw,seneca,0.2475528
BART,onmt_pg,0.00462708
BART,seneca,1.913781e-09
onmt_pg,seneca,2.887083e-07
__REFERENCE__,abssentrw,1.229063e-10
__REFERENCE__,BART,0.005955718
__REFERENCE__,onmt_pg,8.29732e-06
__REFERENCE__,seneca,3.106923e-12
BART,abssentrw,3.974672e-05
onmt_pg,abssentrw,0.01361541
abssentrw,seneca,0.07852285
BART,onmt_pg,0.01138981
BART,seneca,1.454233e-09
onmt_pg,seneca,6.671109e-05
__REFERENCE__,abssentrw,1.137018e-08
__REFERENCE__,BART,0.9155647
__REFERENCE__,onmt_pg,0.2122157
__REFERENCE__,seneca,0.001112396
BART,abssentrw,2.060784e-10
onmt_pg,abssentrw,5.541347e-15
seneca,abssentrw,1.891808e-06
BART,onmt_pg,0.1544167
BART,seneca,0.0003576602
onmt_pg,seneca,0.02687359
__REFERENCE__,abssentrw,7.430716e-24
__REFERENCE__,BART,0.0001446959
__REFERENCE__,onmt_pg,9.615095e-05
__REFERENCE__,seneca,3.719289e-14
BART,abssentrw,3.661482e-10
onmt_pg,abssentrw,5.084925e-09
seneca,abssentrw,0.0001073886
BART,onmt_pg,0.8321864
BART,seneca,0.004730718
onmt_pg,seneca,0.00381411
__REFERENCE__,abssentrw,1.273757e-13
__REFERENCE__,BART,0.001012897
__REFERENCE__,onmt_pg,4.711549e-05
__REFERENCE__,seneca,1.92896e-15
BART,abssentrw,1.255446e-05
onmt_pg,abssentrw,6.340413e-06
abssentrw,seneca,0.5830449
BART,onmt_pg,0.3170304
BART,seneca,6.88918e-06
onmt_pg,seneca,3.024238e-06
__REFERENCE__,abssentrw,5.948762e-06
__REFERENCE__,BART,0.1225634
__REFERENCE__,onmt_pg,0.01218074
__REFERENCE__,seneca,1.692355e-12
BART,abssentrw,0.0007385451
onmt_pg,abssentrw,0.001871844
abssentrw,seneca,0.8778214
BART,onmt_pg,0.3645358
BART,seneca,6.467882e-10
onmt_pg,seneca,1.234738e-07
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.0004503568
__REFERENCE__,BART,0.007386085
__REFERENCE__,onmt_pg,0.01397282
__REFERENCE__,seneca,4.290835e-05
BART,abssentrw,0.004963916
onmt_pg,abssentrw,0.0008183256
seneca,abssentrw,0.04139303
BART,onmt_pg,0.8093663
BART,seneca,0.002960129
onmt_pg,seneca,0.0112944
__REFERENCE__,abssentrw,4.911028e-05
__REFERENCE__,BART,0.2424887
__REFERENCE__,onmt_pg,0.05627399
__REFERENCE__,seneca,0.008161276
BART,abssentrw,0.0001224399
onmt_pg,abssentrw,5.200441e-05
seneca,abssentrw,0.02288108
BART,onmt_pg,0.3819171
BART,seneca,0.004355416
onmt_pg,seneca,0.04984208
__REFERENCE__,abssentrw,4.727667e-07
__REFERENCE__,BART,0.2105042
__REFERENCE__,onmt_pg,0.01570426
__REFERENCE__,seneca,0.01131709
BART,abssentrw,0.0004438988
onmt_pg,abssentrw,0.01483511
abssentrw,seneca,0.2708444
BART,onmt_pg,0.05057443
BART,seneca,0.01111245
onmt_pg,seneca,0.1207662
__REFERENCE__,abssentrw,4.79363e-05
__REFERENCE__,BART,0.003608717
__REFERENCE__,onmt_pg,0.01907761
__REFERENCE__,seneca,1.201369e-05
BART,abssentrw,0.01173227
abssentrw,onmt_pg,0.05851792
abssentrw,seneca,0.875001
BART,onmt_pg,0.8333304
BART,seneca,0.001024675
onmt_pg,seneca,6.551516e-05
__REFERENCE__,abssentrw,0.0320325
__REFERENCE__,BART,0.073174
__REFERENCE__,onmt_pg,0.02378521
__REFERENCE__,seneca,2.624271e-05
abssentrw,BART,0.07987909
abssentrw,onmt_pg,0.1917632
abssentrw,seneca,0.100561
BART,onmt_pg,0.09194461
BART,seneca,5.219974e-06
onmt_pg,seneca,2.718594e-05
__REFERENCE__,abssentrw,3.343255e-12
__REFERENCE__,BART,0.2273953
__REFERENCE__,onmt_pg,0.005363934
__REFERENCE__,seneca,5.317106e-06
BART,abssentrw,1.135034e-06
onmt_pg,abssentrw,9.569333e-06
seneca,abssentrw,0.04705938
BART,onmt_pg,0.2124254
BART,seneca,1.077939e-05
onmt_pg,seneca,0.002116168
__REFERENCE__,abssentrw,2.393368e-12
__REFERENCE__,BART,0.005883685
__REFERENCE__,onmt_pg,0.0005378282
__REFERENCE__,seneca,1.093259e-12
BART,abssentrw,1.775022e-09
onmt_pg,abssentrw,5.733509e-09
abssentrw,seneca,0.2650896
BART,onmt_pg,0.2011119
BART,seneca,2.598548e-08
onmt_pg,seneca,6.247932e-06
__REFERENCE__,abssentrw,0.0001164654
__REFERENCE__,BART,0.01963354
__REFERENCE__,onmt_pg,0.0001389519
__REFERENCE__,seneca,4.790335e-09
abssentrw,BART,0.06299506
abssentrw,onmt_pg,0.05982118
abssentrw,seneca,0.7610251
BART,onmt_pg,0.3791531
BART,seneca,0.000409942
onmt_pg,seneca,0.0004120178
__REFERENCE__,abssentrw,1.597035e-05
__REFERENCE__,BART,0.1890804
__REFERENCE__,onmt_pg,0.001852524
__REFERENCE__,seneca,0.0003042443
BART,abssentrw,0.0001389053
onmt_pg,abssentrw,0.0009387526
seneca,abssentrw,0.001676324
BART,onmt_pg,0.01481836
BART,seneca,0.02353494
onmt_pg,seneca,0.8420305
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,5.016054e-09
__REFERENCE__,BART,0.06868099
__REFERENCE__,onmt_pg,3.086524e-05
__REFERENCE__,seneca,6.553109e-13
BART,abssentrw,0.0001019375
onmt_pg,abssentrw,2.751182e-05
seneca,abssentrw,0.04567034
BART,onmt_pg,0.06344467
BART,seneca,3.70246e-07
onmt_pg,seneca,4.160677e-05
__REFERENCE__,abssentrw,3.583846e-11
__REFERENCE__,BART,0.0005467276
__REFERENCE__,onmt_pg,1.440174e-08
__REFERENCE__,seneca,1.163463e-12
BART,abssentrw,0.00019185
onmt_pg,abssentrw,0.009324997
abssentrw,seneca,0.2912028
BART,onmt_pg,0.03434113
BART,seneca,2.064888e-07
onmt_pg,seneca,0.000205426
__REFERENCE__,abssentrw,0.008414276
__REFERENCE__,BART,0.1194871
__REFERENCE__,onmt_pg,0.1490441
__REFERENCE__,seneca,0.001293266
abssentrw,BART,0.05800473
abssentrw,onmt_pg,0.0563845
abssentrw,seneca,0.7758202
BART,onmt_pg,0.9538594
BART,seneca,3.129399e-05
onmt_pg,seneca,0.0001835149
__REFERENCE__,abssentrw,3.068056e-06
__REFERENCE__,BART,1.200684e-05
__REFERENCE__,onmt_pg,0.00610175
__REFERENCE__,seneca,4.224608e-09
BART,abssentrw,0.03046579
onmt_pg,abssentrw,0.01409811
abssentrw,seneca,0.1098043
BART,onmt_pg,0.1672839
BART,seneca,0.3840606
onmt_pg,seneca,0.02351581
__REFERENCE__,abssentrw,1.693462e-06
__REFERENCE__,BART,0.546526
__REFERENCE__,onmt_pg,0.008973876
__REFERENCE__,seneca,2.419368e-08
BART,abssentrw,4.204111e-05
onmt_pg,abssentrw,0.005034915
abssentrw,seneca,0.6203458
BART,onmt_pg,0.006970349
BART,seneca,2.387187e-09
onmt_pg,seneca,1.206155e-05
__REFERENCE__,abssentrw,9.777694e-05
__REFERENCE__,BART,0.001241654
__REFERENCE__,onmt_pg,7.107118e-05
__REFERENCE__,seneca,5.767585e-10
BART,abssentrw,0.0104954
abssentrw,onmt_pg,0.1397063
abssentrw,seneca,0.3440558
BART,onmt_pg,0.07210938
BART,seneca,6.023508e-06
onmt_pg,seneca,0.002044217
__REFERENCE__,abssentrw,1.941678e-10
__REFERENCE__,BART,0.4030916
__REFERENCE__,onmt_pg,0.3310967
__REFERENCE__,seneca,0.08229267
BART,abssentrw,2.729463e-05
onmt_pg,abssentrw,1.026683e-06
seneca,abssentrw,0.0002749847
BART,onmt_pg,0.9525095
BART,seneca,0.4370523
onmt_pg,seneca,0.2446305
__REFERENCE__,abssentrw,0.002214139
__REFERENCE__,BART,0.01776449
__REFERENCE__,onmt_pg,0.004007262
__REFERENCE__,seneca,1.592886e-12
abssentrw,BART,0.06123606
abssentrw,onmt_pg,0.07349051
abssentrw,seneca,0.8324452
BART,onmt_pg,0.2973869
BART,seneca,0.0004063394
onmt_pg,seneca,0.001552795
__REFERENCE__,abssentrw,2.134101e-08
__REFERENCE__,BART,0.02938045
__REFERENCE__,onmt_pg,1.579919e-05
__REFERENCE__,seneca,7.042962e-19
BART,abssentrw,0.000295712
onmt_pg,abssentrw,0.0005298109
abssentrw,seneca,0.4889251
BART,onmt_pg,0.0728078
BART,seneca,1.651363e-08
onmt_pg,seneca,3.180642e-05
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,8.404557e-05
__REFERENCE__,BART,0.01224416
__REFERENCE__,onmt_pg,0.01821301
__REFERENCE__,seneca,0.0006343912
BART,abssentrw,0.04651796
onmt_pg,abssentrw,0.005561881
abssentrw,seneca,0.8493366
BART,onmt_pg,0.5473358
BART,seneca,0.08028885
onmt_pg,seneca,0.02295456
__REFERENCE__,abssentrw,0.0004351725
__REFERENCE__,BART,0.000971526
__REFERENCE__,onmt_pg,0.001253513
__REFERENCE__,seneca,2.381549e-14
abssentrw,BART,0.1086909
abssentrw,onmt_pg,0.05920771
abssentrw,seneca,0.9517112
BART,onmt_pg,0.8214375
BART,seneca,0.002700133
onmt_pg,seneca,0.0002387481
__REFERENCE__,abssentrw,2.284494e-06
__REFERENCE__,BART,0.02979796
__REFERENCE__,onmt_pg,0.01736453
__REFERENCE__,seneca,0.0001723825
BART,abssentrw,0.0002575397
onmt_pg,abssentrw,0.02660903
abssentrw,seneca,0.8570508
BART,onmt_pg,0.1215136
BART,seneca,0.0005159114
onmt_pg,seneca,0.007067517
__REFERENCE__,abssentrw,5.719149e-06
__REFERENCE__,BART,0.007163481
__REFERENCE__,onmt_pg,0.0006592447
__REFERENCE__,seneca,6.245008e-07
BART,abssentrw,0.01733641
onmt_pg,abssentrw,0.001764724
abssentrw,seneca,0.5671527
BART,onmt_pg,0.6821003
BART,seneca,0.01000569
onmt_pg,seneca,0.004719768
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.759155e-14
__REFERENCE__,BART,0.02326099
__REFERENCE__,onmt_pg,0.007358208
__REFERENCE__,seneca,2.188111e-06
BART,abssentrw,0.001522161
onmt_pg,abssentrw,0.006663026
abssentrw,seneca,0.9737693
BART,onmt_pg,0.4105239
BART,seneca,2.649489e-07
onmt_pg,seneca,1.71731e-06
__REFERENCE__,abssentrw,2.023541e-05
__REFERENCE__,BART,0.1343643
__REFERENCE__,onmt_pg,0.2984065
__REFERENCE__,seneca,0.001793047
BART,abssentrw,0.0005629398
onmt_pg,abssentrw,5.686205e-08
abssentrw,seneca,0.986462
BART,onmt_pg,0.842527
BART,seneca,0.00215156
onmt_pg,seneca,1.230636e-05
__REFERENCE__,abssentrw,1.24361e-05
__REFERENCE__,BART,0.09092694
__REFERENCE__,onmt_pg,0.01769348
__REFERENCE__,seneca,2.025483e-05
BART,abssentrw,0.02127092
abssentrw,onmt_pg,0.1109026
abssentrw,seneca,0.4128411
BART,onmt_pg,0.1649884
BART,seneca,0.001462176
onmt_pg,seneca,0.01473725
__REFERENCE__,abssentrw,1.352849e-07
__REFERENCE__,BART,0.03165618
__REFERENCE__,onmt_pg,0.002511422
__REFERENCE__,seneca,3.090378e-10
BART,abssentrw,0.006895066
abssentrw,onmt_pg,0.08554633
abssentrw,seneca,0.01176465
BART,onmt_pg,0.07180837
BART,seneca,4.923353e-06
onmt_pg,seneca,7.656411e-05
__REFERENCE__,abssentrw,0.0008655941
__REFERENCE__,BART,0.027736
__REFERENCE__,onmt_pg,0.09463293
__REFERENCE__,seneca,3.899938e-05
abssentrw,BART,0.09784237
onmt_pg,abssentrw,0.04482591
abssentrw,seneca,0.8809356
BART,onmt_pg,0.9813757
BART,seneca,0.003435351
onmt_pg,seneca,2.525611e-06
__REFERENCE__,abssentrw,2.415187e-09
__REFERENCE__,BART,0.06244314
__REFERENCE__,onmt_pg,0.001162914
__REFERENCE__,seneca,6.77894e-09
BART,abssentrw,0.0001008574
onmt_pg,abssentrw,0.0002144197
abssentrw,seneca,0.05761093
BART,onmt_pg,0.2813527
BART,seneca,9.122715e-06
onmt_pg,seneca,0.001247583
__REFERENCE__,abssentrw,0.0007529848
__REFERENCE__,BART,0.1734143
__REFERENCE__,onmt_pg,0.02866217
__REFERENCE__,seneca,7.868265e-06
BART,abssentrw,0.02668441
abssentrw,onmt_pg,0.145195
abssentrw,seneca,0.869901
BART,onmt_pg,0.2146488
BART,seneca,2.852985e-05
onmt_pg,seneca,8.473598e-05
__REFERENCE__,abssentrw,4.165463e-05
__REFERENCE__,BART,0.01315218
__REFERENCE__,onmt_pg,1.701446e-05
__REFERENCE__,seneca,3.029034e-05
abssentrw,BART,0.1642767
abssentrw,onmt_pg,0.5488918
abssentrw,seneca,0.125641
BART,onmt_pg,0.1475789
BART,seneca,0.01095152
onmt_pg,seneca,0.01222524
__REFERENCE__,abssentrw,0.002089273
__REFERENCE__,BART,0.07723351
__REFERENCE__,onmt_pg,0.0008570414
__REFERENCE__,seneca,1.089746e-10
BART,abssentrw,0.03948836
abssentrw,onmt_pg,0.0811442
abssentrw,seneca,0.7457842
BART,onmt_pg,0.09334352
BART,seneca,1.071512e-05
onmt_pg,seneca,1.139961e-05
__REFERENCE__,abssentrw,6.806307e-05
__REFERENCE__,BART,0.1760225
__REFERENCE__,onmt_pg,0.01410892
__REFERENCE__,seneca,1.611485e-07
BART,abssentrw,0.00901729
abssentrw,onmt_pg,0.0816524
abssentrw,seneca,0.9426853
BART,onmt_pg,0.08729539
BART,seneca,8.853759e-05
onmt_pg,seneca,0.01054739
__REFERENCE__,abssentrw,1.949934e-06
__REFERENCE__,BART,0.0008832586
__REFERENCE__,onmt_pg,0.0006364887
__REFERENCE__,seneca,1.131166e-08
BART,abssentrw,0.04701485
onmt_pg,abssentrw,0.02112209
abssentrw,seneca,0.6864079
BART,onmt_pg,0.8714897
BART,seneca,0.0003236516
onmt_pg,seneca,3.798093e-05
__REFERENCE__,abssentrw,1.404307e-06
__REFERENCE__,BART,0.009007057
__REFERENCE__,onmt_pg,6.824212e-05
__REFERENCE__,seneca,2.664982e-18
BART,abssentrw,0.002097181
onmt_pg,abssentrw,0.003071984
abssentrw,seneca,0.525094
BART,onmt_pg,0.148827
BART,seneca,5.972148e-11
onmt_pg,seneca,2.966388e-08
__REFERENCE__,abssentrw,2.564963e-05
__REFERENCE__,BART,0.01034455
__REFERENCE__,onmt_pg,0.0006900741
__REFERENCE__,seneca,0.0039558
BART,abssentrw,0.0205817
onmt_pg,abssentrw,0.01399571
abssentrw,seneca,0.06458396
BART,onmt_pg,0.6522472
BART,seneca,0.4412958
onmt_pg,seneca,0.4879184
__REFERENCE__,abssentrw,1.090032e-10
__REFERENCE__,BART,0.05880897
__REFERENCE__,onmt_pg,3.09526e-06
__REFERENCE__,seneca,3.843512e-14
BART,abssentrw,0.0001597956
onmt_pg,abssentrw,0.001052068
abssentrw,seneca,0.08176935
BART,onmt_pg,0.05809816
BART,seneca,8.207847e-05
onmt_pg,seneca,0.002276475
__REFERENCE__,abssentrw,0.04240523
__REFERENCE__,BART,4.732351e-08
__REFERENCE__,onmt_pg,0.000876374
__REFERENCE__,seneca,2.511616e-07
abssentrw,BART,0.8987451
abssentrw,onmt_pg,0.4234085
abssentrw,seneca,0.928516
onmt_pg,BART,0.03797616
BART,seneca,0.934988
onmt_pg,seneca,0.05670032
__REFERENCE__,abssentrw,1.864737e-13
__REFERENCE__,BART,0.1532638
__REFERENCE__,onmt_pg,0.001918094
__REFERENCE__,seneca,0.0002592763
BART,abssentrw,2.359752e-05
onmt_pg,abssentrw,0.002347111
abssentrw,seneca,0.137231
BART,onmt_pg,0.1129124
BART,seneca,0.03290443
onmt_pg,seneca,0.1359596
__REFERENCE__,abssentrw,0.009908978
__REFERENCE__,BART,0.3429865
__REFERENCE__,onmt_pg,6.954848e-05
__REFERENCE__,seneca,2.792341e-07
abssentrw,BART,0.08739565
abssentrw,onmt_pg,0.7569096
abssentrw,seneca,0.1005126
BART,onmt_pg,0.0143309
BART,seneca,0.0001489455
onmt_pg,seneca,0.001131191
__REFERENCE__,abssentrw,1.133575e-08
__REFERENCE__,BART,0.00284206
__REFERENCE__,onmt_pg,0.0005291068
__REFERENCE__,seneca,3.68103e-08
BART,abssentrw,0.009790543
onmt_pg,abssentrw,0.01357554
abssentrw,seneca,0.8091555
BART,onmt_pg,0.3498587
BART,seneca,1.997813e-07
onmt_pg,seneca,3.492046e-06
__REFERENCE__,abssentrw,1.675509e-06
__REFERENCE__,BART,0.3276495
__REFERENCE__,onmt_pg,0.3017052
__REFERENCE__,seneca,4.580906e-06
BART,abssentrw,2.209362e-05
onmt_pg,abssentrw,8.629212e-07
abssentrw,seneca,0.1239594
BART,onmt_pg,0.9162019
BART,seneca,3.727001e-05
onmt_pg,seneca,9.486303e-07
__REFERENCE__,abssentrw,2.224133e-06
__REFERENCE__,BART,0.04363209
__REFERENCE__,onmt_pg,0.1034234
__REFERENCE__,seneca,0.0009029362
BART,abssentrw,0.01956884
onmt_pg,abssentrw,0.005988969
abssentrw,seneca,0.1147403
BART,onmt_pg,0.752964
BART,seneca,0.04686752
onmt_pg,seneca,0.004895595
__REFERENCE__,abssentrw,1.147136e-18
__REFERENCE__,BART,0.3151145
__REFERENCE__,onmt_pg,0.1823208
__REFERENCE__,seneca,0.03817337
BART,abssentrw,0.0001699504
onmt_pg,abssentrw,7.667148e-05
seneca,abssentrw,0.03973155
BART,onmt_pg,0.6754587
BART,seneca,0.03690044
onmt_pg,seneca,0.04730844
__REFERENCE__,abssentrw,1.397948e-06
__REFERENCE__,BART,0.003807103
__REFERENCE__,onmt_pg,0.001153038
__REFERENCE__,seneca,2.318366e-05
BART,abssentrw,0.007491953
onmt_pg,abssentrw,0.001769898
abssentrw,seneca,0.4827309
BART,onmt_pg,0.7133865
BART,seneca,0.001178898
onmt_pg,seneca,0.0105336
__REFERENCE__,abssentrw,0.004901746
__REFERENCE__,BART,0.001465083
__REFERENCE__,onmt_pg,4.644327e-05
__REFERENCE__,seneca,1.773154e-05
abssentrw,BART,0.1275359
abssentrw,onmt_pg,0.2797529
abssentrw,seneca,0.6151369
BART,onmt_pg,0.1587803
BART,seneca,0.004520027
onmt_pg,seneca,0.009517041
__REFERENCE__,abssentrw,3.11203e-12
__REFERENCE__,BART,0.03387549
__REFERENCE__,onmt_pg,0.0004873893
__REFERENCE__,seneca,2.461572e-05
BART,abssentrw,3.163644e-05
onmt_pg,abssentrw,0.003166716
abssentrw,seneca,0.5060193
BART,onmt_pg,0.03889962
BART,seneca,5.212485e-05
onmt_pg,seneca,0.0004508283
__REFERENCE__,abssentrw,4.331515e-06
__REFERENCE__,BART,0.02507794
__REFERENCE__,onmt_pg,0.0001139499
__REFERENCE__,seneca,2.42594e-16
BART,abssentrw,0.001285089
onmt_pg,abssentrw,0.0009444361
abssentrw,seneca,0.8139283
BART,onmt_pg,0.07064762
BART,seneca,1.717997e-06
onmt_pg,seneca,1.776143e-05
__REFERENCE__,abssentrw,5.305563e-08
__REFERENCE__,BART,2.700422e-05
__REFERENCE__,onmt_pg,0.001594362
__REFERENCE__,seneca,6.482129e-06
abssentrw,BART,0.1371934
onmt_pg,abssentrw,0.02808054
abssentrw,seneca,0.3343517
BART,onmt_pg,0.6561954
BART,seneca,0.04777438
onmt_pg,seneca,0.001382326
__REFERENCE__,abssentrw,2.322791e-08
__REFERENCE__,BART,0.0449867
__REFERENCE__,onmt_pg,0.001972224
__REFERENCE__,seneca,0.0002596588
BART,abssentrw,0.006461392
onmt_pg,abssentrw,0.03152999
abssentrw,seneca,0.5993927
BART,onmt_pg,0.04172596
BART,seneca,0.0001408539
onmt_pg,seneca,0.004925272
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.302589e-16
__REFERENCE__,BART,0.003294152
__REFERENCE__,onmt_pg,0.001146965
__REFERENCE__,seneca,6.076038e-05
BART,abssentrw,1.689223e-06
onmt_pg,abssentrw,2.705366e-09
abssentrw,seneca,0.06043416
BART,onmt_pg,0.8227048
BART,seneca,0.000271603
onmt_pg,seneca,0.003299943
__REFERENCE__,abssentrw,4.439972e-10
__REFERENCE__,BART,0.1091062
__REFERENCE__,onmt_pg,1.646774e-07
__REFERENCE__,seneca,2.029978e-09
BART,abssentrw,2.185609e-05
onmt_pg,abssentrw,0.005132703
abssentrw,seneca,0.1398454
BART,onmt_pg,0.0006384096
BART,seneca,1.54818e-05
onmt_pg,seneca,0.009155316
__REFERENCE__,abssentrw,5.027226e-05
__REFERENCE__,BART,0.006238148
__REFERENCE__,onmt_pg,0.0004813964
__REFERENCE__,seneca,1.160305e-07
