,,p_value
BART,onmt_pg,2.150735e-05
BART,seneca,5.737516e-30
onmt_pg,seneca,8.097709e-17
__REFERENCE__,abssentrw,0.5843445
BART,__REFERENCE__,7.703181e-14
onmt_pg,__REFERENCE__,6.278565e-05
__REFERENCE__,seneca,1.000414e-05
BART,abssentrw,4.827204e-13
onmt_pg,abssentrw,2.535252e-05
abssentrw,seneca,0.0004687792
BART,onmt_pg,0.0001314381
BART,seneca,1.272721e-26
onmt_pg,seneca,5.799709e-17
__REFERENCE__,abssentrw,0.02529898
BART,__REFERENCE__,3.409219e-10
onmt_pg,__REFERENCE__,0.005917803
__REFERENCE__,seneca,6.075511e-05
BART,abssentrw,4.659358e-15
onmt_pg,abssentrw,3.675489e-06
abssentrw,seneca,0.03662263
BART,onmt_pg,2.422216e-05
BART,seneca,1.110327e-19
onmt_pg,seneca,6.871832e-14
__REFERENCE__,abssentrw,0.116316
BART,__REFERENCE__,2.728669e-10
onmt_pg,__REFERENCE__,0.0009329234
__REFERENCE__,seneca,5.094563e-06
BART,abssentrw,1.321744e-12
onmt_pg,abssentrw,5.048946e-07
abssentrw,seneca,0.009428712
BART,onmt_pg,0.0003860708
BART,seneca,5.802073e-24
onmt_pg,seneca,2.581023e-17
__REFERENCE__,abssentrw,0.1832015
BART,__REFERENCE__,5.524572e-10
onmt_pg,__REFERENCE__,0.0002953867
__REFERENCE__,seneca,2.460021e-06
BART,abssentrw,8.967114e-13
onmt_pg,abssentrw,8.100062e-07
abssentrw,seneca,0.0003501815
BART,onmt_pg,0.0005963791
BART,seneca,2.356123e-29
onmt_pg,seneca,1.207657e-15
__REFERENCE__,abssentrw,0.133548
BART,__REFERENCE__,2.846264e-08
onmt_pg,__REFERENCE__,3.36245e-05
__REFERENCE__,seneca,6.525577e-07
BART,abssentrw,1.031698e-16
onmt_pg,abssentrw,5.965331e-08
abssentrw,seneca,0.002005414
BART,onmt_pg,0.007191017
BART,seneca,1.591747e-22
onmt_pg,seneca,8.503298e-20
__REFERENCE__,abssentrw,0.2131588
BART,__REFERENCE__,1.30959e-07
onmt_pg,__REFERENCE__,0.009045673
__REFERENCE__,seneca,3.803897e-06
BART,abssentrw,4.182598e-11
onmt_pg,abssentrw,6.120694e-05
abssentrw,seneca,0.0002870076
BART,onmt_pg,0.0001450289
BART,seneca,2.176051e-20
onmt_pg,seneca,1.231005e-13
__REFERENCE__,abssentrw,0.0124972
BART,__REFERENCE__,1.899848e-12
onmt_pg,__REFERENCE__,7.637801e-06
__REFERENCE__,seneca,1.14888e-08
BART,abssentrw,8.885572e-21
onmt_pg,abssentrw,7.275083e-12
abssentrw,seneca,0.0001387131
BART,onmt_pg,0.02990706
BART,seneca,5.725987e-40
onmt_pg,seneca,2.76923e-24
__REFERENCE__,abssentrw,0.9683821
BART,__REFERENCE__,8.953481e-12
onmt_pg,__REFERENCE__,1.124717e-07
__REFERENCE__,seneca,5.943721e-05
BART,abssentrw,3.216108e-15
onmt_pg,abssentrw,1.323878e-06
abssentrw,seneca,4.914933e-05
BART,onmt_pg,0.004762923
BART,seneca,4.164327e-25
onmt_pg,seneca,2.218475e-20
__REFERENCE__,abssentrw,0.4241087
BART,__REFERENCE__,1.530938e-14
onmt_pg,__REFERENCE__,3.917784e-05
__REFERENCE__,seneca,2.527672e-07
BART,abssentrw,1.366665e-15
onmt_pg,abssentrw,6.250565e-06
abssentrw,seneca,3.888196e-06
BART,onmt_pg,0.0004542411
BART,seneca,4.497215e-33
onmt_pg,seneca,6.843545e-20
__REFERENCE__,abssentrw,0.773967
BART,__REFERENCE__,4.044542e-15
onmt_pg,__REFERENCE__,9.050138e-10
__REFERENCE__,seneca,0.0002684211
BART,abssentrw,4.203237e-13
onmt_pg,abssentrw,1.911872e-09
abssentrw,seneca,7.282189e-05
BART,onmt_pg,0.00104521
BART,seneca,2.169487e-25
onmt_pg,seneca,4.398587e-23
__REFERENCE__,abssentrw,0.02526005
BART,__REFERENCE__,3.904748e-07
onmt_pg,__REFERENCE__,0.0006997239
__REFERENCE__,seneca,1.710986e-06
BART,abssentrw,3.879396e-13
onmt_pg,abssentrw,2.974264e-08
abssentrw,seneca,0.002912448
BART,onmt_pg,0.01981782
BART,seneca,8.07226e-21
onmt_pg,seneca,1.347584e-12
__REFERENCE__,abssentrw,0.1789879
BART,__REFERENCE__,2.343238e-13
onmt_pg,__REFERENCE__,5.491421e-06
__REFERENCE__,seneca,4.891046e-06
BART,abssentrw,1.116517e-20
onmt_pg,abssentrw,7.366972e-09
abssentrw,seneca,0.0002654985
BART,onmt_pg,0.004458621
BART,seneca,1.711251e-25
onmt_pg,seneca,5.50052e-18
__REFERENCE__,abssentrw,0.008283009
BART,__REFERENCE__,5.667908e-11
onmt_pg,__REFERENCE__,5.662827e-05
__REFERENCE__,seneca,3.311418e-06
BART,abssentrw,3.493706e-22
onmt_pg,abssentrw,2.721162e-11
abssentrw,seneca,0.004709955
BART,onmt_pg,0.000508543
BART,seneca,1.284956e-29
onmt_pg,seneca,6.756226e-21
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.04676827
BART,__REFERENCE__,2.064447e-12
onmt_pg,__REFERENCE__,1.449859e-05
__REFERENCE__,seneca,7.391319e-05
BART,abssentrw,1.378256e-15
onmt_pg,abssentrw,5.629507e-09
abssentrw,seneca,0.07412793
BART,onmt_pg,0.0007221753
BART,seneca,2.682434e-24
onmt_pg,seneca,2.898353e-15
__REFERENCE__,abssentrw,0.01130909
BART,__REFERENCE__,4.842791e-14
onmt_pg,__REFERENCE__,0.01540795
__REFERENCE__,seneca,6.934422e-08
BART,abssentrw,2.669816e-20
onmt_pg,abssentrw,7.828716e-07
abssentrw,seneca,0.02116016
BART,onmt_pg,3.492392e-11
BART,seneca,1.146139e-27
onmt_pg,seneca,1.302056e-12
__REFERENCE__,abssentrw,0.0006461997
BART,__REFERENCE__,2.371104e-06
onmt_pg,__REFERENCE__,0.003000505
__REFERENCE__,seneca,1.449663e-09
BART,abssentrw,1.522444e-14
onmt_pg,abssentrw,1.931726e-10
abssentrw,seneca,0.003887096
BART,onmt_pg,0.1133431
BART,seneca,5.052326e-24
onmt_pg,seneca,4.877521e-21
__REFERENCE__,abssentrw,0.05759633
BART,__REFERENCE__,4.984768e-12
onmt_pg,__REFERENCE__,0.006493422
__REFERENCE__,seneca,2.21829e-07
BART,abssentrw,6.812524e-16
onmt_pg,abssentrw,1.219224e-06
abssentrw,seneca,0.003016927
BART,onmt_pg,6.527302e-06
BART,seneca,1.217521e-30
onmt_pg,seneca,5.184724e-17
__REFERENCE__,abssentrw,0.1571039
BART,__REFERENCE__,1.874359e-10
onmt_pg,__REFERENCE__,0.0005578644
__REFERENCE__,seneca,7.795577e-07
BART,abssentrw,1.411214e-12
onmt_pg,abssentrw,8.56104e-07
abssentrw,seneca,6.748995e-05
BART,onmt_pg,0.0001588363
BART,seneca,4.404765e-25
onmt_pg,seneca,2.834404e-15
__REFERENCE__,abssentrw,0.1805145
BART,__REFERENCE__,2.110685e-14
onmt_pg,__REFERENCE__,9.462833e-07
__REFERENCE__,seneca,5.459717e-05
BART,abssentrw,1.445559e-13
onmt_pg,abssentrw,7.891957e-08
abssentrw,seneca,0.006533845
BART,onmt_pg,0.0003863111
BART,seneca,1.903928e-26
onmt_pg,seneca,1.78327e-13
__REFERENCE__,abssentrw,0.02090528
BART,__REFERENCE__,1.848613e-08
onmt_pg,__REFERENCE__,0.0002254016
__REFERENCE__,seneca,1.381642e-13
BART,abssentrw,1.115307e-14
onmt_pg,abssentrw,3.777589e-08
abssentrw,seneca,1.566163e-06
BART,onmt_pg,0.001033939
BART,seneca,1.139591e-33
onmt_pg,seneca,4.892117e-28
__REFERENCE__,abssentrw,0.2630327
BART,__REFERENCE__,7.187423e-08
onmt_pg,__REFERENCE__,0.003925368
__REFERENCE__,seneca,3.531323e-10
BART,abssentrw,3.649622e-14
onmt_pg,abssentrw,1.265733e-05
abssentrw,seneca,1.449806e-06
BART,onmt_pg,0.0006438215
BART,seneca,2.649092e-26
onmt_pg,seneca,2.080087e-18
__REFERENCE__,abssentrw,0.6695068
BART,__REFERENCE__,1.066384e-10
onmt_pg,__REFERENCE__,2.741346e-06
__REFERENCE__,seneca,0.001718695
BART,abssentrw,1.866343e-10
onmt_pg,abssentrw,0.0001707774
abssentrw,seneca,0.0001582208
BART,onmt_pg,0.003123991
BART,seneca,2.450215e-27
onmt_pg,seneca,3.787185e-12
__REFERENCE__,abssentrw,0.7739279
BART,__REFERENCE__,1.502653e-15
onmt_pg,__REFERENCE__,8.658089e-08
__REFERENCE__,seneca,0.0002495312
BART,abssentrw,7.170368e-13
onmt_pg,abssentrw,8.301007e-06
abssentrw,seneca,0.0002566656
BART,onmt_pg,0.0001477044
BART,seneca,2.97281e-25
onmt_pg,seneca,1.465179e-17
__REFERENCE__,abssentrw,0.397434
BART,__REFERENCE__,1.058284e-12
onmt_pg,__REFERENCE__,1.608159e-05
__REFERENCE__,seneca,2.454289e-05
BART,abssentrw,1.943406e-15
onmt_pg,abssentrw,3.205625e-08
abssentrw,seneca,0.0005650674
BART,onmt_pg,2.353978e-05
BART,seneca,2.96629e-29
onmt_pg,seneca,1.695035e-15
__REFERENCE__,abssentrw,0.0002120445
BART,__REFERENCE__,1.344323e-05
onmt_pg,__REFERENCE__,0.001098507
__REFERENCE__,seneca,2.490749e-10
BART,abssentrw,6.243268e-13
onmt_pg,abssentrw,2.838604e-11
abssentrw,seneca,0.005000211
BART,onmt_pg,0.06020092
BART,seneca,1.146794e-21
onmt_pg,seneca,4.321362e-19
__REFERENCE__,abssentrw,0.9425969
BART,__REFERENCE__,7.844614e-13
onmt_pg,__REFERENCE__,1.639733e-05
__REFERENCE__,seneca,0.0003187627
BART,abssentrw,3.454935e-12
onmt_pg,abssentrw,4.71484e-06
abssentrw,seneca,0.0008137322
BART,onmt_pg,0.01067
BART,seneca,1.261506e-27
onmt_pg,seneca,4.556841e-16
__REFERENCE__,abssentrw,0.2876244
BART,__REFERENCE__,3.19321e-07
onmt_pg,__REFERENCE__,0.02496378
__REFERENCE__,seneca,2.026163e-07
BART,abssentrw,8.423608e-11
onmt_pg,abssentrw,0.0001725473
abssentrw,seneca,1.495339e-07
BART,onmt_pg,0.0002573266
BART,seneca,3.784139e-25
onmt_pg,seneca,2.646207e-15
__REFERENCE__,abssentrw,0.1006544
BART,__REFERENCE__,2.06721e-09
onmt_pg,__REFERENCE__,0.0007211028
__REFERENCE__,seneca,1.587944e-09
BART,abssentrw,1.656706e-12
onmt_pg,abssentrw,4.283221e-06
abssentrw,seneca,0.0006446714
BART,onmt_pg,0.0005950266
BART,seneca,2.481314e-31
onmt_pg,seneca,3.520457e-21
__REFERENCE__,abssentrw,0.5549688
BART,__REFERENCE__,7.801762e-18
onmt_pg,__REFERENCE__,3.055763e-06
__REFERENCE__,seneca,1.97288e-05
BART,abssentrw,1.538003e-17
onmt_pg,abssentrw,4.845071e-08
abssentrw,seneca,0.0009254957
BART,onmt_pg,1.379241e-07
BART,seneca,1.247766e-30
onmt_pg,seneca,3.060294e-20
__REFERENCE__,abssentrw,0.4526506
BART,__REFERENCE__,2.077039e-17
onmt_pg,__REFERENCE__,9.614706e-07
__REFERENCE__,seneca,6.094651e-06
BART,abssentrw,2.178857e-22
onmt_pg,abssentrw,7.220141e-12
abssentrw,seneca,0.0008515739
BART,onmt_pg,3.003641e-06
BART,seneca,1.352074e-30
onmt_pg,seneca,6.235168e-19
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.02238121
BART,__REFERENCE__,1.476064e-16
onmt_pg,__REFERENCE__,9.265586e-05
__REFERENCE__,seneca,1.603619e-09
BART,abssentrw,9.027307e-23
onmt_pg,abssentrw,4.164518e-09
abssentrw,seneca,0.003426046
BART,onmt_pg,1.185038e-05
BART,seneca,1.052935e-32
onmt_pg,seneca,4.460941e-18
__REFERENCE__,abssentrw,0.2003996
BART,__REFERENCE__,2.707929e-12
onmt_pg,__REFERENCE__,0.02244614
__REFERENCE__,seneca,4.569259e-08
BART,abssentrw,3.402136e-15
onmt_pg,abssentrw,0.000969415
abssentrw,seneca,9.275481e-05
BART,onmt_pg,4.114932e-08
BART,seneca,4.311973e-34
onmt_pg,seneca,1.402857e-15
__REFERENCE__,abssentrw,0.0007026881
BART,__REFERENCE__,3.10488e-07
onmt_pg,__REFERENCE__,0.01007067
__REFERENCE__,seneca,2.377759e-13
BART,abssentrw,6.933511e-14
onmt_pg,abssentrw,3.914728e-08
abssentrw,seneca,1.81136e-05
BART,onmt_pg,0.0005891748
BART,seneca,1.267378e-31
onmt_pg,seneca,8.518964e-29
__REFERENCE__,abssentrw,0.1921905
BART,__REFERENCE__,2.75776e-19
onmt_pg,__REFERENCE__,2.085349e-05
__REFERENCE__,seneca,7.474934e-08
BART,abssentrw,1.626546e-15
onmt_pg,abssentrw,2.275768e-05
abssentrw,seneca,0.0007964731
BART,onmt_pg,1.113269e-06
BART,seneca,9.590604e-35
onmt_pg,seneca,1.034884e-19
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.6307723
BART,__REFERENCE__,1.017293e-16
onmt_pg,__REFERENCE__,0.0009220532
__REFERENCE__,seneca,1.058457e-07
BART,abssentrw,6.284116e-13
onmt_pg,abssentrw,0.0134294
abssentrw,seneca,9.142907e-07
BART,onmt_pg,7.411571e-08
BART,seneca,8.541364e-41
onmt_pg,seneca,4.558642e-18
__REFERENCE__,abssentrw,0.06389508
BART,__REFERENCE__,1.962831e-11
onmt_pg,__REFERENCE__,0.0008147832
__REFERENCE__,seneca,5.424265e-09
BART,abssentrw,9.683121e-19
onmt_pg,abssentrw,2.125792e-07
abssentrw,seneca,1.736782e-05
BART,onmt_pg,1.164273e-05
BART,seneca,6.946721e-35
onmt_pg,seneca,4.67068e-22
__REFERENCE__,abssentrw,0.07347209
BART,__REFERENCE__,1.890468e-08
__REFERENCE__,onmt_pg,0.06974386
__REFERENCE__,seneca,9.140372e-15
BART,abssentrw,4.6851e-10
onmt_pg,abssentrw,2.246702e-05
abssentrw,seneca,4.377226e-07
BART,onmt_pg,3.876774e-05
BART,seneca,5.292029e-32
onmt_pg,seneca,4.617427e-20
__REFERENCE__,abssentrw,0.01678866
BART,__REFERENCE__,3.15061e-09
onmt_pg,__REFERENCE__,0.005157888
__REFERENCE__,seneca,9.070271e-13
BART,abssentrw,5.906491e-18
onmt_pg,abssentrw,1.166864e-05
abssentrw,seneca,2.710192e-06
BART,onmt_pg,0.002182224
BART,seneca,2.278126e-34
onmt_pg,seneca,9.871552e-19
__REFERENCE__,abssentrw,0.933494
BART,__REFERENCE__,8.319612e-12
onmt_pg,__REFERENCE__,6.495337e-06
__REFERENCE__,seneca,2.11453e-10
BART,abssentrw,3.214133e-10
onmt_pg,abssentrw,6.883018e-05
abssentrw,seneca,3.599132e-10
BART,onmt_pg,0.0002032504
BART,seneca,3.057252e-31
onmt_pg,seneca,2.714625e-27
__REFERENCE__,abssentrw,0.3614579
BART,__REFERENCE__,2.902841e-13
onmt_pg,__REFERENCE__,3.945128e-05
__REFERENCE__,seneca,5.779281e-06
BART,abssentrw,4.156153e-13
onmt_pg,abssentrw,4.972981e-06
abssentrw,seneca,0.0002332173
BART,onmt_pg,0.0002292475
BART,seneca,4.506818e-30
onmt_pg,seneca,2.05281e-14
__REFERENCE__,abssentrw,0.9445404
BART,__REFERENCE__,2.514497e-09
onmt_pg,__REFERENCE__,9.73285e-05
__REFERENCE__,seneca,2.462163e-07
BART,abssentrw,1.475986e-12
onmt_pg,abssentrw,2.305897e-05
abssentrw,seneca,4.780192e-08
BART,onmt_pg,0.0007513337
BART,seneca,1.890273e-26
onmt_pg,seneca,1.879893e-20
__REFERENCE__,abssentrw,0.3737221
BART,__REFERENCE__,5.895714e-14
onmt_pg,__REFERENCE__,6.078408e-06
__REFERENCE__,seneca,3.112658e-06
BART,abssentrw,2.252812e-13
onmt_pg,abssentrw,7.269306e-10
abssentrw,seneca,9.242655e-05
BART,onmt_pg,0.0009411492
BART,seneca,6.4332e-31
onmt_pg,seneca,1.764804e-20
__REFERENCE__,abssentrw,0.5392549
BART,__REFERENCE__,1.343748e-07
onmt_pg,__REFERENCE__,0.02144161
__REFERENCE__,seneca,2.721284e-06
BART,abssentrw,1.190014e-08
onmt_pg,abssentrw,0.003402044
abssentrw,seneca,0.0001197152
BART,onmt_pg,0.0004830422
BART,seneca,3.548509e-18
onmt_pg,seneca,2.796901e-12
__REFERENCE__,abssentrw,0.3598843
BART,__REFERENCE__,2.502864e-11
onmt_pg,__REFERENCE__,3.367339e-07
__REFERENCE__,seneca,1.764018e-12
BART,abssentrw,1.580109e-13
onmt_pg,abssentrw,5.580519e-09
abssentrw,seneca,1.031991e-09
BART,onmt_pg,0.0004885624
BART,seneca,8.230933e-41
onmt_pg,seneca,4.509907e-35
__REFERENCE__,abssentrw,0.1152376
BART,__REFERENCE__,3.359946e-12
onmt_pg,__REFERENCE__,3.853366e-05
__REFERENCE__,seneca,1.429681e-08
BART,abssentrw,5.902374e-14
onmt_pg,abssentrw,1.033451e-08
abssentrw,seneca,0.000550116
BART,onmt_pg,0.003561588
BART,seneca,8.647686e-31
onmt_pg,seneca,1.376855e-22
__REFERENCE__,abssentrw,0.1413372
BART,__REFERENCE__,9.489416e-15
onmt_pg,__REFERENCE__,0.001055759
__REFERENCE__,seneca,8.296993e-07
BART,abssentrw,1.114327e-21
onmt_pg,abssentrw,2.997507e-06
abssentrw,seneca,0.0002967372
BART,onmt_pg,6.436844e-08
BART,seneca,4.426887e-30
onmt_pg,seneca,8.606602e-19
__REFERENCE__,abssentrw,0.6423845
BART,__REFERENCE__,4.586633e-23
onmt_pg,__REFERENCE__,2.981843e-09
__REFERENCE__,seneca,9.313861e-06
BART,abssentrw,8.865075e-21
onmt_pg,abssentrw,1.333748e-06
abssentrw,seneca,1.834095e-05
BART,onmt_pg,9.823173e-08
BART,seneca,1.609796e-36
onmt_pg,seneca,1.01131e-18
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.7258726
BART,__REFERENCE__,8.140074e-14
onmt_pg,__REFERENCE__,6.88332e-06
__REFERENCE__,seneca,9.659907e-06
BART,abssentrw,2.730955e-11
onmt_pg,abssentrw,3.050511e-05
abssentrw,seneca,0.0003815849
BART,onmt_pg,0.001220742
BART,seneca,2.205743e-33
onmt_pg,seneca,2.588646e-21
__REFERENCE__,abssentrw,0.005758175
BART,__REFERENCE__,8.904944e-08
__REFERENCE__,onmt_pg,0.06083238
__REFERENCE__,seneca,1.515036e-10
BART,abssentrw,2.747918e-19
onmt_pg,abssentrw,9.319182e-08
abssentrw,seneca,1.503125e-06
BART,onmt_pg,1.304077e-05
BART,seneca,5.445059e-32
onmt_pg,seneca,1.057981e-18
__REFERENCE__,abssentrw,0.07743928
BART,__REFERENCE__,3.923322e-08
__REFERENCE__,onmt_pg,0.1920371
__REFERENCE__,seneca,4.111505e-14
BART,abssentrw,1.866932e-14
onmt_pg,abssentrw,0.000607471
abssentrw,seneca,2.670812e-09
BART,onmt_pg,5.104725e-06
BART,seneca,1.653954e-37
onmt_pg,seneca,5.222149e-19
__REFERENCE__,abssentrw,0.03719052
BART,__REFERENCE__,1.142125e-09
onmt_pg,__REFERENCE__,2.951509e-05
__REFERENCE__,seneca,1.214128e-08
BART,abssentrw,2.035452e-13
onmt_pg,abssentrw,3.746192e-09
abssentrw,seneca,0.0004636789
BART,onmt_pg,0.01447601
BART,seneca,3.766448e-26
onmt_pg,seneca,9.593122e-19
__REFERENCE__,abssentrw,0.6716548
BART,__REFERENCE__,8.269817e-10
onmt_pg,__REFERENCE__,3.473532e-06
__REFERENCE__,seneca,9.166904e-07
BART,abssentrw,8.386114e-08
onmt_pg,abssentrw,5.853471e-05
abssentrw,seneca,1.473467e-06
BART,onmt_pg,0.04139768
BART,seneca,8.920219e-25
onmt_pg,seneca,8.540713e-16
__REFERENCE__,abssentrw,0.1730169
BART,__REFERENCE__,8.355554e-10
onmt_pg,__REFERENCE__,0.01413728
__REFERENCE__,seneca,4.886752e-16
BART,abssentrw,8.333313e-12
onmt_pg,abssentrw,0.0005697201
abssentrw,seneca,1.458189e-08
BART,onmt_pg,2.562473e-06
BART,seneca,1.424249e-41
onmt_pg,seneca,1.257378e-23
__REFERENCE__,abssentrw,0.6268776
BART,__REFERENCE__,3.437094e-10
onmt_pg,__REFERENCE__,0.0007249414
__REFERENCE__,seneca,6.653809e-08
BART,abssentrw,2.279497e-11
onmt_pg,abssentrw,3.557148e-06
abssentrw,seneca,1.409842e-06
BART,onmt_pg,0.0004979643
BART,seneca,9.411663e-29
onmt_pg,seneca,5.815915e-18
__REFERENCE__,abssentrw,0.397734
BART,__REFERENCE__,2.850334e-10
onmt_pg,__REFERENCE__,0.0117485
__REFERENCE__,seneca,4.477014e-06
BART,abssentrw,1.102421e-09
onmt_pg,abssentrw,0.0007819892
abssentrw,seneca,0.0007938843
BART,onmt_pg,4.290166e-05
BART,seneca,1.154376e-23
onmt_pg,seneca,4.538195e-15
__REFERENCE__,abssentrw,0.05020879
BART,__REFERENCE__,2.856984e-16
onmt_pg,__REFERENCE__,2.524934e-07
__REFERENCE__,seneca,1.931417e-05
BART,abssentrw,4.143562e-09
onmt_pg,abssentrw,0.01484268
abssentrw,seneca,6.547988e-08
BART,onmt_pg,8.281841e-06
BART,seneca,1.081356e-28
onmt_pg,seneca,3.594156e-16
__REFERENCE__,abssentrw,0.4495588
BART,__REFERENCE__,8.362607e-10
onmt_pg,__REFERENCE__,0.0003210156
__REFERENCE__,seneca,9.263384e-08
BART,abssentrw,1.844287e-13
onmt_pg,abssentrw,2.654833e-06
abssentrw,seneca,3.008826e-07
BART,onmt_pg,0.001197548
BART,seneca,2.924982e-30
onmt_pg,seneca,8.00706e-23
__REFERENCE__,abssentrw,0.05541986
