,,p_value
BART,onmt_pg,0.0003950341
BART,seneca,1.054885e-33
onmt_pg,seneca,5.102945e-20
__REFERENCE__,abssentrw,0.06123299
BART,__REFERENCE__,4.234155e-10
onmt_pg,__REFERENCE__,1.571773e-05
__REFERENCE__,seneca,4.188997e-15
BART,abssentrw,8.130541e-15
onmt_pg,abssentrw,6.881231e-09
abssentrw,seneca,3.746969e-07
BART,onmt_pg,0.005433383
BART,seneca,9.059203e-50
onmt_pg,seneca,1.136631e-30
__REFERENCE__,abssentrw,0.8432518
BART,__REFERENCE__,4.264454e-19
onmt_pg,__REFERENCE__,6.468723e-06
__REFERENCE__,seneca,4.778239e-05
BART,abssentrw,7.344253e-17
onmt_pg,abssentrw,2.901798e-06
abssentrw,seneca,0.0008830686
BART,onmt_pg,3.427106e-06
BART,seneca,3.466329e-36
onmt_pg,seneca,7.408237e-13
__REFERENCE__,abssentrw,0.0800641
BART,__REFERENCE__,1.631545e-13
onmt_pg,__REFERENCE__,0.0003396266
__REFERENCE__,seneca,1.048581e-11
BART,abssentrw,1.295204e-27
onmt_pg,abssentrw,6.225383e-09
abssentrw,seneca,2.206795e-05
BART,onmt_pg,1.610232e-06
BART,seneca,7.109592e-44
onmt_pg,seneca,8.031056e-22
__REFERENCE__,abssentrw,0.006310741
BART,__REFERENCE__,1.00576e-14
onmt_pg,__REFERENCE__,0.0005519403
__REFERENCE__,seneca,1.231475e-07
BART,abssentrw,1.090765e-26
onmt_pg,abssentrw,4.174909e-11
abssentrw,seneca,0.00543437
BART,onmt_pg,1.655074e-05
BART,seneca,2.104562e-33
onmt_pg,seneca,4.57456e-13
__REFERENCE__,abssentrw,0.2739861
BART,__REFERENCE__,3.591152e-16
onmt_pg,__REFERENCE__,5.132778e-08
__REFERENCE__,seneca,6.061481e-13
BART,abssentrw,4.17285e-21
onmt_pg,abssentrw,1.091002e-11
abssentrw,seneca,3.175645e-08
BART,onmt_pg,0.003710158
BART,seneca,5.59707e-45
onmt_pg,seneca,2.324644e-30
__REFERENCE__,abssentrw,0.06580356
BART,__REFERENCE__,5.084016e-12
onmt_pg,__REFERENCE__,0.0001659116
__REFERENCE__,seneca,9.328987e-10
BART,abssentrw,1.003568e-14
onmt_pg,abssentrw,1.250503e-06
abssentrw,seneca,0.0001812831
BART,onmt_pg,0.002423112
BART,seneca,1.970322e-39
onmt_pg,seneca,6.601149e-21
__REFERENCE__,abssentrw,0.01876575
BART,__REFERENCE__,8.338836e-15
onmt_pg,__REFERENCE__,2.255923e-05
__REFERENCE__,seneca,2.433764e-07
BART,abssentrw,1.845095e-21
onmt_pg,abssentrw,3.196741e-11
abssentrw,seneca,0.006442154
BART,onmt_pg,0.0001551943
BART,seneca,6.075425e-36
onmt_pg,seneca,1.457921e-15
__REFERENCE__,abssentrw,0.7262346
BART,__REFERENCE__,2.747906e-16
onmt_pg,__REFERENCE__,1.734608e-05
__REFERENCE__,seneca,2.685859e-12
BART,abssentrw,1.59378e-17
onmt_pg,abssentrw,1.065317e-07
abssentrw,seneca,1.683031e-07
BART,onmt_pg,6.546216e-06
BART,seneca,2.197605e-48
onmt_pg,seneca,6.515535e-24
__REFERENCE__,abssentrw,0.33288
BART,__REFERENCE__,1.233332e-16
onmt_pg,__REFERENCE__,1.693012e-06
__REFERENCE__,seneca,1.107633e-07
BART,abssentrw,7.2132e-17
onmt_pg,abssentrw,1.499975e-08
abssentrw,seneca,0.0001426777
BART,onmt_pg,0.0001285528
BART,seneca,1.056378e-43
onmt_pg,seneca,1.416581e-17
__REFERENCE__,abssentrw,0.01236387
BART,__REFERENCE__,2.162765e-10
onmt_pg,__REFERENCE__,0.01319843
__REFERENCE__,seneca,5.156933e-10
BART,abssentrw,1.647651e-14
onmt_pg,abssentrw,3.098892e-07
abssentrw,seneca,0.001804738
BART,onmt_pg,0.0007564516
BART,seneca,1.275369e-29
onmt_pg,seneca,1.558463e-14
__REFERENCE__,abssentrw,0.1587684
BART,__REFERENCE__,2.235548e-14
onmt_pg,__REFERENCE__,4.79811e-06
__REFERENCE__,seneca,5.185678e-09
BART,abssentrw,2.86379e-16
onmt_pg,abssentrw,4.420028e-08
abssentrw,seneca,3.762459e-05
BART,onmt_pg,0.01558817
BART,seneca,3.951354e-36
onmt_pg,seneca,1.775877e-29
__REFERENCE__,abssentrw,0.00922685
BART,__REFERENCE__,1.51989e-12
onmt_pg,__REFERENCE__,4.354545e-06
__REFERENCE__,seneca,3.858896e-06
BART,abssentrw,7.079719e-18
onmt_pg,abssentrw,9.037734e-12
abssentrw,seneca,0.04080938
BART,onmt_pg,0.002400845
BART,seneca,5.071909e-27
onmt_pg,seneca,5.038777e-15
__REFERENCE__,abssentrw,0.2665263
BART,__REFERENCE__,2.368494e-16
onmt_pg,__REFERENCE__,0.0002555772
__REFERENCE__,seneca,1.741371e-06
BART,abssentrw,1.554329e-17
onmt_pg,abssentrw,7.027936e-07
abssentrw,seneca,0.002401973
BART,onmt_pg,4.938397e-07
BART,seneca,2.840627e-38
onmt_pg,seneca,4.711337e-16
__REFERENCE__,abssentrw,0.1708776
BART,__REFERENCE__,2.540213e-15
onmt_pg,__REFERENCE__,1.709661e-05
__REFERENCE__,seneca,2.888286e-06
BART,abssentrw,1.431463e-15
onmt_pg,abssentrw,7.988663e-09
abssentrw,seneca,0.002737566
BART,onmt_pg,0.0007688562
BART,seneca,1.232777e-28
onmt_pg,seneca,7.833898e-19
__REFERENCE__,abssentrw,0.05381446
BART,__REFERENCE__,1.609562e-10
onmt_pg,__REFERENCE__,0.004510312
__REFERENCE__,seneca,1.699438e-11
BART,abssentrw,8.484662e-12
onmt_pg,abssentrw,6.745068e-06
abssentrw,seneca,0.0008711538
BART,onmt_pg,2.372804e-05
BART,seneca,8.269941e-47
onmt_pg,seneca,2.24846e-21
__REFERENCE__,abssentrw,0.9067569
BART,__REFERENCE__,3.210837e-20
onmt_pg,__REFERENCE__,1.637963e-08
__REFERENCE__,seneca,1.664461e-08
BART,abssentrw,2.29043e-17
onmt_pg,abssentrw,3.157368e-07
abssentrw,seneca,2.343541e-07
BART,onmt_pg,0.0002745537
BART,seneca,4.831659e-45
onmt_pg,seneca,7.691802e-34
__REFERENCE__,abssentrw,0.00428441
BART,__REFERENCE__,3.488856e-09
onmt_pg,__REFERENCE__,0.01290106
__REFERENCE__,seneca,8.145261e-13
BART,abssentrw,1.312709e-13
onmt_pg,abssentrw,6.166366e-07
abssentrw,seneca,0.0005939004
BART,onmt_pg,0.003956672
BART,seneca,9.384988e-41
onmt_pg,seneca,4.146483e-15
__REFERENCE__,abssentrw,0.06626219
BART,__REFERENCE__,3.745748e-12
onmt_pg,__REFERENCE__,0.002396139
__REFERENCE__,seneca,5.621843e-09
BART,abssentrw,1.697805e-17
onmt_pg,abssentrw,3.915159e-05
abssentrw,seneca,0.00081814
BART,onmt_pg,2.691585e-05
BART,seneca,5.398704e-35
onmt_pg,seneca,4.956399e-18
__REFERENCE__,abssentrw,0.01968289
BART,__REFERENCE__,4.62016e-11
onmt_pg,__REFERENCE__,0.0239273
__REFERENCE__,seneca,7.633628e-11
BART,abssentrw,5.575849e-20
onmt_pg,abssentrw,5.857436e-06
abssentrw,seneca,1.852334e-05
BART,onmt_pg,6.393685e-05
BART,seneca,1.619545e-42
onmt_pg,seneca,2.761569e-16
__REFERENCE__,abssentrw,0.01290687
BART,__REFERENCE__,1.831822e-13
onmt_pg,__REFERENCE__,0.002964778
__REFERENCE__,seneca,6.25603e-12
BART,abssentrw,2.721242e-16
onmt_pg,abssentrw,8.993515e-09
abssentrw,seneca,3.783347e-05
BART,onmt_pg,2.568486e-05
BART,seneca,3.50388e-40
onmt_pg,seneca,2.423599e-20
__REFERENCE__,abssentrw,0.0415438
BART,__REFERENCE__,2.233478e-18
onmt_pg,__REFERENCE__,0.0001306111
__REFERENCE__,seneca,8.028751e-06
BART,abssentrw,7.590897e-24
onmt_pg,abssentrw,1.706739e-09
abssentrw,seneca,0.03058537
BART,onmt_pg,2.713807e-06
BART,seneca,3.914124e-41
onmt_pg,seneca,4.204122e-14
__REFERENCE__,abssentrw,0.3627125
BART,__REFERENCE__,1.323478e-16
onmt_pg,__REFERENCE__,1.253024e-05
__REFERENCE__,seneca,3.459727e-10
BART,abssentrw,2.596427e-17
onmt_pg,abssentrw,1.055029e-07
abssentrw,seneca,2.452444e-07
BART,onmt_pg,0.0001108821
BART,seneca,9.703413e-48
onmt_pg,seneca,4.472354e-21
__REFERENCE__,abssentrw,0.5025768
BART,__REFERENCE__,3.043664e-15
onmt_pg,__REFERENCE__,1.99903e-08
__REFERENCE__,seneca,5.033909e-05
BART,abssentrw,2.582157e-16
onmt_pg,abssentrw,1.10419e-11
abssentrw,seneca,0.0009601282
BART,onmt_pg,0.0157074
BART,seneca,5.655545e-36
onmt_pg,seneca,5.091935e-23
__REFERENCE__,abssentrw,0.0967654
BART,__REFERENCE__,1.046693e-11
onmt_pg,__REFERENCE__,2.003507e-05
__REFERENCE__,seneca,6.781052e-09
BART,abssentrw,4.29111e-15
onmt_pg,abssentrw,5.435737e-12
abssentrw,seneca,0.0002078963
BART,onmt_pg,0.01761148
BART,seneca,1.21336e-34
onmt_pg,seneca,1.165781e-18
__REFERENCE__,abssentrw,0.03241317
BART,__REFERENCE__,2.350284e-22
onmt_pg,__REFERENCE__,0.0001105272
__REFERENCE__,seneca,1.805484e-11
BART,abssentrw,5.17485e-28
onmt_pg,abssentrw,1.116339e-08
abssentrw,seneca,0.0002406566
BART,onmt_pg,6.694888e-10
BART,seneca,1.621106e-50
onmt_pg,seneca,1.579002e-22
__REFERENCE__,abssentrw,0.02539563
BART,__REFERENCE__,4.537485e-17
onmt_pg,__REFERENCE__,9.491817e-06
__REFERENCE__,seneca,2.055104e-09
BART,abssentrw,2.24931e-27
onmt_pg,abssentrw,9.724128e-14
abssentrw,seneca,0.0004498707
BART,onmt_pg,6.3306e-05
BART,seneca,2.806402e-43
onmt_pg,seneca,1.355509e-18
__REFERENCE__,abssentrw,0.6792005
BART,__REFERENCE__,8.725178e-13
onmt_pg,__REFERENCE__,8.171296e-05
__REFERENCE__,seneca,2.384401e-07
BART,abssentrw,1.095321e-13
onmt_pg,abssentrw,3.474364e-05
abssentrw,seneca,1.052107e-05
BART,onmt_pg,0.0002660115
BART,seneca,9.792812e-40
onmt_pg,seneca,9.005091e-15
__REFERENCE__,abssentrw,0.7542586
BART,__REFERENCE__,4.063374e-17
onmt_pg,__REFERENCE__,7.93807e-07
__REFERENCE__,seneca,1.645728e-09
BART,abssentrw,2.709787e-14
onmt_pg,abssentrw,1.081358e-06
abssentrw,seneca,8.592897e-06
BART,onmt_pg,0.0001494438
BART,seneca,1.954887e-38
onmt_pg,seneca,4.724939e-20
__REFERENCE__,abssentrw,0.000683184
BART,__REFERENCE__,1.057765e-14
onmt_pg,__REFERENCE__,0.006950419
__REFERENCE__,seneca,1.788471e-09
BART,abssentrw,1.219942e-29
onmt_pg,abssentrw,3.915734e-11
abssentrw,seneca,0.009694748
BART,onmt_pg,3.314004e-07
BART,seneca,4.026034e-40
onmt_pg,seneca,3.333976e-17
__REFERENCE__,abssentrw,0.01502047
BART,__REFERENCE__,1.059542e-14
onmt_pg,__REFERENCE__,4.653473e-08
__REFERENCE__,seneca,2.35026e-07
BART,abssentrw,2.904668e-19
onmt_pg,abssentrw,1.845077e-12
abssentrw,seneca,0.007982393
BART,onmt_pg,0.004024772
BART,seneca,7.298527e-32
onmt_pg,seneca,1.625012e-20
__REFERENCE__,abssentrw,0.03632499
BART,__REFERENCE__,5.729438e-09
onmt_pg,__REFERENCE__,3.939902e-06
__REFERENCE__,seneca,2.302674e-16
BART,abssentrw,3.275079e-10
onmt_pg,abssentrw,1.292156e-11
abssentrw,seneca,5.170425e-08
BART,onmt_pg,0.1157138
BART,seneca,5.371106e-45
onmt_pg,seneca,1.689738e-31
__REFERENCE__,abssentrw,0.2980648
BART,__REFERENCE__,7.706694e-20
onmt_pg,__REFERENCE__,3.916208e-08
__REFERENCE__,seneca,2.652481e-07
BART,abssentrw,8.739648e-20
onmt_pg,abssentrw,3.495248e-09
abssentrw,seneca,0.0001193671
BART,onmt_pg,0.0004363785
BART,seneca,3.12287e-40
onmt_pg,seneca,1.292204e-21
__REFERENCE__,abssentrw,0.8308645
BART,__REFERENCE__,4.150785e-23
onmt_pg,__REFERENCE__,1.571484e-06
__REFERENCE__,seneca,0.0001451275
BART,abssentrw,8.543892e-21
onmt_pg,abssentrw,4.377528e-06
abssentrw,seneca,0.0009370359
BART,onmt_pg,1.035849e-06
BART,seneca,2.248613e-37
onmt_pg,seneca,2.263038e-11
__REFERENCE__,abssentrw,0.04701463
BART,__REFERENCE__,1.108445e-10
onmt_pg,__REFERENCE__,0.002059653
__REFERENCE__,seneca,4.381666e-13
BART,abssentrw,3.154122e-19
onmt_pg,abssentrw,5.03134e-08
abssentrw,seneca,1.404166e-07
BART,onmt_pg,0.001450655
BART,seneca,2.374128e-41
onmt_pg,seneca,7.47117e-29
__REFERENCE__,abssentrw,0.1386276
BART,__REFERENCE__,2.136878e-12
onmt_pg,__REFERENCE__,0.001247003
__REFERENCE__,seneca,1.935892e-07
BART,abssentrw,1.319763e-15
onmt_pg,abssentrw,2.797427e-06
abssentrw,seneca,5.575368e-05
BART,onmt_pg,3.344879e-05
BART,seneca,2.328278e-35
onmt_pg,seneca,4.549895e-20
__REFERENCE__,abssentrw,0.800038
BART,__REFERENCE__,1.472859e-11
onmt_pg,__REFERENCE__,4.081095e-06
__REFERENCE__,seneca,9.15068e-10
BART,abssentrw,2.648091e-12
onmt_pg,abssentrw,7.930447e-07
abssentrw,seneca,3.364871e-08
BART,onmt_pg,0.005551672
BART,seneca,1.180916e-42
onmt_pg,seneca,4.141034e-23
__REFERENCE__,abssentrw,0.3522367
BART,__REFERENCE__,1.754092e-13
onmt_pg,__REFERENCE__,4.847043e-06
__REFERENCE__,seneca,7.537073e-10
BART,abssentrw,1.22093e-09
onmt_pg,abssentrw,0.0006361159
abssentrw,seneca,5.412452e-09
BART,onmt_pg,0.0005955465
BART,seneca,2.816294e-37
onmt_pg,seneca,4.084546e-21
__REFERENCE__,abssentrw,0.02179458
BART,__REFERENCE__,2.22042e-11
onmt_pg,__REFERENCE__,0.0003355425
__REFERENCE__,seneca,4.351199e-07
BART,abssentrw,2.209074e-17
onmt_pg,abssentrw,2.198274e-08
abssentrw,seneca,0.001084297
BART,onmt_pg,4.100296e-05
BART,seneca,4.241706e-41
onmt_pg,seneca,5.492935e-21
__REFERENCE__,abssentrw,0.6626709
BART,__REFERENCE__,6.385227e-17
onmt_pg,__REFERENCE__,6.083466e-06
__REFERENCE__,seneca,7.734906e-08
BART,abssentrw,1.894373e-16
onmt_pg,abssentrw,8.543941e-07
abssentrw,seneca,6.920894e-07
BART,onmt_pg,7.637438e-05
BART,seneca,8.67711e-37
onmt_pg,seneca,1.95709e-22
__REFERENCE__,abssentrw,0.001334986
BART,__REFERENCE__,3.87341e-08
onmt_pg,__REFERENCE__,0.01301175
__REFERENCE__,seneca,2.34733e-11
BART,abssentrw,2.010998e-15
onmt_pg,abssentrw,2.113408e-09
abssentrw,seneca,0.002695531
BART,onmt_pg,0.006700743
BART,seneca,1.245718e-31
onmt_pg,seneca,1.005575e-17
__REFERENCE__,abssentrw,0.0004290203
BART,__REFERENCE__,6.833873e-15
onmt_pg,__REFERENCE__,0.0004061222
__REFERENCE__,seneca,9.19164e-09
BART,abssentrw,1.567244e-26
onmt_pg,abssentrw,5.04528e-11
abssentrw,seneca,0.03294106
BART,onmt_pg,5.367292e-05
BART,seneca,1.01878e-36
onmt_pg,seneca,5.069817e-16
__REFERENCE__,abssentrw,0.3907673
BART,__REFERENCE__,4.604002e-19
onmt_pg,__REFERENCE__,6.87866e-08
__REFERENCE__,seneca,7.223996e-08
BART,abssentrw,5.891659e-18
onmt_pg,abssentrw,1.171558e-09
abssentrw,seneca,2.333726e-05
BART,onmt_pg,0.0006986521
BART,seneca,1.131509e-34
onmt_pg,seneca,4.974474e-16
__REFERENCE__,abssentrw,0.113904
BART,__REFERENCE__,6.878422e-12
onmt_pg,__REFERENCE__,0.003117363
__REFERENCE__,seneca,1.305683e-09
BART,abssentrw,1.857723e-22
onmt_pg,abssentrw,8.120889e-08
abssentrw,seneca,2.887226e-08
BART,onmt_pg,9.992634e-07
BART,seneca,3.013448e-52
onmt_pg,seneca,2.242827e-24
__REFERENCE__,abssentrw,0.01401932
BART,__REFERENCE__,9.608036e-11
onmt_pg,__REFERENCE__,0.009302284
__REFERENCE__,seneca,4.039168e-14
BART,abssentrw,5.859215e-18
onmt_pg,abssentrw,1.095683e-05
abssentrw,seneca,0.0002004537
BART,onmt_pg,6.693967e-06
BART,seneca,1.925823e-43
onmt_pg,seneca,7.535924e-25
__REFERENCE__,abssentrw,0.7909566
BART,__REFERENCE__,1.138302e-14
onmt_pg,__REFERENCE__,9.628591e-06
__REFERENCE__,seneca,9.429224e-09
BART,abssentrw,2.197059e-13
onmt_pg,abssentrw,4.729891e-06
abssentrw,seneca,1.106046e-05
BART,onmt_pg,0.0001474187
BART,seneca,1.67577e-36
onmt_pg,seneca,3.055937e-19
__REFERENCE__,abssentrw,0.7477788
BART,__REFERENCE__,1.80324e-13
onmt_pg,__REFERENCE__,1.556074e-06
__REFERENCE__,seneca,7.842297e-06
BART,abssentrw,2.716057e-14
onmt_pg,abssentrw,1.510253e-05
abssentrw,seneca,5.720874e-05
BART,onmt_pg,0.0004255236
BART,seneca,3.121695e-39
onmt_pg,seneca,2.141402e-20
__REFERENCE__,abssentrw,0.7588068
BART,__REFERENCE__,9.291056e-13
onmt_pg,__REFERENCE__,1.809296e-06
__REFERENCE__,seneca,5.83846e-07
BART,abssentrw,8.267059e-12
onmt_pg,abssentrw,5.30085e-06
abssentrw,seneca,8.028332e-06
BART,onmt_pg,0.00286197
BART,seneca,4.48887e-33
onmt_pg,seneca,1.989957e-18
__REFERENCE__,abssentrw,0.1981592
BART,__REFERENCE__,2.896583e-18
onmt_pg,__REFERENCE__,0.0002190265
__REFERENCE__,seneca,1.273345e-07
BART,abssentrw,3.083558e-17
onmt_pg,abssentrw,1.415801e-05
abssentrw,seneca,0.00119603
BART,onmt_pg,1.291076e-06
BART,seneca,4.748349e-39
onmt_pg,seneca,2.276367e-20
__REFERENCE__,abssentrw,0.6718684
BART,__REFERENCE__,1.449799e-14
onmt_pg,__REFERENCE__,3.659006e-09
__REFERENCE__,seneca,4.96549e-06
BART,abssentrw,2.29394e-13
onmt_pg,abssentrw,5.377968e-07
abssentrw,seneca,4.038587e-07
BART,onmt_pg,0.02966811
BART,seneca,8.525141e-36
onmt_pg,seneca,1.566768e-19
__REFERENCE__,abssentrw,0.6221898
BART,__REFERENCE__,1.052763e-09
onmt_pg,__REFERENCE__,0.0004389357
__REFERENCE__,seneca,6.22266e-10
BART,abssentrw,3.595797e-09
onmt_pg,abssentrw,3.547241e-05
abssentrw,seneca,4.302191e-06
BART,onmt_pg,0.0008571783
BART,seneca,9.501981e-43
onmt_pg,seneca,4.681042e-22
__REFERENCE__,abssentrw,0.9334107
BART,__REFERENCE__,2.012419e-16
onmt_pg,__REFERENCE__,5.365443e-06
__REFERENCE__,seneca,2.127788e-12
BART,abssentrw,5.915006e-12
onmt_pg,abssentrw,0.0001589664
abssentrw,seneca,1.256587e-07
BART,onmt_pg,4.557307e-05
BART,seneca,5.312644e-38
onmt_pg,seneca,4.641773e-25
__REFERENCE__,abssentrw,0.1881502
BART,__REFERENCE__,4.758406e-09
onmt_pg,__REFERENCE__,4.11515e-05
__REFERENCE__,seneca,3.086989e-09
BART,abssentrw,1.830335e-12
onmt_pg,abssentrw,1.536182e-06
abssentrw,seneca,2.348243e-05
BART,onmt_pg,0.009608287
BART,seneca,1.576925e-37
onmt_pg,seneca,2.295856e-20
__REFERENCE__,abssentrw,0.849968
BART,__REFERENCE__,4.250968e-10
onmt_pg,__REFERENCE__,1.730924e-05
__REFERENCE__,seneca,3.291859e-13
BART,abssentrw,7.248624e-11
onmt_pg,abssentrw,1.986717e-06
abssentrw,seneca,7.396934e-10
BART,onmt_pg,0.02182301
BART,seneca,1.385035e-40
onmt_pg,seneca,9.176458e-30
