,,p_value
onmt_pg,abssentrw,5.506453e-05
abssentrw,seneca,0.6185246
BART,onmt_pg,0.2691472
BART,seneca,3.025014e-05
onmt_pg,seneca,0.0005047305
__REFERENCE__,abssentrw,3.365378e-12
__REFERENCE__,BART,0.3119914
__REFERENCE__,onmt_pg,0.001876224
__REFERENCE__,seneca,8.915862e-07
BART,abssentrw,6.280122e-10
onmt_pg,abssentrw,5.715804e-07
seneca,abssentrw,0.001423182
BART,onmt_pg,0.03400772
BART,seneca,9.848035e-06
onmt_pg,seneca,0.01356722
__REFERENCE__,abssentrw,2.184657e-08
__REFERENCE__,BART,0.01970993
__REFERENCE__,onmt_pg,0.1112598
__REFERENCE__,seneca,9.072295e-05
BART,abssentrw,0.0001203525
onmt_pg,abssentrw,3.874616e-06
seneca,abssentrw,0.003967343
BART,onmt_pg,0.4153378
BART,seneca,0.1164662
onmt_pg,seneca,0.01691966
__REFERENCE__,abssentrw,7.31933e-11
__REFERENCE__,BART,0.007672879
__REFERENCE__,onmt_pg,5.904458e-05
__REFERENCE__,seneca,1.606473e-12
BART,abssentrw,0.0002194736
onmt_pg,abssentrw,0.005468873
abssentrw,seneca,0.6213546
BART,onmt_pg,0.2410531
BART,seneca,6.481991e-06
onmt_pg,seneca,0.0005346139
__REFERENCE__,abssentrw,4.022031e-12
__REFERENCE__,BART,0.2141121
__REFERENCE__,onmt_pg,0.0007389714
__REFERENCE__,seneca,3.188688e-07
BART,abssentrw,1.669203e-06
onmt_pg,abssentrw,5.940076e-05
abssentrw,seneca,0.0944627
BART,onmt_pg,0.03747236
BART,seneca,2.171825e-06
onmt_pg,seneca,0.004126416
__REFERENCE__,abssentrw,3.533744e-08
__REFERENCE__,BART,0.04362037
__REFERENCE__,onmt_pg,0.00295558
__REFERENCE__,seneca,6.510478e-07
BART,abssentrw,3.449616e-06
onmt_pg,abssentrw,6.917388e-05
abssentrw,seneca,0.1420212
BART,onmt_pg,0.2160435
BART,seneca,0.0001198335
onmt_pg,seneca,0.006566442
__REFERENCE__,abssentrw,1.238483e-09
__REFERENCE__,BART,0.8779359
__REFERENCE__,onmt_pg,0.05773138
__REFERENCE__,seneca,1.804053e-08
BART,abssentrw,8.043847e-07
onmt_pg,abssentrw,4.339161e-05
abssentrw,seneca,0.2174223
BART,onmt_pg,0.08648863
BART,seneca,9.040798e-08
onmt_pg,seneca,0.0003133464
__REFERENCE__,abssentrw,1.485729e-06
__REFERENCE__,BART,0.2648749
__REFERENCE__,onmt_pg,0.09558553
__REFERENCE__,seneca,2.155517e-05
BART,abssentrw,0.0001572439
onmt_pg,abssentrw,0.0001567788
abssentrw,seneca,0.1582461
BART,onmt_pg,0.5237951
BART,seneca,0.0005806301
onmt_pg,seneca,0.001919491
__REFERENCE__,abssentrw,2.290665e-10
__REFERENCE__,BART,0.4602574
__REFERENCE__,onmt_pg,0.01463879
__REFERENCE__,seneca,1.285088e-07
BART,abssentrw,1.104056e-08
onmt_pg,abssentrw,2.117451e-06
abssentrw,seneca,0.2854616
BART,onmt_pg,0.08006945
BART,seneca,4.755354e-06
onmt_pg,seneca,0.00029638
__REFERENCE__,abssentrw,6.409468e-14
__REFERENCE__,BART,0.001155131
__REFERENCE__,onmt_pg,3.078012e-05
__REFERENCE__,seneca,1.64252e-07
BART,abssentrw,2.825368e-07
onmt_pg,abssentrw,1.834643e-05
seneca,abssentrw,0.0008792556
BART,onmt_pg,0.3637092
BART,seneca,0.03328328
onmt_pg,seneca,0.2111798
__REFERENCE__,abssentrw,2.119943e-13
__REFERENCE__,BART,0.00308822
__REFERENCE__,onmt_pg,0.00262875
__REFERENCE__,seneca,1.138018e-09
BART,abssentrw,7.251473e-08
onmt_pg,abssentrw,2.642579e-09
seneca,abssentrw,0.02933001
BART,onmt_pg,0.9337727
BART,seneca,1.553149e-05
onmt_pg,seneca,2.010952e-05
__REFERENCE__,abssentrw,1.291256e-09
__REFERENCE__,BART,0.4107697
__REFERENCE__,onmt_pg,0.001121484
__REFERENCE__,seneca,1.214852e-11
BART,abssentrw,1.947035e-07
onmt_pg,abssentrw,7.616376e-05
abssentrw,seneca,0.3895594
BART,onmt_pg,0.01348211
BART,seneca,2.533216e-08
onmt_pg,seneca,0.0009006526
__REFERENCE__,abssentrw,1.45638e-13
__REFERENCE__,BART,0.003355418
__REFERENCE__,onmt_pg,0.000527845
__REFERENCE__,seneca,3.199331e-06
BART,abssentrw,0.0006409539
onmt_pg,abssentrw,5.287998e-05
seneca,abssentrw,0.04909753
BART,onmt_pg,0.9600114
BART,seneca,0.06520066
onmt_pg,seneca,0.09331837
__REFERENCE__,abssentrw,3.056137e-10
__REFERENCE__,BART,0.0975903
__REFERENCE__,onmt_pg,0.002028769
__REFERENCE__,seneca,1.252894e-05
BART,abssentrw,9.440552e-08
onmt_pg,abssentrw,5.092754e-06
seneca,abssentrw,0.0009985748
BART,onmt_pg,0.1402369
BART,seneca,0.00264659
onmt_pg,seneca,0.1021093
__REFERENCE__,abssentrw,1.589035e-08
__REFERENCE__,BART,0.2754394
__REFERENCE__,onmt_pg,0.02267539
__REFERENCE__,seneca,1.424269e-09
BART,abssentrw,3.243486e-05
onmt_pg,abssentrw,0.0123655
abssentrw,seneca,0.5855785
BART,onmt_pg,0.1181136
BART,seneca,4.576105e-06
onmt_pg,seneca,0.005735097
__REFERENCE__,abssentrw,4.192162e-07
__REFERENCE__,BART,0.1201606
__REFERENCE__,onmt_pg,0.01984835
__REFERENCE__,seneca,5.411128e-06
BART,abssentrw,4.513523e-07
onmt_pg,abssentrw,3.012719e-05
abssentrw,seneca,0.07418982
BART,onmt_pg,0.348506
BART,seneca,0.0008331868
onmt_pg,seneca,0.01603
__REFERENCE__,abssentrw,9.393743e-10
__REFERENCE__,BART,0.006433547
__REFERENCE__,onmt_pg,0.001432099
__REFERENCE__,seneca,7.067773e-09
BART,abssentrw,4.080109e-05
onmt_pg,abssentrw,0.000244646
abssentrw,seneca,0.916376
BART,onmt_pg,0.6339221
BART,seneca,0.0001262919
onmt_pg,seneca,0.0003557913
__REFERENCE__,abssentrw,2.709901e-10
__REFERENCE__,BART,0.08897018
__REFERENCE__,onmt_pg,7.991661e-05
__REFERENCE__,seneca,3.973128e-07
BART,abssentrw,2.802807e-08
onmt_pg,abssentrw,0.003023101
seneca,abssentrw,0.02998214
BART,onmt_pg,0.02475299
BART,seneca,0.0004317002
onmt_pg,seneca,0.2625773
__REFERENCE__,abssentrw,7.683521e-11
__REFERENCE__,BART,0.07548417
__REFERENCE__,onmt_pg,4.373257e-05
__REFERENCE__,seneca,1.023491e-09
BART,abssentrw,7.65213e-09
onmt_pg,abssentrw,0.0001035521
abssentrw,seneca,0.2445464
BART,onmt_pg,0.007371303
BART,seneca,7.820536e-06
onmt_pg,seneca,0.0379625
__REFERENCE__,abssentrw,1.054615e-05
__REFERENCE__,BART,0.04609396
__REFERENCE__,onmt_pg,0.1184735
__REFERENCE__,seneca,0.002170451
BART,abssentrw,0.00480753
onmt_pg,abssentrw,8.283948e-05
abssentrw,seneca,0.09652228
BART,onmt_pg,0.6719363
BART,seneca,0.09101942
onmt_pg,seneca,0.03390195
__REFERENCE__,abssentrw,2.936508e-13
__REFERENCE__,BART,0.01226658
__REFERENCE__,onmt_pg,1.746754e-08
__REFERENCE__,seneca,1.639605e-11
BART,abssentrw,0.0001284799
onmt_pg,abssentrw,0.02168653
abssentrw,seneca,0.05763244
BART,onmt_pg,0.005153101
BART,seneca,0.0008950044
onmt_pg,seneca,0.4175244
__REFERENCE__,abssentrw,3.425913e-10
__REFERENCE__,BART,0.05711933
__REFERENCE__,onmt_pg,0.006612592
__REFERENCE__,seneca,9.368748e-09
BART,abssentrw,8.013657e-07
onmt_pg,abssentrw,2.729235e-05
abssentrw,seneca,0.09710967
BART,onmt_pg,0.3604849
BART,seneca,5.832559e-05
onmt_pg,seneca,0.00232498
__REFERENCE__,abssentrw,2.387888e-09
__REFERENCE__,BART,0.00202135
__REFERENCE__,onmt_pg,0.01877289
__REFERENCE__,seneca,1.507252e-06
BART,abssentrw,2.229987e-06
onmt_pg,abssentrw,2.895935e-08
seneca,abssentrw,0.006949894
BART,onmt_pg,0.7660052
BART,seneca,0.005662696
onmt_pg,seneca,0.001059984
__REFERENCE__,abssentrw,1.334925e-11
__REFERENCE__,BART,0.103783
__REFERENCE__,onmt_pg,3.109419e-05
__REFERENCE__,seneca,1.56497e-10
BART,abssentrw,3.848556e-06
onmt_pg,abssentrw,6.464899e-05
abssentrw,seneca,0.2684551
BART,onmt_pg,0.01992204
BART,seneca,1.11141e-06
onmt_pg,seneca,0.002162595
__REFERENCE__,abssentrw,3.338151e-09
__REFERENCE__,BART,0.00375298
__REFERENCE__,onmt_pg,0.0006685411
__REFERENCE__,seneca,8.492773e-10
BART,abssentrw,0.00199597
onmt_pg,abssentrw,0.0006385032
abssentrw,seneca,0.7810711
BART,onmt_pg,0.6572626
BART,seneca,0.0001972253
onmt_pg,seneca,0.003285822
__REFERENCE__,abssentrw,8.247065e-07
__REFERENCE__,BART,0.2784349
__REFERENCE__,onmt_pg,0.01207376
__REFERENCE__,seneca,9.17712e-08
BART,abssentrw,0.0001294677
onmt_pg,abssentrw,0.0006136139
abssentrw,seneca,0.4768209
BART,onmt_pg,0.1520096
BART,seneca,1.081425e-05
onmt_pg,seneca,0.002103052
__REFERENCE__,abssentrw,1.496024e-09
__REFERENCE__,BART,0.006118559
__REFERENCE__,onmt_pg,0.02075633
__REFERENCE__,seneca,1.147846e-06
BART,abssentrw,0.000232031
onmt_pg,abssentrw,2.847259e-05
abssentrw,seneca,0.228615
BART,onmt_pg,0.6674081
BART,seneca,0.02376417
onmt_pg,seneca,0.002604906
__REFERENCE__,abssentrw,5.495763e-10
__REFERENCE__,BART,0.7866496
__REFERENCE__,onmt_pg,0.05637123
__REFERENCE__,seneca,8.085994e-07
BART,abssentrw,8.123099e-07
onmt_pg,abssentrw,1.960294e-05
abssentrw,seneca,0.3150409
BART,onmt_pg,0.1223145
BART,seneca,3.731002e-06
onmt_pg,seneca,0.002443569
__REFERENCE__,abssentrw,2.86706e-10
__REFERENCE__,BART,0.1494725
__REFERENCE__,onmt_pg,0.01742246
__REFERENCE__,seneca,3.768516e-06
BART,abssentrw,1.841946e-09
onmt_pg,abssentrw,6.935615e-07
seneca,abssentrw,0.02389288
BART,onmt_pg,0.1880011
BART,seneca,1.480382e-05
onmt_pg,seneca,0.001690651
__REFERENCE__,abssentrw,1.409477e-08
__REFERENCE__,BART,0.09376603
__REFERENCE__,onmt_pg,0.02311086
__REFERENCE__,seneca,0.0003340687
BART,abssentrw,0.0002637824
onmt_pg,abssentrw,0.0005310437
seneca,abssentrw,0.01103741
BART,onmt_pg,0.5995815
BART,seneca,0.09832226
onmt_pg,seneca,0.2049185
__REFERENCE__,abssentrw,7.77364e-13
__REFERENCE__,BART,0.01978573
__REFERENCE__,onmt_pg,1.432087e-06
__REFERENCE__,seneca,1.024125e-09
BART,abssentrw,8.994014e-06
onmt_pg,abssentrw,0.00172872
abssentrw,seneca,0.3077677
BART,onmt_pg,0.01195991
BART,seneca,7.313043e-05
onmt_pg,seneca,0.02840642
__REFERENCE__,abssentrw,2.191884e-08
__REFERENCE__,BART,0.1525931
__REFERENCE__,onmt_pg,0.005858674
__REFERENCE__,seneca,3.693086e-07
BART,abssentrw,6.429711e-08
onmt_pg,abssentrw,1.096019e-05
abssentrw,seneca,0.06288311
BART,onmt_pg,0.1750902
BART,seneca,5.15786e-05
onmt_pg,seneca,0.006394944
__REFERENCE__,abssentrw,1.424913e-09
__REFERENCE__,BART,0.2608428
__REFERENCE__,onmt_pg,0.01331437
__REFERENCE__,seneca,4.910425e-08
BART,abssentrw,7.841003e-07
onmt_pg,abssentrw,0.001528003
abssentrw,seneca,0.6122775
BART,onmt_pg,0.1075318
BART,seneca,1.80568e-06
onmt_pg,seneca,0.001236469
__REFERENCE__,abssentrw,2.276e-14
__REFERENCE__,BART,0.01911303
__REFERENCE__,onmt_pg,4.225717e-05
__REFERENCE__,seneca,1.066469e-07
BART,abssentrw,2.543272e-07
onmt_pg,abssentrw,3.725948e-05
abssentrw,seneca,0.2299945
BART,onmt_pg,0.074358
BART,seneca,0.0007006046
onmt_pg,seneca,0.02673853
__REFERENCE__,abssentrw,1.710758e-12
__REFERENCE__,BART,0.0698722
__REFERENCE__,onmt_pg,6.893277e-05
__REFERENCE__,seneca,6.18558e-12
BART,abssentrw,1.154822e-07
onmt_pg,abssentrw,0.0001546796
abssentrw,seneca,0.3999947
BART,onmt_pg,0.01915975
BART,seneca,2.390152e-08
onmt_pg,seneca,0.001269929
__REFERENCE__,abssentrw,1.208467e-12
__REFERENCE__,BART,0.3864228
__REFERENCE__,onmt_pg,0.0255322
__REFERENCE__,seneca,1.867962e-06
BART,abssentrw,6.21392e-10
onmt_pg,abssentrw,1.566119e-05
abssentrw,seneca,0.1960692
BART,onmt_pg,0.1208535
BART,seneca,4.35645e-06
onmt_pg,seneca,0.001188604
__REFERENCE__,abssentrw,3.049048e-08
__REFERENCE__,BART,0.006572255
__REFERENCE__,onmt_pg,0.0002082787
__REFERENCE__,seneca,1.699158e-10
BART,abssentrw,9.776539e-07
onmt_pg,abssentrw,0.0002102583
abssentrw,seneca,0.6671219
BART,onmt_pg,0.187531
BART,seneca,8.514335e-08
onmt_pg,seneca,9.168737e-06
__REFERENCE__,abssentrw,6.506868e-12
__REFERENCE__,BART,0.1311527
__REFERENCE__,onmt_pg,0.0004224287
__REFERENCE__,seneca,5.171774e-08
BART,abssentrw,1.856827e-10
onmt_pg,abssentrw,3.992329e-05
abssentrw,seneca,0.1802659
BART,onmt_pg,0.01721151
BART,seneca,1.739055e-06
onmt_pg,seneca,0.002066549
__REFERENCE__,abssentrw,6.574607e-09
__REFERENCE__,BART,0.03742689
__REFERENCE__,onmt_pg,0.06665491
__REFERENCE__,seneca,1.628778e-05
BART,abssentrw,4.938524e-05
onmt_pg,abssentrw,3.028396e-06
abssentrw,seneca,0.3092763
BART,onmt_pg,0.8663224
BART,seneca,0.01110995
onmt_pg,seneca,0.001326135
__REFERENCE__,abssentrw,1.796482e-07
__REFERENCE__,BART,0.02042113
__REFERENCE__,onmt_pg,5.384471e-05
__REFERENCE__,seneca,7.006382e-13
BART,abssentrw,0.0009640953
abssentrw,onmt_pg,0.08861374
abssentrw,seneca,0.1211301
BART,onmt_pg,0.09734786
BART,seneca,3.484942e-07
onmt_pg,seneca,0.0004614904
__REFERENCE__,abssentrw,4.123433e-09
__REFERENCE__,BART,0.02357244
__REFERENCE__,onmt_pg,0.004392061
__REFERENCE__,seneca,6.572425e-09
BART,abssentrw,5.224665e-07
onmt_pg,abssentrw,3.360242e-06
abssentrw,seneca,0.3752507
BART,onmt_pg,0.3562738
BART,seneca,4.44556e-05
onmt_pg,seneca,0.002150091
__REFERENCE__,abssentrw,2.18267e-17
__REFERENCE__,BART,0.02253683
__REFERENCE__,onmt_pg,3.801756e-05
__REFERENCE__,seneca,2.449298e-08
BART,abssentrw,3.960966e-11
onmt_pg,abssentrw,4.738836e-07
seneca,abssentrw,0.001114695
BART,onmt_pg,0.04376621
BART,seneca,0.0004025917
onmt_pg,seneca,0.1033246
__REFERENCE__,abssentrw,1.002616e-10
__REFERENCE__,BART,0.01861397
__REFERENCE__,onmt_pg,4.613067e-05
__REFERENCE__,seneca,6.301327e-09
BART,abssentrw,6.372621e-07
onmt_pg,abssentrw,0.0007942486
abssentrw,seneca,0.2466872
BART,onmt_pg,0.06905648
BART,seneca,1.872854e-05
onmt_pg,seneca,0.01361309
__REFERENCE__,abssentrw,2.628175e-09
__REFERENCE__,BART,0.3227982
__REFERENCE__,onmt_pg,0.007487381
__REFERENCE__,seneca,3.150886e-05
BART,abssentrw,3.156636e-06
onmt_pg,abssentrw,0.0003705939
seneca,abssentrw,0.03682624
BART,onmt_pg,0.1018607
BART,seneca,0.0001663538
onmt_pg,seneca,0.04659421
__REFERENCE__,abssentrw,3.797485e-13
__REFERENCE__,BART,0.2730733
__REFERENCE__,onmt_pg,0.0008978513
__REFERENCE__,seneca,1.510507e-09
BART,abssentrw,5.84416e-11
onmt_pg,abssentrw,2.744933e-06
abssentrw,seneca,0.2468405
BART,onmt_pg,0.00821769
BART,seneca,1.237996e-08
onmt_pg,seneca,0.0008084995
__REFERENCE__,abssentrw,5.130503e-14
__REFERENCE__,BART,0.001594438
__REFERENCE__,onmt_pg,0.0002225375
__REFERENCE__,seneca,2.875008e-07
