,,p_value
BART,seneca,3.003219e-08
onmt_pg,seneca,1.627643e-06
__REFERENCE__,abssentrw,3.645455e-15
__REFERENCE__,BART,0.3794907
__REFERENCE__,onmt_pg,0.0006169659
__REFERENCE__,seneca,5.721321e-11
BART,abssentrw,2.644555e-11
onmt_pg,abssentrw,1.505847e-07
seneca,abssentrw,0.01416035
BART,onmt_pg,0.02206729
BART,seneca,2.575935e-06
onmt_pg,seneca,0.002037188
__REFERENCE__,abssentrw,4.025181e-14
__REFERENCE__,BART,7.465531e-06
__REFERENCE__,onmt_pg,2.601666e-06
__REFERENCE__,seneca,1.031287e-11
BART,abssentrw,2.753487e-05
onmt_pg,abssentrw,1.944644e-06
abssentrw,seneca,0.1531601
BART,onmt_pg,0.8633204
BART,seneca,0.00045594
onmt_pg,seneca,0.0002944001
__REFERENCE__,abssentrw,7.514447e-10
__REFERENCE__,BART,0.12299
__REFERENCE__,onmt_pg,8.972857e-05
__REFERENCE__,seneca,1.285512e-09
BART,abssentrw,3.787986e-08
onmt_pg,abssentrw,0.0001540607
abssentrw,seneca,0.1274463
BART,onmt_pg,0.001120233
BART,seneca,2.829957e-08
onmt_pg,seneca,0.005682453
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,9.987059e-08
__REFERENCE__,BART,0.008653517
__REFERENCE__,onmt_pg,0.00608489
__REFERENCE__,seneca,7.140298e-08
BART,abssentrw,0.0006846887
onmt_pg,abssentrw,0.001366204
abssentrw,seneca,0.492698
BART,onmt_pg,0.6518501
BART,seneca,4.156969e-05
onmt_pg,seneca,0.0001122555
__REFERENCE__,abssentrw,2.23993e-13
__REFERENCE__,BART,0.02713528
__REFERENCE__,onmt_pg,0.00391922
__REFERENCE__,seneca,2.433713e-11
BART,abssentrw,1.126697e-08
onmt_pg,abssentrw,3.740739e-07
abssentrw,seneca,0.2580301
BART,onmt_pg,0.2700249
BART,seneca,5.014546e-10
onmt_pg,seneca,4.662463e-06
__REFERENCE__,abssentrw,2.183677e-14
__REFERENCE__,BART,0.0144956
__REFERENCE__,onmt_pg,0.000562978
__REFERENCE__,seneca,3.840113e-13
BART,abssentrw,6.687066e-09
onmt_pg,abssentrw,5.395615e-07
abssentrw,seneca,0.3527771
BART,onmt_pg,0.1510669
BART,seneca,6.983e-12
onmt_pg,seneca,1.728433e-08
__REFERENCE__,abssentrw,3.381374e-16
__REFERENCE__,BART,7.502522e-05
__REFERENCE__,onmt_pg,1.597355e-08
__REFERENCE__,seneca,4.856998e-19
BART,abssentrw,4.343317e-07
onmt_pg,abssentrw,4.258049e-06
abssentrw,seneca,0.4211711
BART,onmt_pg,0.04856376
BART,seneca,5.510452e-07
onmt_pg,seneca,0.0001169657
__REFERENCE__,abssentrw,2.929469e-15
__REFERENCE__,BART,5.274834e-06
__REFERENCE__,onmt_pg,3.839396e-09
__REFERENCE__,seneca,1.346546e-22
BART,abssentrw,8.351964e-05
onmt_pg,abssentrw,0.0001299552
abssentrw,seneca,0.3956693
BART,onmt_pg,0.3732096
BART,seneca,1.19717e-08
onmt_pg,seneca,2.800953e-08
__REFERENCE__,abssentrw,2.031155e-12
__REFERENCE__,BART,0.003625701
__REFERENCE__,onmt_pg,0.0001236865
__REFERENCE__,seneca,8.714518e-13
BART,abssentrw,4.758115e-06
onmt_pg,abssentrw,4.976675e-06
abssentrw,seneca,0.06508928
BART,onmt_pg,0.3069818
BART,seneca,1.903122e-05
onmt_pg,seneca,0.0005513678
__REFERENCE__,abssentrw,1.653958e-20
__REFERENCE__,BART,0.003299833
__REFERENCE__,onmt_pg,5.686332e-06
__REFERENCE__,seneca,3.84054e-12
BART,abssentrw,1.986263e-13
onmt_pg,abssentrw,6.92857e-08
seneca,abssentrw,0.0007964335
BART,onmt_pg,0.01270932
BART,seneca,4.796144e-06
onmt_pg,seneca,0.01437242
__REFERENCE__,abssentrw,1.185612e-09
__REFERENCE__,BART,0.1428819
__REFERENCE__,onmt_pg,0.0006263794
__REFERENCE__,seneca,1.265753e-13
BART,abssentrw,5.958864e-07
onmt_pg,abssentrw,0.0004875202
abssentrw,seneca,0.6318482
BART,onmt_pg,0.01878676
BART,seneca,8.774284e-11
onmt_pg,seneca,1.500275e-06
__REFERENCE__,abssentrw,5.277441e-17
__REFERENCE__,BART,0.01678959
__REFERENCE__,onmt_pg,0.0002142195
__REFERENCE__,seneca,3.663688e-11
BART,abssentrw,1.248943e-10
onmt_pg,abssentrw,2.927052e-08
seneca,abssentrw,9.424221e-07
BART,onmt_pg,0.1383588
BART,seneca,1.801136e-05
onmt_pg,seneca,0.01254911
__REFERENCE__,abssentrw,4.825436e-12
__REFERENCE__,BART,0.04269274
__REFERENCE__,onmt_pg,0.03759849
__REFERENCE__,seneca,4.687319e-07
BART,abssentrw,5.918975e-09
onmt_pg,abssentrw,6.255716e-10
seneca,abssentrw,0.0006986592
BART,onmt_pg,0.814877
BART,seneca,0.00131714
onmt_pg,seneca,0.002008256
__REFERENCE__,abssentrw,1.514836e-15
__REFERENCE__,BART,0.003551768
__REFERENCE__,onmt_pg,0.0001685604
__REFERENCE__,seneca,1.553035e-09
BART,abssentrw,1.280951e-07
onmt_pg,abssentrw,4.522726e-07
abssentrw,seneca,0.1217343
BART,onmt_pg,0.3179266
BART,seneca,2.843659e-05
onmt_pg,seneca,0.003130329
__REFERENCE__,abssentrw,1.701152e-07
__REFERENCE__,BART,0.8351715
__REFERENCE__,onmt_pg,0.004275707
__REFERENCE__,seneca,2.11581e-08
BART,abssentrw,1.318399e-07
onmt_pg,abssentrw,0.0008017169
abssentrw,seneca,0.9224597
BART,onmt_pg,0.004640136
BART,seneca,1.175806e-11
onmt_pg,seneca,2.899069e-05
__REFERENCE__,abssentrw,1.634147e-15
__REFERENCE__,BART,0.01009923
__REFERENCE__,onmt_pg,0.003237181
__REFERENCE__,seneca,1.624446e-13
BART,abssentrw,7.863803e-09
onmt_pg,abssentrw,3.85968e-10
abssentrw,seneca,0.2378545
BART,onmt_pg,0.4606297
BART,seneca,4.954939e-09
onmt_pg,seneca,4.61886e-07
__REFERENCE__,abssentrw,4.160952e-09
__REFERENCE__,BART,0.09998501
__REFERENCE__,onmt_pg,0.02102725
__REFERENCE__,seneca,1.870989e-10
BART,abssentrw,2.175441e-06
onmt_pg,abssentrw,7.040039e-06
abssentrw,seneca,0.1583772
BART,onmt_pg,0.3473422
BART,seneca,2.209451e-07
onmt_pg,seneca,1.638023e-05
__REFERENCE__,abssentrw,2.168013e-13
__REFERENCE__,BART,0.05257548
__REFERENCE__,onmt_pg,0.00430037
__REFERENCE__,seneca,4.010637e-08
BART,abssentrw,1.000572e-09
onmt_pg,abssentrw,1.28872e-08
seneca,abssentrw,0.00937215
BART,onmt_pg,0.1749054
BART,seneca,1.29107e-07
onmt_pg,seneca,0.0001147644
__REFERENCE__,abssentrw,6.769644e-13
__REFERENCE__,BART,0.07717123
__REFERENCE__,onmt_pg,0.003863494
__REFERENCE__,seneca,2.658516e-09
BART,abssentrw,9.11211e-11
onmt_pg,abssentrw,1.691748e-10
seneca,abssentrw,0.009345783
BART,onmt_pg,0.1888977
BART,seneca,9.90958e-06
onmt_pg,seneca,4.177662e-05
__REFERENCE__,abssentrw,1.21996e-12
__REFERENCE__,BART,0.08989151
__REFERENCE__,onmt_pg,5.392654e-05
__REFERENCE__,seneca,8.519701e-14
BART,abssentrw,1.34858e-05
onmt_pg,abssentrw,8.989868e-06
abssentrw,seneca,0.6403743
BART,onmt_pg,0.04177496
BART,seneca,3.268958e-09
onmt_pg,seneca,0.0001257785
__REFERENCE__,abssentrw,1.380479e-11
__REFERENCE__,BART,0.01292281
__REFERENCE__,onmt_pg,0.0009507893
__REFERENCE__,seneca,2.418834e-08
BART,abssentrw,7.559428e-07
onmt_pg,abssentrw,5.961281e-06
abssentrw,seneca,0.0961197
BART,onmt_pg,0.2237061
BART,seneca,3.453491e-05
onmt_pg,seneca,0.007946751
__REFERENCE__,abssentrw,2.498457e-12
__REFERENCE__,BART,0.0002311684
__REFERENCE__,onmt_pg,0.0002997445
__REFERENCE__,seneca,4.681917e-17
BART,abssentrw,1.408767e-05
onmt_pg,abssentrw,1.976983e-07
abssentrw,seneca,0.7911739
BART,onmt_pg,0.9920964
BART,seneca,2.302119e-08
onmt_pg,seneca,1.546323e-07
__REFERENCE__,abssentrw,2.38824e-18
__REFERENCE__,BART,1.836296e-05
__REFERENCE__,onmt_pg,2.423719e-08
__REFERENCE__,seneca,1.425684e-13
BART,abssentrw,6.488199e-08
onmt_pg,abssentrw,5.133147e-07
seneca,abssentrw,0.02441553
BART,onmt_pg,0.124459
BART,seneca,3.992213e-05
onmt_pg,seneca,0.01882136
__REFERENCE__,abssentrw,1.573035e-07
__REFERENCE__,BART,0.01174123
__REFERENCE__,onmt_pg,0.005134604
__REFERENCE__,seneca,4.370348e-10
BART,abssentrw,0.005643513
onmt_pg,abssentrw,0.006898278
abssentrw,seneca,0.7703748
BART,onmt_pg,0.5285351
BART,seneca,2.665081e-05
onmt_pg,seneca,2.728725e-05
__REFERENCE__,abssentrw,4.411774e-20
__REFERENCE__,BART,0.07193949
__REFERENCE__,onmt_pg,0.0001231369
__REFERENCE__,seneca,3.325888e-09
BART,abssentrw,4.468909e-16
onmt_pg,abssentrw,5.148382e-15
seneca,abssentrw,0.0006421932
BART,onmt_pg,0.02987573
BART,seneca,5.224768e-08
onmt_pg,seneca,0.001277411
__REFERENCE__,abssentrw,1.486194e-16
__REFERENCE__,BART,0.004233965
__REFERENCE__,onmt_pg,0.007896168
__REFERENCE__,seneca,3.13809e-08
BART,abssentrw,2.470666e-10
onmt_pg,abssentrw,6.985953e-10
seneca,abssentrw,0.01717766
BART,onmt_pg,0.9122027
BART,seneca,6.417268e-06
onmt_pg,seneca,6.581837e-05
__REFERENCE__,abssentrw,3.08471e-15
__REFERENCE__,BART,9.211944e-05
__REFERENCE__,onmt_pg,0.0007291162
__REFERENCE__,seneca,2.113742e-13
BART,abssentrw,3.093406e-08
onmt_pg,abssentrw,3.340548e-07
seneca,abssentrw,0.02612805
BART,onmt_pg,0.9402108
BART,seneca,0.0004736401
onmt_pg,seneca,0.0002593501
__REFERENCE__,abssentrw,4.395526e-11
__REFERENCE__,BART,0.03785302
__REFERENCE__,onmt_pg,0.006313186
__REFERENCE__,seneca,4.404685e-16
BART,abssentrw,4.593012e-06
onmt_pg,abssentrw,6.159242e-07
abssentrw,seneca,0.4860781
BART,onmt_pg,0.5875592
BART,seneca,6.339934e-07
onmt_pg,seneca,8.784914e-07
__REFERENCE__,abssentrw,2.237899e-12
__REFERENCE__,BART,0.01260555
__REFERENCE__,onmt_pg,0.001683638
__REFERENCE__,seneca,2.941031e-10
BART,abssentrw,2.325193e-05
onmt_pg,abssentrw,4.085245e-06
seneca,abssentrw,0.02914031
BART,onmt_pg,0.5033408
BART,seneca,2.231127e-05
onmt_pg,seneca,0.0008191679
__REFERENCE__,abssentrw,7.289185e-12
__REFERENCE__,BART,0.355956
__REFERENCE__,onmt_pg,0.0126195
__REFERENCE__,seneca,8.784344e-08
BART,abssentrw,3.212198e-08
onmt_pg,abssentrw,9.042037e-07
abssentrw,seneca,0.1304933
BART,onmt_pg,0.07434548
BART,seneca,1.83917e-07
onmt_pg,seneca,0.0005243051
__REFERENCE__,abssentrw,2.570363e-14
__REFERENCE__,BART,0.06361085
__REFERENCE__,onmt_pg,2.560885e-05
__REFERENCE__,seneca,7.697498e-14
BART,abssentrw,1.127897e-10
onmt_pg,abssentrw,4.811093e-09
abssentrw,seneca,0.07111945
BART,onmt_pg,0.003965802
BART,seneca,9.021891e-13
onmt_pg,seneca,1.399421e-06
__REFERENCE__,abssentrw,7.411884e-15
__REFERENCE__,BART,0.01303036
__REFERENCE__,onmt_pg,0.001781384
__REFERENCE__,seneca,2.589186e-10
BART,abssentrw,5.684274e-09
onmt_pg,abssentrw,1.205196e-06
abssentrw,seneca,0.07854039
BART,onmt_pg,0.1582748
BART,seneca,3.1975e-06
onmt_pg,seneca,0.0001746342
__REFERENCE__,abssentrw,1.254715e-12
__REFERENCE__,BART,0.07097038
__REFERENCE__,onmt_pg,0.0009074284
__REFERENCE__,seneca,2.39235e-13
BART,abssentrw,1.383837e-09
onmt_pg,abssentrw,1.80356e-06
abssentrw,seneca,0.1734525
BART,onmt_pg,0.0866779
BART,seneca,3.883875e-10
onmt_pg,seneca,0.0006670092
__REFERENCE__,abssentrw,1.561391e-14
__REFERENCE__,BART,1.91791e-05
__REFERENCE__,onmt_pg,2.985252e-05
__REFERENCE__,seneca,3.282626e-20
BART,abssentrw,5.751065e-05
onmt_pg,abssentrw,1.19625e-06
abssentrw,seneca,0.3510363
BART,onmt_pg,0.9203881
BART,seneca,8.324266e-06
onmt_pg,seneca,6.239747e-06
__REFERENCE__,abssentrw,2.994616e-13
__REFERENCE__,BART,0.001216721
__REFERENCE__,onmt_pg,2.919247e-07
__REFERENCE__,seneca,1.604657e-12
BART,abssentrw,3.891612e-05
onmt_pg,abssentrw,0.003632966
abssentrw,seneca,0.5577241
BART,onmt_pg,0.0428414
BART,seneca,1.400459e-06
onmt_pg,seneca,0.002067181
__REFERENCE__,abssentrw,2.036567e-09
__REFERENCE__,BART,0.03916172
__REFERENCE__,onmt_pg,0.01468997
__REFERENCE__,seneca,1.151521e-10
BART,abssentrw,3.659714e-06
onmt_pg,abssentrw,2.264164e-07
abssentrw,seneca,0.2952256
BART,onmt_pg,0.6935556
BART,seneca,2.178237e-05
onmt_pg,seneca,3.593274e-05
__REFERENCE__,abssentrw,2.664686e-12
__REFERENCE__,BART,0.02064137
__REFERENCE__,onmt_pg,0.0006333743
__REFERENCE__,seneca,1.217255e-08
BART,abssentrw,1.509349e-07
onmt_pg,abssentrw,2.34116e-06
abssentrw,seneca,0.2373792
BART,onmt_pg,0.1269393
BART,seneca,1.620627e-06
onmt_pg,seneca,0.0007102802
__REFERENCE__,abssentrw,7.307253e-09
__REFERENCE__,BART,0.005878647
__REFERENCE__,onmt_pg,0.0002989703
__REFERENCE__,seneca,2.571597e-08
BART,abssentrw,0.0002349537
onmt_pg,abssentrw,0.000137665
abssentrw,seneca,0.2585569
BART,onmt_pg,0.4988497
BART,seneca,0.0009746205
onmt_pg,seneca,0.007567029
__REFERENCE__,abssentrw,3.437016e-09
__REFERENCE__,BART,0.002690291
__REFERENCE__,onmt_pg,0.0001759841
__REFERENCE__,seneca,1.339221e-13
BART,abssentrw,0.001666827
onmt_pg,abssentrw,0.003676615
abssentrw,seneca,0.2190231
BART,onmt_pg,0.4347824
BART,seneca,5.71051e-09
onmt_pg,seneca,6.592047e-06
__REFERENCE__,abssentrw,1.246657e-18
__REFERENCE__,BART,0.07006445
__REFERENCE__,onmt_pg,0.0007915334
__REFERENCE__,seneca,5.957631e-13
BART,abssentrw,1.031844e-11
onmt_pg,abssentrw,2.174176e-09
seneca,abssentrw,0.00822575
BART,onmt_pg,0.07492626
BART,seneca,2.265938e-09
onmt_pg,seneca,2.458848e-06
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.128062e-14
__REFERENCE__,BART,0.007920484
__REFERENCE__,onmt_pg,0.002181767
__REFERENCE__,seneca,1.430969e-11
BART,abssentrw,2.202761e-08
onmt_pg,abssentrw,1.848341e-08
seneca,abssentrw,0.0185478
BART,onmt_pg,0.4218511
BART,seneca,2.65082e-07
onmt_pg,seneca,2.544962e-05
__REFERENCE__,abssentrw,7.983923e-08
__REFERENCE__,BART,0.1082897
__REFERENCE__,onmt_pg,0.006769509
__REFERENCE__,seneca,1.493977e-10
BART,abssentrw,3.167459e-05
onmt_pg,abssentrw,0.0001253646
abssentrw,seneca,0.8635544
BART,onmt_pg,0.2048242
BART,seneca,3.721537e-09
onmt_pg,seneca,3.081154e-05
__REFERENCE__,abssentrw,3.819749e-11
__REFERENCE__,BART,0.1744966
__REFERENCE__,onmt_pg,5.095284e-06
__REFERENCE__,seneca,1.052665e-08
BART,abssentrw,4.894867e-07
onmt_pg,abssentrw,9.82234e-05
seneca,abssentrw,0.04187496
BART,onmt_pg,0.002907389
BART,seneca,6.418573e-05
onmt_pg,seneca,0.03306367
__REFERENCE__,abssentrw,6.32793e-13
__REFERENCE__,BART,0.002643614
__REFERENCE__,onmt_pg,7.444525e-05
__REFERENCE__,seneca,8.723827e-12
BART,abssentrw,6.974948e-06
onmt_pg,abssentrw,7.133642e-07
abssentrw,seneca,0.3219862
BART,onmt_pg,0.4959467
BART,seneca,2.400312e-05
onmt_pg,seneca,5.746686e-05
__REFERENCE__,abssentrw,7.439265e-11
__REFERENCE__,BART,0.01020339
__REFERENCE__,onmt_pg,3.870722e-05
__REFERENCE__,seneca,3.640377e-11
BART,abssentrw,6.61264e-06
onmt_pg,abssentrw,0.000877222
abssentrw,seneca,0.9076689
BART,onmt_pg,0.108802
BART,seneca,1.269194e-09
onmt_pg,seneca,0.0001714696
__REFERENCE__,abssentrw,4.618781e-14
__REFERENCE__,BART,0.01519359
__REFERENCE__,onmt_pg,0.01527396
__REFERENCE__,seneca,1.368162e-11
BART,abssentrw,4.978596e-09
onmt_pg,abssentrw,1.666534e-09
seneca,abssentrw,0.003547732
BART,onmt_pg,0.732144
BART,seneca,5.902117e-06
onmt_pg,seneca,4.570799e-05
__REFERENCE__,abssentrw,9.213919e-15
__REFERENCE__,BART,0.01402321
__REFERENCE__,onmt_pg,0.001852047
__REFERENCE__,seneca,2.87582e-13
BART,abssentrw,3.530094e-07
onmt_pg,abssentrw,7.821177e-07
abssentrw,seneca,0.2967493
BART,onmt_pg,0.5856969
BART,seneca,1.86201e-06
onmt_pg,seneca,2.510053e-05
__REFERENCE__,abssentrw,1.031283e-10
__REFERENCE__,BART,0.02367379
__REFERENCE__,onmt_pg,0.0006906303
__REFERENCE__,seneca,1.483683e-12
BART,abssentrw,9.093955e-06
onmt_pg,abssentrw,7.264672e-05
abssentrw,seneca,0.7769972
BART,onmt_pg,0.1486473
BART,seneca,1.226866e-11
onmt_pg,seneca,4.118585e-07
__REFERENCE__,abssentrw,1.679332e-18
__REFERENCE__,BART,0.01185322
__REFERENCE__,onmt_pg,1.905905e-05
__REFERENCE__,seneca,5.375544e-16
BART,abssentrw,9.500638e-09
onmt_pg,abssentrw,3.438199e-06
abssentrw,seneca,0.6326529
BART,onmt_pg,0.01085118
BART,seneca,1.790883e-12
onmt_pg,seneca,1.893884e-06
__REFERENCE__,abssentrw,5.037858e-21
__REFERENCE__,BART,0.004197595
__REFERENCE__,onmt_pg,8.575865e-05
__REFERENCE__,seneca,1.929984e-10
BART,abssentrw,1.616683e-10
onmt_pg,abssentrw,7.3983e-09
seneca,abssentrw,0.002010231
BART,onmt_pg,0.1753946
BART,seneca,6.811625e-05
onmt_pg,seneca,0.0234893
__REFERENCE__,abssentrw,9.159253e-12
__REFERENCE__,BART,0.08673494
__REFERENCE__,onmt_pg,0.09449984
__REFERENCE__,seneca,1.088775e-07
BART,abssentrw,5.919532e-07
onmt_pg,abssentrw,5.850655e-07
abssentrw,seneca,0.1110015
BART,onmt_pg,0.9044767
BART,seneca,2.718353e-06
onmt_pg,seneca,1.261676e-05
__REFERENCE__,abssentrw,1.137292e-11
__REFERENCE__,BART,0.02082172
__REFERENCE__,onmt_pg,0.2525045
__REFERENCE__,seneca,7.869133e-11
BART,abssentrw,4.245161e-06
onmt_pg,abssentrw,6.706831e-09
abssentrw,seneca,0.3001189
BART,onmt_pg,0.2303821
BART,seneca,2.136095e-06
onmt_pg,seneca,3.00817e-09
__REFERENCE__,abssentrw,2.72834e-10
__REFERENCE__,BART,0.0003557864
__REFERENCE__,onmt_pg,5.946325e-07
__REFERENCE__,seneca,4.008839e-20
BART,abssentrw,1.188289e-06
onmt_pg,abssentrw,3.220124e-05
abssentrw,seneca,0.4076511
BART,onmt_pg,0.1150411
BART,seneca,6.211602e-07
onmt_pg,seneca,9.489437e-06
__REFERENCE__,abssentrw,2.532508e-15
__REFERENCE__,BART,0.1294031
__REFERENCE__,onmt_pg,9.574389e-05
__REFERENCE__,seneca,1.189768e-11
BART,abssentrw,5.386514e-11
onmt_pg,abssentrw,1.894329e-09
seneca,abssentrw,0.01119275
BART,onmt_pg,0.007658567
BART,seneca,1.976876e-08
onmt_pg,seneca,0.0008809066
__REFERENCE__,abssentrw,2.021292e-15
__REFERENCE__,BART,0.09818825
__REFERENCE__,onmt_pg,0.0003773085
__REFERENCE__,seneca,2.452875e-12
BART,abssentrw,2.494944e-08
onmt_pg,abssentrw,1.907711e-06
abssentrw,seneca,0.1992528
BART,onmt_pg,0.01362022
BART,seneca,1.556805e-11
onmt_pg,seneca,4.829752e-05
__REFERENCE__,abssentrw,5.559857e-17
__REFERENCE__,BART,0.003428446
__REFERENCE__,onmt_pg,0.01958026
__REFERENCE__,seneca,2.969751e-13
BART,abssentrw,1.327823e-08
onmt_pg,abssentrw,6.661404e-09
seneca,abssentrw,0.02866069
BART,onmt_pg,0.8584645
BART,seneca,9.791611e-08
onmt_pg,seneca,1.50163e-05
__REFERENCE__,abssentrw,2.451676e-15
__REFERENCE__,BART,0.005664684
__REFERENCE__,onmt_pg,0.006072374
__REFERENCE__,seneca,1.016388e-11
BART,abssentrw,2.778015e-09
onmt_pg,abssentrw,1.810505e-08
abssentrw,seneca,0.4231313
BART,onmt_pg,0.5868137
BART,seneca,6.694559e-09
onmt_pg,seneca,5.669256e-07
__REFERENCE__,abssentrw,3.200362e-14
__REFERENCE__,BART,0.06960981
__REFERENCE__,onmt_pg,0.0006225369
__REFERENCE__,seneca,5.365949e-13
BART,abssentrw,4.462917e-10
onmt_pg,abssentrw,2.238972e-09
abssentrw,seneca,0.09630002
BART,onmt_pg,0.125228
BART,seneca,1.884432e-06
onmt_pg,seneca,2.49427e-05
__REFERENCE__,abssentrw,7.238741e-15
__REFERENCE__,BART,0.003616321
__REFERENCE__,onmt_pg,8.793259e-06
__REFERENCE__,seneca,7.308401e-16
BART,abssentrw,1.360899e-11
onmt_pg,abssentrw,5.476203e-07
abssentrw,seneca,0.1825009
