,,p_value
BART,seneca,1.126737e-05
onmt_pg,seneca,0.0001896585
__REFERENCE__,abssentrw,4.06191e-16
__REFERENCE__,BART,0.001509708
__REFERENCE__,onmt_pg,2.797135e-05
__REFERENCE__,seneca,2.012327e-13
BART,abssentrw,1.160509e-09
onmt_pg,abssentrw,7.234269e-07
abssentrw,seneca,0.06638827
BART,onmt_pg,0.1893865
BART,seneca,9.433342e-06
onmt_pg,seneca,0.002377058
__REFERENCE__,abssentrw,1.663176e-19
__REFERENCE__,BART,3.467356e-05
__REFERENCE__,onmt_pg,0.0001005213
__REFERENCE__,seneca,7.226297e-13
BART,abssentrw,4.12924e-06
onmt_pg,abssentrw,3.825402e-08
seneca,abssentrw,0.02239869
BART,onmt_pg,0.6644121
BART,seneca,0.001444366
onmt_pg,seneca,0.0003986681
__REFERENCE__,abssentrw,1.911268e-15
__REFERENCE__,BART,0.007166078
__REFERENCE__,onmt_pg,0.0002519408
__REFERENCE__,seneca,2.346224e-08
BART,abssentrw,2.622021e-10
onmt_pg,abssentrw,1.890472e-09
seneca,abssentrw,0.007484187
BART,onmt_pg,0.2879332
BART,seneca,9.203158e-05
onmt_pg,seneca,0.005407587
__REFERENCE__,abssentrw,1.157396e-09
__REFERENCE__,BART,0.004819922
__REFERENCE__,onmt_pg,0.005620932
__REFERENCE__,seneca,6.698894e-09
BART,abssentrw,0.0006921617
onmt_pg,abssentrw,0.0001830029
abssentrw,seneca,0.4241365
BART,onmt_pg,0.9378752
BART,seneca,0.0009662585
onmt_pg,seneca,0.0004812215
__REFERENCE__,abssentrw,1.916731e-14
__REFERENCE__,BART,0.03155928
__REFERENCE__,onmt_pg,0.0001470419
__REFERENCE__,seneca,9.484467e-11
BART,abssentrw,3.219667e-10
onmt_pg,abssentrw,8.298091e-07
abssentrw,seneca,0.05374541
BART,onmt_pg,0.03351655
BART,seneca,2.356398e-07
onmt_pg,seneca,0.0003874796
__REFERENCE__,abssentrw,4.441205e-13
__REFERENCE__,BART,0.004853517
__REFERENCE__,onmt_pg,0.002742679
__REFERENCE__,seneca,1.10406e-11
BART,abssentrw,7.82546e-07
onmt_pg,abssentrw,2.619809e-07
abssentrw,seneca,0.1062833
BART,onmt_pg,0.6108024
BART,seneca,1.270148e-05
onmt_pg,seneca,8.210837e-05
__REFERENCE__,abssentrw,1.401708e-16
__REFERENCE__,BART,0.006573279
__REFERENCE__,onmt_pg,0.001775977
__REFERENCE__,seneca,4.844048e-07
BART,abssentrw,9.210206e-08
onmt_pg,abssentrw,4.603816e-06
seneca,abssentrw,0.0004644937
BART,onmt_pg,0.4377386
BART,seneca,0.008515016
onmt_pg,seneca,0.03749237
__REFERENCE__,abssentrw,3.58869e-11
__REFERENCE__,BART,6.798864e-06
__REFERENCE__,onmt_pg,2.266112e-07
__REFERENCE__,seneca,7.233432e-14
BART,abssentrw,0.0002393209
onmt_pg,abssentrw,0.003166424
abssentrw,seneca,0.4463285
BART,onmt_pg,0.2512567
BART,seneca,0.0001581111
onmt_pg,seneca,0.007890744
__REFERENCE__,abssentrw,8.362819e-14
__REFERENCE__,BART,0.04502337
__REFERENCE__,onmt_pg,5.441695e-05
__REFERENCE__,seneca,1.987118e-12
BART,abssentrw,4.548397e-11
onmt_pg,abssentrw,1.935999e-07
abssentrw,seneca,0.1639918
BART,onmt_pg,0.02220352
BART,seneca,1.451685e-08
onmt_pg,seneca,0.0004769281
__REFERENCE__,abssentrw,2.91279e-17
__REFERENCE__,BART,0.0594624
__REFERENCE__,onmt_pg,1.447593e-05
__REFERENCE__,seneca,2.237801e-09
BART,abssentrw,2.687259e-10
onmt_pg,abssentrw,2.245125e-06
seneca,abssentrw,0.01363784
BART,onmt_pg,0.008751319
BART,seneca,2.560798e-06
onmt_pg,seneca,0.008568378
__REFERENCE__,abssentrw,2.448566e-10
__REFERENCE__,BART,0.02285309
__REFERENCE__,onmt_pg,0.01050758
__REFERENCE__,seneca,2.972687e-11
BART,abssentrw,1.048077e-07
onmt_pg,abssentrw,1.049343e-06
abssentrw,seneca,0.2615619
BART,onmt_pg,0.7564215
BART,seneca,5.786154e-06
onmt_pg,seneca,2.002387e-05
__REFERENCE__,abssentrw,4.231626e-09
__REFERENCE__,BART,0.1463342
__REFERENCE__,onmt_pg,3.71181e-06
__REFERENCE__,seneca,1.657567e-11
BART,abssentrw,1.938926e-06
onmt_pg,abssentrw,0.004084301
abssentrw,seneca,0.8346432
BART,onmt_pg,0.001125558
BART,seneca,5.860703e-07
onmt_pg,seneca,0.0099554
__REFERENCE__,abssentrw,3.829156e-23
__REFERENCE__,BART,0.0002607543
__REFERENCE__,onmt_pg,7.843083e-07
__REFERENCE__,seneca,4.578135e-21
BART,abssentrw,1.368085e-12
onmt_pg,abssentrw,2.081912e-07
abssentrw,seneca,0.2889859
BART,onmt_pg,0.1254093
BART,seneca,1.447786e-10
onmt_pg,seneca,1.159019e-06
__REFERENCE__,abssentrw,6.930803e-12
__REFERENCE__,BART,0.1456823
__REFERENCE__,onmt_pg,0.0006107197
__REFERENCE__,seneca,2.051338e-12
BART,abssentrw,4.322367e-11
onmt_pg,abssentrw,1.243777e-07
abssentrw,seneca,0.1974275
BART,onmt_pg,0.02756711
BART,seneca,3.715749e-11
onmt_pg,seneca,9.330021e-06
__REFERENCE__,abssentrw,1.504155e-16
__REFERENCE__,BART,0.004746435
__REFERENCE__,onmt_pg,5.259318e-06
__REFERENCE__,seneca,5.805108e-10
BART,abssentrw,9.32403e-10
onmt_pg,abssentrw,9.364794e-06
seneca,abssentrw,0.02512536
BART,onmt_pg,0.04536758
BART,seneca,5.486517e-05
onmt_pg,seneca,0.02035023
__REFERENCE__,abssentrw,2.074076e-13
__REFERENCE__,BART,0.001697743
__REFERENCE__,onmt_pg,0.008738171
__REFERENCE__,seneca,7.939023e-08
BART,abssentrw,7.938284e-08
onmt_pg,abssentrw,7.278221e-09
seneca,abssentrw,0.0311399
BART,onmt_pg,0.9324274
BART,seneca,0.0007683667
onmt_pg,seneca,0.000102838
__REFERENCE__,abssentrw,8.262716e-17
__REFERENCE__,BART,2.518434e-05
__REFERENCE__,onmt_pg,1.636446e-08
__REFERENCE__,seneca,6.649983e-18
BART,abssentrw,4.38174e-08
onmt_pg,abssentrw,9.453173e-05
abssentrw,seneca,0.9732576
BART,onmt_pg,0.04638555
BART,seneca,1.361989e-08
onmt_pg,seneca,0.0002497163
__REFERENCE__,abssentrw,8.283407e-16
__REFERENCE__,BART,0.002216958
__REFERENCE__,onmt_pg,0.001706346
__REFERENCE__,seneca,7.082661e-15
BART,abssentrw,2.059902e-07
onmt_pg,abssentrw,1.747768e-08
abssentrw,seneca,0.4993872
BART,onmt_pg,0.9397614
BART,seneca,9.335765e-07
onmt_pg,seneca,2.893327e-07
__REFERENCE__,abssentrw,7.092313e-15
__REFERENCE__,BART,0.2009399
__REFERENCE__,onmt_pg,0.008328127
__REFERENCE__,seneca,3.125303e-15
BART,abssentrw,1.27991e-13
onmt_pg,abssentrw,2.785703e-13
abssentrw,seneca,0.07191708
BART,onmt_pg,0.1039746
BART,seneca,4.922129e-12
onmt_pg,seneca,4.200662e-08
__REFERENCE__,abssentrw,5.519029e-16
__REFERENCE__,BART,0.2195019
__REFERENCE__,onmt_pg,1.177966e-06
__REFERENCE__,seneca,2.369222e-13
BART,abssentrw,1.174297e-09
onmt_pg,abssentrw,0.0001205486
abssentrw,seneca,0.575004
BART,onmt_pg,0.0001270418
BART,seneca,1.148579e-12
onmt_pg,seneca,0.0002537616
__REFERENCE__,abssentrw,9.829721e-13
__REFERENCE__,BART,0.04722694
__REFERENCE__,onmt_pg,1.639584e-05
__REFERENCE__,seneca,4.090097e-13
BART,abssentrw,2.717614e-08
onmt_pg,abssentrw,4.055366e-07
seneca,abssentrw,0.03823701
BART,onmt_pg,0.01478995
BART,seneca,1.509041e-07
onmt_pg,seneca,0.0003534664
__REFERENCE__,abssentrw,4.961518e-13
__REFERENCE__,BART,0.04599754
__REFERENCE__,onmt_pg,0.01956081
__REFERENCE__,seneca,6.314634e-12
BART,abssentrw,4.293195e-06
onmt_pg,abssentrw,8.740998e-07
abssentrw,seneca,0.5451284
BART,onmt_pg,0.8513252
BART,seneca,7.567383e-09
onmt_pg,seneca,3.800992e-09
__REFERENCE__,abssentrw,7.041091e-13
__REFERENCE__,BART,0.01388009
__REFERENCE__,onmt_pg,0.00132221
__REFERENCE__,seneca,1.145658e-10
BART,abssentrw,8.224798e-11
onmt_pg,abssentrw,1.706349e-08
seneca,abssentrw,0.007200883
BART,onmt_pg,0.1840821
BART,seneca,3.743942e-06
onmt_pg,seneca,0.003917951
__REFERENCE__,abssentrw,7.55179e-12
__REFERENCE__,BART,0.2192349
__REFERENCE__,onmt_pg,0.223012
__REFERENCE__,seneca,4.04336e-06
BART,abssentrw,1.224548e-08
onmt_pg,abssentrw,1.545148e-09
abssentrw,seneca,0.14324
BART,onmt_pg,0.9818472
BART,seneca,1.811087e-05
onmt_pg,seneca,4.080624e-06
__REFERENCE__,abssentrw,1.846473e-13
__REFERENCE__,BART,0.01437897
__REFERENCE__,onmt_pg,0.004755857
__REFERENCE__,seneca,7.986708e-13
BART,abssentrw,1.698128e-08
onmt_pg,abssentrw,8.085339e-07
abssentrw,seneca,0.123147
BART,onmt_pg,0.7252721
BART,seneca,7.882474e-07
onmt_pg,seneca,1.11438e-05
__REFERENCE__,abssentrw,4.797129e-18
__REFERENCE__,BART,0.002889703
__REFERENCE__,onmt_pg,3.14566e-05
__REFERENCE__,seneca,1.263291e-15
BART,abssentrw,1.15923e-08
onmt_pg,abssentrw,2.449695e-09
abssentrw,seneca,0.0558473
BART,onmt_pg,0.2805737
BART,seneca,1.767332e-07
onmt_pg,seneca,3.952194e-06
__REFERENCE__,abssentrw,4.364256e-10
__REFERENCE__,BART,0.01732168
__REFERENCE__,onmt_pg,0.0002868227
__REFERENCE__,seneca,5.749095e-09
BART,abssentrw,2.327576e-05
onmt_pg,abssentrw,0.000227562
abssentrw,seneca,0.1578239
BART,onmt_pg,0.2384459
BART,seneca,0.0002542691
onmt_pg,seneca,0.005992533
__REFERENCE__,abssentrw,4.963144e-15
__REFERENCE__,BART,0.0004011756
__REFERENCE__,onmt_pg,0.001258951
__REFERENCE__,seneca,1.499635e-10
BART,abssentrw,1.924063e-05
onmt_pg,abssentrw,9.536367e-08
seneca,abssentrw,0.01773986
BART,onmt_pg,0.5313036
BART,seneca,0.003452938
onmt_pg,seneca,0.0002387668
__REFERENCE__,abssentrw,7.518323e-15
__REFERENCE__,BART,0.0009596008
__REFERENCE__,onmt_pg,8.814216e-08
__REFERENCE__,seneca,3.329082e-21
BART,abssentrw,1.941712e-07
onmt_pg,abssentrw,6.016519e-06
abssentrw,seneca,0.6324544
BART,onmt_pg,0.04107811
BART,seneca,1.398475e-11
onmt_pg,seneca,5.678037e-07
__REFERENCE__,abssentrw,3.119046e-10
__REFERENCE__,BART,0.005802759
__REFERENCE__,onmt_pg,0.0001991548
__REFERENCE__,seneca,2.698543e-09
BART,abssentrw,4.521843e-06
onmt_pg,abssentrw,0.0002002263
abssentrw,seneca,0.2606384
BART,onmt_pg,0.2243812
BART,seneca,0.0002318308
onmt_pg,seneca,0.006396301
__REFERENCE__,abssentrw,2.635516e-13
__REFERENCE__,BART,0.05979254
__REFERENCE__,onmt_pg,0.07228237
__REFERENCE__,seneca,4.357835e-07
BART,abssentrw,1.315331e-08
onmt_pg,abssentrw,1.958774e-08
seneca,abssentrw,0.01014981
BART,onmt_pg,0.9606681
BART,seneca,6.501799e-05
onmt_pg,seneca,7.286247e-05
__REFERENCE__,abssentrw,1.792795e-10
__REFERENCE__,BART,0.02345812
__REFERENCE__,onmt_pg,0.01987141
__REFERENCE__,seneca,9.450896e-09
BART,abssentrw,2.66449e-06
onmt_pg,abssentrw,2.126605e-07
seneca,abssentrw,0.01013256
BART,onmt_pg,0.9766646
BART,seneca,0.0001663056
onmt_pg,seneca,4.879684e-05
__REFERENCE__,abssentrw,1.997267e-13
__REFERENCE__,BART,4.74408e-05
__REFERENCE__,onmt_pg,3.430991e-06
__REFERENCE__,seneca,2.935829e-12
BART,abssentrw,1.559176e-05
onmt_pg,abssentrw,2.576895e-06
abssentrw,seneca,0.09492466
BART,onmt_pg,0.4190329
BART,seneca,0.0001390701
onmt_pg,seneca,0.001024768
__REFERENCE__,abssentrw,2.660067e-22
__REFERENCE__,BART,0.5084905
__REFERENCE__,onmt_pg,0.0001523985
__REFERENCE__,seneca,9.52954e-15
BART,abssentrw,2.253263e-16
onmt_pg,abssentrw,1.00221e-08
abssentrw,seneca,0.1183641
BART,onmt_pg,0.000901758
BART,seneca,1.128481e-13
onmt_pg,seneca,2.583816e-06
__REFERENCE__,abssentrw,1.614022e-16
__REFERENCE__,BART,0.13154
__REFERENCE__,onmt_pg,0.002451604
__REFERENCE__,seneca,1.051328e-11
BART,abssentrw,1.832803e-13
onmt_pg,abssentrw,7.135563e-08
abssentrw,seneca,0.06539106
BART,onmt_pg,0.1213104
BART,seneca,1.075694e-07
onmt_pg,seneca,4.576689e-05
__REFERENCE__,abssentrw,1.923131e-12
__REFERENCE__,BART,0.1110211
__REFERENCE__,onmt_pg,0.05132584
__REFERENCE__,seneca,1.976862e-13
BART,abssentrw,1.376702e-07
onmt_pg,abssentrw,3.477827e-05
abssentrw,seneca,0.3409133
BART,onmt_pg,0.5821474
BART,seneca,9.386305e-09
onmt_pg,seneca,4.03452e-06
__REFERENCE__,abssentrw,2.684862e-12
__REFERENCE__,BART,0.02566183
__REFERENCE__,onmt_pg,0.0004444638
__REFERENCE__,seneca,6.753306e-10
BART,abssentrw,1.628366e-06
onmt_pg,abssentrw,1.385112e-06
abssentrw,seneca,0.1196621
BART,onmt_pg,0.187097
BART,seneca,5.965998e-06
onmt_pg,seneca,0.002433251
__REFERENCE__,abssentrw,6.257304e-15
__REFERENCE__,BART,0.04696697
__REFERENCE__,onmt_pg,0.0001497057
__REFERENCE__,seneca,6.976335e-11
BART,abssentrw,6.185856e-09
onmt_pg,abssentrw,2.201945e-06
abssentrw,seneca,0.07076236
BART,onmt_pg,0.1131419
BART,seneca,5.730335e-06
onmt_pg,seneca,0.0009845464
__REFERENCE__,abssentrw,1.517073e-15
__REFERENCE__,BART,0.08475429
__REFERENCE__,onmt_pg,0.0003933881
__REFERENCE__,seneca,1.271592e-12
BART,abssentrw,1.199927e-09
onmt_pg,abssentrw,5.754612e-06
abssentrw,seneca,0.08025336
BART,onmt_pg,0.05184232
BART,seneca,1.128305e-07
onmt_pg,seneca,0.0003880344
__REFERENCE__,abssentrw,5.13388e-17
__REFERENCE__,BART,1.195429e-05
__REFERENCE__,onmt_pg,4.216388e-08
__REFERENCE__,seneca,1.78587e-19
BART,abssentrw,3.869728e-06
onmt_pg,abssentrw,1.049693e-06
abssentrw,seneca,0.2214245
BART,onmt_pg,0.380922
BART,seneca,2.010879e-06
onmt_pg,seneca,0.0001500982
__REFERENCE__,abssentrw,3.491181e-12
__REFERENCE__,BART,0.2948506
__REFERENCE__,onmt_pg,0.001463287
__REFERENCE__,seneca,1.365651e-11
BART,abssentrw,5.820959e-10
onmt_pg,abssentrw,4.19641e-07
abssentrw,seneca,0.06619741
BART,onmt_pg,0.02539378
BART,seneca,1.847205e-08
onmt_pg,seneca,0.0002704316
__REFERENCE__,abssentrw,6.183974e-17
__REFERENCE__,BART,0.002395708
__REFERENCE__,onmt_pg,1.810122e-06
__REFERENCE__,seneca,1.387263e-12
BART,abssentrw,9.289261e-08
onmt_pg,abssentrw,0.0001281242
abssentrw,seneca,0.6977276
BART,onmt_pg,0.05416082
BART,seneca,2.436864e-07
onmt_pg,seneca,0.0002621848
__REFERENCE__,abssentrw,5.278712e-16
__REFERENCE__,BART,0.001126479
__REFERENCE__,onmt_pg,0.002080662
__REFERENCE__,seneca,1.771145e-13
BART,abssentrw,3.155286e-08
onmt_pg,abssentrw,3.402778e-11
seneca,abssentrw,0.04745627
BART,onmt_pg,0.7963292
BART,seneca,9.052839e-07
onmt_pg,seneca,6.821742e-08
__REFERENCE__,abssentrw,3.357073e-18
__REFERENCE__,BART,0.00131369
__REFERENCE__,onmt_pg,0.000360223
__REFERENCE__,seneca,1.655239e-11
BART,abssentrw,1.736659e-10
onmt_pg,abssentrw,1.104958e-08
seneca,abssentrw,0.02009936
BART,onmt_pg,0.6059112
BART,seneca,1.367965e-05
onmt_pg,seneca,2.488475e-05
__REFERENCE__,abssentrw,3.569456e-10
__REFERENCE__,BART,0.1031133
__REFERENCE__,onmt_pg,0.002931227
__REFERENCE__,seneca,5.343482e-11
BART,abssentrw,1.194976e-06
onmt_pg,abssentrw,2.75085e-05
abssentrw,seneca,0.6092312
BART,onmt_pg,0.1611667
BART,seneca,4.732195e-07
onmt_pg,seneca,0.0004685908
__REFERENCE__,abssentrw,1.078503e-10
__REFERENCE__,BART,0.001540867
__REFERENCE__,onmt_pg,0.008222399
__REFERENCE__,seneca,4.299336e-07
BART,abssentrw,3.623275e-07
onmt_pg,abssentrw,7.388682e-09
seneca,abssentrw,0.0214545
BART,onmt_pg,0.9900803
BART,seneca,0.0009217329
onmt_pg,seneca,0.0007111393
__REFERENCE__,abssentrw,8.301065e-18
__REFERENCE__,BART,0.02135129
__REFERENCE__,onmt_pg,0.000242147
__REFERENCE__,seneca,6.96634e-10
BART,abssentrw,5.54133e-11
onmt_pg,abssentrw,6.240863e-10
seneca,abssentrw,0.01768742
BART,onmt_pg,0.1568523
BART,seneca,1.021881e-05
onmt_pg,seneca,0.002137484
__REFERENCE__,abssentrw,1.072924e-08
__REFERENCE__,BART,0.8677841
__REFERENCE__,onmt_pg,0.08581751
__REFERENCE__,seneca,2.438628e-06
BART,abssentrw,8.724255e-08
onmt_pg,abssentrw,2.132314e-06
abssentrw,seneca,0.114753
BART,onmt_pg,0.1230248
BART,seneca,3.105394e-06
onmt_pg,seneca,0.0006423553
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,3.552631e-16
__REFERENCE__,BART,0.00381091
__REFERENCE__,onmt_pg,0.002710086
__REFERENCE__,seneca,5.781479e-13
BART,abssentrw,7.949818e-08
onmt_pg,abssentrw,5.99811e-09
abssentrw,seneca,0.1540491
BART,onmt_pg,0.8397835
BART,seneca,2.46997e-06
onmt_pg,seneca,1.28043e-07
__REFERENCE__,abssentrw,7.773522e-11
__REFERENCE__,BART,0.0002947432
__REFERENCE__,onmt_pg,0.0003974827
__REFERENCE__,seneca,1.082989e-09
BART,abssentrw,1.32275e-05
onmt_pg,abssentrw,1.018092e-05
abssentrw,seneca,0.258159
BART,onmt_pg,0.8390007
BART,seneca,9.056858e-05
onmt_pg,seneca,6.438821e-05
__REFERENCE__,abssentrw,6.06312e-09
__REFERENCE__,BART,0.08272879
__REFERENCE__,onmt_pg,0.01344043
__REFERENCE__,seneca,9.119564e-10
BART,abssentrw,1.949757e-05
onmt_pg,abssentrw,0.0001071957
abssentrw,seneca,0.9267962
BART,onmt_pg,0.3984188
BART,seneca,3.02282e-07
onmt_pg,seneca,6.22686e-06
__REFERENCE__,abssentrw,2.242771e-14
__REFERENCE__,BART,0.00200146
__REFERENCE__,onmt_pg,2.094511e-05
__REFERENCE__,seneca,3.043851e-10
BART,abssentrw,6.306033e-09
onmt_pg,abssentrw,4.050921e-06
seneca,abssentrw,0.02932617
BART,onmt_pg,0.1450996
BART,seneca,5.070067e-05
onmt_pg,seneca,0.003781714
__REFERENCE__,abssentrw,9.34587e-16
__REFERENCE__,BART,0.000364553
__REFERENCE__,onmt_pg,0.0004241408
__REFERENCE__,seneca,2.048326e-11
BART,abssentrw,7.744034e-09
onmt_pg,abssentrw,7.459214e-08
seneca,abssentrw,0.005835625
BART,onmt_pg,0.9230585
BART,seneca,0.0006629529
onmt_pg,seneca,0.001548091
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.426481e-12
__REFERENCE__,BART,0.00436827
__REFERENCE__,onmt_pg,0.001331434
__REFERENCE__,seneca,1.556064e-12
BART,abssentrw,0.0001292905
onmt_pg,abssentrw,0.0001869196
abssentrw,seneca,0.5968366
BART,onmt_pg,0.7507984
BART,seneca,1.41825e-05
onmt_pg,seneca,4.382031e-05
__REFERENCE__,abssentrw,1.949197e-12
__REFERENCE__,BART,0.01148068
__REFERENCE__,onmt_pg,7.904039e-06
__REFERENCE__,seneca,1.434958e-10
BART,abssentrw,4.833156e-06
onmt_pg,abssentrw,0.004444247
abssentrw,seneca,0.9914492
BART,onmt_pg,0.04068989
BART,seneca,1.281711e-06
onmt_pg,seneca,0.004176635
__REFERENCE__,abssentrw,5.791799e-14
__REFERENCE__,BART,0.00296164
__REFERENCE__,onmt_pg,0.0001308942
__REFERENCE__,seneca,5.320775e-12
BART,abssentrw,1.097518e-07
onmt_pg,abssentrw,1.427853e-07
abssentrw,seneca,0.07588129
BART,onmt_pg,0.5112941
BART,seneca,8.861436e-06
onmt_pg,seneca,8.126879e-05
__REFERENCE__,abssentrw,1.766707e-22
__REFERENCE__,BART,0.002847117
__REFERENCE__,onmt_pg,1.736449e-05
__REFERENCE__,seneca,2.77893e-11
BART,abssentrw,2.458198e-16
onmt_pg,abssentrw,1.233913e-11
seneca,abssentrw,0.0004640059
BART,onmt_pg,0.2140288
BART,seneca,1.116173e-06
onmt_pg,seneca,0.001415538
__REFERENCE__,abssentrw,1.948343e-12
__REFERENCE__,BART,0.002309218
__REFERENCE__,onmt_pg,0.005188932
__REFERENCE__,seneca,1.025776e-12
BART,abssentrw,1.109486e-07
onmt_pg,abssentrw,1.06946e-05
abssentrw,seneca,0.1504637
BART,onmt_pg,0.9614919
BART,seneca,6.616555e-07
onmt_pg,seneca,1.861543e-05
__REFERENCE__,abssentrw,2.944641e-18
__REFERENCE__,BART,0.04149331
__REFERENCE__,onmt_pg,0.0002662969
__REFERENCE__,seneca,2.070083e-11
BART,abssentrw,4.373507e-11
onmt_pg,abssentrw,6.266318e-09
seneca,abssentrw,0.0450935
BART,onmt_pg,0.05440853
