,,p_value
__REFERENCE__,BART,0.09568563
__REFERENCE__,onmt_pg,0.8216983
__REFERENCE__,seneca,0.6341892
BART,abssentrw,0.02158942
abssentrw,onmt_pg,0.8564856
abssentrw,seneca,0.6829679
BART,onmt_pg,0.1105837
BART,seneca,0.03892468
onmt_pg,seneca,0.4778141
__REFERENCE__,abssentrw,0.4365158
__REFERENCE__,BART,0.7420219
__REFERENCE__,onmt_pg,0.9785111
__REFERENCE__,seneca,0.753815
abssentrw,BART,0.2846354
abssentrw,onmt_pg,0.3969927
abssentrw,seneca,0.6553568
BART,onmt_pg,0.5805403
BART,seneca,0.3124407
onmt_pg,seneca,0.6541143
__REFERENCE__,abssentrw,0.895959
BART,__REFERENCE__,0.02786605
__REFERENCE__,onmt_pg,0.2793756
__REFERENCE__,seneca,0.8957984
BART,abssentrw,6.108149e-06
onmt_pg,abssentrw,0.01653387
abssentrw,seneca,0.5547269
BART,onmt_pg,0.03039919
BART,seneca,3.239149e-06
onmt_pg,seneca,0.0001312537
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.6389544
__REFERENCE__,BART,0.05163547
__REFERENCE__,onmt_pg,0.6916268
__REFERENCE__,seneca,0.9508417
BART,abssentrw,0.009552787
abssentrw,onmt_pg,0.8844422
abssentrw,seneca,0.8868838
BART,onmt_pg,0.01983745
BART,seneca,0.01855808
onmt_pg,seneca,0.8133127
__REFERENCE__,abssentrw,0.3484416
BART,__REFERENCE__,0.03316941
__REFERENCE__,onmt_pg,0.5991976
__REFERENCE__,seneca,0.4401748
BART,abssentrw,0.003812279
abssentrw,onmt_pg,0.1617265
abssentrw,seneca,0.2203303
BART,onmt_pg,0.04982922
BART,seneca,0.08835123
onmt_pg,seneca,0.9116879
__REFERENCE__,abssentrw,0.3709036
BART,__REFERENCE__,0.04242777
__REFERENCE__,onmt_pg,0.1664541
__REFERENCE__,seneca,0.9767261
BART,abssentrw,0.01728187
onmt_pg,abssentrw,0.002063497
abssentrw,seneca,0.2773183
BART,onmt_pg,0.9539723
BART,seneca,0.1502617
onmt_pg,seneca,0.08562115
__REFERENCE__,abssentrw,0.5146811
__REFERENCE__,BART,0.8838509
__REFERENCE__,onmt_pg,0.4448647
__REFERENCE__,seneca,0.7277747
abssentrw,BART,0.378801
abssentrw,onmt_pg,0.1572125
abssentrw,seneca,0.9874269
BART,onmt_pg,0.4842701
BART,seneca,0.5898299
onmt_pg,seneca,0.4480616
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.8170463
__REFERENCE__,BART,0.4280482
__REFERENCE__,onmt_pg,0.6859171
__REFERENCE__,seneca,0.4285759
abssentrw,BART,0.3587615
abssentrw,onmt_pg,0.4641985
abssentrw,seneca,0.8109677
BART,onmt_pg,0.5029614
BART,seneca,0.04488176
onmt_pg,seneca,0.1616356
__REFERENCE__,abssentrw,0.336359
BART,__REFERENCE__,0.02020487
__REFERENCE__,onmt_pg,0.5039677
__REFERENCE__,seneca,0.3526636
abssentrw,BART,0.2372758
abssentrw,onmt_pg,0.8812675
abssentrw,seneca,0.1730747
BART,onmt_pg,0.1066647
BART,seneca,0.03174202
onmt_pg,seneca,0.1912875
__REFERENCE__,abssentrw,0.2103204
__REFERENCE__,BART,0.261575
__REFERENCE__,onmt_pg,0.5341914
__REFERENCE__,seneca,0.0001460287
BART,abssentrw,0.003906641
onmt_pg,abssentrw,0.03783349
abssentrw,seneca,0.09999444
BART,onmt_pg,0.4126996
BART,seneca,0.0007057853
onmt_pg,seneca,0.0004958463
__REFERENCE__,abssentrw,0.6150668
__REFERENCE__,BART,0.07451952
__REFERENCE__,onmt_pg,0.1305821
__REFERENCE__,seneca,0.165562
BART,abssentrw,0.02437025
onmt_pg,abssentrw,0.01504459
abssentrw,seneca,0.2578031
BART,onmt_pg,0.607624
BART,seneca,0.003473777
onmt_pg,seneca,0.01474627
__REFERENCE__,abssentrw,0.4085551
BART,__REFERENCE__,0.0002650457
onmt_pg,__REFERENCE__,0.02331352
__REFERENCE__,seneca,0.825527
BART,abssentrw,4.447032e-05
abssentrw,onmt_pg,0.08638977
abssentrw,seneca,0.1271075
BART,onmt_pg,0.1448796
BART,seneca,0.0002900958
onmt_pg,seneca,0.03764953
__REFERENCE__,abssentrw,0.7544026
__REFERENCE__,BART,0.1739103
__REFERENCE__,onmt_pg,0.1002453
__REFERENCE__,seneca,0.9827592
BART,abssentrw,0.04976079
onmt_pg,abssentrw,0.03013702
abssentrw,seneca,0.701997
BART,onmt_pg,0.9023997
BART,seneca,0.193931
onmt_pg,seneca,0.1057089
__REFERENCE__,abssentrw,0.3316056
__REFERENCE__,BART,0.1277703
__REFERENCE__,onmt_pg,0.7280799
__REFERENCE__,seneca,0.1190843
abssentrw,BART,0.08343427
abssentrw,onmt_pg,0.2796419
abssentrw,seneca,0.7524285
BART,onmt_pg,0.1644209
BART,seneca,0.07449779
onmt_pg,seneca,0.1278609
__REFERENCE__,abssentrw,0.5669418
__REFERENCE__,BART,0.1939269
__REFERENCE__,onmt_pg,0.2810004
__REFERENCE__,seneca,0.2135894
BART,abssentrw,0.00528558
abssentrw,onmt_pg,0.1129018
abssentrw,seneca,0.2285854
BART,onmt_pg,0.5994412
BART,seneca,0.001874613
onmt_pg,seneca,0.07006743
__REFERENCE__,abssentrw,0.615668
__REFERENCE__,BART,0.05749247
__REFERENCE__,onmt_pg,0.8670609
__REFERENCE__,seneca,0.1811326
BART,abssentrw,0.009326167
abssentrw,onmt_pg,0.6920019
abssentrw,seneca,0.3699443
BART,onmt_pg,0.01873673
BART,seneca,0.0008297928
onmt_pg,seneca,0.2232967
__REFERENCE__,abssentrw,0.8079252
__REFERENCE__,BART,0.1326422
__REFERENCE__,onmt_pg,0.1916016
__REFERENCE__,seneca,0.614565
abssentrw,BART,0.2576948
abssentrw,onmt_pg,0.06447549
abssentrw,seneca,0.710234
BART,onmt_pg,0.9396552
BART,seneca,0.1582951
onmt_pg,seneca,0.1221903
__REFERENCE__,abssentrw,0.4164681
__REFERENCE__,BART,0.6222654
__REFERENCE__,onmt_pg,0.6309618
__REFERENCE__,seneca,0.588438
abssentrw,BART,0.2182267
abssentrw,onmt_pg,0.7954931
abssentrw,seneca,0.8660029
BART,onmt_pg,0.3682436
BART,seneca,0.3672139
onmt_pg,seneca,0.9310842
__REFERENCE__,abssentrw,0.7466001
BART,__REFERENCE__,0.04613368
__REFERENCE__,onmt_pg,0.1634619
__REFERENCE__,seneca,0.70445
BART,abssentrw,0.04111767
abssentrw,onmt_pg,0.2868803
abssentrw,seneca,0.9380259
BART,onmt_pg,0.3211147
BART,seneca,0.03240714
onmt_pg,seneca,0.3452786
__REFERENCE__,abssentrw,0.7207525
__REFERENCE__,BART,0.06016475
__REFERENCE__,onmt_pg,0.1660888
__REFERENCE__,seneca,0.2908202
abssentrw,BART,0.1614228
onmt_pg,abssentrw,0.03727615
abssentrw,seneca,0.4680457
BART,onmt_pg,0.9579144
BART,seneca,0.04487231
onmt_pg,seneca,0.06302911
__REFERENCE__,abssentrw,0.8922364
__REFERENCE__,BART,0.6320195
__REFERENCE__,onmt_pg,0.7695724
__REFERENCE__,seneca,0.1351773
abssentrw,BART,0.854415
abssentrw,onmt_pg,0.7487769
abssentrw,seneca,0.1835503
BART,onmt_pg,0.3412226
BART,seneca,0.008626042
onmt_pg,seneca,0.1778514
__REFERENCE__,abssentrw,0.583981
BART,__REFERENCE__,0.020954
__REFERENCE__,onmt_pg,0.1754613
__REFERENCE__,seneca,0.4954927
BART,abssentrw,0.03728852
abssentrw,onmt_pg,0.07368808
abssentrw,seneca,0.8218491
BART,onmt_pg,0.4366206
BART,seneca,0.0364587
onmt_pg,seneca,0.04016123
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.02102629
__REFERENCE__,BART,0.7302253
__REFERENCE__,onmt_pg,0.8401851
__REFERENCE__,seneca,0.005134775
BART,abssentrw,0.0403568
onmt_pg,abssentrw,0.03844915
abssentrw,seneca,0.8993319
BART,onmt_pg,0.4383098
BART,seneca,0.06755602
onmt_pg,seneca,0.04512664
__REFERENCE__,abssentrw,0.3262192
__REFERENCE__,BART,0.4758595
__REFERENCE__,onmt_pg,0.2367319
__REFERENCE__,seneca,0.009641534
abssentrw,BART,0.6784916
abssentrw,onmt_pg,0.9915518
abssentrw,seneca,0.05897574
BART,onmt_pg,0.7311177
BART,seneca,0.006681494
onmt_pg,seneca,0.04512901
__REFERENCE__,abssentrw,0.1058972
__REFERENCE__,BART,0.1955516
__REFERENCE__,onmt_pg,0.2295344
__REFERENCE__,seneca,0.5007268
abssentrw,BART,0.7646444
abssentrw,onmt_pg,0.6879822
abssentrw,seneca,0.1242457
BART,onmt_pg,0.9732219
BART,seneca,0.239765
onmt_pg,seneca,0.02982362
__REFERENCE__,abssentrw,0.8396128
__REFERENCE__,BART,0.05731916
__REFERENCE__,onmt_pg,0.4153052
__REFERENCE__,seneca,0.4440647
abssentrw,BART,0.06320657
abssentrw,onmt_pg,0.2947454
abssentrw,seneca,0.3132083
BART,onmt_pg,0.3990501
BART,seneca,0.01092134
onmt_pg,seneca,0.09557995
__REFERENCE__,abssentrw,0.5396481
BART,__REFERENCE__,0.003814884
__REFERENCE__,onmt_pg,0.1505068
__REFERENCE__,seneca,0.6976972
BART,abssentrw,0.0007887083
abssentrw,onmt_pg,0.05249145
abssentrw,seneca,0.8856615
BART,onmt_pg,0.4145977
BART,seneca,0.03077602
onmt_pg,seneca,0.04998061
__REFERENCE__,abssentrw,0.2454286
BART,__REFERENCE__,0.0007295701
__REFERENCE__,onmt_pg,0.09124141
__REFERENCE__,seneca,0.1902479
abssentrw,BART,0.2161243
abssentrw,onmt_pg,0.3755455
abssentrw,seneca,0.05355509
BART,onmt_pg,0.7719079
BART,seneca,0.000945079
onmt_pg,seneca,0.02846071
__REFERENCE__,abssentrw,0.6017879
__REFERENCE__,BART,0.4300187
__REFERENCE__,onmt_pg,0.9595393
__REFERENCE__,seneca,0.2517511
BART,abssentrw,0.04299203
abssentrw,onmt_pg,0.5185317
abssentrw,seneca,0.7330453
BART,onmt_pg,0.2189896
BART,seneca,0.08100419
onmt_pg,seneca,0.2759327
__REFERENCE__,abssentrw,0.1317579
__REFERENCE__,BART,0.680226
__REFERENCE__,onmt_pg,0.2901019
__REFERENCE__,seneca,0.033384
BART,abssentrw,0.006366701
abssentrw,onmt_pg,0.645668
abssentrw,seneca,0.7667164
BART,onmt_pg,0.0217833
BART,seneca,0.01473676
onmt_pg,seneca,0.5359707
__REFERENCE__,abssentrw,0.7299438
__REFERENCE__,BART,0.4544053
__REFERENCE__,onmt_pg,0.9391142
__REFERENCE__,seneca,0.1410058
abssentrw,BART,0.1885791
abssentrw,onmt_pg,0.9094747
abssentrw,seneca,0.1463126
BART,onmt_pg,0.4709974
BART,seneca,0.00715845
onmt_pg,seneca,0.08029949
__REFERENCE__,abssentrw,0.4756187
__REFERENCE__,BART,0.3212903
__REFERENCE__,onmt_pg,0.2813231
__REFERENCE__,seneca,0.01574944
abssentrw,BART,0.1465252
abssentrw,onmt_pg,0.8813361
abssentrw,seneca,0.2287546
BART,onmt_pg,0.1207901
BART,seneca,0.04648142
onmt_pg,seneca,0.06003471
__REFERENCE__,abssentrw,0.6466676
__REFERENCE__,BART,0.1784625
__REFERENCE__,onmt_pg,0.5146372
__REFERENCE__,seneca,0.5259801
abssentrw,BART,0.4359246
abssentrw,onmt_pg,0.8872491
abssentrw,seneca,0.9705891
BART,onmt_pg,0.232289
BART,seneca,0.3489384
onmt_pg,seneca,0.8167892
__REFERENCE__,abssentrw,0.9668178
__REFERENCE__,BART,0.6742957
__REFERENCE__,onmt_pg,0.7512419
__REFERENCE__,seneca,0.4967898
abssentrw,BART,0.8414307
abssentrw,onmt_pg,0.8273061
abssentrw,seneca,0.4743642
BART,onmt_pg,0.9372306
BART,seneca,0.395246
onmt_pg,seneca,0.1391993
__REFERENCE__,abssentrw,0.1699865
__REFERENCE__,BART,0.1815283
__REFERENCE__,onmt_pg,0.9966763
__REFERENCE__,seneca,0.1961393
abssentrw,BART,0.06795269
abssentrw,onmt_pg,0.1794558
abssentrw,seneca,0.9321585
BART,onmt_pg,0.3267803
BART,seneca,0.08006305
onmt_pg,seneca,0.12889
__REFERENCE__,abssentrw,0.6835345
__REFERENCE__,BART,0.7469544
__REFERENCE__,onmt_pg,0.5038251
__REFERENCE__,seneca,0.1384461
abssentrw,BART,0.9826926
abssentrw,onmt_pg,0.8866469
abssentrw,seneca,0.1649656
BART,onmt_pg,0.9141562
BART,seneca,0.02178727
onmt_pg,seneca,0.1384576
__REFERENCE__,abssentrw,0.04039705
__REFERENCE__,BART,0.5705702
__REFERENCE__,onmt_pg,0.7194439
__REFERENCE__,seneca,0.007100169
abssentrw,BART,0.06569666
onmt_pg,abssentrw,0.03452083
abssentrw,seneca,0.5357479
BART,onmt_pg,0.67587
BART,seneca,0.00606003
onmt_pg,seneca,0.002466374
__REFERENCE__,abssentrw,0.5791512
BART,__REFERENCE__,0.01516101
__REFERENCE__,onmt_pg,0.1185341
__REFERENCE__,seneca,0.03391938
abssentrw,BART,0.08239481
abssentrw,onmt_pg,0.5340094
abssentrw,seneca,0.004420301
BART,onmt_pg,0.3795796
BART,seneca,0.001198117
onmt_pg,seneca,0.003889643
__REFERENCE__,abssentrw,0.6606926
BART,__REFERENCE__,0.001411085
onmt_pg,__REFERENCE__,0.0005460522
__REFERENCE__,seneca,0.9560701
BART,abssentrw,0.0007321194
abssentrw,onmt_pg,0.1044512
abssentrw,seneca,0.5544978
BART,onmt_pg,0.3018638
BART,seneca,6.567627e-06
onmt_pg,seneca,0.02212293
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.5774129
BART,__REFERENCE__,0.04417112
__REFERENCE__,onmt_pg,0.2623793
__REFERENCE__,seneca,0.4189881
BART,abssentrw,0.03926956
abssentrw,onmt_pg,0.1317648
abssentrw,seneca,0.06534009
BART,onmt_pg,0.3898066
BART,seneca,0.4427656
onmt_pg,seneca,0.8677544
__REFERENCE__,abssentrw,0.133226
BART,__REFERENCE__,0.001996152
onmt_pg,__REFERENCE__,0.03912984
__REFERENCE__,seneca,0.7366252
BART,abssentrw,0.03479227
abssentrw,onmt_pg,0.3685761
abssentrw,seneca,0.1677904
BART,onmt_pg,0.08685224
BART,seneca,0.01098884
onmt_pg,seneca,0.0799752
__REFERENCE__,abssentrw,0.6440824
__REFERENCE__,BART,0.1632167
__REFERENCE__,onmt_pg,0.8410855
__REFERENCE__,seneca,0.1565565
abssentrw,BART,0.08270774
abssentrw,onmt_pg,0.3509116
abssentrw,seneca,0.4781783
BART,onmt_pg,0.2053389
BART,seneca,0.001377767
onmt_pg,seneca,0.08709408
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.5460626
__REFERENCE__,BART,0.5326744
__REFERENCE__,onmt_pg,0.1561486
__REFERENCE__,seneca,0.07079739
abssentrw,BART,0.959637
abssentrw,onmt_pg,0.8772841
abssentrw,seneca,0.01472284
BART,onmt_pg,0.8487803
BART,seneca,3.611492e-05
onmt_pg,seneca,0.007916962
__REFERENCE__,abssentrw,0.08790902
BART,__REFERENCE__,0.04345333
__REFERENCE__,onmt_pg,0.1321539
__REFERENCE__,seneca,0.5564542
abssentrw,BART,0.2586616
abssentrw,onmt_pg,0.8185494
abssentrw,seneca,0.1060201
BART,onmt_pg,0.3140494
BART,seneca,0.005951552
onmt_pg,seneca,0.05696808
__REFERENCE__,abssentrw,0.159562
__REFERENCE__,BART,0.1472167
__REFERENCE__,onmt_pg,0.4428094
__REFERENCE__,seneca,0.01064279
BART,abssentrw,0.04115243
abssentrw,onmt_pg,0.1558861
abssentrw,seneca,0.1145922
BART,onmt_pg,0.8647
BART,seneca,0.004410101
onmt_pg,seneca,0.04264419
__REFERENCE__,abssentrw,0.4997169
__REFERENCE__,BART,0.5914813
__REFERENCE__,onmt_pg,0.3061089
__REFERENCE__,seneca,0.003176303
abssentrw,BART,0.2496449
abssentrw,onmt_pg,0.07366974
abssentrw,seneca,0.0006976964
BART,onmt_pg,0.5529775
BART,seneca,0.02405668
onmt_pg,seneca,0.1714322
__REFERENCE__,abssentrw,0.3748362
BART,__REFERENCE__,0.01605437
__REFERENCE__,onmt_pg,0.1195791
__REFERENCE__,seneca,0.4006506
abssentrw,BART,0.2067814
abssentrw,onmt_pg,0.6521045
abssentrw,seneca,0.07962531
BART,onmt_pg,0.2423041
BART,seneca,0.0009939172
onmt_pg,seneca,0.01655637
__REFERENCE__,abssentrw,0.6297115
__REFERENCE__,BART,0.495937
__REFERENCE__,onmt_pg,0.3852466
__REFERENCE__,seneca,0.8789026
abssentrw,BART,0.1919755
abssentrw,onmt_pg,0.1204518
abssentrw,seneca,0.5242324
BART,onmt_pg,0.8338281
BART,seneca,0.5560415
onmt_pg,seneca,0.5332369
__REFERENCE__,abssentrw,0.5280784
__REFERENCE__,BART,0.1672625
__REFERENCE__,onmt_pg,0.1927357
__REFERENCE__,seneca,0.5600814
abssentrw,BART,0.05401843
abssentrw,onmt_pg,0.1649191
abssentrw,seneca,0.6528396
BART,onmt_pg,0.5881788
BART,seneca,0.02775832
onmt_pg,seneca,0.05033892
__REFERENCE__,abssentrw,0.5816036
__REFERENCE__,BART,0.4519234
__REFERENCE__,onmt_pg,0.8300767
__REFERENCE__,seneca,0.05107211
abssentrw,BART,0.3389583
abssentrw,onmt_pg,0.4463796
abssentrw,seneca,0.9302664
BART,onmt_pg,0.4835652
BART,seneca,0.0319096
onmt_pg,seneca,0.1053194
__REFERENCE__,abssentrw,0.2457425
BART,__REFERENCE__,0.02297149
__REFERENCE__,onmt_pg,0.4875479
__REFERENCE__,seneca,0.8602492
abssentrw,BART,0.1638784
abssentrw,onmt_pg,0.8466562
abssentrw,seneca,0.5054659
BART,onmt_pg,0.02339692
BART,seneca,0.00176936
onmt_pg,seneca,0.4663754
__REFERENCE__,abssentrw,0.1514149
__REFERENCE__,BART,0.1159661
__REFERENCE__,onmt_pg,0.2584203
__REFERENCE__,seneca,0.02180996
BART,abssentrw,0.02642487
abssentrw,onmt_pg,0.07214713
abssentrw,seneca,0.4712237
BART,onmt_pg,0.3632151
BART,seneca,0.01299164
onmt_pg,seneca,0.02428097
__REFERENCE__,abssentrw,0.02638568
__REFERENCE__,BART,0.3352269
__REFERENCE__,onmt_pg,0.6678551
__REFERENCE__,seneca,0.05434029
BART,abssentrw,0.03733899
abssentrw,onmt_pg,0.07035304
abssentrw,seneca,0.855948
BART,onmt_pg,0.223836
BART,seneca,0.04757683
onmt_pg,seneca,0.0868833
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.1611172
__REFERENCE__,BART,0.3532887
__REFERENCE__,onmt_pg,0.7435838
__REFERENCE__,seneca,0.8380269
BART,abssentrw,0.03548611
abssentrw,onmt_pg,0.1272318
abssentrw,seneca,0.06251598
BART,onmt_pg,0.2127832
BART,seneca,0.2946444
onmt_pg,seneca,0.8637098
__REFERENCE__,abssentrw,0.7275362
__REFERENCE__,BART,0.2282606
__REFERENCE__,onmt_pg,0.5389746
__REFERENCE__,seneca,0.08231281
abssentrw,BART,0.5717416
abssentrw,onmt_pg,0.8216552
abssentrw,seneca,0.06026157
BART,onmt_pg,0.6720901
BART,seneca,0.001848584
onmt_pg,seneca,0.004156801
__REFERENCE__,abssentrw,0.5325901
__REFERENCE__,BART,0.0602566
__REFERENCE__,onmt_pg,0.154015
__REFERENCE__,seneca,0.6338891
abssentrw,BART,0.1725026
abssentrw,onmt_pg,0.4511231
abssentrw,seneca,0.3108635
BART,onmt_pg,0.2366356
BART,seneca,0.0004406339
onmt_pg,seneca,0.004573155
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.447594
__REFERENCE__,BART,0.5390594
__REFERENCE__,onmt_pg,0.4329969
__REFERENCE__,seneca,0.01223545
abssentrw,BART,0.8330403
abssentrw,onmt_pg,0.9338088
abssentrw,seneca,0.001805064
BART,onmt_pg,0.8899
BART,seneca,0.001526538
onmt_pg,seneca,0.00295374
__REFERENCE__,abssentrw,0.4564085
__REFERENCE__,BART,0.3921801
__REFERENCE__,onmt_pg,0.1456929
__REFERENCE__,seneca,0.6555978
abssentrw,BART,0.7998918
abssentrw,onmt_pg,0.5934687
abssentrw,seneca,0.4544191
BART,onmt_pg,0.2937278
BART,seneca,0.4195133
onmt_pg,seneca,0.1809597
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.50887
__REFERENCE__,BART,0.08854356
__REFERENCE__,onmt_pg,0.2172609
__REFERENCE__,seneca,0.2043302
BART,abssentrw,0.007221396
abssentrw,onmt_pg,0.1610281
abssentrw,seneca,0.4486364
BART,onmt_pg,0.7926022
BART,seneca,0.0249415
onmt_pg,seneca,0.03606267
__REFERENCE__,abssentrw,0.08597615
__REFERENCE__,BART,0.0922567
__REFERENCE__,onmt_pg,0.9615577
__REFERENCE__,seneca,0.876822
abssentrw,BART,0.7580476
abssentrw,onmt_pg,0.252426
abssentrw,seneca,0.3294956
