,,p_value
onmt_pg,seneca,1.3476e-13
__REFERENCE__,abssentrw,0.8909022
BART,__REFERENCE__,3.246246e-10
onmt_pg,__REFERENCE__,0.0008300404
__REFERENCE__,seneca,7.98763e-08
BART,abssentrw,1.273531e-07
onmt_pg,abssentrw,0.001157791
abssentrw,seneca,4.024169e-06
BART,onmt_pg,0.0002148172
BART,seneca,7.836163e-30
onmt_pg,seneca,2.608688e-17
__REFERENCE__,abssentrw,0.4505846
BART,__REFERENCE__,6.836271e-08
onmt_pg,__REFERENCE__,1.612157e-05
__REFERENCE__,seneca,7.771397e-06
BART,abssentrw,7.776766e-08
onmt_pg,abssentrw,1.117604e-05
abssentrw,seneca,0.0003467694
BART,onmt_pg,0.1102913
BART,seneca,2.142987e-22
onmt_pg,seneca,4.40401e-13
__REFERENCE__,abssentrw,0.0577368
BART,__REFERENCE__,2.323984e-10
onmt_pg,__REFERENCE__,2.843725e-05
__REFERENCE__,seneca,2.668092e-11
BART,abssentrw,2.86188e-14
onmt_pg,abssentrw,3.840817e-07
abssentrw,seneca,0.0001742996
BART,onmt_pg,0.001832766
BART,seneca,1.246458e-34
onmt_pg,seneca,1.055568e-32
__REFERENCE__,abssentrw,0.9630456
BART,__REFERENCE__,1.352441e-12
onmt_pg,__REFERENCE__,3.885317e-05
__REFERENCE__,seneca,2.81805e-06
BART,abssentrw,1.293564e-09
onmt_pg,abssentrw,0.0002414721
abssentrw,seneca,1.038127e-05
BART,onmt_pg,0.006113954
BART,seneca,1.54844e-24
onmt_pg,seneca,6.621391e-19
__REFERENCE__,abssentrw,0.0915784
BART,__REFERENCE__,2.492942e-09
onmt_pg,__REFERENCE__,0.0002846212
__REFERENCE__,seneca,1.642537e-08
BART,abssentrw,8.076943e-13
onmt_pg,abssentrw,4.013798e-09
abssentrw,seneca,5.992816e-05
BART,onmt_pg,0.001892559
BART,seneca,7.989519e-30
onmt_pg,seneca,3.586929e-18
__REFERENCE__,abssentrw,0.000623233
BART,__REFERENCE__,1.088479e-09
onmt_pg,__REFERENCE__,2.41195e-05
__REFERENCE__,seneca,3.570957e-07
BART,abssentrw,6.807198e-14
onmt_pg,abssentrw,3.118252e-11
abssentrw,seneca,0.03200737
BART,onmt_pg,0.01454885
BART,seneca,4.201453e-21
onmt_pg,seneca,9.192364e-22
__REFERENCE__,abssentrw,0.01751949
BART,__REFERENCE__,9.029511e-12
onmt_pg,__REFERENCE__,0.003142433
__REFERENCE__,seneca,3.608943e-06
BART,abssentrw,4.274614e-15
onmt_pg,abssentrw,2.821622e-08
abssentrw,seneca,0.05028952
BART,onmt_pg,6.020929e-06
BART,seneca,9.833643e-34
onmt_pg,seneca,2.657649e-13
__REFERENCE__,abssentrw,0.05572879
BART,__REFERENCE__,1.068688e-14
onmt_pg,__REFERENCE__,1.416309e-07
__REFERENCE__,seneca,5.991207e-08
BART,abssentrw,1.014047e-07
onmt_pg,abssentrw,0.0004332072
abssentrw,seneca,4.888141e-09
BART,onmt_pg,0.01828866
BART,seneca,3.430043e-30
onmt_pg,seneca,3.694373e-19
__REFERENCE__,abssentrw,0.1297449
BART,__REFERENCE__,5.398498e-08
onmt_pg,__REFERENCE__,6.757379e-05
__REFERENCE__,seneca,4.726126e-08
BART,abssentrw,4.942716e-12
onmt_pg,abssentrw,1.739781e-09
abssentrw,seneca,0.0001058549
BART,onmt_pg,0.03223531
BART,seneca,5.361092e-27
onmt_pg,seneca,1.311556e-19
__REFERENCE__,abssentrw,0.02809898
BART,__REFERENCE__,8.295727e-07
onmt_pg,__REFERENCE__,0.02133009
__REFERENCE__,seneca,3.331744e-14
BART,abssentrw,2.449948e-13
onmt_pg,abssentrw,2.038208e-08
abssentrw,seneca,6.117631e-06
BART,onmt_pg,0.000169977
BART,seneca,5.043156e-36
onmt_pg,seneca,5.443775e-24
__REFERENCE__,abssentrw,0.7887539
BART,__REFERENCE__,4.68862e-12
onmt_pg,__REFERENCE__,7.580199e-06
__REFERENCE__,seneca,0.0004541371
BART,abssentrw,1.354461e-10
onmt_pg,abssentrw,5.893775e-05
abssentrw,seneca,0.0002099961
BART,onmt_pg,0.0001225201
BART,seneca,8.178536e-31
onmt_pg,seneca,6.291844e-15
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.1345385
BART,__REFERENCE__,2.021094e-07
onmt_pg,__REFERENCE__,1.153208e-06
__REFERENCE__,seneca,1.649614e-12
BART,abssentrw,2.954886e-10
onmt_pg,abssentrw,7.941432e-09
abssentrw,seneca,4.305625e-07
BART,onmt_pg,0.2489129
BART,seneca,1.09259e-36
onmt_pg,seneca,4.7033e-27
__REFERENCE__,abssentrw,0.7772249
BART,__REFERENCE__,7.282385e-10
onmt_pg,__REFERENCE__,1.117193e-06
__REFERENCE__,seneca,2.985125e-05
BART,abssentrw,1.934568e-07
onmt_pg,abssentrw,8.778937e-05
abssentrw,seneca,0.0004843482
BART,onmt_pg,0.1866394
BART,seneca,2.292798e-23
onmt_pg,seneca,1.320083e-19
__REFERENCE__,abssentrw,0.1244603
BART,__REFERENCE__,1.052762e-11
onmt_pg,__REFERENCE__,0.0008170435
__REFERENCE__,seneca,0.0001037952
BART,abssentrw,3.856383e-13
onmt_pg,abssentrw,3.483749e-07
abssentrw,seneca,0.04763428
BART,onmt_pg,6.242623e-06
BART,seneca,9.913431e-22
onmt_pg,seneca,8.535084e-12
__REFERENCE__,abssentrw,0.004328794
BART,__REFERENCE__,2.90258e-07
onmt_pg,__REFERENCE__,0.0005102711
__REFERENCE__,seneca,2.714595e-06
BART,abssentrw,1.651451e-14
onmt_pg,abssentrw,6.758889e-10
abssentrw,seneca,0.06869631
BART,onmt_pg,0.02741092
BART,seneca,2.592714e-26
onmt_pg,seneca,1.976814e-11
__REFERENCE__,abssentrw,0.1221046
BART,__REFERENCE__,9.141276e-11
onmt_pg,__REFERENCE__,0.007678138
__REFERENCE__,seneca,1.067034e-06
BART,abssentrw,1.96563e-11
onmt_pg,abssentrw,2.846371e-05
abssentrw,seneca,0.003354506
BART,onmt_pg,0.0001002987
BART,seneca,1.192953e-19
onmt_pg,seneca,1.113502e-09
__REFERENCE__,abssentrw,0.006302338
BART,__REFERENCE__,5.171467e-15
onmt_pg,__REFERENCE__,1.167581e-06
__REFERENCE__,seneca,4.852795e-06
BART,abssentrw,3.420126e-18
onmt_pg,abssentrw,6.595944e-11
abssentrw,seneca,0.08260334
BART,onmt_pg,0.0009946257
BART,seneca,7.139741e-33
onmt_pg,seneca,3.160533e-15
__REFERENCE__,abssentrw,0.06913348
BART,__REFERENCE__,1.025374e-10
onmt_pg,__REFERENCE__,0.001827092
__REFERENCE__,seneca,8.55068e-11
BART,abssentrw,4.42744e-13
onmt_pg,abssentrw,1.546253e-06
abssentrw,seneca,0.0001971205
BART,onmt_pg,0.0004636842
BART,seneca,1.085158e-29
onmt_pg,seneca,2.384003e-15
__REFERENCE__,abssentrw,0.7885964
BART,__REFERENCE__,4.776535e-12
onmt_pg,__REFERENCE__,0.0005194582
__REFERENCE__,seneca,1.096238e-07
BART,abssentrw,1.107447e-09
onmt_pg,abssentrw,2.749612e-05
abssentrw,seneca,9.342279e-05
BART,onmt_pg,0.01342472
BART,seneca,2.978939e-31
onmt_pg,seneca,5.805207e-20
__REFERENCE__,abssentrw,0.7719903
BART,__REFERENCE__,1.801542e-12
onmt_pg,__REFERENCE__,7.462311e-05
__REFERENCE__,seneca,3.679894e-08
BART,abssentrw,1.800372e-10
onmt_pg,abssentrw,0.0002839882
abssentrw,seneca,2.609973e-05
BART,onmt_pg,0.0713252
BART,seneca,1.184986e-26
onmt_pg,seneca,2.728902e-13
__REFERENCE__,abssentrw,0.9469009
BART,__REFERENCE__,3.887614e-11
onmt_pg,__REFERENCE__,0.0002141214
__REFERENCE__,seneca,3.603607e-05
BART,abssentrw,3.172436e-08
onmt_pg,abssentrw,0.0002191903
abssentrw,seneca,0.001402497
BART,onmt_pg,0.0006307043
BART,seneca,4.221333e-23
onmt_pg,seneca,8.088576e-18
__REFERENCE__,abssentrw,0.08116859
BART,__REFERENCE__,1.419483e-10
onmt_pg,__REFERENCE__,0.0009610477
__REFERENCE__,seneca,3.20734e-07
BART,abssentrw,5.369497e-14
onmt_pg,abssentrw,4.124578e-07
abssentrw,seneca,0.001300102
BART,onmt_pg,2.858129e-06
BART,seneca,7.768495e-32
onmt_pg,seneca,2.482016e-16
__REFERENCE__,abssentrw,0.6905151
BART,__REFERENCE__,6.025976e-10
onmt_pg,__REFERENCE__,6.70412e-06
__REFERENCE__,seneca,0.00107158
BART,abssentrw,4.654694e-08
onmt_pg,abssentrw,7.791232e-06
abssentrw,seneca,0.01591693
BART,onmt_pg,0.008104885
BART,seneca,4.704243e-22
onmt_pg,seneca,3.445355e-16
__REFERENCE__,abssentrw,0.3689347
BART,__REFERENCE__,3.314472e-13
onmt_pg,__REFERENCE__,7.795881e-05
__REFERENCE__,seneca,6.757004e-09
BART,abssentrw,4.133362e-10
onmt_pg,abssentrw,1.479033e-05
abssentrw,seneca,0.0001930663
BART,onmt_pg,0.0002922865
BART,seneca,4.057412e-28
onmt_pg,seneca,1.40349e-15
__REFERENCE__,abssentrw,0.8359449
BART,__REFERENCE__,3.385884e-13
onmt_pg,__REFERENCE__,3.785397e-07
__REFERENCE__,seneca,8.290566e-06
BART,abssentrw,1.01031e-10
onmt_pg,abssentrw,1.148632e-05
abssentrw,seneca,9.762243e-05
BART,onmt_pg,9.168439e-05
BART,seneca,1.450156e-22
onmt_pg,seneca,5.099758e-16
