,,p_value
abssentrw,seneca,0.0001898901
BART,onmt_pg,2.8644e-06
BART,seneca,3.239814e-28
onmt_pg,seneca,3.435013e-11
__REFERENCE__,abssentrw,0.4579041
BART,__REFERENCE__,9.675127e-15
onmt_pg,__REFERENCE__,6.358263e-05
__REFERENCE__,seneca,0.000117578
BART,abssentrw,3.396985e-17
onmt_pg,abssentrw,5.93019e-06
abssentrw,seneca,0.002525987
BART,onmt_pg,0.0001944006
BART,seneca,4.395465e-18
onmt_pg,seneca,1.574516e-11
__REFERENCE__,abssentrw,0.4030009
BART,__REFERENCE__,2.447174e-16
onmt_pg,__REFERENCE__,8.534647e-06
__REFERENCE__,seneca,0.00103714
BART,abssentrw,1.563119e-19
onmt_pg,abssentrw,2.154066e-07
abssentrw,seneca,0.0254321
BART,onmt_pg,0.0003802428
BART,seneca,3.972802e-20
onmt_pg,seneca,1.29653e-12
__REFERENCE__,abssentrw,0.06812667
BART,__REFERENCE__,5.76263e-10
onmt_pg,__REFERENCE__,0.0175628
__REFERENCE__,seneca,2.167062e-09
BART,abssentrw,1.870569e-13
onmt_pg,abssentrw,6.40372e-05
abssentrw,seneca,4.486941e-05
BART,onmt_pg,1.360841e-05
BART,seneca,1.529908e-35
onmt_pg,seneca,2.026329e-16
__REFERENCE__,abssentrw,0.1910375
BART,__REFERENCE__,6.511567e-08
onmt_pg,__REFERENCE__,0.0007435402
__REFERENCE__,seneca,3.014827e-10
BART,abssentrw,2.748875e-09
onmt_pg,abssentrw,1.751534e-05
abssentrw,seneca,7.281379e-05
BART,onmt_pg,0.06398093
BART,seneca,5.083638e-32
onmt_pg,seneca,3.593436e-15
__REFERENCE__,abssentrw,0.8141414
BART,__REFERENCE__,1.114113e-12
onmt_pg,__REFERENCE__,1.017313e-06
__REFERENCE__,seneca,0.01133059
BART,abssentrw,1.822631e-09
onmt_pg,abssentrw,8.126273e-05
abssentrw,seneca,0.008767605
BART,onmt_pg,0.005048627
BART,seneca,4.928022e-23
onmt_pg,seneca,4.860983e-12
__REFERENCE__,abssentrw,0.7583964
BART,__REFERENCE__,6.923123e-16
onmt_pg,__REFERENCE__,6.410886e-05
__REFERENCE__,seneca,1.604951e-08
BART,abssentrw,1.594242e-10
onmt_pg,abssentrw,5.455155e-05
abssentrw,seneca,1.364908e-05
BART,onmt_pg,0.0005844039
BART,seneca,3.198014e-38
onmt_pg,seneca,9.686719e-17
__REFERENCE__,abssentrw,0.6039005
BART,__REFERENCE__,5.405372e-09
onmt_pg,__REFERENCE__,3.083916e-05
__REFERENCE__,seneca,4.931202e-09
BART,abssentrw,6.216628e-07
onmt_pg,abssentrw,9.972302e-06
abssentrw,seneca,9.966817e-06
BART,onmt_pg,0.0688368
BART,seneca,2.013709e-31
onmt_pg,seneca,6.062124e-22
__REFERENCE__,abssentrw,0.898217
BART,__REFERENCE__,5.274667e-10
onmt_pg,__REFERENCE__,5.446985e-06
__REFERENCE__,seneca,1.016428e-05
BART,abssentrw,5.344926e-12
onmt_pg,abssentrw,3.328542e-06
abssentrw,seneca,2.725653e-05
BART,onmt_pg,0.01328576
BART,seneca,1.321766e-27
onmt_pg,seneca,6.694042e-19
__REFERENCE__,abssentrw,0.08789427
BART,__REFERENCE__,1.719441e-14
onmt_pg,__REFERENCE__,0.0005414475
__REFERENCE__,seneca,2.084108e-07
BART,abssentrw,1.291134e-19
onmt_pg,abssentrw,3.861485e-07
abssentrw,seneca,0.0001632845
BART,onmt_pg,3.247629e-07
BART,seneca,9.690932e-43
onmt_pg,seneca,6.241597e-20
__REFERENCE__,abssentrw,0.003938306
BART,__REFERENCE__,2.196761e-14
onmt_pg,__REFERENCE__,0.0001783674
__REFERENCE__,seneca,3.736289e-06
BART,abssentrw,2.602809e-22
onmt_pg,abssentrw,2.565496e-10
abssentrw,seneca,0.05399845
BART,onmt_pg,4.710868e-05
BART,seneca,4.354018e-34
onmt_pg,seneca,8.821373e-13
__REFERENCE__,abssentrw,0.8658297
BART,__REFERENCE__,3.868562e-16
onmt_pg,__REFERENCE__,0.000727423
__REFERENCE__,seneca,2.682535e-06
BART,abssentrw,7.807342e-12
onmt_pg,abssentrw,0.005043557
abssentrw,seneca,8.760718e-05
BART,onmt_pg,1.904219e-05
BART,seneca,1.989813e-27
onmt_pg,seneca,8.700686e-11
__REFERENCE__,abssentrw,0.5264352
BART,__REFERENCE__,3.254534e-15
onmt_pg,__REFERENCE__,3.680454e-05
__REFERENCE__,seneca,1.044281e-06
BART,abssentrw,3.007325e-13
onmt_pg,abssentrw,5.520948e-07
abssentrw,seneca,9.13602e-05
BART,onmt_pg,2.296174e-05
BART,seneca,9.111955e-44
onmt_pg,seneca,6.997005e-16
__REFERENCE__,abssentrw,0.820633
BART,__REFERENCE__,1.987747e-07
onmt_pg,__REFERENCE__,1.296541e-05
__REFERENCE__,seneca,3.372564e-07
BART,abssentrw,1.952017e-07
onmt_pg,abssentrw,4.549083e-05
abssentrw,seneca,1.977911e-05
BART,onmt_pg,0.1513496
BART,seneca,2.848034e-20
onmt_pg,seneca,3.771493e-18
__REFERENCE__,abssentrw,0.5762174
BART,__REFERENCE__,1.21143e-13
onmt_pg,__REFERENCE__,0.0005883149
__REFERENCE__,seneca,8.239875e-09
BART,abssentrw,1.303152e-12
onmt_pg,abssentrw,0.006684466
abssentrw,seneca,9.246216e-09
BART,onmt_pg,0.0003117471
BART,seneca,1.698763e-31
onmt_pg,seneca,3.452344e-18
__REFERENCE__,abssentrw,0.9762175
BART,__REFERENCE__,8.092757e-17
onmt_pg,__REFERENCE__,1.392563e-06
__REFERENCE__,seneca,6.932067e-09
BART,abssentrw,1.207552e-11
onmt_pg,abssentrw,5.414791e-06
abssentrw,seneca,4.54791e-06
BART,onmt_pg,9.55353e-05
BART,seneca,5.360152e-41
onmt_pg,seneca,1.942982e-18
__REFERENCE__,abssentrw,0.6691482
BART,__REFERENCE__,1.713596e-14
onmt_pg,__REFERENCE__,6.272561e-07
__REFERENCE__,seneca,2.111418e-09
BART,abssentrw,4.819878e-14
onmt_pg,abssentrw,7.00328e-07
abssentrw,seneca,1.195386e-05
BART,onmt_pg,0.001343475
BART,seneca,1.642239e-34
onmt_pg,seneca,1.789971e-23
__REFERENCE__,abssentrw,0.0404715
BART,__REFERENCE__,7.773161e-09
onmt_pg,__REFERENCE__,0.002665847
__REFERENCE__,seneca,2.130926e-09
BART,abssentrw,9.785351e-12
onmt_pg,abssentrw,1.090743e-06
abssentrw,seneca,0.005502063
BART,onmt_pg,0.004011595
BART,seneca,1.360804e-28
onmt_pg,seneca,2.782074e-15
__REFERENCE__,abssentrw,0.01601205
BART,__REFERENCE__,4.587584e-12
onmt_pg,__REFERENCE__,4.859399e-06
__REFERENCE__,seneca,1.82541e-09
BART,abssentrw,9.077237e-18
onmt_pg,abssentrw,6.949882e-12
abssentrw,seneca,0.0005491501
BART,onmt_pg,0.01263434
BART,seneca,2.353485e-33
onmt_pg,seneca,2.131761e-21
__REFERENCE__,abssentrw,0.4388536
BART,__REFERENCE__,1.834878e-08
onmt_pg,__REFERENCE__,2.569005e-06
__REFERENCE__,seneca,1.073943e-08
BART,abssentrw,6.06824e-12
onmt_pg,abssentrw,3.100343e-09
abssentrw,seneca,8.381665e-07
BART,onmt_pg,0.376023
BART,seneca,1.81539e-29
onmt_pg,seneca,6.112714e-22
__REFERENCE__,abssentrw,0.7032398
BART,__REFERENCE__,2.095979e-15
onmt_pg,__REFERENCE__,7.074894e-07
__REFERENCE__,seneca,7.737552e-06
BART,abssentrw,1.049899e-17
onmt_pg,abssentrw,7.29243e-08
abssentrw,seneca,7.183016e-06
BART,onmt_pg,0.001139245
BART,seneca,3.011973e-30
onmt_pg,seneca,6.614563e-19
__REFERENCE__,abssentrw,0.6485963
BART,__REFERENCE__,1.177521e-09
onmt_pg,__REFERENCE__,0.004136699
__REFERENCE__,seneca,6.557551e-11
BART,abssentrw,9.618779e-08
onmt_pg,abssentrw,0.001364748
abssentrw,seneca,3.023229e-07
BART,onmt_pg,0.003070326
BART,seneca,5.767295e-34
onmt_pg,seneca,6.117821e-20
__REFERENCE__,abssentrw,0.3797258
BART,__REFERENCE__,2.745203e-11
onmt_pg,__REFERENCE__,8.029638e-07
__REFERENCE__,seneca,9.593722e-06
BART,abssentrw,4.706584e-14
onmt_pg,abssentrw,3.187786e-09
abssentrw,seneca,0.0004692695
BART,onmt_pg,0.03583876
BART,seneca,2.747819e-35
onmt_pg,seneca,1.121064e-26
__REFERENCE__,abssentrw,0.06365022
BART,__REFERENCE__,9.194781e-09
onmt_pg,__REFERENCE__,0.001642647
__REFERENCE__,seneca,9.381658e-10
BART,abssentrw,6.670822e-13
onmt_pg,abssentrw,1.455464e-06
abssentrw,seneca,0.0005250025
BART,onmt_pg,0.004051265
BART,seneca,1.048401e-32
onmt_pg,seneca,7.218124e-20
__REFERENCE__,abssentrw,0.00126282
BART,__REFERENCE__,8.627991e-10
onmt_pg,__REFERENCE__,0.00454078
__REFERENCE__,seneca,3.847882e-07
BART,abssentrw,6.925084e-14
onmt_pg,abssentrw,9.554452e-10
abssentrw,seneca,0.2405317
BART,onmt_pg,0.002169507
BART,seneca,4.146101e-29
onmt_pg,seneca,1.054569e-13
__REFERENCE__,abssentrw,0.9108529
BART,__REFERENCE__,5.042224e-10
onmt_pg,__REFERENCE__,0.0005729218
__REFERENCE__,seneca,1.754201e-07
BART,abssentrw,5.123456e-10
onmt_pg,abssentrw,0.0009646467
abssentrw,seneca,1.486682e-05
BART,onmt_pg,9.794039e-05
BART,seneca,2.958298e-30
onmt_pg,seneca,2.663279e-18
__REFERENCE__,abssentrw,0.2422341
BART,__REFERENCE__,2.370862e-08
onmt_pg,__REFERENCE__,0.01011472
__REFERENCE__,seneca,1.185798e-10
BART,abssentrw,3.312976e-12
onmt_pg,abssentrw,7.236447e-05
abssentrw,seneca,1.710648e-06
BART,onmt_pg,0.0035565
BART,seneca,9.455272e-33
onmt_pg,seneca,2.621265e-15
__REFERENCE__,abssentrw,0.6862055
BART,__REFERENCE__,2.857883e-14
onmt_pg,__REFERENCE__,1.040846e-06
__REFERENCE__,seneca,2.00651e-05
BART,abssentrw,1.574799e-09
onmt_pg,abssentrw,0.0001036639
abssentrw,seneca,5.797235e-05
BART,onmt_pg,0.001374827
BART,seneca,7.205327e-34
onmt_pg,seneca,1.17047e-15
__REFERENCE__,abssentrw,0.6348845
BART,__REFERENCE__,1.678169e-10
onmt_pg,__REFERENCE__,0.001743451
__REFERENCE__,seneca,9.466181e-07
BART,abssentrw,1.024147e-10
onmt_pg,abssentrw,6.747138e-05
abssentrw,seneca,6.124721e-05
BART,onmt_pg,0.002422916
BART,seneca,2.385587e-28
onmt_pg,seneca,5.893192e-16
__REFERENCE__,abssentrw,0.1996135
BART,__REFERENCE__,1.094157e-16
onmt_pg,__REFERENCE__,5.157163e-07
__REFERENCE__,seneca,2.626767e-08
BART,abssentrw,6.849937e-19
onmt_pg,abssentrw,4.63639e-10
abssentrw,seneca,3.020662e-05
BART,onmt_pg,0.0007428425
BART,seneca,1.576413e-42
onmt_pg,seneca,1.321347e-24
__REFERENCE__,abssentrw,0.1466838
BART,__REFERENCE__,8.783494e-12
onmt_pg,__REFERENCE__,0.0003434904
__REFERENCE__,seneca,1.148954e-05
BART,abssentrw,1.061311e-12
onmt_pg,abssentrw,2.270353e-06
abssentrw,seneca,0.0064708
BART,onmt_pg,0.0006549392
BART,seneca,1.751544e-28
onmt_pg,seneca,2.570372e-12
__REFERENCE__,abssentrw,0.01033062
BART,__REFERENCE__,2.703584e-10
onmt_pg,__REFERENCE__,0.0001892898
__REFERENCE__,seneca,8.493678e-06
BART,abssentrw,6.554259e-13
onmt_pg,abssentrw,7.955173e-11
abssentrw,seneca,0.1263272
BART,onmt_pg,0.009181944
BART,seneca,2.674621e-28
onmt_pg,seneca,9.489278e-12
__REFERENCE__,abssentrw,0.857495
BART,__REFERENCE__,4.306553e-14
onmt_pg,__REFERENCE__,0.0002439591
__REFERENCE__,seneca,0.0001039387
BART,abssentrw,1.13659e-14
onmt_pg,abssentrw,4.182555e-05
abssentrw,seneca,0.0001544139
BART,onmt_pg,1.512518e-05
BART,seneca,8.078392e-30
onmt_pg,seneca,7.234335e-13
__REFERENCE__,abssentrw,0.02412523
BART,__REFERENCE__,2.85064e-10
onmt_pg,__REFERENCE__,0.005366879
__REFERENCE__,seneca,6.213129e-06
BART,abssentrw,3.397957e-14
onmt_pg,abssentrw,3.828278e-08
abssentrw,seneca,0.08190255
BART,onmt_pg,0.001078813
BART,seneca,1.176355e-28
onmt_pg,seneca,1.79285e-09
__REFERENCE__,abssentrw,0.3890457
BART,__REFERENCE__,8.419925e-11
onmt_pg,__REFERENCE__,2.163383e-07
__REFERENCE__,seneca,6.223221e-05
BART,abssentrw,2.576887e-11
onmt_pg,abssentrw,1.035638e-08
abssentrw,seneca,0.003035377
BART,onmt_pg,0.1236332
BART,seneca,8.764534e-24
onmt_pg,seneca,4.211122e-15
__REFERENCE__,abssentrw,0.05193469
BART,__REFERENCE__,5.9779e-09
__REFERENCE__,onmt_pg,0.19043
__REFERENCE__,seneca,2.714012e-13
BART,abssentrw,2.206822e-09
onmt_pg,abssentrw,0.001958905
abssentrw,seneca,9.094067e-05
BART,onmt_pg,7.310864e-06
BART,seneca,1.865886e-38
onmt_pg,seneca,5.11403e-16
__REFERENCE__,abssentrw,0.3751654
BART,__REFERENCE__,1.064515e-07
onmt_pg,__REFERENCE__,0.0001757045
__REFERENCE__,seneca,6.822408e-08
BART,abssentrw,1.875946e-10
onmt_pg,abssentrw,9.910749e-08
abssentrw,seneca,1.101819e-05
BART,onmt_pg,0.09427045
BART,seneca,5.006821e-31
onmt_pg,seneca,9.865116e-23
__REFERENCE__,abssentrw,0.00401771
BART,__REFERENCE__,1.742045e-09
onmt_pg,__REFERENCE__,0.001243554
__REFERENCE__,seneca,3.782144e-12
BART,abssentrw,1.300666e-14
onmt_pg,abssentrw,6.133391e-11
abssentrw,seneca,0.0001359855
BART,onmt_pg,0.005608749
BART,seneca,1.394548e-36
onmt_pg,seneca,1.356666e-19
__REFERENCE__,abssentrw,0.2343878
BART,__REFERENCE__,9.443494e-08
onmt_pg,__REFERENCE__,0.0001687407
__REFERENCE__,seneca,6.941145e-13
BART,abssentrw,1.872786e-10
onmt_pg,abssentrw,1.768445e-06
abssentrw,seneca,2.404245e-06
BART,onmt_pg,0.03996699
BART,seneca,1.026916e-31
onmt_pg,seneca,5.078836e-25
__REFERENCE__,abssentrw,0.1092805
BART,__REFERENCE__,3.404918e-08
onmt_pg,__REFERENCE__,0.0005424999
__REFERENCE__,seneca,4.12013e-07
BART,abssentrw,8.123803e-15
onmt_pg,abssentrw,3.546027e-10
abssentrw,seneca,0.017422
BART,onmt_pg,0.03319654
BART,seneca,3.0681e-23
onmt_pg,seneca,3.663443e-15
__REFERENCE__,abssentrw,0.07517441
BART,__REFERENCE__,1.137071e-10
onmt_pg,__REFERENCE__,0.0002974315
__REFERENCE__,seneca,1.707145e-06
BART,abssentrw,2.006916e-17
onmt_pg,abssentrw,1.586004e-08
abssentrw,seneca,0.01516579
BART,onmt_pg,0.001519803
BART,seneca,1.893262e-25
onmt_pg,seneca,1.359536e-15
__REFERENCE__,abssentrw,0.5621225
BART,__REFERENCE__,8.580377e-11
onmt_pg,__REFERENCE__,0.00186695
__REFERENCE__,seneca,8.949533e-08
BART,abssentrw,7.873277e-11
onmt_pg,abssentrw,0.0005647218
abssentrw,seneca,1.65794e-07
BART,onmt_pg,7.710297e-05
BART,seneca,2.306351e-37
onmt_pg,seneca,1.326135e-19
__REFERENCE__,abssentrw,0.523371
BART,__REFERENCE__,8.59278e-07
onmt_pg,__REFERENCE__,0.0001336734
__REFERENCE__,seneca,3.896922e-12
BART,abssentrw,1.054684e-07
onmt_pg,abssentrw,8.565796e-05
abssentrw,seneca,2.385327e-06
BART,onmt_pg,0.2954782
BART,seneca,4.425555e-26
onmt_pg,seneca,9.718044e-25
__REFERENCE__,abssentrw,0.5658477
BART,__REFERENCE__,3.016096e-08
onmt_pg,__REFERENCE__,0.006112444
__REFERENCE__,seneca,3.450501e-07
BART,abssentrw,2.76297e-06
onmt_pg,abssentrw,0.004650546
abssentrw,seneca,0.0003563044
BART,onmt_pg,0.001397025
BART,seneca,9.836433e-19
onmt_pg,seneca,1.007346e-12
__REFERENCE__,abssentrw,0.9117441
BART,__REFERENCE__,1.271259e-16
onmt_pg,__REFERENCE__,7.662694e-05
__REFERENCE__,seneca,0.0004139062
BART,abssentrw,4.006152e-11
onmt_pg,abssentrw,0.0004334627
abssentrw,seneca,0.01077262
BART,onmt_pg,1.142515e-06
BART,seneca,2.872051e-30
onmt_pg,seneca,1.23174e-11
__REFERENCE__,abssentrw,0.07192232
BART,__REFERENCE__,7.008672e-13
onmt_pg,__REFERENCE__,1.504193e-06
__REFERENCE__,seneca,1.161206e-12
BART,abssentrw,1.779572e-13
onmt_pg,abssentrw,1.987497e-10
abssentrw,seneca,0.0002863635
BART,onmt_pg,0.01354467
BART,seneca,1.071938e-35
onmt_pg,seneca,1.204443e-24
__REFERENCE__,abssentrw,0.4142825
BART,__REFERENCE__,3.409643e-13
onmt_pg,__REFERENCE__,0.0002311265
__REFERENCE__,seneca,0.002499319
BART,abssentrw,1.00368e-12
onmt_pg,abssentrw,2.152357e-05
abssentrw,seneca,0.06217051
BART,onmt_pg,0.0001947171
BART,seneca,2.571396e-20
onmt_pg,seneca,9.334899e-08
__REFERENCE__,abssentrw,0.9361694
BART,__REFERENCE__,9.141864e-13
onmt_pg,__REFERENCE__,5.309533e-05
__REFERENCE__,seneca,1.286637e-07
BART,abssentrw,2.949649e-09
onmt_pg,abssentrw,0.0004681718
abssentrw,seneca,5.841064e-06
BART,onmt_pg,0.003451913
BART,seneca,2.431911e-30
onmt_pg,seneca,4.272127e-14
__REFERENCE__,abssentrw,0.005422116
BART,__REFERENCE__,8.025858e-05
__REFERENCE__,onmt_pg,0.1889381
__REFERENCE__,seneca,1.755588e-08
BART,abssentrw,4.75751e-09
onmt_pg,abssentrw,2.456005e-06
abssentrw,seneca,0.009074836
BART,onmt_pg,0.01930067
BART,seneca,1.16853e-27
onmt_pg,seneca,2.244271e-10
__REFERENCE__,abssentrw,0.001635521
BART,__REFERENCE__,2.775556e-09
onmt_pg,__REFERENCE__,0.01609797
__REFERENCE__,seneca,1.789729e-13
BART,abssentrw,8.618482e-15
onmt_pg,abssentrw,1.519881e-07
abssentrw,seneca,7.259493e-05
BART,onmt_pg,0.0003280133
BART,seneca,1.014521e-26
onmt_pg,seneca,1.788285e-20
__REFERENCE__,abssentrw,0.6251465
BART,__REFERENCE__,5.389842e-08
onmt_pg,__REFERENCE__,0.001137411
__REFERENCE__,seneca,4.004363e-08
BART,abssentrw,9.561091e-09
onmt_pg,abssentrw,0.0001064125
abssentrw,seneca,1.350232e-06
BART,onmt_pg,0.02301699
BART,seneca,2.023475e-25
onmt_pg,seneca,4.621284e-17
__REFERENCE__,abssentrw,0.03550979
BART,__REFERENCE__,1.785869e-08
onmt_pg,__REFERENCE__,3.250669e-06
__REFERENCE__,seneca,6.112316e-06
BART,abssentrw,4.541381e-12
onmt_pg,abssentrw,4.546136e-11
abssentrw,seneca,0.007051633
BART,onmt_pg,0.3478812
BART,seneca,2.229945e-28
onmt_pg,seneca,6.08751e-15
__REFERENCE__,abssentrw,0.04120093
BART,__REFERENCE__,1.18127e-07
onmt_pg,__REFERENCE__,4.197817e-06
__REFERENCE__,seneca,1.821733e-06
BART,abssentrw,6.728593e-15
onmt_pg,abssentrw,2.277459e-08
abssentrw,seneca,0.01315382
BART,onmt_pg,0.1669745
BART,seneca,5.014941e-20
onmt_pg,seneca,6.650825e-16
__REFERENCE__,abssentrw,0.6227785
BART,__REFERENCE__,1.11166e-13
onmt_pg,__REFERENCE__,5.538259e-07
__REFERENCE__,seneca,9.532053e-08
BART,abssentrw,6.423906e-15
onmt_pg,abssentrw,1.449462e-07
abssentrw,seneca,1.75602e-06
BART,onmt_pg,0.02296049
BART,seneca,5.562456e-32
onmt_pg,seneca,5.559445e-22
__REFERENCE__,abssentrw,0.0611478
BART,__REFERENCE__,2.653098e-11
onmt_pg,__REFERENCE__,2.332521e-05
__REFERENCE__,seneca,5.621835e-06
BART,abssentrw,7.061991e-15
onmt_pg,abssentrw,1.400387e-08
abssentrw,seneca,0.0267696
BART,onmt_pg,0.0005971736
BART,seneca,2.606246e-28
onmt_pg,seneca,3.352634e-17
__REFERENCE__,abssentrw,0.06081772
BART,__REFERENCE__,1.220973e-07
onmt_pg,__REFERENCE__,0.0006860676
__REFERENCE__,seneca,8.563555e-10
BART,abssentrw,2.41709e-13
onmt_pg,abssentrw,7.595413e-08
abssentrw,seneca,0.0002225559
BART,onmt_pg,0.02334323
BART,seneca,2.277021e-32
onmt_pg,seneca,2.018223e-24
__REFERENCE__,abssentrw,0.06154027
BART,__REFERENCE__,4.943516e-09
onmt_pg,__REFERENCE__,0.0004274182
__REFERENCE__,seneca,2.496568e-06
BART,abssentrw,1.34709e-11
onmt_pg,abssentrw,7.526082e-08
abssentrw,seneca,0.005976233
BART,onmt_pg,0.01007774
BART,seneca,4.931903e-19
onmt_pg,seneca,3.269967e-11
__REFERENCE__,abssentrw,0.4940768
BART,__REFERENCE__,3.353059e-13
onmt_pg,__REFERENCE__,1.404192e-05
__REFERENCE__,seneca,1.703501e-09
BART,abssentrw,8.201973e-13
onmt_pg,abssentrw,1.828799e-06
abssentrw,seneca,1.775114e-06
BART,onmt_pg,0.0001983118
BART,seneca,7.06411e-33
onmt_pg,seneca,2.633743e-20
__REFERENCE__,abssentrw,0.007246037
BART,__REFERENCE__,1.652479e-10
onmt_pg,__REFERENCE__,0.0007818452
__REFERENCE__,seneca,4.061426e-09
BART,abssentrw,5.005037e-16
onmt_pg,abssentrw,2.038315e-09
abssentrw,seneca,0.01907419
BART,onmt_pg,0.003212288
BART,seneca,2.049121e-30
onmt_pg,seneca,1.839706e-15
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.8059772
BART,__REFERENCE__,4.40926e-12
onmt_pg,__REFERENCE__,2.386824e-06
__REFERENCE__,seneca,1.338727e-05
BART,abssentrw,1.670075e-09
onmt_pg,abssentrw,1.465134e-06
abssentrw,seneca,0.0002002448
BART,onmt_pg,0.008381287
BART,seneca,1.745201e-24
onmt_pg,seneca,3.699288e-17
__REFERENCE__,abssentrw,0.8348507
BART,__REFERENCE__,1.20738e-07
onmt_pg,__REFERENCE__,1.612645e-07
__REFERENCE__,seneca,2.789568e-05
BART,abssentrw,2.145393e-08
onmt_pg,abssentrw,8.723999e-08
abssentrw,seneca,0.0001540602
BART,onmt_pg,0.4459707
BART,seneca,4.061245e-22
onmt_pg,seneca,5.380671e-18
__REFERENCE__,abssentrw,0.7284957
BART,__REFERENCE__,2.837012e-13
onmt_pg,__REFERENCE__,5.888254e-07
__REFERENCE__,seneca,1.388652e-05
BART,abssentrw,2.05859e-09
onmt_pg,abssentrw,3.08186e-06
abssentrw,seneca,0.0004855516
BART,onmt_pg,0.006249608
BART,seneca,1.746943e-22
onmt_pg,seneca,1.710678e-13
__REFERENCE__,abssentrw,0.0933713
BART,__REFERENCE__,2.312411e-07
onmt_pg,__REFERENCE__,0.0004609123
__REFERENCE__,seneca,3.974788e-10
BART,abssentrw,1.061794e-10
onmt_pg,abssentrw,9.135128e-07
abssentrw,seneca,7.484166e-05
BART,onmt_pg,0.006165266
BART,seneca,4.513564e-25
onmt_pg,seneca,4.451036e-21
__REFERENCE__,abssentrw,0.007368293
BART,__REFERENCE__,2.531667e-07
onmt_pg,__REFERENCE__,0.001039138
__REFERENCE__,seneca,2.618745e-06
BART,abssentrw,1.506272e-11
onmt_pg,abssentrw,6.093778e-08
abssentrw,seneca,0.0244538
BART,onmt_pg,0.02137211
BART,seneca,7.075374e-22
onmt_pg,seneca,8.381436e-13
__REFERENCE__,abssentrw,0.9248348
BART,__REFERENCE__,3.907293e-17
onmt_pg,__REFERENCE__,4.030302e-06
__REFERENCE__,seneca,0.0001055732
BART,abssentrw,4.830654e-16
onmt_pg,abssentrw,4.209189e-06
abssentrw,seneca,0.0002603915
BART,onmt_pg,4.921135e-05
BART,seneca,3.482606e-28
onmt_pg,seneca,6.197176e-16
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.0006201659
BART,__REFERENCE__,1.472728e-05
__REFERENCE__,onmt_pg,0.2898904
__REFERENCE__,seneca,8.641384e-14
BART,abssentrw,3.852581e-15
onmt_pg,abssentrw,2.815582e-06
abssentrw,seneca,0.0007573337
BART,onmt_pg,0.0003236303
BART,seneca,3.298562e-23
onmt_pg,seneca,8.196966e-14
__REFERENCE__,abssentrw,0.04572067
BART,__REFERENCE__,2.989847e-12
onmt_pg,__REFERENCE__,1.786066e-07
__REFERENCE__,seneca,1.651866e-11
BART,abssentrw,5.744988e-15
onmt_pg,abssentrw,1.170973e-13
abssentrw,seneca,2.170018e-05
BART,onmt_pg,0.1065945
