,,p_value
__REFERENCE__,seneca,0.07929989
abssentrw,BART,0.3711516
abssentrw,onmt_pg,0.0835521
abssentrw,seneca,0.8448959
BART,onmt_pg,0.8919746
BART,seneca,0.2793221
onmt_pg,seneca,0.1480633
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.1815049
__REFERENCE__,BART,0.2068503
__REFERENCE__,onmt_pg,0.2541165
__REFERENCE__,seneca,0.0821646
abssentrw,BART,0.5677422
abssentrw,onmt_pg,0.2177766
abssentrw,seneca,0.08339595
BART,onmt_pg,0.4118221
BART,seneca,0.01568037
onmt_pg,seneca,0.004764196
__REFERENCE__,abssentrw,0.01633225
__REFERENCE__,BART,0.4618886
__REFERENCE__,onmt_pg,0.8386257
__REFERENCE__,seneca,0.3540542
abssentrw,BART,0.05948797
abssentrw,onmt_pg,0.09926725
abssentrw,seneca,0.09070082
BART,onmt_pg,0.5298294
BART,seneca,0.8229745
onmt_pg,seneca,0.5246023
__REFERENCE__,abssentrw,0.2759793
__REFERENCE__,BART,0.6756302
__REFERENCE__,onmt_pg,0.1667462
__REFERENCE__,seneca,0.06462578
abssentrw,BART,0.3153581
onmt_pg,abssentrw,0.03133716
abssentrw,seneca,0.4564879
BART,onmt_pg,0.7075925
BART,seneca,0.1298658
onmt_pg,seneca,0.003367608
__REFERENCE__,abssentrw,0.04071499
__REFERENCE__,BART,0.08417644
__REFERENCE__,onmt_pg,0.3519491
__REFERENCE__,seneca,0.06859174
abssentrw,BART,0.3726018
onmt_pg,abssentrw,0.02656375
abssentrw,seneca,0.3000098
BART,onmt_pg,0.5040166
BART,seneca,0.8321951
onmt_pg,seneca,0.287599
__REFERENCE__,abssentrw,5.406673e-05
__REFERENCE__,BART,0.2156771
__REFERENCE__,onmt_pg,0.2336133
__REFERENCE__,seneca,0.001496681
BART,abssentrw,0.01877374
onmt_pg,abssentrw,0.01172603
abssentrw,seneca,0.05427836
BART,onmt_pg,0.9327388
BART,seneca,0.2907001
onmt_pg,seneca,0.198769
__REFERENCE__,abssentrw,0.003288207
__REFERENCE__,BART,0.250928
__REFERENCE__,onmt_pg,0.2460186
__REFERENCE__,seneca,0.2276221
BART,abssentrw,0.02752134
abssentrw,onmt_pg,0.09595427
seneca,abssentrw,0.02583206
BART,onmt_pg,0.9979324
BART,seneca,0.9490308
onmt_pg,seneca,0.9418101
__REFERENCE__,abssentrw,0.01871698
__REFERENCE__,BART,0.5827975
__REFERENCE__,onmt_pg,0.4584783
__REFERENCE__,seneca,0.4505011
abssentrw,BART,0.06414246
abssentrw,onmt_pg,0.1196091
abssentrw,seneca,0.05879617
BART,onmt_pg,0.8294346
BART,seneca,0.7788972
onmt_pg,seneca,0.9512633
__REFERENCE__,abssentrw,0.339663
__REFERENCE__,BART,0.4945075
__REFERENCE__,onmt_pg,0.482564
__REFERENCE__,seneca,0.420587
abssentrw,BART,0.3527412
abssentrw,onmt_pg,0.5478589
abssentrw,seneca,0.9706242
BART,onmt_pg,0.3962276
BART,seneca,0.2445834
onmt_pg,seneca,0.7175913
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.1491671
__REFERENCE__,BART,0.6045558
__REFERENCE__,onmt_pg,0.2051947
__REFERENCE__,seneca,0.2952031
BART,abssentrw,0.04855477
abssentrw,onmt_pg,0.378608
abssentrw,seneca,0.3240434
BART,onmt_pg,0.2084315
BART,seneca,0.453492
onmt_pg,seneca,0.7607573
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.05323415
__REFERENCE__,BART,0.6118452
__REFERENCE__,onmt_pg,0.4370523
__REFERENCE__,seneca,0.04149929
abssentrw,BART,0.2138164
abssentrw,onmt_pg,0.3109234
abssentrw,seneca,0.9616306
BART,onmt_pg,0.6900019
BART,seneca,0.06700637
onmt_pg,seneca,0.1671613
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.2993849
__REFERENCE__,BART,0.8863782
__REFERENCE__,onmt_pg,0.3338546
__REFERENCE__,seneca,0.08182239
abssentrw,BART,0.4694943
abssentrw,onmt_pg,0.9521489
abssentrw,seneca,0.42633
BART,onmt_pg,0.4076577
BART,seneca,0.09093796
onmt_pg,seneca,0.4093661
__REFERENCE__,abssentrw,0.02822482
__REFERENCE__,BART,0.6238341
__REFERENCE__,onmt_pg,0.005891175
__REFERENCE__,seneca,0.006377447
abssentrw,BART,0.2967153
abssentrw,onmt_pg,0.9258459
abssentrw,seneca,0.7455952
BART,onmt_pg,0.09075132
BART,seneca,0.1991096
onmt_pg,seneca,0.7492339
__REFERENCE__,abssentrw,0.3125884
__REFERENCE__,BART,0.4624718
__REFERENCE__,onmt_pg,0.9531941
__REFERENCE__,seneca,0.108252
abssentrw,BART,0.8159723
abssentrw,onmt_pg,0.3526432
abssentrw,seneca,0.5980027
BART,onmt_pg,0.2080398
BART,seneca,0.2451166
onmt_pg,seneca,0.0251141
__REFERENCE__,abssentrw,0.07815087
__REFERENCE__,BART,0.4493568
__REFERENCE__,onmt_pg,0.8545369
__REFERENCE__,seneca,0.2488818
abssentrw,BART,0.09155728
onmt_pg,abssentrw,0.0004116254
abssentrw,seneca,0.3357064
BART,onmt_pg,0.1845014
BART,seneca,0.3234814
onmt_pg,seneca,0.04649857
__REFERENCE__,abssentrw,0.469846
__REFERENCE__,BART,0.313213
__REFERENCE__,onmt_pg,0.791107
__REFERENCE__,seneca,0.1799856
abssentrw,BART,0.2157575
abssentrw,onmt_pg,0.3899884
abssentrw,seneca,0.08110097
BART,onmt_pg,0.2673812
BART,seneca,0.5152031
onmt_pg,seneca,0.1463346
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.2037725
__REFERENCE__,BART,0.4906413
__REFERENCE__,onmt_pg,0.381678
__REFERENCE__,seneca,0.3524294
abssentrw,BART,0.1547173
abssentrw,onmt_pg,0.2611871
abssentrw,seneca,0.4652435
BART,onmt_pg,0.5646232
BART,seneca,0.4298058
onmt_pg,seneca,0.7339861
__REFERENCE__,abssentrw,0.008010046
__REFERENCE__,BART,0.5734543
__REFERENCE__,onmt_pg,0.1915702
__REFERENCE__,seneca,0.05958151
BART,abssentrw,0.04144721
onmt_pg,abssentrw,0.009304829
abssentrw,seneca,0.06145639
BART,onmt_pg,0.4673697
BART,seneca,0.1854904
onmt_pg,seneca,0.3438633
__REFERENCE__,abssentrw,0.02254427
__REFERENCE__,BART,0.9676326
__REFERENCE__,onmt_pg,0.2814994
__REFERENCE__,seneca,0.1016507
abssentrw,BART,0.07607056
abssentrw,onmt_pg,0.1848536
abssentrw,seneca,0.7057768
BART,onmt_pg,0.3583892
BART,seneca,0.05218305
onmt_pg,seneca,0.478298
__REFERENCE__,abssentrw,0.002378798
__REFERENCE__,BART,0.4033632
__REFERENCE__,onmt_pg,0.3067367
__REFERENCE__,seneca,0.001371197
BART,abssentrw,0.01056301
onmt_pg,abssentrw,0.01887083
abssentrw,seneca,0.8243804
BART,onmt_pg,0.8653278
BART,seneca,0.00441235
onmt_pg,seneca,0.01307849
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.1616733
__REFERENCE__,BART,0.5673759
__REFERENCE__,onmt_pg,0.5646806
__REFERENCE__,seneca,0.6546691
abssentrw,BART,0.195179
abssentrw,onmt_pg,0.1376138
abssentrw,seneca,0.2953576
BART,onmt_pg,0.746834
BART,seneca,0.4181044
onmt_pg,seneca,0.4438731
__REFERENCE__,abssentrw,0.1783163
__REFERENCE__,BART,0.3165367
__REFERENCE__,onmt_pg,0.6940734
__REFERENCE__,seneca,0.3271395
abssentrw,BART,0.0833343
abssentrw,onmt_pg,0.2278478
abssentrw,seneca,0.8133264
BART,onmt_pg,0.4159437
BART,seneca,0.05615217
onmt_pg,seneca,0.1755158
__REFERENCE__,abssentrw,0.4185053
__REFERENCE__,BART,0.7908434
__REFERENCE__,onmt_pg,0.8296793
__REFERENCE__,seneca,0.6461614
abssentrw,BART,0.4391489
abssentrw,onmt_pg,0.4203259
abssentrw,seneca,0.2137031
BART,onmt_pg,0.5904866
BART,seneca,0.9840992
onmt_pg,seneca,0.4462953
__REFERENCE__,abssentrw,0.2676048
__REFERENCE__,BART,0.4384285
__REFERENCE__,onmt_pg,0.540856
__REFERENCE__,seneca,0.321702
abssentrw,BART,0.3397665
abssentrw,onmt_pg,0.3985853
abssentrw,seneca,0.4259901
BART,onmt_pg,0.7273511
BART,seneca,0.8064804
onmt_pg,seneca,0.5460281
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.2519565
__REFERENCE__,BART,0.2779829
__REFERENCE__,onmt_pg,0.04480128
__REFERENCE__,seneca,0.3538049
abssentrw,BART,0.8218767
abssentrw,onmt_pg,0.9159446
abssentrw,seneca,0.5939351
BART,onmt_pg,0.6892151
BART,seneca,0.7527065
onmt_pg,seneca,0.4430704
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.02535168
__REFERENCE__,BART,0.9983051
__REFERENCE__,onmt_pg,0.3040955
__REFERENCE__,seneca,0.1002448
abssentrw,BART,0.1891643
abssentrw,onmt_pg,0.3681803
abssentrw,seneca,0.8600793
BART,onmt_pg,0.3527489
BART,seneca,0.3532649
onmt_pg,seneca,0.6088208
__REFERENCE__,abssentrw,0.01554398
__REFERENCE__,BART,0.389467
__REFERENCE__,onmt_pg,0.5529688
__REFERENCE__,seneca,0.1732596
BART,abssentrw,0.005760568
abssentrw,onmt_pg,0.08330932
abssentrw,seneca,0.1455035
BART,onmt_pg,0.9661448
BART,seneca,0.08003668
onmt_pg,seneca,0.2580484
__REFERENCE__,abssentrw,0.1738765
__REFERENCE__,BART,0.9324632
__REFERENCE__,onmt_pg,0.7361941
__REFERENCE__,seneca,0.1996565
abssentrw,BART,0.400608
abssentrw,onmt_pg,0.2849471
abssentrw,seneca,0.8899341
BART,onmt_pg,0.7585138
BART,seneca,0.1868147
onmt_pg,seneca,0.1277764
__REFERENCE__,abssentrw,0.1999638
__REFERENCE__,BART,0.6866432
__REFERENCE__,onmt_pg,0.7319266
__REFERENCE__,seneca,0.1500513
abssentrw,BART,0.1354108
abssentrw,onmt_pg,0.1469533
abssentrw,seneca,0.9978238
BART,onmt_pg,0.4961669
BART,seneca,0.0274743
onmt_pg,seneca,0.1348987
__REFERENCE__,abssentrw,0.3724052
__REFERENCE__,BART,0.2439995
__REFERENCE__,onmt_pg,0.8166184
__REFERENCE__,seneca,0.2814504
abssentrw,BART,0.7948589
abssentrw,onmt_pg,0.4304665
abssentrw,seneca,0.9067148
BART,onmt_pg,0.3208247
BART,seneca,0.6757384
onmt_pg,seneca,0.2775522
__REFERENCE__,abssentrw,0.09132385
__REFERENCE__,BART,0.7667603
__REFERENCE__,onmt_pg,0.2805441
__REFERENCE__,seneca,0.03689554
abssentrw,BART,0.147626
abssentrw,onmt_pg,0.2055327
abssentrw,seneca,0.5584788
BART,onmt_pg,0.5767154
BART,seneca,0.1610291
onmt_pg,seneca,0.2490353
__REFERENCE__,abssentrw,0.02827211
__REFERENCE__,BART,0.6805887
__REFERENCE__,onmt_pg,0.1059964
__REFERENCE__,seneca,0.002935056
BART,abssentrw,0.02357768
abssentrw,onmt_pg,0.3252374
abssentrw,seneca,0.5703203
BART,onmt_pg,0.08855489
BART,seneca,0.002972528
onmt_pg,seneca,0.04497234
__REFERENCE__,abssentrw,0.04794738
__REFERENCE__,BART,0.5602031
__REFERENCE__,onmt_pg,0.4666681
__REFERENCE__,seneca,0.1040158
abssentrw,BART,0.1836227
