,,p_value
abssentrw,onmt_pg,0.1866024
abssentrw,seneca,0.2208944
BART,onmt_pg,0.618869
BART,seneca,0.05337207
onmt_pg,seneca,0.00552051
__REFERENCE__,abssentrw,0.6633034
BART,__REFERENCE__,0.01863249
__REFERENCE__,onmt_pg,0.1066509
__REFERENCE__,seneca,0.9869231
BART,abssentrw,0.01592642
abssentrw,onmt_pg,0.1478939
abssentrw,seneca,0.6507072
BART,onmt_pg,0.3620815
BART,seneca,0.01383416
onmt_pg,seneca,0.1093888
__REFERENCE__,abssentrw,0.5418159
__REFERENCE__,BART,0.9365584
__REFERENCE__,onmt_pg,0.08201402
__REFERENCE__,seneca,0.6214457
abssentrw,BART,0.641874
onmt_pg,abssentrw,0.0205392
abssentrw,seneca,0.8446252
BART,onmt_pg,0.2998989
BART,seneca,0.7088408
onmt_pg,seneca,0.1829268
__REFERENCE__,abssentrw,0.644465
__REFERENCE__,BART,0.1069971
__REFERENCE__,onmt_pg,0.4916172
__REFERENCE__,seneca,0.07472972
BART,abssentrw,0.04353659
abssentrw,onmt_pg,0.3405508
abssentrw,seneca,0.2072014
BART,onmt_pg,0.6382798
BART,seneca,0.001553806
onmt_pg,seneca,0.01446916
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.8369015
BART,__REFERENCE__,0.03220373
__REFERENCE__,onmt_pg,0.3654912
__REFERENCE__,seneca,0.8818053
abssentrw,BART,0.1179127
abssentrw,onmt_pg,0.3988671
abssentrw,seneca,0.9892243
BART,onmt_pg,0.1952475
BART,seneca,0.1174773
onmt_pg,seneca,0.507639
__REFERENCE__,abssentrw,0.6639357
__REFERENCE__,BART,0.05960516
onmt_pg,__REFERENCE__,0.003011726
__REFERENCE__,seneca,0.2173345
BART,abssentrw,0.03758613
onmt_pg,abssentrw,0.0008495133
abssentrw,seneca,0.1981683
BART,onmt_pg,0.8124525
BART,seneca,0.08329991
onmt_pg,seneca,0.05812459
__REFERENCE__,abssentrw,0.6105323
BART,__REFERENCE__,0.0335473
__REFERENCE__,onmt_pg,0.1294949
__REFERENCE__,seneca,0.05729455
BART,abssentrw,0.0100217
abssentrw,onmt_pg,0.05485131
abssentrw,seneca,0.09831523
BART,onmt_pg,0.6221022
BART,seneca,0.001598814
onmt_pg,seneca,0.01556026
__REFERENCE__,abssentrw,0.3381377
__REFERENCE__,BART,0.4275154
__REFERENCE__,onmt_pg,0.3147246
__REFERENCE__,seneca,0.001850938
abssentrw,BART,0.2262448
abssentrw,onmt_pg,0.9547106
abssentrw,seneca,0.0003464652
BART,onmt_pg,0.203183
BART,seneca,0.04266047
onmt_pg,seneca,0.0002015092
__REFERENCE__,abssentrw,0.9434712
__REFERENCE__,BART,0.9208575
__REFERENCE__,onmt_pg,0.5883656
__REFERENCE__,seneca,0.5139193
abssentrw,BART,0.8469349
abssentrw,onmt_pg,0.7198926
abssentrw,seneca,0.6708685
BART,onmt_pg,0.4582619
BART,seneca,0.6503932
onmt_pg,seneca,0.3809505
__REFERENCE__,abssentrw,0.6737216
__REFERENCE__,BART,0.9033035
__REFERENCE__,onmt_pg,0.9507764
__REFERENCE__,seneca,0.3061709
abssentrw,BART,0.5766517
abssentrw,onmt_pg,0.6446945
abssentrw,seneca,0.4772494
BART,onmt_pg,0.9523385
BART,seneca,0.2484741
onmt_pg,seneca,0.3017487
__REFERENCE__,abssentrw,0.703868
__REFERENCE__,BART,0.1217615
__REFERENCE__,onmt_pg,0.4751212
__REFERENCE__,seneca,0.5285102
abssentrw,BART,0.2160253
abssentrw,onmt_pg,0.2809811
abssentrw,seneca,0.763802
BART,onmt_pg,0.03060115
BART,seneca,0.4432776
onmt_pg,seneca,0.146088
__REFERENCE__,abssentrw,0.3046391
__REFERENCE__,BART,0.2779294
__REFERENCE__,onmt_pg,0.8841312
__REFERENCE__,seneca,0.2525348
abssentrw,BART,0.1367981
abssentrw,onmt_pg,0.2407714
abssentrw,seneca,0.7009062
BART,onmt_pg,0.2867665
BART,seneca,0.181457
onmt_pg,seneca,0.2511147
__REFERENCE__,abssentrw,0.5883311
__REFERENCE__,BART,0.3503625
__REFERENCE__,onmt_pg,0.1231467
__REFERENCE__,seneca,0.007319596
abssentrw,BART,0.8884208
abssentrw,onmt_pg,0.5645399
abssentrw,seneca,0.05632494
BART,onmt_pg,0.6592144
BART,seneca,0.003433514
onmt_pg,seneca,0.0009035462
__REFERENCE__,abssentrw,0.08183568
BART,__REFERENCE__,0.009785524
__REFERENCE__,onmt_pg,0.9257447
__REFERENCE__,seneca,0.009325176
BART,abssentrw,0.005965616
abssentrw,onmt_pg,0.1828395
abssentrw,seneca,0.7288685
BART,onmt_pg,0.009346807
BART,seneca,2.411833e-05
onmt_pg,seneca,0.03643952
__REFERENCE__,abssentrw,0.9539365
BART,__REFERENCE__,0.005037466
__REFERENCE__,onmt_pg,0.4441214
__REFERENCE__,seneca,0.5328407
BART,abssentrw,0.008254721
abssentrw,onmt_pg,0.6385749
abssentrw,seneca,0.6467556
BART,onmt_pg,0.2014498
BART,seneca,0.01208255
onmt_pg,seneca,0.1004617
__REFERENCE__,abssentrw,0.7926565
__REFERENCE__,BART,0.1271292
__REFERENCE__,onmt_pg,0.9518733
__REFERENCE__,seneca,0.134262
abssentrw,BART,0.08540522
abssentrw,onmt_pg,0.6978367
abssentrw,seneca,0.09383816
BART,onmt_pg,0.1753792
BART,seneca,0.005387269
onmt_pg,seneca,0.02420711
__REFERENCE__,abssentrw,0.3903003
BART,__REFERENCE__,0.003362574
__REFERENCE__,onmt_pg,0.7886781
__REFERENCE__,seneca,0.3233391
BART,abssentrw,0.00342709
abssentrw,onmt_pg,0.1664132
abssentrw,seneca,0.8662676
BART,onmt_pg,0.02766331
BART,seneca,0.0002453438
onmt_pg,seneca,0.06306098
__REFERENCE__,abssentrw,0.6906112
__REFERENCE__,BART,0.05323104
__REFERENCE__,onmt_pg,0.7132876
__REFERENCE__,seneca,0.3741681
BART,abssentrw,0.03604153
abssentrw,onmt_pg,0.4929126
abssentrw,seneca,0.5088618
BART,onmt_pg,0.4876064
BART,seneca,0.0290514
onmt_pg,seneca,0.09815541
__REFERENCE__,abssentrw,0.1137582
__REFERENCE__,BART,0.05736414
__REFERENCE__,onmt_pg,0.286204
__REFERENCE__,seneca,0.1085802
BART,abssentrw,0.002006849
onmt_pg,abssentrw,0.0119345
abssentrw,seneca,0.779491
BART,onmt_pg,0.3069514
BART,seneca,0.0001928034
onmt_pg,seneca,0.01991283
__REFERENCE__,abssentrw,0.03831665
__REFERENCE__,BART,0.6626408
__REFERENCE__,onmt_pg,0.4611602
__REFERENCE__,seneca,0.001484691
abssentrw,BART,0.1855935
onmt_pg,abssentrw,0.00444201
abssentrw,seneca,0.2735894
BART,onmt_pg,0.3080419
BART,seneca,0.03048353
onmt_pg,seneca,7.148534e-05
__REFERENCE__,abssentrw,0.6162673
__REFERENCE__,BART,0.879024
__REFERENCE__,onmt_pg,0.5919004
__REFERENCE__,seneca,0.5280785
abssentrw,BART,0.8031467
abssentrw,onmt_pg,0.814779
abssentrw,seneca,0.2538198
BART,onmt_pg,0.5170359
BART,seneca,0.1917867
onmt_pg,seneca,0.05100651
__REFERENCE__,abssentrw,0.5358081
BART,__REFERENCE__,0.01905908
__REFERENCE__,onmt_pg,0.1444667
__REFERENCE__,seneca,0.4763753
BART,abssentrw,0.02806852
abssentrw,onmt_pg,0.3953823
abssentrw,seneca,0.167064
BART,onmt_pg,0.0649055
BART,seneca,2.93324e-05
onmt_pg,seneca,0.03702081
__REFERENCE__,abssentrw,0.3271853
__REFERENCE__,BART,0.05617982
__REFERENCE__,onmt_pg,0.06371928
__REFERENCE__,seneca,0.528492
abssentrw,BART,0.3130644
abssentrw,onmt_pg,0.7164352
abssentrw,seneca,0.2459955
BART,onmt_pg,0.2652818
BART,seneca,0.004374638
onmt_pg,seneca,0.0209007
__REFERENCE__,abssentrw,0.3265984
BART,__REFERENCE__,0.0004938159
__REFERENCE__,onmt_pg,0.6731462
__REFERENCE__,seneca,0.4083019
BART,abssentrw,4.749385e-05
abssentrw,onmt_pg,0.2462433
abssentrw,seneca,0.8542408
BART,onmt_pg,0.01643341
BART,seneca,0.0005523708
onmt_pg,seneca,0.4258801
__REFERENCE__,abssentrw,0.2965272
BART,__REFERENCE__,0.02468864
onmt_pg,__REFERENCE__,0.001527921
__REFERENCE__,seneca,0.3097928
abssentrw,BART,0.2006637
abssentrw,onmt_pg,0.09570315
abssentrw,seneca,0.9303693
BART,onmt_pg,0.4546875
BART,seneca,0.2613363
onmt_pg,seneca,0.03090436
__REFERENCE__,abssentrw,0.592666
__REFERENCE__,BART,0.2349671
__REFERENCE__,onmt_pg,0.4620461
__REFERENCE__,seneca,0.823559
abssentrw,BART,0.1210437
abssentrw,onmt_pg,0.8908225
abssentrw,seneca,0.5367218
BART,onmt_pg,0.07772774
BART,seneca,0.2992628
onmt_pg,seneca,0.4426305
__REFERENCE__,abssentrw,0.8704562
BART,__REFERENCE__,0.007094957
__REFERENCE__,onmt_pg,0.342542
__REFERENCE__,seneca,0.1198176
abssentrw,BART,0.05187939
abssentrw,onmt_pg,0.3107962
abssentrw,seneca,0.193071
BART,onmt_pg,0.1016135
BART,seneca,0.0001940568
onmt_pg,seneca,0.007277611
__REFERENCE__,abssentrw,0.09274022
__REFERENCE__,BART,0.09100797
__REFERENCE__,onmt_pg,0.5365866
__REFERENCE__,seneca,0.03544917
abssentrw,BART,0.9774534
abssentrw,onmt_pg,0.254922
abssentrw,seneca,0.0001040303
BART,onmt_pg,0.2510341
BART,seneca,7.9788e-05
onmt_pg,seneca,0.01720937
__REFERENCE__,abssentrw,0.3009452
__REFERENCE__,BART,0.4782276
__REFERENCE__,onmt_pg,0.9354773
__REFERENCE__,seneca,0.1579231
abssentrw,BART,0.05776384
abssentrw,onmt_pg,0.2163076
abssentrw,seneca,0.7217457
BART,onmt_pg,0.4789849
BART,seneca,0.08932044
onmt_pg,seneca,0.2389257
__REFERENCE__,abssentrw,0.272055
__REFERENCE__,BART,0.6926836
__REFERENCE__,onmt_pg,0.4471885
__REFERENCE__,seneca,0.279691
abssentrw,BART,0.2129421
abssentrw,onmt_pg,0.09278788
abssentrw,seneca,0.6402483
BART,onmt_pg,0.6832386
BART,seneca,0.04348118
onmt_pg,seneca,0.01758406
__REFERENCE__,abssentrw,0.7205081
__REFERENCE__,BART,0.1316732
__REFERENCE__,onmt_pg,0.3740355
__REFERENCE__,seneca,0.3291325
abssentrw,BART,0.3509525
abssentrw,onmt_pg,0.6296784
abssentrw,seneca,0.3111369
BART,onmt_pg,0.5284975
BART,seneca,0.01422301
onmt_pg,seneca,0.1008631
__REFERENCE__,abssentrw,0.6218151
BART,__REFERENCE__,0.009713813
onmt_pg,__REFERENCE__,0.002585983
__REFERENCE__,seneca,0.4618382
BART,abssentrw,0.006281779
onmt_pg,abssentrw,0.002049499
abssentrw,seneca,0.2695492
BART,onmt_pg,0.6184387
BART,seneca,0.05976223
onmt_pg,seneca,0.01922568
__REFERENCE__,abssentrw,0.003483874
__REFERENCE__,BART,0.3902862
__REFERENCE__,onmt_pg,0.07920777
__REFERENCE__,seneca,0.01654422
BART,abssentrw,0.0003370362
abssentrw,onmt_pg,0.3654755
abssentrw,seneca,0.6712688
BART,onmt_pg,0.03092027
BART,seneca,0.02405325
onmt_pg,seneca,0.1743175
abssentrw,__REFERENCE__,0.0396401
BART,__REFERENCE__,0.01035091
__REFERENCE__,onmt_pg,0.08837244
__REFERENCE__,seneca,0.6923616
abssentrw,BART,0.5809087
abssentrw,onmt_pg,0.7497488
abssentrw,seneca,0.03683063
BART,onmt_pg,0.4123124
BART,seneca,0.01022834
onmt_pg,seneca,0.09210592
__REFERENCE__,abssentrw,0.7898828
__REFERENCE__,BART,0.1918281
__REFERENCE__,onmt_pg,0.9378392
__REFERENCE__,seneca,0.000131387
abssentrw,BART,0.1562664
abssentrw,onmt_pg,0.6753699
abssentrw,seneca,0.001083137
BART,onmt_pg,0.2119045
BART,seneca,4.692638e-07
onmt_pg,seneca,6.928865e-05
__REFERENCE__,abssentrw,0.9248715
__REFERENCE__,BART,0.2775243
__REFERENCE__,onmt_pg,0.08925286
__REFERENCE__,seneca,0.1537075
BART,abssentrw,0.01142781
abssentrw,onmt_pg,0.09505212
abssentrw,seneca,0.3979226
BART,onmt_pg,0.9619543
BART,seneca,0.01277288
onmt_pg,seneca,0.0001848337
__REFERENCE__,abssentrw,0.9990951
__REFERENCE__,BART,0.2372145
__REFERENCE__,onmt_pg,0.8603919
__REFERENCE__,seneca,0.003467315
abssentrw,BART,0.158329
abssentrw,onmt_pg,0.7809346
abssentrw,seneca,0.03882895
BART,onmt_pg,0.145753
BART,seneca,0.04321836
onmt_pg,seneca,0.04924887
__REFERENCE__,abssentrw,0.6288839
__REFERENCE__,BART,0.07008888
__REFERENCE__,onmt_pg,0.05472026
__REFERENCE__,seneca,0.6755395
BART,abssentrw,0.005755114
abssentrw,onmt_pg,0.07623007
abssentrw,seneca,0.8721361
BART,onmt_pg,0.8340742
BART,seneca,0.02287363
onmt_pg,seneca,0.1496486
__REFERENCE__,abssentrw,0.4655919
BART,__REFERENCE__,0.01664489
__REFERENCE__,onmt_pg,0.1641559
__REFERENCE__,seneca,0.6559391
abssentrw,BART,0.3980557
abssentrw,onmt_pg,0.3883571
abssentrw,seneca,0.02931
BART,onmt_pg,0.7640513
BART,seneca,0.004709858
onmt_pg,seneca,0.002523843
__REFERENCE__,abssentrw,0.5236447
__REFERENCE__,BART,0.1801497
__REFERENCE__,onmt_pg,0.8734603
__REFERENCE__,seneca,0.2825012
abssentrw,BART,0.5450015
abssentrw,onmt_pg,0.372991
abssentrw,seneca,0.07719809
BART,onmt_pg,0.1880739
BART,seneca,0.0895173
onmt_pg,seneca,0.2511315
__REFERENCE__,abssentrw,0.7008425
__REFERENCE__,BART,0.2937112
__REFERENCE__,onmt_pg,0.649039
__REFERENCE__,seneca,0.01689148
abssentrw,BART,0.1172322
abssentrw,onmt_pg,0.1061981
abssentrw,seneca,0.5058042
BART,onmt_pg,0.7006564
BART,seneca,0.0097434
onmt_pg,seneca,0.119078
__REFERENCE__,abssentrw,0.4206427
__REFERENCE__,BART,0.6289066
__REFERENCE__,onmt_pg,0.8123058
__REFERENCE__,seneca,0.3316864
abssentrw,BART,0.6398355
abssentrw,onmt_pg,0.2506887
abssentrw,seneca,0.9957596
BART,onmt_pg,0.5175513
BART,seneca,0.5750263
onmt_pg,seneca,0.1876262
__REFERENCE__,abssentrw,0.2221488
BART,__REFERENCE__,0.009898521
onmt_pg,__REFERENCE__,0.02923448
__REFERENCE__,seneca,0.7008634
BART,abssentrw,0.003201478
onmt_pg,abssentrw,0.002191706
abssentrw,seneca,0.1020453
BART,onmt_pg,0.2279558
BART,seneca,0.04616263
onmt_pg,seneca,0.1101007
__REFERENCE__,abssentrw,0.1781136
BART,__REFERENCE__,0.008046307
onmt_pg,__REFERENCE__,0.02921441
__REFERENCE__,seneca,0.5216195
abssentrw,BART,0.5585975
abssentrw,onmt_pg,0.9255366
abssentrw,seneca,0.1455705
BART,onmt_pg,0.5284167
BART,seneca,0.005643707
onmt_pg,seneca,0.01386191
__REFERENCE__,abssentrw,0.605898
__REFERENCE__,BART,0.1689692
onmt_pg,__REFERENCE__,0.045049
__REFERENCE__,seneca,0.2885681
BART,abssentrw,0.008638526
onmt_pg,abssentrw,0.002169179
abssentrw,seneca,0.4877848
BART,onmt_pg,0.485178
BART,seneca,0.00999285
onmt_pg,seneca,0.009536272
__REFERENCE__,abssentrw,0.9978636
BART,__REFERENCE__,0.02397033
__REFERENCE__,onmt_pg,0.06149963
__REFERENCE__,seneca,0.1044108
abssentrw,BART,0.05859881
abssentrw,onmt_pg,0.2074367
abssentrw,seneca,0.03688143
BART,onmt_pg,0.7828579
BART,seneca,0.0002954571
onmt_pg,seneca,0.02023852
__REFERENCE__,abssentrw,0.7577365
BART,__REFERENCE__,0.001667028
__REFERENCE__,onmt_pg,0.1155659
__REFERENCE__,seneca,0.2401885
BART,abssentrw,0.006741138
abssentrw,onmt_pg,0.1249467
abssentrw,seneca,0.1674195
BART,onmt_pg,0.1053954
BART,seneca,4.516276e-05
onmt_pg,seneca,0.006560518
__REFERENCE__,abssentrw,0.9054442
BART,__REFERENCE__,0.002925486
__REFERENCE__,onmt_pg,0.6563149
__REFERENCE__,seneca,0.7995909
BART,abssentrw,0.0018297
abssentrw,onmt_pg,0.6213009
abssentrw,seneca,0.7676734
BART,onmt_pg,0.03435933
BART,seneca,0.1919332
onmt_pg,seneca,0.9713605
__REFERENCE__,abssentrw,0.9059505
__REFERENCE__,BART,0.07179404
__REFERENCE__,onmt_pg,0.08195513
__REFERENCE__,seneca,0.2842991
BART,abssentrw,0.01664618
abssentrw,onmt_pg,0.1183296
abssentrw,seneca,0.3522057
BART,onmt_pg,0.6768891
BART,seneca,0.001638696
onmt_pg,seneca,0.005541666
__REFERENCE__,abssentrw,0.8711086
BART,__REFERENCE__,0.01796308
onmt_pg,__REFERENCE__,0.03329344
__REFERENCE__,seneca,0.3327904
BART,abssentrw,0.04269455
abssentrw,onmt_pg,0.05666612
abssentrw,seneca,0.4545949
BART,onmt_pg,0.4701277
BART,seneca,0.0007925725
onmt_pg,seneca,0.009149383
__REFERENCE__,abssentrw,0.1095507
BART,__REFERENCE__,0.01194768
__REFERENCE__,onmt_pg,0.2346317
__REFERENCE__,seneca,0.7432403
BART,abssentrw,0.0005799678
onmt_pg,abssentrw,0.005438919
abssentrw,seneca,0.4702752
BART,onmt_pg,0.0253115
BART,seneca,0.0007590377
onmt_pg,seneca,0.02483115
__REFERENCE__,abssentrw,0.4982924
__REFERENCE__,BART,0.06956821
__REFERENCE__,onmt_pg,0.1432024
__REFERENCE__,seneca,0.4732682
