,,p_value
__REFERENCE__,abssentrw,0.8431421
__REFERENCE__,BART,0.3354336
__REFERENCE__,onmt_pg,0.9237077
__REFERENCE__,seneca,0.02127135
abssentrw,BART,0.1625631
abssentrw,onmt_pg,0.9457419
abssentrw,seneca,0.09291019
BART,onmt_pg,0.2190912
BART,seneca,0.005300936
onmt_pg,seneca,0.08414288
__REFERENCE__,abssentrw,0.003276596
__REFERENCE__,BART,0.1500754
__REFERENCE__,onmt_pg,0.4066525
__REFERENCE__,seneca,0.01898215
abssentrw,BART,0.110955
onmt_pg,abssentrw,0.02871022
abssentrw,seneca,0.4012082
BART,onmt_pg,0.3093234
BART,seneca,0.2789129
onmt_pg,seneca,0.06127189
__REFERENCE__,abssentrw,0.003449299
__REFERENCE__,BART,0.5166632
__REFERENCE__,onmt_pg,0.4491028
__REFERENCE__,seneca,0.0003236573
BART,abssentrw,0.02664341
onmt_pg,abssentrw,0.005693144
abssentrw,seneca,0.9351768
BART,onmt_pg,0.9199488
BART,seneca,0.0009589311
onmt_pg,seneca,0.004213829
__REFERENCE__,abssentrw,0.1204643
__REFERENCE__,BART,0.2998452
__REFERENCE__,onmt_pg,0.1425045
__REFERENCE__,seneca,0.07942525
abssentrw,BART,0.5337179
abssentrw,onmt_pg,0.6011631
abssentrw,seneca,0.7901689
BART,onmt_pg,0.7165526
BART,seneca,0.4746972
onmt_pg,seneca,0.8219101
__REFERENCE__,abssentrw,0.1772709
__REFERENCE__,BART,0.9786661
__REFERENCE__,onmt_pg,0.3266505
__REFERENCE__,seneca,0.3333065
BART,abssentrw,0.03256705
abssentrw,onmt_pg,0.520537
abssentrw,seneca,0.6744921
BART,onmt_pg,0.1198039
BART,seneca,0.1289291
onmt_pg,seneca,0.8579375
__REFERENCE__,abssentrw,0.08625839
__REFERENCE__,BART,0.1788427
__REFERENCE__,onmt_pg,0.314637
__REFERENCE__,seneca,0.2639503
abssentrw,BART,0.6958699
abssentrw,onmt_pg,0.4722556
abssentrw,seneca,0.7404517
BART,onmt_pg,0.7006801
BART,seneca,0.9988088
onmt_pg,seneca,0.7332112
__REFERENCE__,abssentrw,0.009247458
__REFERENCE__,BART,0.8989052
__REFERENCE__,onmt_pg,0.2335917
__REFERENCE__,seneca,0.8653945
BART,abssentrw,0.04632679
abssentrw,onmt_pg,0.1374565
abssentrw,seneca,0.1260735
BART,onmt_pg,0.3996335
BART,seneca,0.9286111
onmt_pg,seneca,0.6608768
__REFERENCE__,abssentrw,0.02744441
__REFERENCE__,BART,0.3826482
__REFERENCE__,onmt_pg,0.7544998
__REFERENCE__,seneca,0.5716048
abssentrw,BART,0.09165674
onmt_pg,abssentrw,0.003764691
abssentrw,seneca,0.08508924
BART,onmt_pg,0.7276562
BART,seneca,0.9001551
onmt_pg,seneca,0.5552365
__REFERENCE__,abssentrw,0.421214
__REFERENCE__,BART,0.5411618
__REFERENCE__,onmt_pg,0.6524978
__REFERENCE__,seneca,0.261924
abssentrw,BART,0.1802232
abssentrw,onmt_pg,0.6646417
abssentrw,seneca,0.8469253
BART,onmt_pg,0.3091042
BART,seneca,0.09408998
onmt_pg,seneca,0.5421219
__REFERENCE__,abssentrw,0.006651041
__REFERENCE__,BART,0.3560079
__REFERENCE__,onmt_pg,0.5809266
__REFERENCE__,seneca,0.3489316
BART,abssentrw,0.02902834
onmt_pg,abssentrw,0.04289486
abssentrw,seneca,0.0565879
BART,onmt_pg,0.7355497
BART,seneca,0.8172436
onmt_pg,seneca,0.6454055
__REFERENCE__,abssentrw,0.02166875
__REFERENCE__,BART,0.6645252
__REFERENCE__,onmt_pg,0.4948846
__REFERENCE__,seneca,0.2345501
BART,abssentrw,0.03474706
onmt_pg,abssentrw,0.012842
seneca,abssentrw,0.02610893
BART,onmt_pg,0.7369312
BART,seneca,0.6846542
onmt_pg,seneca,0.7839819
__REFERENCE__,abssentrw,0.101061
__REFERENCE__,BART,0.7116212
__REFERENCE__,onmt_pg,0.2169219
__REFERENCE__,seneca,0.04243365
abssentrw,BART,0.1586932
abssentrw,onmt_pg,0.263335
abssentrw,seneca,0.5071395
BART,onmt_pg,0.3702796
BART,seneca,0.09275832
onmt_pg,seneca,0.4729166
__REFERENCE__,abssentrw,0.04526643
__REFERENCE__,BART,0.3591105
__REFERENCE__,onmt_pg,0.5753071
__REFERENCE__,seneca,0.153805
BART,abssentrw,0.02166445
onmt_pg,abssentrw,0.02253989
abssentrw,seneca,0.1259912
BART,onmt_pg,0.621461
BART,seneca,0.3597949
onmt_pg,seneca,0.2219988
__REFERENCE__,abssentrw,0.1101687
__REFERENCE__,BART,0.7527432
__REFERENCE__,onmt_pg,0.5505712
__REFERENCE__,seneca,0.1999983
BART,abssentrw,0.0338742
abssentrw,onmt_pg,0.2613137
abssentrw,seneca,0.5569478
BART,onmt_pg,0.3771869
BART,seneca,0.08258503
onmt_pg,seneca,0.4383952
__REFERENCE__,abssentrw,0.04820626
__REFERENCE__,BART,0.04591567
__REFERENCE__,onmt_pg,0.01328485
__REFERENCE__,seneca,0.005197575
abssentrw,BART,0.8911453
abssentrw,onmt_pg,0.6432463
abssentrw,seneca,0.5336861
BART,onmt_pg,0.7921479
BART,seneca,0.7072606
onmt_pg,seneca,0.8472389
__REFERENCE__,abssentrw,0.001422908
__REFERENCE__,BART,0.5749336
__REFERENCE__,onmt_pg,0.7677722
__REFERENCE__,seneca,0.08110705
abssentrw,BART,0.0996698
onmt_pg,abssentrw,0.005621509
abssentrw,seneca,0.07343855
BART,onmt_pg,0.482967
BART,seneca,0.2392501
onmt_pg,seneca,0.1631129
__REFERENCE__,abssentrw,0.5046816
__REFERENCE__,BART,0.9186485
__REFERENCE__,onmt_pg,0.7199221
__REFERENCE__,seneca,0.06227382
abssentrw,BART,0.6136432
abssentrw,onmt_pg,0.7485602
abssentrw,seneca,0.2244081
BART,onmt_pg,0.8182965
BART,seneca,0.05630154
onmt_pg,seneca,0.1190903
__REFERENCE__,abssentrw,0.0003970606
__REFERENCE__,BART,0.1711609
__REFERENCE__,onmt_pg,0.08880293
__REFERENCE__,seneca,0.002131188
BART,abssentrw,0.002503129
onmt_pg,abssentrw,0.0180932
abssentrw,seneca,0.8835502
BART,onmt_pg,0.5070848
BART,seneca,0.003874222
onmt_pg,seneca,0.01553615
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.05874691
__REFERENCE__,BART,0.6819282
__REFERENCE__,onmt_pg,0.8895538
__REFERENCE__,seneca,0.3177038
BART,abssentrw,0.00109787
onmt_pg,abssentrw,0.001533871
abssentrw,seneca,0.2467738
BART,onmt_pg,0.296214
BART,seneca,0.009171201
onmt_pg,seneca,0.1490892
__REFERENCE__,abssentrw,0.3770724
__REFERENCE__,BART,0.5032438
__REFERENCE__,onmt_pg,0.438002
__REFERENCE__,seneca,0.3479731
abssentrw,BART,0.1782655
abssentrw,onmt_pg,0.6141333
abssentrw,seneca,0.7542304
BART,onmt_pg,0.4234459
BART,seneca,0.1368267
onmt_pg,seneca,0.4849775
__REFERENCE__,abssentrw,0.3964565
__REFERENCE__,BART,0.2858158
__REFERENCE__,onmt_pg,0.8836592
__REFERENCE__,seneca,0.9088855
abssentrw,BART,0.8279077
abssentrw,onmt_pg,0.5076431
abssentrw,seneca,0.5461907
BART,onmt_pg,0.4633355
BART,seneca,0.5476155
onmt_pg,seneca,0.9969236
__REFERENCE__,abssentrw,0.03075198
__REFERENCE__,BART,0.4546473
__REFERENCE__,onmt_pg,0.05747766
__REFERENCE__,seneca,0.01852049
abssentrw,BART,0.2398733
abssentrw,onmt_pg,0.7631424
abssentrw,seneca,0.7775779
BART,onmt_pg,0.334133
BART,seneca,0.1250755
onmt_pg,seneca,0.5611358
__REFERENCE__,abssentrw,0.2816304
__REFERENCE__,BART,0.7217819
__REFERENCE__,onmt_pg,0.3586167
__REFERENCE__,seneca,0.2488846
abssentrw,BART,0.3958746
abssentrw,onmt_pg,0.4516982
abssentrw,seneca,0.6595897
BART,onmt_pg,0.5781102
BART,seneca,0.4169547
onmt_pg,seneca,0.8531299
__REFERENCE__,abssentrw,0.0654101
__REFERENCE__,BART,0.9920497
__REFERENCE__,onmt_pg,0.2224006
__REFERENCE__,seneca,0.0131104
BART,abssentrw,0.03174957
abssentrw,onmt_pg,0.185346
abssentrw,seneca,0.7459419
BART,onmt_pg,0.2040458
BART,seneca,0.02487404
onmt_pg,seneca,0.3288087
__REFERENCE__,abssentrw,0.003113067
__REFERENCE__,BART,0.2251993
__REFERENCE__,onmt_pg,0.07555251
__REFERENCE__,seneca,0.9173967
BART,abssentrw,8.547783e-05
abssentrw,onmt_pg,0.1693049
seneca,abssentrw,0.02419681
BART,onmt_pg,0.03558669
BART,seneca,0.3658494
onmt_pg,seneca,0.06176549
__REFERENCE__,abssentrw,0.06531527
__REFERENCE__,BART,0.03478591
__REFERENCE__,onmt_pg,0.395977
__REFERENCE__,seneca,0.3659745
abssentrw,BART,0.926765
abssentrw,onmt_pg,0.8983684
abssentrw,seneca,0.4016535
BART,onmt_pg,0.8512918
BART,seneca,0.2848988
onmt_pg,seneca,0.6342281
__REFERENCE__,abssentrw,0.1113114
__REFERENCE__,BART,0.3428304
__REFERENCE__,onmt_pg,0.3610556
__REFERENCE__,seneca,0.03901405
abssentrw,BART,0.3582799
abssentrw,onmt_pg,0.1149934
abssentrw,seneca,0.9386865
BART,onmt_pg,0.6410548
BART,seneca,0.5190049
onmt_pg,seneca,0.1645427
__REFERENCE__,abssentrw,0.3583697
__REFERENCE__,BART,0.8497236
__REFERENCE__,onmt_pg,0.5142743
__REFERENCE__,seneca,0.6426294
abssentrw,BART,0.1339626
abssentrw,onmt_pg,0.05556563
abssentrw,seneca,0.4567212
BART,onmt_pg,0.5752484
BART,seneca,0.38696
onmt_pg,seneca,0.1716068
__REFERENCE__,abssentrw,0.09906839
__REFERENCE__,BART,0.37952
__REFERENCE__,onmt_pg,0.7304331
__REFERENCE__,seneca,0.05523012
abssentrw,BART,0.4041053
abssentrw,onmt_pg,0.2136105
abssentrw,seneca,0.4519924
BART,onmt_pg,0.7126592
BART,seneca,0.2051358
onmt_pg,seneca,0.05064349
__REFERENCE__,abssentrw,0.03903221
__REFERENCE__,BART,0.239051
__REFERENCE__,onmt_pg,0.3010525
__REFERENCE__,seneca,0.2000518
abssentrw,BART,0.1656577
abssentrw,onmt_pg,0.1175838
abssentrw,seneca,0.3243146
BART,onmt_pg,0.8100647
BART,seneca,0.737994
onmt_pg,seneca,0.5851946
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.005765058
__REFERENCE__,BART,0.2388592
__REFERENCE__,onmt_pg,0.1946801
__REFERENCE__,seneca,0.007495769
abssentrw,BART,0.09675643
onmt_pg,abssentrw,0.03692892
abssentrw,seneca,0.9389509
BART,onmt_pg,0.8714912
BART,seneca,0.1111847
onmt_pg,seneca,0.0464926
__REFERENCE__,abssentrw,0.1781582
__REFERENCE__,BART,0.6307732
__REFERENCE__,onmt_pg,0.2591514
__REFERENCE__,seneca,0.06295645
BART,abssentrw,0.04876839
abssentrw,onmt_pg,0.3463607
abssentrw,seneca,0.8726351
BART,onmt_pg,0.2667584
BART,seneca,0.03054115
onmt_pg,seneca,0.3152112
__REFERENCE__,abssentrw,0.2015759
__REFERENCE__,BART,0.4269748
__REFERENCE__,onmt_pg,0.5620735
__REFERENCE__,seneca,0.3893257
abssentrw,BART,0.3429241
abssentrw,onmt_pg,0.05349474
abssentrw,seneca,0.156344
BART,onmt_pg,0.7018015
BART,seneca,0.8587137
onmt_pg,seneca,0.4750236
__REFERENCE__,abssentrw,0.004903662
__REFERENCE__,BART,0.3952295
__REFERENCE__,onmt_pg,0.01349713
__REFERENCE__,seneca,0.2517757
BART,abssentrw,0.01691251
abssentrw,onmt_pg,0.6357635
abssentrw,seneca,0.05979309
BART,onmt_pg,0.09989903
BART,seneca,0.6546501
onmt_pg,seneca,0.2459949
__REFERENCE__,abssentrw,0.6348696
__REFERENCE__,BART,0.9145351
__REFERENCE__,onmt_pg,0.2497054
__REFERENCE__,seneca,0.4497859
abssentrw,BART,0.581396
abssentrw,onmt_pg,0.8593051
abssentrw,seneca,0.9338225
BART,onmt_pg,0.190274
BART,seneca,0.3695312
onmt_pg,seneca,0.5747872
__REFERENCE__,abssentrw,0.004644547
__REFERENCE__,BART,0.2177936
__REFERENCE__,onmt_pg,0.2852322
__REFERENCE__,seneca,0.03529855
abssentrw,BART,0.3001627
onmt_pg,abssentrw,0.04590889
abssentrw,seneca,0.9120254
BART,onmt_pg,0.6664502
BART,seneca,0.2702296
onmt_pg,seneca,0.1346776
__REFERENCE__,abssentrw,0.1199991
__REFERENCE__,BART,0.8279472
__REFERENCE__,onmt_pg,0.8932165
__REFERENCE__,seneca,0.5575817
abssentrw,BART,0.2392143
abssentrw,onmt_pg,0.3693423
abssentrw,seneca,0.4585671
BART,onmt_pg,0.9677477
BART,seneca,0.6537264
onmt_pg,seneca,0.7718939
__REFERENCE__,abssentrw,0.01181518
__REFERENCE__,BART,0.5034104
__REFERENCE__,onmt_pg,0.7758406
__REFERENCE__,seneca,0.9691647
abssentrw,BART,0.07313676
onmt_pg,abssentrw,0.00807237
seneca,abssentrw,0.01540242
BART,onmt_pg,0.3688435
BART,seneca,0.5051113
onmt_pg,seneca,0.8176522
__REFERENCE__,abssentrw,0.01691136
__REFERENCE__,BART,0.1905424
__REFERENCE__,onmt_pg,0.02362317
__REFERENCE__,seneca,0.06850059
abssentrw,BART,0.3050817
abssentrw,onmt_pg,0.8572965
abssentrw,seneca,0.3561063
BART,onmt_pg,0.3864383
BART,seneca,0.6682191
onmt_pg,seneca,0.4651663
__REFERENCE__,abssentrw,0.00265655
__REFERENCE__,BART,0.5229445
__REFERENCE__,onmt_pg,0.9208526
__REFERENCE__,seneca,0.09995702
abssentrw,BART,0.1167196
onmt_pg,abssentrw,0.002494455
abssentrw,seneca,0.0873475
BART,onmt_pg,0.3129181
BART,seneca,0.4717903
onmt_pg,seneca,0.02789239
__REFERENCE__,abssentrw,0.772654
__REFERENCE__,BART,0.46027
__REFERENCE__,onmt_pg,0.284393
__REFERENCE__,seneca,0.3215845
abssentrw,BART,0.8826824
abssentrw,onmt_pg,0.4374742
abssentrw,seneca,0.7155709
onmt_pg,BART,0.0417955
BART,seneca,0.8604089
onmt_pg,seneca,0.1136701
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.2864444
__REFERENCE__,BART,0.9694853
__REFERENCE__,onmt_pg,0.6971992
__REFERENCE__,seneca,0.225398
abssentrw,BART,0.186736
abssentrw,onmt_pg,0.5539779
abssentrw,seneca,0.7674742
BART,onmt_pg,0.7731202
BART,seneca,0.3240701
onmt_pg,seneca,0.466106
__REFERENCE__,abssentrw,0.02078694
__REFERENCE__,BART,0.3689787
__REFERENCE__,onmt_pg,0.1844281
__REFERENCE__,seneca,0.03369758
abssentrw,BART,0.3135415
abssentrw,onmt_pg,0.2111814
abssentrw,seneca,0.5338987
BART,onmt_pg,0.9008105
BART,seneca,0.2802339
onmt_pg,seneca,0.2995595
__REFERENCE__,abssentrw,0.9412248
BART,__REFERENCE__,0.01147701
__REFERENCE__,onmt_pg,0.5123599
__REFERENCE__,seneca,0.4079852
BART,abssentrw,0.009225464
abssentrw,onmt_pg,0.6104216
abssentrw,seneca,0.5572451
BART,onmt_pg,0.05955416
BART,seneca,0.125176
onmt_pg,seneca,0.8952496
__REFERENCE__,abssentrw,0.01171671
__REFERENCE__,BART,0.4824904
__REFERENCE__,onmt_pg,0.7622457
__REFERENCE__,seneca,0.4390231
abssentrw,BART,0.084396
onmt_pg,abssentrw,0.03064133
abssentrw,seneca,0.2407229
BART,onmt_pg,0.6918142
BART,seneca,0.7419899
onmt_pg,seneca,0.5429258
__REFERENCE__,abssentrw,0.004794685
__REFERENCE__,BART,0.858609
__REFERENCE__,onmt_pg,0.7776771
__REFERENCE__,seneca,0.06329366
BART,abssentrw,0.01479402
onmt_pg,abssentrw,0.02308903
abssentrw,seneca,0.3494248
BART,onmt_pg,0.6378038
BART,seneca,0.0579892
onmt_pg,seneca,0.0514727
__REFERENCE__,abssentrw,0.005212941
__REFERENCE__,BART,0.03962829
__REFERENCE__,onmt_pg,0.632453
__REFERENCE__,seneca,0.003482255
abssentrw,BART,0.3417976
abssentrw,onmt_pg,0.1262709
abssentrw,seneca,0.9708985
BART,onmt_pg,0.3242381
BART,seneca,0.3069071
onmt_pg,seneca,0.0998984
__REFERENCE__,abssentrw,0.01832104
__REFERENCE__,BART,0.04320146
__REFERENCE__,onmt_pg,0.3915452
__REFERENCE__,seneca,0.08388759
abssentrw,BART,0.6023028
abssentrw,onmt_pg,0.1352806
abssentrw,seneca,0.5110347
BART,onmt_pg,0.1564207
BART,seneca,0.7694728
onmt_pg,seneca,0.2490377
__REFERENCE__,abssentrw,0.2795588
__REFERENCE__,BART,0.4325886
__REFERENCE__,onmt_pg,0.4772874
__REFERENCE__,seneca,0.03219398
abssentrw,BART,0.8407699
abssentrw,onmt_pg,0.7740511
abssentrw,seneca,0.2469648
BART,onmt_pg,0.9249962
BART,seneca,0.1728152
onmt_pg,seneca,0.1388235
