,,p_value
onmt_pg,seneca,4.435978e-23
__REFERENCE__,abssentrw,0.7714727
BART,__REFERENCE__,1.152657e-19
onmt_pg,__REFERENCE__,4.55468e-08
__REFERENCE__,seneca,0.001550086
BART,abssentrw,2.518992e-19
onmt_pg,abssentrw,7.283155e-08
abssentrw,seneca,0.0001217858
BART,onmt_pg,1.359964e-05
BART,seneca,1.348448e-34
onmt_pg,seneca,1.340738e-17
__REFERENCE__,abssentrw,0.6089446
BART,__REFERENCE__,4.081357e-15
onmt_pg,__REFERENCE__,2.375041e-08
__REFERENCE__,seneca,1.277557e-05
BART,abssentrw,6.239283e-11
onmt_pg,abssentrw,6.270547e-07
abssentrw,seneca,4.984252e-05
BART,onmt_pg,0.001287376
BART,seneca,1.33361e-27
onmt_pg,seneca,9.935484e-18
__REFERENCE__,abssentrw,0.74403
BART,__REFERENCE__,1.929247e-15
onmt_pg,__REFERENCE__,5.412095e-08
__REFERENCE__,seneca,1.450191e-08
BART,abssentrw,2.913923e-13
onmt_pg,abssentrw,1.499737e-07
abssentrw,seneca,5.157689e-05
BART,onmt_pg,0.0005588276
BART,seneca,2.485799e-31
onmt_pg,seneca,5.084372e-22
__REFERENCE__,abssentrw,0.03347476
BART,__REFERENCE__,1.300977e-08
onmt_pg,__REFERENCE__,0.0004927359
__REFERENCE__,seneca,1.216668e-07
BART,abssentrw,8.565925e-14
onmt_pg,abssentrw,1.725901e-07
abssentrw,seneca,0.008481464
BART,onmt_pg,0.004106096
BART,seneca,3.651149e-23
onmt_pg,seneca,3.06752e-18
__REFERENCE__,abssentrw,0.03555045
BART,__REFERENCE__,2.037422e-11
onmt_pg,__REFERENCE__,8.66365e-05
__REFERENCE__,seneca,2.824965e-07
BART,abssentrw,7.42316e-16
onmt_pg,abssentrw,1.884873e-09
abssentrw,seneca,0.0006015922
BART,onmt_pg,0.005681101
BART,seneca,1.141681e-26
onmt_pg,seneca,3.444697e-18
__REFERENCE__,abssentrw,0.6568433
BART,__REFERENCE__,6.314382e-18
onmt_pg,__REFERENCE__,0.0006984809
__REFERENCE__,seneca,4.395634e-08
BART,abssentrw,1.953499e-15
onmt_pg,abssentrw,5.038122e-05
abssentrw,seneca,2.052444e-06
BART,onmt_pg,4.150282e-08
BART,seneca,9.064663e-38
onmt_pg,seneca,9.72841e-20
__REFERENCE__,abssentrw,0.3373735
BART,__REFERENCE__,6.119022e-15
onmt_pg,__REFERENCE__,0.004492158
__REFERENCE__,seneca,1.666705e-08
BART,abssentrw,2.106452e-16
onmt_pg,abssentrw,5.207607e-05
abssentrw,seneca,1.326543e-06
BART,onmt_pg,4.837458e-08
BART,seneca,3.498266e-31
onmt_pg,seneca,3.26788e-17
__REFERENCE__,abssentrw,0.1141716
BART,__REFERENCE__,6.002971e-09
onmt_pg,__REFERENCE__,0.000248062
__REFERENCE__,seneca,1.237786e-08
BART,abssentrw,2.09424e-14
onmt_pg,abssentrw,6.77428e-08
abssentrw,seneca,1.936263e-06
BART,onmt_pg,0.005569613
BART,seneca,2.662872e-28
onmt_pg,seneca,2.623442e-18
__REFERENCE__,abssentrw,0.1178392
BART,__REFERENCE__,1.082881e-12
onmt_pg,__REFERENCE__,0.0006730077
__REFERENCE__,seneca,4.316577e-08
BART,abssentrw,1.247178e-17
onmt_pg,abssentrw,2.453793e-07
abssentrw,seneca,2.219448e-05
BART,onmt_pg,2.010735e-05
BART,seneca,4.257514e-32
onmt_pg,seneca,7.687006e-22
__REFERENCE__,abssentrw,0.3642426
BART,__REFERENCE__,3.824507e-08
onmt_pg,__REFERENCE__,6.081209e-05
__REFERENCE__,seneca,6.39741e-10
BART,abssentrw,9.091573e-10
onmt_pg,abssentrw,8.521104e-07
abssentrw,seneca,1.197123e-05
BART,onmt_pg,0.02544395
BART,seneca,4.184504e-28
onmt_pg,seneca,1.263254e-20
__REFERENCE__,abssentrw,0.2719777
BART,__REFERENCE__,1.284209e-09
onmt_pg,__REFERENCE__,0.0007002246
__REFERENCE__,seneca,9.236849e-11
BART,abssentrw,3.083028e-09
onmt_pg,abssentrw,1.461608e-05
abssentrw,seneca,1.28591e-07
BART,onmt_pg,0.006355873
BART,seneca,3.443965e-29
onmt_pg,seneca,1.236795e-20
__REFERENCE__,abssentrw,0.5623045
BART,__REFERENCE__,1.117652e-19
onmt_pg,__REFERENCE__,1.929597e-07
__REFERENCE__,seneca,1.874431e-05
BART,abssentrw,1.019977e-13
onmt_pg,abssentrw,2.530563e-06
abssentrw,seneca,0.001826296
BART,onmt_pg,0.0004113548
BART,seneca,3.83317e-28
onmt_pg,seneca,1.32626e-18
__REFERENCE__,abssentrw,0.4423115
BART,__REFERENCE__,5.7689e-15
onmt_pg,__REFERENCE__,1.532421e-05
__REFERENCE__,seneca,1.513831e-06
BART,abssentrw,5.223379e-13
onmt_pg,abssentrw,0.0003776136
abssentrw,seneca,1.897869e-08
BART,onmt_pg,2.226131e-06
BART,seneca,1.447859e-34
onmt_pg,seneca,2.50134e-19
__REFERENCE__,abssentrw,0.02862477
BART,__REFERENCE__,7.149176e-14
onmt_pg,__REFERENCE__,0.000463981
__REFERENCE__,seneca,2.882443e-06
BART,abssentrw,5.224898e-25
onmt_pg,abssentrw,1.013026e-12
abssentrw,seneca,0.0007123841
BART,onmt_pg,7.283312e-06
BART,seneca,2.177286e-30
onmt_pg,seneca,2.136411e-22
__REFERENCE__,abssentrw,0.744814
BART,__REFERENCE__,1.263185e-12
onmt_pg,__REFERENCE__,7.309193e-06
__REFERENCE__,seneca,1.550475e-06
BART,abssentrw,6.699211e-11
onmt_pg,abssentrw,2.481106e-06
abssentrw,seneca,2.377172e-06
BART,onmt_pg,0.0005102793
BART,seneca,9.301546e-32
onmt_pg,seneca,4.152666e-22
__REFERENCE__,abssentrw,0.238201
BART,__REFERENCE__,1.344799e-08
onmt_pg,__REFERENCE__,0.0005160645
__REFERENCE__,seneca,7.9425e-10
BART,abssentrw,2.432767e-09
onmt_pg,abssentrw,4.899609e-05
abssentrw,seneca,3.514756e-05
BART,onmt_pg,0.009846014
BART,seneca,1.558926e-26
onmt_pg,seneca,6.425935e-19
__REFERENCE__,abssentrw,0.8240463
BART,__REFERENCE__,1.807865e-16
onmt_pg,__REFERENCE__,4.162653e-06
__REFERENCE__,seneca,0.0004351675
BART,abssentrw,2.724973e-13
onmt_pg,abssentrw,1.011658e-05
abssentrw,seneca,0.0001320417
BART,onmt_pg,0.0001294422
BART,seneca,8.376254e-28
onmt_pg,seneca,2.152539e-14
__REFERENCE__,abssentrw,0.0942132
BART,__REFERENCE__,3.048335e-08
onmt_pg,__REFERENCE__,2.584707e-05
__REFERENCE__,seneca,6.953726e-12
BART,abssentrw,1.328511e-14
onmt_pg,abssentrw,6.224186e-09
abssentrw,seneca,7.06756e-09
BART,onmt_pg,0.01321367
BART,seneca,4.276833e-41
onmt_pg,seneca,6.535583e-34
__REFERENCE__,abssentrw,0.1723751
BART,__REFERENCE__,1.821697e-07
onmt_pg,__REFERENCE__,0.0007155671
__REFERENCE__,seneca,2.148129e-06
BART,abssentrw,2.058471e-09
onmt_pg,abssentrw,1.566611e-06
abssentrw,seneca,0.004022667
BART,onmt_pg,0.08447395
BART,seneca,1.507571e-19
onmt_pg,seneca,5.642729e-18
__REFERENCE__,abssentrw,0.2364937
BART,__REFERENCE__,1.44706e-11
onmt_pg,__REFERENCE__,3.30009e-05
__REFERENCE__,seneca,4.44917e-11
BART,abssentrw,1.760093e-14
onmt_pg,abssentrw,2.316927e-06
abssentrw,seneca,3.727346e-07
BART,onmt_pg,6.924828e-05
BART,seneca,1.292628e-36
onmt_pg,seneca,5.707061e-29
__REFERENCE__,abssentrw,0.3867112
BART,__REFERENCE__,1.733689e-12
onmt_pg,__REFERENCE__,0.00133489
__REFERENCE__,seneca,1.48637e-06
BART,abssentrw,1.117705e-15
onmt_pg,abssentrw,4.314664e-05
abssentrw,seneca,5.369178e-06
BART,onmt_pg,1.204073e-06
BART,seneca,8.812202e-29
onmt_pg,seneca,7.674647e-16
__REFERENCE__,abssentrw,0.09136051
BART,__REFERENCE__,3.378675e-11
onmt_pg,__REFERENCE__,3.549449e-06
__REFERENCE__,seneca,3.077422e-10
BART,abssentrw,1.342779e-13
onmt_pg,abssentrw,2.96729e-10
abssentrw,seneca,0.0003363148
BART,onmt_pg,0.01154587
BART,seneca,3.939404e-32
onmt_pg,seneca,1.241921e-26
__REFERENCE__,abssentrw,0.03929199
BART,__REFERENCE__,1.24915e-12
onmt_pg,__REFERENCE__,6.465731e-08
__REFERENCE__,seneca,7.958769e-06
BART,abssentrw,5.074892e-21
onmt_pg,abssentrw,4.560869e-14
abssentrw,seneca,0.01308006
BART,onmt_pg,0.001474898
BART,seneca,1.954358e-26
onmt_pg,seneca,2.506949e-16
__REFERENCE__,abssentrw,0.3344648
BART,__REFERENCE__,7.493592e-08
onmt_pg,__REFERENCE__,6.718864e-05
__REFERENCE__,seneca,8.041292e-08
BART,abssentrw,9.41733e-09
onmt_pg,abssentrw,5.365655e-08
abssentrw,seneca,5.250069e-05
BART,onmt_pg,0.04329318
BART,seneca,3.490686e-26
onmt_pg,seneca,6.621854e-19
__REFERENCE__,abssentrw,0.266175
BART,__REFERENCE__,8.389951e-08
onmt_pg,__REFERENCE__,0.0001582924
__REFERENCE__,seneca,6.167869e-09
BART,abssentrw,4.135788e-11
onmt_pg,abssentrw,1.117806e-05
abssentrw,seneca,0.0001901686
BART,onmt_pg,0.007948388
BART,seneca,1.369356e-24
onmt_pg,seneca,1.107782e-20
__REFERENCE__,abssentrw,0.01376897
BART,__REFERENCE__,5.709164e-07
onmt_pg,__REFERENCE__,0.002821049
__REFERENCE__,seneca,1.107312e-08
BART,abssentrw,2.509195e-09
onmt_pg,abssentrw,3.776711e-06
abssentrw,seneca,0.005225152
BART,onmt_pg,0.01049081
BART,seneca,2.038619e-19
onmt_pg,seneca,7.600251e-16
__REFERENCE__,abssentrw,0.5239857
BART,__REFERENCE__,7.633039e-16
onmt_pg,__REFERENCE__,2.190566e-05
__REFERENCE__,seneca,5.649524e-06
BART,abssentrw,2.798134e-15
onmt_pg,abssentrw,1.594927e-06
abssentrw,seneca,0.0007363689
BART,onmt_pg,0.0002100416
BART,seneca,2.239051e-30
onmt_pg,seneca,7.10987e-19
__REFERENCE__,abssentrw,0.4879803
BART,__REFERENCE__,1.877649e-11
onmt_pg,__REFERENCE__,0.001099395
__REFERENCE__,seneca,2.18587e-05
BART,abssentrw,2.171035e-12
onmt_pg,abssentrw,8.595815e-05
abssentrw,seneca,0.001525399
BART,onmt_pg,9.96351e-06
BART,seneca,8.277311e-24
onmt_pg,seneca,6.08882e-15
__REFERENCE__,abssentrw,0.005480649
BART,__REFERENCE__,3.457131e-07
__REFERENCE__,onmt_pg,0.1669469
__REFERENCE__,seneca,1.79137e-07
BART,abssentrw,3.763222e-14
onmt_pg,abssentrw,7.35685e-05
abssentrw,seneca,0.005419882
BART,onmt_pg,3.655016e-06
BART,seneca,9.30251e-30
onmt_pg,seneca,1.715324e-10
__REFERENCE__,abssentrw,0.006773075
BART,__REFERENCE__,3.605744e-10
onmt_pg,__REFERENCE__,0.01331613
__REFERENCE__,seneca,5.625036e-07
BART,abssentrw,2.030036e-20
onmt_pg,abssentrw,1.70308e-08
abssentrw,seneca,0.003133961
BART,onmt_pg,4.575423e-06
BART,seneca,1.449572e-27
onmt_pg,seneca,2.926042e-13
__REFERENCE__,abssentrw,0.02247078
BART,__REFERENCE__,1.375617e-14
onmt_pg,__REFERENCE__,0.002467219
__REFERENCE__,seneca,6.871879e-06
BART,abssentrw,7.821534e-19
onmt_pg,abssentrw,1.531135e-06
abssentrw,seneca,0.004780333
BART,onmt_pg,1.370931e-05
BART,seneca,1.213386e-22
onmt_pg,seneca,1.00208e-12
__REFERENCE__,abssentrw,0.663324
BART,__REFERENCE__,5.341585e-19
onmt_pg,__REFERENCE__,5.949826e-07
__REFERENCE__,seneca,0.000605891
BART,abssentrw,3.656883e-20
onmt_pg,abssentrw,2.723407e-07
abssentrw,seneca,0.0001793282
BART,onmt_pg,1.745952e-06
BART,seneca,1.72081e-32
onmt_pg,seneca,4.024805e-16
__REFERENCE__,abssentrw,0.936925
BART,__REFERENCE__,3.596786e-15
onmt_pg,__REFERENCE__,2.784468e-07
__REFERENCE__,seneca,1.62606e-07
BART,abssentrw,2.548221e-15
onmt_pg,abssentrw,6.820584e-08
abssentrw,seneca,7.183963e-06
BART,onmt_pg,0.003221649
BART,seneca,1.90948e-28
onmt_pg,seneca,1.86859e-21
__REFERENCE__,abssentrw,0.06463668
BART,__REFERENCE__,2.132539e-16
onmt_pg,__REFERENCE__,0.0002873514
__REFERENCE__,seneca,4.576356e-05
BART,abssentrw,2.875103e-15
onmt_pg,abssentrw,4.171196e-07
abssentrw,seneca,0.02748202
BART,onmt_pg,3.403628e-08
BART,seneca,1.702495e-21
onmt_pg,seneca,3.811668e-12
__REFERENCE__,abssentrw,0.22147
BART,__REFERENCE__,5.099921e-15
onmt_pg,__REFERENCE__,2.737659e-07
__REFERENCE__,seneca,1.533655e-05
BART,abssentrw,6.615511e-18
onmt_pg,abssentrw,4.615602e-09
abssentrw,seneca,0.002857259
BART,onmt_pg,6.319497e-05
BART,seneca,2.37882e-33
onmt_pg,seneca,1.096181e-19
__REFERENCE__,abssentrw,0.01581669
BART,__REFERENCE__,1.168779e-12
onmt_pg,__REFERENCE__,0.0004280447
__REFERENCE__,seneca,5.230786e-09
BART,abssentrw,1.391655e-18
onmt_pg,abssentrw,3.468503e-09
abssentrw,seneca,0.000143323
BART,onmt_pg,1.035847e-06
BART,seneca,7.710638e-35
onmt_pg,seneca,5.25652e-20
__REFERENCE__,abssentrw,0.1063077
BART,__REFERENCE__,6.825977e-11
onmt_pg,__REFERENCE__,0.03110885
__REFERENCE__,seneca,3.508793e-08
BART,abssentrw,1.308115e-14
onmt_pg,abssentrw,3.151739e-05
abssentrw,seneca,8.833775e-05
BART,onmt_pg,9.576427e-06
BART,seneca,3.524705e-30
onmt_pg,seneca,4.422677e-14
__REFERENCE__,abssentrw,0.1883162
BART,__REFERENCE__,5.442431e-10
onmt_pg,__REFERENCE__,2.841999e-05
__REFERENCE__,seneca,7.590898e-09
BART,abssentrw,1.442626e-12
onmt_pg,abssentrw,1.477545e-10
abssentrw,seneca,3.734731e-06
BART,onmt_pg,0.02436192
BART,seneca,3.719323e-29
onmt_pg,seneca,1.095434e-22
__REFERENCE__,abssentrw,0.8277623
BART,__REFERENCE__,2.051395e-15
onmt_pg,__REFERENCE__,1.153875e-06
__REFERENCE__,seneca,7.564297e-06
BART,abssentrw,3.039578e-18
onmt_pg,abssentrw,7.599996e-08
abssentrw,seneca,4.42613e-05
BART,onmt_pg,9.01279e-05
BART,seneca,6.806267e-32
onmt_pg,seneca,2.452896e-16
__REFERENCE__,abssentrw,0.02770685
BART,__REFERENCE__,2.242541e-09
onmt_pg,__REFERENCE__,0.0001664454
__REFERENCE__,seneca,1.435268e-07
BART,abssentrw,2.400069e-14
onmt_pg,abssentrw,1.623594e-08
abssentrw,seneca,0.001680854
BART,onmt_pg,0.001224038
BART,seneca,2.630089e-29
onmt_pg,seneca,1.446387e-21
__REFERENCE__,abssentrw,0.2407983
BART,__REFERENCE__,1.468905e-07
onmt_pg,__REFERENCE__,0.0005694429
__REFERENCE__,seneca,1.25449e-09
BART,abssentrw,2.817829e-11
onmt_pg,abssentrw,2.325151e-06
abssentrw,seneca,1.103769e-06
BART,onmt_pg,0.00707916
BART,seneca,4.62924e-28
onmt_pg,seneca,1.393718e-20
__REFERENCE__,abssentrw,0.4725622
BART,__REFERENCE__,4.610058e-06
onmt_pg,__REFERENCE__,1.581166e-05
__REFERENCE__,seneca,4.037637e-09
BART,abssentrw,9.507947e-08
onmt_pg,abssentrw,5.618425e-07
abssentrw,seneca,9.777266e-06
BART,onmt_pg,0.1526386
BART,seneca,4.939097e-23
onmt_pg,seneca,1.407673e-20
__REFERENCE__,abssentrw,0.007395854
BART,__REFERENCE__,1.217667e-09
onmt_pg,__REFERENCE__,0.0008043965
__REFERENCE__,seneca,2.192805e-13
BART,abssentrw,2.46643e-14
onmt_pg,abssentrw,3.211344e-09
abssentrw,seneca,4.164205e-07
BART,onmt_pg,0.0004502694
BART,seneca,1.661081e-30
onmt_pg,seneca,4.074291e-27
__REFERENCE__,abssentrw,0.4251281
BART,__REFERENCE__,4.031631e-19
onmt_pg,__REFERENCE__,1.646227e-10
__REFERENCE__,seneca,1.481099e-06
BART,abssentrw,1.131386e-15
onmt_pg,abssentrw,1.457366e-08
abssentrw,seneca,2.476858e-05
BART,onmt_pg,0.002897548
BART,seneca,2.054205e-29
onmt_pg,seneca,6.102061e-24
__REFERENCE__,abssentrw,0.002612606
BART,__REFERENCE__,8.477264e-05
onmt_pg,__REFERENCE__,0.01855659
__REFERENCE__,seneca,1.413734e-10
BART,abssentrw,2.331217e-11
onmt_pg,abssentrw,8.356931e-08
abssentrw,seneca,7.824678e-05
BART,onmt_pg,0.01537124
BART,seneca,1.988675e-21
onmt_pg,seneca,1.880189e-19
__REFERENCE__,abssentrw,0.09929291
BART,__REFERENCE__,3.185911e-09
onmt_pg,__REFERENCE__,6.874729e-05
__REFERENCE__,seneca,3.188889e-07
BART,abssentrw,2.634534e-16
onmt_pg,abssentrw,1.032638e-09
abssentrw,seneca,9.243501e-05
BART,onmt_pg,0.01256816
BART,seneca,1.286345e-30
onmt_pg,seneca,1.487529e-24
__REFERENCE__,abssentrw,0.1800456
BART,__REFERENCE__,3.085968e-08
__REFERENCE__,onmt_pg,0.068128
__REFERENCE__,seneca,2.09627e-13
BART,abssentrw,4.288548e-13
onmt_pg,abssentrw,0.000745751
abssentrw,seneca,6.000494e-10
BART,onmt_pg,1.65732e-06
BART,seneca,8.558287e-34
onmt_pg,seneca,3.523485e-24
__REFERENCE__,abssentrw,0.3489791
BART,__REFERENCE__,3.16206e-11
onmt_pg,__REFERENCE__,0.000394508
__REFERENCE__,seneca,3.372749e-07
BART,abssentrw,1.300402e-14
onmt_pg,abssentrw,8.337171e-06
abssentrw,seneca,4.748673e-05
BART,onmt_pg,3.522495e-05
BART,seneca,2.040741e-30
onmt_pg,seneca,4.378302e-17
__REFERENCE__,abssentrw,0.005232893
BART,__REFERENCE__,6.128391e-10
onmt_pg,__REFERENCE__,0.007128675
__REFERENCE__,seneca,1.158034e-08
BART,abssentrw,2.078162e-15
onmt_pg,abssentrw,1.173501e-07
abssentrw,seneca,0.0006298329
BART,onmt_pg,0.0008539429
BART,seneca,4.139875e-27
onmt_pg,seneca,9.254717e-19
__REFERENCE__,abssentrw,0.08823741
BART,__REFERENCE__,1.897421e-11
onmt_pg,__REFERENCE__,0.03266719
__REFERENCE__,seneca,8.686478e-08
BART,abssentrw,1.79265e-16
onmt_pg,abssentrw,0.0001374065
abssentrw,seneca,5.510836e-05
BART,onmt_pg,7.560812e-08
BART,seneca,5.384048e-29
onmt_pg,seneca,4.362485e-15
__REFERENCE__,abssentrw,0.1662371
BART,__REFERENCE__,5.613506e-14
onmt_pg,__REFERENCE__,1.056975e-06
__REFERENCE__,seneca,9.134207e-05
BART,abssentrw,4.145646e-15
onmt_pg,abssentrw,1.042003e-07
abssentrw,seneca,0.03371041
BART,onmt_pg,0.0004862763
BART,seneca,7.048347e-24
onmt_pg,seneca,6.022749e-17
__REFERENCE__,abssentrw,0.7060344
BART,__REFERENCE__,3.265067e-18
onmt_pg,__REFERENCE__,7.529964e-10
__REFERENCE__,seneca,8.566534e-06
BART,abssentrw,3.593273e-20
onmt_pg,abssentrw,4.464253e-10
abssentrw,seneca,4.595863e-06
BART,onmt_pg,9.333267e-06
BART,seneca,5.284655e-36
onmt_pg,seneca,1.912615e-22
__REFERENCE__,abssentrw,0.228704
BART,__REFERENCE__,4.482709e-11
onmt_pg,__REFERENCE__,4.06825e-07
__REFERENCE__,seneca,0.0001856754
BART,abssentrw,1.01737e-15
onmt_pg,abssentrw,1.301843e-11
abssentrw,seneca,0.003223735
BART,onmt_pg,0.08744029
BART,seneca,1.863943e-21
onmt_pg,seneca,3.804905e-16
__REFERENCE__,abssentrw,0.8905241
BART,__REFERENCE__,3.334723e-07
onmt_pg,__REFERENCE__,0.01609848
__REFERENCE__,seneca,2.042351e-11
BART,abssentrw,1.564463e-05
onmt_pg,abssentrw,0.036345
abssentrw,seneca,2.91386e-11
BART,onmt_pg,0.001598169
BART,seneca,1.636541e-24
onmt_pg,seneca,3.5822e-20
__REFERENCE__,abssentrw,0.003877467
BART,__REFERENCE__,1.463147e-07
onmt_pg,__REFERENCE__,0.003534685
__REFERENCE__,seneca,4.331778e-13
BART,abssentrw,9.245658e-14
onmt_pg,abssentrw,6.913803e-08
abssentrw,seneca,0.001422372
BART,onmt_pg,0.002193737
BART,seneca,1.947336e-26
onmt_pg,seneca,1.067279e-18
__REFERENCE__,abssentrw,0.4288006
BART,__REFERENCE__,8.9083e-08
__REFERENCE__,onmt_pg,0.1168558
__REFERENCE__,seneca,4.580052e-09
BART,abssentrw,5.833899e-08
onmt_pg,abssentrw,0.02158262
abssentrw,seneca,2.166462e-05
BART,onmt_pg,0.0003068063
BART,seneca,7.128178e-23
onmt_pg,seneca,1.212344e-10
__REFERENCE__,abssentrw,0.1560408
BART,__REFERENCE__,2.580601e-20
onmt_pg,__REFERENCE__,4.658385e-06
__REFERENCE__,seneca,5.771929e-06
BART,abssentrw,1.237982e-19
onmt_pg,abssentrw,1.933264e-08
abssentrw,seneca,0.004883327
BART,onmt_pg,1.744153e-06
BART,seneca,9.207679e-30
onmt_pg,seneca,6.193424e-17
__REFERENCE__,abssentrw,0.5555839
BART,__REFERENCE__,2.757688e-14
onmt_pg,__REFERENCE__,6.297403e-06
__REFERENCE__,seneca,2.253386e-05
BART,abssentrw,9.780198e-17
onmt_pg,abssentrw,4.924277e-07
abssentrw,seneca,0.0003940579
BART,onmt_pg,2.124026e-05
BART,seneca,1.356968e-27
onmt_pg,seneca,1.688198e-16
__REFERENCE__,abssentrw,0.4102001
BART,__REFERENCE__,8.160735e-11
onmt_pg,__REFERENCE__,0.0001565107
__REFERENCE__,seneca,3.29304e-07
BART,abssentrw,4.035128e-12
onmt_pg,abssentrw,4.653055e-06
abssentrw,seneca,4.453834e-05
BART,onmt_pg,0.001859484
BART,seneca,1.165199e-29
onmt_pg,seneca,7.144851e-20
__REFERENCE__,abssentrw,0.03149291
BART,__REFERENCE__,1.369155e-09
onmt_pg,__REFERENCE__,0.00343009
__REFERENCE__,seneca,2.592484e-08
BART,abssentrw,3.81443e-15
onmt_pg,abssentrw,3.03207e-06
abssentrw,seneca,0.0005196346
BART,onmt_pg,4.48516e-05
BART,seneca,4.471148e-27
onmt_pg,seneca,5.936212e-15
__REFERENCE__,abssentrw,0.6479565
BART,__REFERENCE__,4.478364e-13
onmt_pg,__REFERENCE__,8.196808e-06
__REFERENCE__,seneca,1.125204e-08
BART,abssentrw,1.455403e-10
onmt_pg,abssentrw,3.064743e-06
abssentrw,seneca,2.941619e-07
BART,onmt_pg,0.01224636
BART,seneca,1.898145e-33
onmt_pg,seneca,2.942286e-23
__REFERENCE__,abssentrw,0.2397313
BART,__REFERENCE__,1.638655e-09
onmt_pg,__REFERENCE__,7.778695e-05
__REFERENCE__,seneca,5.013962e-08
BART,abssentrw,1.130828e-10
onmt_pg,abssentrw,3.469713e-07
abssentrw,seneca,2.343884e-05
BART,onmt_pg,0.005374223
BART,seneca,1.881147e-29
onmt_pg,seneca,3.917134e-26
__REFERENCE__,abssentrw,0.147725
BART,__REFERENCE__,9.601081e-08
onmt_pg,__REFERENCE__,4.240629e-06
__REFERENCE__,seneca,1.572148e-06
BART,abssentrw,2.387731e-09
onmt_pg,abssentrw,3.191255e-08
abssentrw,seneca,0.002240363
BART,onmt_pg,0.1155592
BART,seneca,2.527602e-18
onmt_pg,seneca,5.530605e-20
__REFERENCE__,abssentrw,0.05615692
BART,__REFERENCE__,1.881221e-10
