,,p_value
__REFERENCE__,BART,0.3984182
__REFERENCE__,onmt_pg,0.000676139
__REFERENCE__,seneca,4.519854e-12
BART,abssentrw,0.003947752
onmt_pg,abssentrw,0.0005605841
abssentrw,seneca,0.8508724
BART,onmt_pg,0.2271772
BART,seneca,6.353696e-07
onmt_pg,seneca,2.579577e-08
__REFERENCE__,abssentrw,3.512707e-10
__REFERENCE__,BART,0.09088321
__REFERENCE__,onmt_pg,0.001890745
__REFERENCE__,seneca,0.000212513
BART,abssentrw,4.780203e-10
onmt_pg,abssentrw,7.976991e-15
abssentrw,seneca,0.2567263
BART,onmt_pg,0.03342847
BART,seneca,0.00105335
onmt_pg,seneca,0.00117345
__REFERENCE__,abssentrw,5.15964e-11
__REFERENCE__,BART,0.652095
__REFERENCE__,onmt_pg,0.01604542
__REFERENCE__,seneca,4.129369e-05
BART,abssentrw,2.967314e-12
onmt_pg,abssentrw,4.989086e-07
seneca,abssentrw,0.005241262
BART,onmt_pg,0.002285985
BART,seneca,7.592441e-08
onmt_pg,seneca,0.03283706
__REFERENCE__,abssentrw,2.21711e-26
__REFERENCE__,BART,0.2170301
__REFERENCE__,onmt_pg,5.549672e-06
__REFERENCE__,seneca,6.819771e-10
BART,abssentrw,7.525749e-20
onmt_pg,abssentrw,8.297432e-15
seneca,abssentrw,1.218628e-08
BART,onmt_pg,0.002434784
BART,seneca,8.872461e-06
onmt_pg,seneca,0.05014185
__REFERENCE__,abssentrw,7.021002e-05
__REFERENCE__,BART,0.0002689015
__REFERENCE__,onmt_pg,5.92275e-05
__REFERENCE__,seneca,0.000741002
abssentrw,BART,0.1717492
abssentrw,onmt_pg,0.3204275
abssentrw,seneca,0.2666646
BART,onmt_pg,0.3366402
BART,seneca,0.05343883
onmt_pg,seneca,0.08148382
__REFERENCE__,abssentrw,0.1361357
__REFERENCE__,BART,0.7092964
__REFERENCE__,onmt_pg,0.07733672
__REFERENCE__,seneca,0.06130251
abssentrw,BART,0.4008677
abssentrw,onmt_pg,0.5529913
abssentrw,seneca,0.8727821
BART,onmt_pg,0.1629129
BART,seneca,0.006443828
onmt_pg,seneca,0.2291788
__REFERENCE__,abssentrw,0.0004112913
__REFERENCE__,BART,0.4147452
__REFERENCE__,onmt_pg,0.001055707
__REFERENCE__,seneca,0.0008540888
BART,abssentrw,0.003963225
onmt_pg,abssentrw,0.00637231
abssentrw,seneca,0.2444804
BART,onmt_pg,0.07108233
BART,seneca,0.01799626
onmt_pg,seneca,0.1167765
__REFERENCE__,abssentrw,0.000548775
__REFERENCE__,BART,0.001415079
__REFERENCE__,onmt_pg,0.0001636192
__REFERENCE__,seneca,7.482763e-07
BART,abssentrw,0.006994907
onmt_pg,abssentrw,0.01634858
abssentrw,seneca,0.7127839
BART,onmt_pg,0.08372065
BART,seneca,2.018378e-05
onmt_pg,seneca,7.585137e-05
__REFERENCE__,abssentrw,4.920909e-07
__REFERENCE__,BART,0.0034393
__REFERENCE__,onmt_pg,0.003571992
__REFERENCE__,seneca,1.559086e-08
BART,abssentrw,0.004056344
onmt_pg,abssentrw,0.001195648
abssentrw,seneca,0.126003
BART,onmt_pg,0.9675392
BART,seneca,0.0141326
onmt_pg,seneca,0.01027818
__REFERENCE__,abssentrw,3.413189e-09
__REFERENCE__,BART,0.8633393
__REFERENCE__,onmt_pg,0.1031172
__REFERENCE__,seneca,4.310644e-06
BART,abssentrw,1.049013e-05
onmt_pg,abssentrw,1.696763e-05
abssentrw,seneca,0.3239386
BART,onmt_pg,0.06968963
BART,seneca,5.005e-11
onmt_pg,seneca,1.576864e-05
__REFERENCE__,abssentrw,0.02726243
__REFERENCE__,BART,0.02788581
__REFERENCE__,onmt_pg,0.01420657
__REFERENCE__,seneca,0.001915256
abssentrw,BART,0.3407107
abssentrw,onmt_pg,0.7970274
abssentrw,seneca,0.001730827
BART,onmt_pg,0.2024579
BART,seneca,0.00239848
onmt_pg,seneca,0.002859248
__REFERENCE__,abssentrw,1.837686e-16
__REFERENCE__,BART,0.0985649
__REFERENCE__,onmt_pg,0.01408544
__REFERENCE__,seneca,9.408361e-08
BART,abssentrw,1.215105e-09
onmt_pg,abssentrw,0.0001909675
seneca,abssentrw,0.02695957
BART,onmt_pg,0.02550526
BART,seneca,2.161377e-09
onmt_pg,seneca,0.003513429
__REFERENCE__,abssentrw,5.960887e-05
__REFERENCE__,BART,0.136435
__REFERENCE__,onmt_pg,0.04759544
__REFERENCE__,seneca,2.914533e-06
BART,abssentrw,0.0009322425
onmt_pg,abssentrw,0.02550192
abssentrw,seneca,0.169354
BART,onmt_pg,0.45576
BART,seneca,0.001266809
onmt_pg,seneca,0.003884322
__REFERENCE__,abssentrw,0.01554761
__REFERENCE__,BART,0.003830168
__REFERENCE__,onmt_pg,0.0001004242
__REFERENCE__,seneca,1.814274e-09
abssentrw,BART,0.09476987
abssentrw,onmt_pg,0.2349708
abssentrw,seneca,0.9412617
BART,onmt_pg,0.1980295
BART,seneca,0.0009215498
onmt_pg,seneca,0.003671655
__REFERENCE__,abssentrw,8.739801e-05
__REFERENCE__,BART,0.0007725776
__REFERENCE__,onmt_pg,0.1014137
__REFERENCE__,seneca,0.001502822
BART,abssentrw,0.02121826
abssentrw,onmt_pg,0.1054772
abssentrw,seneca,0.4938508
BART,onmt_pg,0.7270694
BART,seneca,0.1837484
onmt_pg,seneca,0.001015852
__REFERENCE__,abssentrw,2.214743e-23
__REFERENCE__,BART,0.1021644
__REFERENCE__,onmt_pg,0.4183119
__REFERENCE__,seneca,0.1045567
BART,abssentrw,1.730044e-14
onmt_pg,abssentrw,9.005711e-19
seneca,abssentrw,2.360615e-05
BART,onmt_pg,0.6582425
BART,seneca,0.3953177
onmt_pg,seneca,0.1677302
__REFERENCE__,abssentrw,3.260135e-09
__REFERENCE__,BART,0.4241049
__REFERENCE__,onmt_pg,0.0129904
__REFERENCE__,seneca,1.055042e-06
BART,abssentrw,9.326218e-15
onmt_pg,abssentrw,2.259595e-07
seneca,abssentrw,0.02011091
BART,onmt_pg,0.3619361
BART,seneca,0.001506882
onmt_pg,seneca,0.0001561635
__REFERENCE__,abssentrw,0.08176297
__REFERENCE__,BART,0.7167207
__REFERENCE__,onmt_pg,0.6702446
__REFERENCE__,seneca,0.8168563
BART,abssentrw,0.02900909
onmt_pg,abssentrw,0.0002192591
seneca,abssentrw,0.008057174
BART,onmt_pg,0.8761356
BART,seneca,0.5491271
onmt_pg,seneca,0.3414213
__REFERENCE__,abssentrw,0.0002352633
__REFERENCE__,BART,0.01916023
__REFERENCE__,onmt_pg,2.34797e-06
__REFERENCE__,seneca,2.591246e-22
BART,abssentrw,0.0001759419
onmt_pg,abssentrw,0.04533389
abssentrw,seneca,0.98507
BART,onmt_pg,0.3962634
BART,seneca,0.0001273998
onmt_pg,seneca,2.044246e-09
__REFERENCE__,abssentrw,4.865571e-05
__REFERENCE__,BART,0.1240799
__REFERENCE__,onmt_pg,0.01603269
__REFERENCE__,seneca,6.027673e-07
abssentrw,BART,0.09903269
abssentrw,onmt_pg,0.4006019
abssentrw,seneca,0.7067295
BART,onmt_pg,0.01502766
BART,seneca,3.285109e-10
onmt_pg,seneca,2.887648e-05
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,7.862448e-09
__REFERENCE__,BART,0.005416978
__REFERENCE__,onmt_pg,1.25914e-06
__REFERENCE__,seneca,1.617281e-10
BART,abssentrw,4.620263e-05
onmt_pg,abssentrw,0.001096729
abssentrw,seneca,0.4555932
BART,onmt_pg,0.03777861
BART,seneca,3.434434e-08
onmt_pg,seneca,0.0001285148
__REFERENCE__,abssentrw,8.053911e-05
__REFERENCE__,BART,0.4430776
__REFERENCE__,onmt_pg,0.3187191
__REFERENCE__,seneca,0.0001705371
BART,abssentrw,0.01351131
onmt_pg,abssentrw,0.005859057
abssentrw,seneca,0.4863992
BART,onmt_pg,0.8445311
BART,seneca,1.073625e-05
onmt_pg,seneca,0.0004146601
__REFERENCE__,abssentrw,0.0006252276
__REFERENCE__,BART,0.5531503
__REFERENCE__,onmt_pg,0.247932
__REFERENCE__,seneca,0.09510369
BART,abssentrw,6.171921e-10
onmt_pg,abssentrw,8.078126e-08
abssentrw,seneca,0.6623207
BART,onmt_pg,0.09058874
BART,seneca,0.02325325
onmt_pg,seneca,0.02279632
__REFERENCE__,abssentrw,0.0003053844
__REFERENCE__,BART,0.04040373
__REFERENCE__,onmt_pg,0.05143589
__REFERENCE__,seneca,1.321178e-08
BART,abssentrw,0.0008393941
onmt_pg,abssentrw,0.0001467226
seneca,abssentrw,0.03760455
BART,onmt_pg,0.5984023
BART,seneca,3.313538e-06
onmt_pg,seneca,0.0001288919
__REFERENCE__,abssentrw,2.471218e-11
__REFERENCE__,BART,0.2838952
__REFERENCE__,onmt_pg,4.142691e-05
__REFERENCE__,seneca,0.001298467
BART,abssentrw,0.0001724934
onmt_pg,abssentrw,9.776125e-06
abssentrw,seneca,0.06915023
BART,onmt_pg,0.1551701
BART,seneca,0.1327116
onmt_pg,seneca,0.2320056
__REFERENCE__,abssentrw,0.002256101
__REFERENCE__,BART,0.1977881
__REFERENCE__,onmt_pg,0.001382381
__REFERENCE__,seneca,3.396762e-05
abssentrw,BART,0.1959405
abssentrw,onmt_pg,0.163892
abssentrw,seneca,0.5492273
BART,onmt_pg,0.4360457
BART,seneca,0.01351176
onmt_pg,seneca,0.05760965
__REFERENCE__,abssentrw,0.9135246
__REFERENCE__,BART,0.7161703
__REFERENCE__,onmt_pg,0.5509936
__REFERENCE__,seneca,0.8546524
abssentrw,BART,0.657349
abssentrw,onmt_pg,0.5008378
abssentrw,seneca,0.8892875
BART,onmt_pg,0.5176817
BART,seneca,0.6301796
onmt_pg,seneca,0.2117837
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,2.423615e-06
__REFERENCE__,BART,0.180398
__REFERENCE__,onmt_pg,0.09934021
__REFERENCE__,seneca,5.117633e-10
BART,abssentrw,0.001299424
onmt_pg,abssentrw,1.097296e-05
abssentrw,seneca,0.2330514
BART,onmt_pg,0.6071258
BART,seneca,1.529369e-05
onmt_pg,seneca,8.300424e-07
__REFERENCE__,abssentrw,2.753122e-21
__REFERENCE__,BART,0.03820946
__REFERENCE__,onmt_pg,0.01514646
__REFERENCE__,seneca,0.002494994
BART,abssentrw,1.80876e-17
onmt_pg,abssentrw,3.108873e-15
abssentrw,seneca,0.1023557
BART,onmt_pg,0.2397168
BART,seneca,0.008358679
onmt_pg,seneca,0.007370726
__REFERENCE__,abssentrw,2.889985e-05
__REFERENCE__,BART,0.00708519
__REFERENCE__,onmt_pg,0.0305034
__REFERENCE__,seneca,0.0004510781
BART,abssentrw,0.000563241
onmt_pg,abssentrw,9.238528e-07
abssentrw,seneca,0.829996
BART,onmt_pg,0.7646683
BART,seneca,0.001449565
onmt_pg,seneca,4.894554e-05
__REFERENCE__,abssentrw,0.001575817
__REFERENCE__,BART,0.4622842
__REFERENCE__,onmt_pg,0.2185991
__REFERENCE__,seneca,0.0107513
BART,abssentrw,0.0003143155
onmt_pg,abssentrw,0.01005527
abssentrw,seneca,0.4727933
BART,onmt_pg,0.05523778
BART,seneca,0.003053397
onmt_pg,seneca,0.004134952
__REFERENCE__,abssentrw,1.530055e-06
__REFERENCE__,BART,0.2691539
__REFERENCE__,onmt_pg,0.008175711
__REFERENCE__,seneca,6.401815e-15
BART,abssentrw,2.753064e-05
onmt_pg,abssentrw,4.481081e-07
seneca,abssentrw,0.02800847
BART,onmt_pg,0.09919215
BART,seneca,1.19521e-09
onmt_pg,seneca,0.004523111
__REFERENCE__,abssentrw,0.00527491
__REFERENCE__,BART,0.5791359
__REFERENCE__,onmt_pg,0.4790107
__REFERENCE__,seneca,0.001250957
BART,abssentrw,0.000544852
onmt_pg,abssentrw,9.742057e-05
abssentrw,seneca,0.15474
BART,onmt_pg,0.09487007
BART,seneca,8.126873e-10
onmt_pg,seneca,0.002344026
__REFERENCE__,abssentrw,1.903483e-06
__REFERENCE__,BART,0.5967714
__REFERENCE__,onmt_pg,0.318325
__REFERENCE__,seneca,0.08669172
BART,abssentrw,4.274313e-07
onmt_pg,abssentrw,5.32267e-17
seneca,abssentrw,9.7363e-07
BART,onmt_pg,0.4680671
BART,seneca,0.01151629
onmt_pg,seneca,0.03293214
__REFERENCE__,abssentrw,5.694203e-05
__REFERENCE__,BART,0.001011325
__REFERENCE__,onmt_pg,2.528425e-05
__REFERENCE__,seneca,7.696096e-06
BART,abssentrw,0.03164016
onmt_pg,abssentrw,0.02234282
abssentrw,seneca,0.4268478
BART,onmt_pg,0.3537923
BART,seneca,0.01206194
onmt_pg,seneca,0.1857631
__REFERENCE__,abssentrw,9.927234e-09
__REFERENCE__,BART,0.0001106498
__REFERENCE__,onmt_pg,0.0004264375
__REFERENCE__,seneca,1.877308e-06
abssentrw,BART,0.05779322
onmt_pg,abssentrw,0.04813554
abssentrw,seneca,0.6872374
BART,onmt_pg,0.9123358
BART,seneca,0.0002333577
onmt_pg,seneca,0.0001274207
__REFERENCE__,abssentrw,3.622432e-10
__REFERENCE__,BART,0.1184377
__REFERENCE__,onmt_pg,0.02399905
__REFERENCE__,seneca,1.039806e-05
BART,abssentrw,0.001301469
onmt_pg,abssentrw,0.000208114
abssentrw,seneca,0.9177391
BART,onmt_pg,0.4508926
BART,seneca,4.497632e-09
onmt_pg,seneca,1.308034e-06
__REFERENCE__,abssentrw,3.402641e-05
__REFERENCE__,BART,0.2731539
__REFERENCE__,onmt_pg,0.4027849
__REFERENCE__,seneca,0.3910019
BART,abssentrw,0.02460622
onmt_pg,abssentrw,0.002610663
seneca,abssentrw,0.02986436
BART,onmt_pg,0.8757516
BART,seneca,0.7810444
onmt_pg,seneca,0.5772497
__REFERENCE__,abssentrw,0.0005949046
__REFERENCE__,BART,0.6692802
__REFERENCE__,onmt_pg,0.186194
__REFERENCE__,seneca,1.641853e-05
BART,abssentrw,0.0204865
onmt_pg,abssentrw,0.004004558
abssentrw,seneca,0.4843739
BART,onmt_pg,0.6536147
BART,seneca,0.05358134
onmt_pg,seneca,0.01254083
__REFERENCE__,abssentrw,5.792249e-14
__REFERENCE__,BART,0.198976
__REFERENCE__,onmt_pg,0.05133865
__REFERENCE__,seneca,0.001327432
BART,abssentrw,3.163434e-06
onmt_pg,abssentrw,2.285673e-08
seneca,abssentrw,0.04564028
BART,onmt_pg,0.3001987
BART,seneca,0.001021659
onmt_pg,seneca,0.0003464732
__REFERENCE__,abssentrw,0.0005565019
__REFERENCE__,BART,0.003092618
__REFERENCE__,onmt_pg,0.0002950139
__REFERENCE__,seneca,2.976673e-06
BART,abssentrw,0.03384502
abssentrw,onmt_pg,0.07048942
abssentrw,seneca,0.4783865
BART,onmt_pg,0.1321655
BART,seneca,0.0001312135
onmt_pg,seneca,0.01219213
__REFERENCE__,abssentrw,2.703583e-08
__REFERENCE__,BART,0.2758862
__REFERENCE__,onmt_pg,1.948639e-05
__REFERENCE__,seneca,1.726756e-24
BART,abssentrw,3.899201e-08
onmt_pg,abssentrw,0.003144071
abssentrw,seneca,0.3618328
BART,onmt_pg,0.0153567
BART,seneca,3.833757e-06
onmt_pg,seneca,0.000128118
__REFERENCE__,abssentrw,1.550059e-08
__REFERENCE__,BART,0.01455853
__REFERENCE__,onmt_pg,0.0005209403
__REFERENCE__,seneca,9.841489e-11
BART,abssentrw,0.001134316
onmt_pg,abssentrw,0.003775365
seneca,abssentrw,0.04634441
BART,onmt_pg,0.2295468
BART,seneca,0.0004385414
onmt_pg,seneca,0.02022327
__REFERENCE__,abssentrw,2.203311e-06
__REFERENCE__,BART,0.7920356
__REFERENCE__,onmt_pg,0.1232415
__REFERENCE__,seneca,0.0003466788
BART,abssentrw,5.862216e-07
onmt_pg,abssentrw,3.41593e-06
abssentrw,seneca,0.1730165
BART,onmt_pg,0.05531623
BART,seneca,7.750186e-09
onmt_pg,seneca,0.002025275
__REFERENCE__,abssentrw,8.086741e-16
__REFERENCE__,BART,0.3854945
__REFERENCE__,onmt_pg,0.0005239209
__REFERENCE__,seneca,4.740121e-17
BART,abssentrw,2.171603e-07
onmt_pg,abssentrw,1.544264e-10
seneca,abssentrw,8.208448e-07
BART,onmt_pg,0.09895922
BART,seneca,1.642748e-05
onmt_pg,seneca,3.100508e-06
__REFERENCE__,abssentrw,1.280961e-05
__REFERENCE__,BART,0.0004132936
__REFERENCE__,onmt_pg,1.171489e-08
__REFERENCE__,seneca,2.267567e-19
BART,abssentrw,0.005013974
onmt_pg,abssentrw,0.01951652
abssentrw,seneca,0.4629419
BART,onmt_pg,0.0584317
BART,seneca,4.195866e-09
onmt_pg,seneca,6.464604e-08
__REFERENCE__,abssentrw,4.865388e-05
__REFERENCE__,BART,0.04554362
__REFERENCE__,onmt_pg,0.04239816
__REFERENCE__,seneca,1.708774e-08
abssentrw,BART,0.1483902
abssentrw,onmt_pg,0.1445194
abssentrw,seneca,0.03935445
BART,onmt_pg,0.6688183
BART,seneca,6.563745e-07
onmt_pg,seneca,3.562115e-09
__REFERENCE__,abssentrw,7.594758e-07
__REFERENCE__,BART,0.0123423
__REFERENCE__,onmt_pg,2.897855e-06
__REFERENCE__,seneca,1.583726e-19
BART,abssentrw,5.899846e-05
onmt_pg,abssentrw,0.01424583
abssentrw,seneca,0.4481116
BART,onmt_pg,0.02478623
BART,seneca,4.176898e-09
onmt_pg,seneca,9.218639e-07
__REFERENCE__,abssentrw,0.1884063
__REFERENCE__,BART,0.003557465
__REFERENCE__,onmt_pg,0.01469798
__REFERENCE__,seneca,1.974278e-06
abssentrw,BART,0.8642181
abssentrw,onmt_pg,0.784349
abssentrw,seneca,0.46612
BART,onmt_pg,0.7147094
BART,seneca,0.001288806
onmt_pg,seneca,0.001201386
__REFERENCE__,abssentrw,2.473444e-06
__REFERENCE__,BART,0.01764381
__REFERENCE__,onmt_pg,0.0006112014
__REFERENCE__,seneca,8.505359e-06
BART,abssentrw,1.460905e-05
onmt_pg,abssentrw,2.930015e-05
seneca,abssentrw,0.0002948116
BART,onmt_pg,0.09963481
BART,seneca,0.0005501641
onmt_pg,seneca,0.01798669
__REFERENCE__,abssentrw,6.150149e-12
__REFERENCE__,BART,0.4494125
__REFERENCE__,onmt_pg,0.08238717
__REFERENCE__,seneca,0.01053869
BART,abssentrw,3.459523e-20
onmt_pg,abssentrw,4.240746e-07
seneca,abssentrw,0.01082248
BART,onmt_pg,0.1912486
BART,seneca,0.1767036
onmt_pg,seneca,0.4118227
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,4.120076e-11
__REFERENCE__,BART,0.6609687
__REFERENCE__,onmt_pg,0.2734542
__REFERENCE__,seneca,7.146899e-06
BART,abssentrw,7.559108e-07
onmt_pg,abssentrw,6.155991e-05
seneca,abssentrw,1.31905e-05
BART,onmt_pg,0.3763548
BART,seneca,0.002941549
onmt_pg,seneca,0.04888573
__REFERENCE__,abssentrw,1.833307e-09
__REFERENCE__,BART,0.002717571
__REFERENCE__,onmt_pg,0.0007265451
__REFERENCE__,seneca,7.396076e-06
BART,abssentrw,0.0005766966
abssentrw,onmt_pg,0.1891399
abssentrw,seneca,0.3934185
BART,onmt_pg,0.1664078
BART,seneca,0.002270658
onmt_pg,seneca,0.0003989798
__REFERENCE__,abssentrw,0.0001811814
__REFERENCE__,BART,0.02564202
__REFERENCE__,onmt_pg,0.3021245
__REFERENCE__,seneca,5.087185e-06
BART,abssentrw,0.0004666674
onmt_pg,abssentrw,6.088757e-05
abssentrw,seneca,0.1723847
BART,onmt_pg,0.1288759
BART,seneca,0.2901491
onmt_pg,seneca,0.0008288071
__REFERENCE__,abssentrw,2.666076e-35
__REFERENCE__,BART,3.168876e-05
__REFERENCE__,onmt_pg,2.723882e-08
__REFERENCE__,seneca,3.963091e-34
BART,abssentrw,9.241488e-21
onmt_pg,abssentrw,1.050504e-22
seneca,abssentrw,0.02135411
BART,onmt_pg,0.02305175
BART,seneca,6.024694e-20
onmt_pg,seneca,1.099564e-07
__REFERENCE__,abssentrw,1.289142e-05
__REFERENCE__,BART,0.2893675
__REFERENCE__,onmt_pg,0.178513
__REFERENCE__,seneca,2.301034e-07
abssentrw,BART,0.07964082
abssentrw,onmt_pg,0.1257514
abssentrw,seneca,0.8665618
BART,onmt_pg,0.4006704
BART,seneca,1.781109e-07
onmt_pg,seneca,1.722499e-05
__REFERENCE__,abssentrw,6.24482e-11
__REFERENCE__,BART,0.002987145
__REFERENCE__,onmt_pg,0.001385632
__REFERENCE__,seneca,9.312568e-06
BART,abssentrw,1.011697e-09
onmt_pg,abssentrw,4.834641e-10
seneca,abssentrw,2.435681e-07
BART,onmt_pg,0.5189487
BART,seneca,0.1786624
onmt_pg,seneca,0.3963399
__REFERENCE__,abssentrw,0.0001557071
__REFERENCE__,BART,0.0001093306
__REFERENCE__,onmt_pg,3.460564e-05
__REFERENCE__,seneca,1.478551e-23
BART,abssentrw,0.04942004
abssentrw,onmt_pg,0.05553235
abssentrw,seneca,0.0404001
BART,onmt_pg,0.7490105
BART,seneca,4.843596e-17
onmt_pg,seneca,4.671784e-15
__REFERENCE__,abssentrw,0.001651718
__REFERENCE__,BART,0.01093056
__REFERENCE__,onmt_pg,0.006208687
__REFERENCE__,seneca,2.565339e-06
BART,abssentrw,0.01599106
onmt_pg,abssentrw,0.04445222
abssentrw,seneca,0.5468376
BART,onmt_pg,0.2591627
BART,seneca,0.001009504
onmt_pg,seneca,0.005364775
__REFERENCE__,abssentrw,0.001289917
__REFERENCE__,BART,0.2331089
__REFERENCE__,onmt_pg,0.07702569
__REFERENCE__,seneca,3.273475e-07
abssentrw,BART,0.2713161
abssentrw,onmt_pg,0.3656687
abssentrw,seneca,0.03172813
BART,onmt_pg,0.5738652
BART,seneca,6.332058e-07
onmt_pg,seneca,1.759315e-06
__REFERENCE__,abssentrw,0.001063655
